date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-21,RR,2,0,4,611819,14,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,27.78599553135813,0.0,6.53788130149603,6.53788130149603,21.2481142298621
2020-03-22,RR,2,0,3,611819,14,8.3,17,3,14,,,,,,,,,,,,,,0.0,0.0,27.78599553135813,0.0,4.903410976122023,4.903410976122023,22.882584555236107
2020-03-23,RR,2,0,4,611819,14,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,27.78599553135813,0.0,6.53788130149603,6.53788130149603,21.2481142298621
2020-03-24,RR,8,0,16,611819,14,8.3,66,16,50,13.833333333333334,4.5,,,,,,,,,,,,0.0,0.0,107.87504147468451,0.0,26.15152520598412,26.15152520598412,81.72351626870038
2020-03-25,RR,8,0,18,611819,14,8.3,66,18,48,19.333333333333332,6.666666666666667,,,,,,,,,,,,0.0,0.0,107.87504147468451,0.0,29.42046585673214,29.42046585673214,78.45457561795237
2020-03-26,RR,10,0,24,611819,14,8.3,83,24,59,19.333333333333332,7.166666666666667,,,,,,,,,,,,0.0,0.0,135.66103700604265,0.0,39.227287808976186,39.227287808976186,96.43374919706645
2020-03-27,RR,12,0,31,611819,14,8.3,100,31,69,11.166666666666666,5.833333333333333,,,,1.833333333333333,0.7222222222222223,,,,,,,0.0,0.0,163.44703253740076,0.0,50.66858008659424,50.66858008659424,112.77845245080653
2020-03-28,RR,16,0,43,611819,14,8.3,133,43,90,11.166666666666666,4.666666666666667,,,,1.6111111111111114,0.6944444444444445,,,,,,,0.0,0.0,217.384553274743,0.0,70.28222399108233,70.28222399108233,147.10232928366068
2020-03-29,RR,16,0,47,611819,14,8.3,133,47,86,22.166666666666668,8.166666666666666,,,,2.777777777777778,0.9722222222222222,,,,0.5763888888888891,,,0.0,0.0,217.384553274743,0.0,76.82010529257836,76.82010529257836,140.56444798216467
2020-03-30,RR,16,0,51,611819,14,8.3,133,51,82,24.833333333333332,8.833333333333334,,,,4.138888888888889,1.3611111111111114,,,,-1.6653345369377348e-16,,,0.0,0.0,217.384553274743,0.0,83.35798659407439,83.35798659407439,134.02656668066862
2020-03-31,RR,16,0,46,611819,14,8.3,133,46,87,29.0,10.833333333333334,,,,4.138888888888889,1.8611111111111114,,,,-0.45833333333333337,-0.30381944444444453,,0.0,0.0,217.384553274743,0.0,75.18563496720435,75.18563496720435,142.19891830753866
2020-04-01,RR,26,0,73,611819,14,8.3,216,73,143,36.0,13.0,,,,1.6111111111111107,1.0833333333333333,,,,-0.7430555555555556,,,0.0,0.0,353.04559028078563,0.0,119.31633375230255,119.31633375230255,233.7292565284831
2020-04-02,RR,30,0,84,611819,14,8.3,249,84,165,36.0,14.0,,,,0.9444444444444446,0.861111111111111,,,,-0.6388888888888891,,,0.0,0.0,406.9831110181279,0.0,137.29550733141664,137.29550733141664,269.68760368671127
2020-04-03,RR,37,1,108,611819,14,8.3,307,109,198,36.0,15.833333333333334,,,,1.1666666666666667,0.9444444444444443,,,,0.22916666666666663,,,0.009174311926605505,0.003257328990228013,501.78238988982037,1.6344703253740076,176.52279514039282,178.15726546576684,323.6251244240535
2020-04-04,RR,42,1,125,611819,14,8.3,349,126,223,31.833333333333332,14.666666666666666,,,,1.5833333333333333,1.527777777777778,,,,0.6249999999999999,,,0.007936507936507936,0.0028653295128939827,570.4301435555287,1.6344703253740076,204.30879067175096,205.94326099712498,364.4868825584037
2020-04-05,RR,42,1,135,611819,14,8.3,349,136,213,30.5,14.0,,,,2.5277777777777772,1.972222222222222,,,,2.0694444444444446,0.5486111111111112,,0.007352941176470588,0.0028653295128939827,570.4301435555287,1.6344703253740076,220.65349392549103,222.28796425086503,348.1421793046636
2020-04-06,RR,42,1,141,611819,14,8.3,349,142,207,36.0,16.5,0.16666666666666666,16.666666666666668,19.333333333333332,3.444444444444444,2.2499999999999996,,,,1.902777777777778,0.4375,,0.007042253521126761,0.0028653295128939827,570.4301435555287,1.6344703253740076,230.46031587773507,232.0947862031091,338.3353573524196
2020-04-07,RR,49,1,161,611819,14,8.3,407,162,245,45.5,22.166666666666668,0.3333333333333333,22.5,23.0,9.444444444444445,5.611111111111112,,,,2.423611111111111,0.11631944444444431,-0.23828125000000003,0.006172839506172839,0.002457002457002457,665.2294224272212,1.6344703253740076,263.1497223852152,264.78419271058925,400.4452297166319
2020-04-08,RR,52,1,168,611819,14,8.3,432,169,263,51.166666666666664,25.833333333333332,0.3333333333333333,26.166666666666664,25.0,9.194444444444445,5.833333333333333,,,,2.375,0.3628472222222224,-0.20399305555555555,0.005917159763313609,0.0023148148148148147,706.0911805615713,1.6344703253740076,274.5910146628333,276.2254849882073,429.865695573364
2020-04-09,RR,63,2,207,611819,14,8.3,523,209,314,56.666666666666664,29.333333333333332,0.3333333333333333,29.666666666666664,27.0,12.222222222222221,7.055555555555556,0.0,7.055555555555556,5.166666666666665,2.534722222222222,-0.40451388888888895,-0.2812499999999999,0.009569377990430622,0.0038240917782026767,854.827980170606,3.268940650748015,338.3353573524196,341.6042980031676,513.2236821674384
2020-04-10,RR,75,3,258,611819,14,8.3,622,261,361,88.5,48.333333333333336,0.3333333333333333,48.66666666666667,39.83333333333333,12.944444444444445,7.5,-0.05555555555555555,7.444444444444445,5.5,3.3541666666666674,-0.3784722222222222,-0.4952256944444446,0.011494252873563218,0.00482315112540193,1016.6405423826328,4.903410976122023,421.693343946494,426.596754922616,590.0437874600168
2020-04-11,RR,79,3,290,611819,14,8.3,656,293,363,85.66666666666667,49.0,0.3333333333333333,49.333333333333336,36.333333333333336,19.583333333333332,9.861111111111112,-0.05555555555555555,9.805555555555557,9.777777777777775,0.8055555555555554,-1.0086805555555554,,0.010238907849829351,0.004573170731707317,1072.212533445349,4.903410976122023,473.9963943584622,478.89980533458424,593.3127281107647
2020-04-12,RR,83,3,317,611819,14,8.3,689,320,369,109.33333333333333,58.833333333333336,0.16666666666666666,59.0,50.33333333333333,22.611111111111114,11.0,-0.05555555555555555,10.944444444444445,11.66666666666667,0.8611111111111112,-1.618055555555556,,0.009375,0.0043541364296081275,1126.1500541826913,4.903410976122023,518.1270931435604,523.0305041196824,603.1195500630089
2020-04-13,RR,113,3,451,611819,14,8.3,938,454,484,123.16666666666667,67.16666666666667,0.0,67.16666666666667,56.0,15.444444444444443,7.611111111111111,-0.05555555555555555,7.555555555555555,7.8888888888888875,-1.4999999999999991,-1.439236111111111,,0.006607929515418502,0.0031982942430703624,1533.1331652008191,4.903410976122023,737.1461167436775,742.0495277197995,791.0836374810198
