Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-01,PI,19,4,44,13,3273227,3314295,22,6.8,129,48,81,,,,,,,,,,,,,,,0.0833,38.92,1.21,13.28,14.48,24.44
2020-04-02,PI,19,4,44,14,3273227,3314295,22,6.8,129,48,81,,,,,,,,,,,,,,,0.0833,38.92,1.21,13.28,14.48,24.44
2020-04-03,PI,22,4,53,15,3273227,3314295,22,6.8,150,57,93,1.14,7.86,3.57,0.0,3.57,4.29,,,,,,,,,0.0702,45.26,1.21,15.99,17.2,28.06
2020-04-04,PI,24,4,58,16,3273227,3314295,22,6.8,163,62,101,1.86,12.71,5.86,0.143,6.0,6.71,,,,,,,,,0.0645,49.18,1.21,17.5,18.71,30.47
2020-04-05,PI,24,4,63,17,3273227,3314295,22,6.8,163,67,96,2.71,18.43,8.0,0.286,8.29,10.14,,,,,,,,,0.0597,49.18,1.21,19.01,20.22,28.97
2020-04-06,PI,26,4,71,18,3273227,3314295,22,6.8,177,75,102,3.0,20.43,9.0,0.429,9.43,11.0,2.31,1.4,0.0857,1.49,0.829,,,,0.0533,53.41,1.21,21.42,22.63,30.78
2020-04-07,PI,31,5,83,19,3273227,3314295,22,6.8,211,88,123,2.71,18.43,8.86,0.429,9.29,9.14,2.71,1.57,0.0571,1.63,1.09,,,,0.0568,63.66,1.51,25.04,26.55,37.11
2020-04-08,PI,38,6,100,20,3273227,3314295,22,6.8,258,106,152,2.86,19.43,10.57,0.429,11.0,8.43,2.51,1.77,0.0571,1.83,0.686,,,,0.0566,77.84,1.81,30.17,31.98,45.86
2020-04-09,PI,40,7,107,21,3273227,3314295,22,6.8,272,114,158,3.86,26.29,13.71,0.429,14.14,12.14,4.46,2.91,0.0,2.91,1.54,1.17,,,0.0614,82.07,2.11,32.28,34.4,47.67
2020-04-10,PI,41,7,115,22,3273227,3314295,22,6.8,279,122,157,4.57,31.0,16.86,0.571,17.43,13.57,6.63,3.74,-0.0286,3.71,2.91,1.59,,,0.0574,84.18,2.11,34.7,36.81,47.37
2020-04-11,PI,44,7,132,23,3273227,3314295,22,6.8,299,139,160,6.29,42.71,23.57,0.429,24.0,18.71,8.17,4.43,-0.0571,4.37,3.8,2.14,,,0.0504,90.22,2.11,39.83,41.94,48.28
2020-04-12,PI,51,7,159,24,3273227,3314295,22,6.8,347,166,181,7.57,51.57,27.57,0.286,27.86,23.71,10.66,5.37,-0.0286,5.34,5.31,1.55,-0.0251,,0.0422,104.7,2.11,47.97,50.09,54.61
2020-04-13,PI,58,8,189,25,3273227,3314295,22,6.8,394,197,197,8.86,60.29,32.71,0.143,32.86,27.43,13.23,6.31,-0.0286,6.29,6.94,1.59,-0.4011,,0.0406,118.88,2.41,57.03,59.44,59.44
2020-04-14,PI,75,8,248,26,3273227,3314295,22,6.8,510,256,254,11.71,79.57,40.57,0.286,40.86,38.71,12.23,6.09,0.0571,6.14,6.09,1.05,-0.5383,,0.0312,153.88,2.41,74.83,77.24,76.64
2020-04-15,PI,91,8,293,27,3273227,3314295,22,6.8,619,301,318,14.29,97.14,48.43,0.429,48.86,48.29,14.57,7.74,0.114,7.86,6.71,-0.4171,-0.2777,-0.0274,0.0266,186.77,2.41,88.4,90.82,95.95
2020-04-16,PI,102,8,336,28,3273227,3314295,22,6.8,694,344,350,15.29,103.86,54.0,0.714,54.71,49.14,13.4,7.51,0.171,7.69,5.71,-0.5486,-0.4423,0.177,0.0233,209.4,2.41,101.38,103.79,105.6
2020-04-17,PI,123,9,399,29,3273227,3314295,22,6.8,836,408,428,18.29,124.43,66.29,0.857,67.14,57.29,8.57,6.14,0.143,6.29,2.29,0.166,-0.1623,0.192,0.0221,252.24,2.72,120.39,123.1,129.14
2020-04-18,PI,144,10,471,30,3273227,3314295,22,6.8,979,481,498,18.71,127.29,70.29,1.0,71.29,56.0,10.49,6.91,0.143,7.06,3.43,-0.6229,0.486,0.134,0.0208,295.39,3.02,142.11,145.13,150.26
2020-04-19,PI,158,12,537,31,3273227,3314295,22,6.8,1074,549,525,18.0,122.43,71.29,1.0,72.29,50.14,13.06,8.14,0.0857,8.23,4.83,0.234,0.421,0.266,0.0219,324.05,3.62,162.03,165.65,158.4
2020-04-20,PI,186,14,653,32,3273227,3314295,22,6.8,1265,667,598,22.0,149.57,83.0,1.14,84.14,65.43,11.46,6.51,0.0571,6.57,4.89,2.01,0.391,0.158,0.021,381.68,4.22,197.03,201.25,180.43
2020-04-21,PI,206,15,740,33,3273227,3314295,22,6.8,1401,755,646,24.86,169.14,94.71,1.14,95.86,73.29,14.57,7.77,0.0286,7.8,6.77,1.55,0.886,-0.0327,0.0199,422.71,4.53,223.28,227.8,194.91
2020-04-22,PI,217,15,792,34,3273227,3314295,22,6.8,1476,807,669,26.71,181.71,98.86,1.14,100.0,81.71,18.63,9.14,0.0,9.14,9.49,2.12,0.629,-0.0249,0.0186,445.34,4.53,238.96,243.49,201.85
2020-04-23,PI,256,16,917,35,3273227,3314295,22,6.8,1741,933,808,29.43,200.14,109.14,1.14,110.29,89.86,18.26,8.66,0.0286,8.69,9.57,3.81,0.322,-0.0862,0.0171,525.3,4.83,276.68,281.51,243.79
2020-04-24,PI,297,17,1062,36,3273227,3314295,22,6.8,2020,1079,941,31.71,215.57,117.0,1.0,118.0,97.57,23.66,10.4,0.0286,10.43,13.23,3.38,0.296,-0.3385,0.0158,609.48,5.13,320.43,325.56,283.92
2020-04-25,PI,331,18,1163,37,3273227,3314295,22,6.8,2251,1181,1070,35.43,240.86,126.29,1.29,127.57,113.29,30.49,14.03,0.0,14.03,16.46,3.62,-0.04,-0.248,0.0152,679.18,5.43,350.9,356.34,322.84
2020-04-26,PI,364,20,1301,38,3273227,3314295,22,6.8,2475,1321,1154,42.29,287.43,146.71,1.29,148.0,139.43,31.46,15.91,0.0286,15.94,15.51,3.03,-0.8069,-0.3168,0.0151,746.77,6.03,392.54,398.58,348.19
2020-04-27,PI,408,21,1472,39,3273227,3314295,22,6.8,2774,1493,1281,49.14,334.14,169.0,1.14,170.14,164.0,36.74,21.2,0.0857,21.29,15.46,1.92,-0.6114,-0.2181,0.0141,836.98,6.34,444.14,450.47,386.51
2020-04-28,PI,454,24,1624,40,3273227,3314295,22,6.8,3087,1648,1439,52.57,357.43,188.71,1.29,190.0,167.43,33.43,21.86,-0.0286,21.83,11.6,-0.2286,-1.2617,-0.2279,0.0146,931.42,7.24,490.0,497.24,434.18
2020-04-29,PI,513,24,1819,41,3273227,3314295,22,6.8,3488,1843,1645,58.71,399.29,223.0,1.43,224.43,174.86,33.26,23.03,-0.0286,23.0,10.26,0.32,-0.7943,0.0183,0.013,1052.41,7.24,548.83,556.08,496.33
2020-04-30,PI,600,24,2100,42,3273227,3314295,22,6.8,4080,2124,1956,60.0,408.0,235.57,1.14,236.71,171.29,29.34,22.86,-0.0571,22.8,6.54,-2.6857,-1.1794,-0.1086,0.0113,1231.03,7.24,633.62,640.86,590.17
2020-05-01,PI,665,26,2383,43,3273227,3314295,22,6.8,4522,2409,2113,66.71,453.71,261.86,1.14,263.0,190.71,33.06,21.51,0.0571,21.57,11.49,-0.9371,-0.7154,0.379,0.0108,1364.39,7.84,719.01,726.85,637.54
2020-05-02,PI,742,28,2724,44,3273227,3314295,22,6.8,5046,2752,2294,70.71,480.86,283.29,0.857,284.14,196.71,23.31,15.17,0.0857,15.26,8.06,-3.9771,-1.1543,0.223,0.0102,1522.5,8.45,821.89,830.34,692.15
2020-05-03,PI,784,28,2950,45,3273227,3314295,22,6.8,5331,2978,2353,76.86,522.71,296.29,1.57,297.86,224.86,28.74,14.23,0.114,14.34,14.4,-3.8057,0.631,0.658,0.0094,1608.49,8.45,890.08,898.53,709.95
2020-05-04,PI,875,29,3305,46,3273227,3314295,22,6.8,5950,3334,2616,75.86,515.86,298.86,1.86,300.71,215.14,13.37,5.49,0.171,5.66,7.71,-5.4514,0.32,0.685,0.0087,1795.25,8.75,997.2,1005.95,789.31
2020-05-05,PI,949,30,3607,47,3273227,3314295,22,6.8,6453,3637,2816,81.14,551.71,306.71,1.71,308.43,243.29,10.31,4.63,0.314,4.94,5.37,0.469,2.11,1.03,0.0082,1947.02,9.05,1088.32,1097.37,849.65
2020-05-06,PI,1051,35,3893,48,3273227,3314295,22,6.8,7147,3928,3219,76.57,520.57,289.29,2.0,291.29,229.29,5.8,7.91,0.257,8.17,-2.3714,0.663,2.71,0.104,0.0089,2156.42,10.56,1174.61,1185.17,971.25
2020-05-07,PI,1131,37,4192,49,3273227,3314295,22,6.8,7691,4229,3462,78.29,532.43,306.43,2.43,308.86,223.57,25.66,19.97,0.4,20.37,5.29,6.58,4.01,0.0635,0.0087,2320.55,11.16,1264.82,1275.99,1044.57
2020-05-08,PI,1233,38,4530,50,3273227,3314295,22,6.8,8384,4568,3816,81.14,551.71,335.86,2.86,338.71,213.0,32.06,28.8,0.371,29.17,2.89,9.75,1.15,-0.6651,0.0083,2529.65,11.47,1366.81,1378.27,1151.38
2020-05-09,PI,1278,42,4749,51,3273227,3314295,22,6.8,8690,4791,3899,94.71,644.14,398.71,3.86,402.57,241.57,46.26,36.29,0.257,36.54,9.71,14.62,0.638,-1.0688,0.0088,2621.98,12.67,1432.88,1445.56,1176.42
2020-05-10,PI,1332,45,5095,52,3273227,3314295,22,6.8,9058,5140,3918,104.71,712.0,450.71,3.57,454.29,257.71,59.06,38.94,0.286,39.23,19.83,6.21,-1.2149,-1.7163,0.0088,2733.01,13.58,1537.28,1550.86,1182.15
2020-05-11,PI,1443,49,5656,53,3273227,3314295,22,6.8,9812,5705,4107,110.57,751.86,470.71,3.29,474.0,277.86,78.91,46.86,0.286,47.14,31.77,3.85,-2.6331,-0.5931,0.0086,2960.51,14.78,1706.55,1721.33,1239.18
2020-05-12,PI,1612,57,6398,54,3273227,3314295,22,6.8,10962,6455,4507,121.71,827.71,501.14,3.86,505.0,322.71,56.71,36.6,0.229,36.83,19.89,0.503,-4.5669,-0.4731,0.0088,3307.49,17.2,1930.43,1947.62,1359.87
2020-05-13,PI,1784,60,7048,55,3273227,3314295,22,6.8,12131,7108,5023,139.14,946.29,570.14,4.29,574.43,371.86,51.31,28.14,0.314,28.46,22.86,-3.4171,-1.8171,0.203,0.0084,3660.21,18.1,2126.55,2144.65,1515.56
2020-05-14,PI,1905,60,7487,56,3273227,3314295,22,6.8,12954,7547,5407,136.43,927.71,581.71,5.0,586.71,341.0,48.77,24.37,0.2,24.57,24.2,-8.2114,-1.728,0.657,0.008,3908.52,18.1,2259.0,2277.11,1631.42
2020-05-15,PI,2085,65,8038,57,3273227,3314295,22,6.8,14178,8103,6075,142.43,968.57,591.43,5.14,596.57,372.0,41.97,20.91,0.114,21.03,20.94,-2.8743,-0.2023,1.19,0.008,4277.83,19.61,2425.25,2444.86,1832.97
2020-05-16,PI,2252,72,8740,58,3273227,3314295,22,6.8,15314,8812,6502,146.43,995.71,592.57,4.29,596.86,398.86,37.86,19.43,0.0857,19.51,18.34,-4.7886,0.651,0.478,0.0082,4620.59,21.72,2637.06,2658.79,1961.8
2020-05-17,PI,2287,80,9167,59,3273227,3314295,22,6.8,15552,9247,6305,152.57,1037.57,605.71,4.43,610.14,427.43,42.34,20.77,-0.0286,20.74,21.6,-0.5086,1.37,0.771,0.0087,4692.4,24.14,2765.9,2790.04,1902.37
2020-05-18,PI,2440,85,9796,60,3273227,3314295,22,6.8,16592,9881,6711,167.0,1135.57,667.29,4.71,672.0,463.57,27.37,18.69,-0.0286,18.66,8.71,-0.16,0.575,0.0393,0.0086,5006.19,25.65,2955.68,2981.33,2024.87
2020-05-19,PI,2637,87,10546,61,3273227,3314295,22,6.8,17932,10633,7299,167.57,1139.43,685.57,4.86,690.43,449.0,46.23,30.91,0.0,30.91,15.31,-1.3543,2.12,-0.0475,0.0082,5410.5,26.25,3181.97,3208.22,2202.28
2020-05-20,PI,2852,91,11288,62,3273227,3314295,22,6.8,19394,11379,8015,162.57,1105.43,684.86,5.0,689.86,415.57,41.17,41.46,0.0857,41.54,-0.3714,0.0,-0.0057,-0.0958,0.008,5851.62,27.46,3405.85,3433.31,2418.31
2020-05-21,PI,3074,93,12158,63,3273227,3314295,22,6.8,20903,12251,8652,180.43,1226.86,747.14,4.29,751.43,475.43,31.09,42.4,0.4,42.8,-11.7143,5.83,0.414,0.16,0.0076,6306.92,28.06,3668.35,3696.41,2610.51
2020-05-22,PI,3258,99,12837,64,3273227,3314295,22,6.8,22154,12936,9218,182.86,1243.43,813.0,4.86,817.86,425.57,42.34,51.46,0.371,51.83,-9.4857,-0.5371,0.893,-0.4377,0.0077,6684.38,29.87,3873.22,3903.09,2781.29
2020-05-23,PI,3390,107,13534,65,3273227,3314295,22,6.8,23052,13641,9411,189.86,1291.0,879.29,6.71,886.0,405.0,56.54,52.74,0.514,53.26,3.29,1.91,1.38,0.193,0.0078,6955.33,32.28,4083.52,4115.81,2839.52
2020-05-24,PI,3550,110,14397,66,3273227,3314295,22,6.8,24140,14507,9633,198.71,1351.14,942.86,6.71,949.57,401.57,43.54,46.43,0.8,47.23,-3.6857,3.11,-0.064,0.481,0.0076,7283.6,33.19,4343.91,4377.1,2906.5
2020-05-25,PI,3720,119,15487,67,3273227,3314295,22,6.8,25296,15606,9690,204.14,1388.14,948.57,7.57,956.14,432.0,50.71,27.06,0.571,27.63,23.09,6.89,0.961,0.554,0.0076,7632.39,35.91,4672.79,4708.69,2923.7
2020-05-26,PI,3966,134,16701,68,3273227,3314295,22,6.8,26969,16835,10134,212.43,1444.57,979.29,8.29,987.57,457.0,46.63,26.03,0.314,26.34,20.29,5.51,2.82,0.0176,0.008,8137.18,40.43,5039.08,5079.51,3057.66
2020-05-27,PI,4243,138,17888,69,3273227,3314295,22,6.8,28852,18026,10826,220.14,1497.0,948.29,7.71,956.0,541.0,76.77,49.49,0.4,49.89,26.89,4.27,3.66,0.114,0.0077,8705.32,41.64,5397.23,5438.86,3266.46
2020-05-28,PI,4503,146,18798,70,3273227,3314295,22,6.8,30620,18944,11676,224.14,1524.14,1009.43,8.29,1017.71,506.43,84.11,50.23,0.143,50.37,33.74,16.01,1.47,0.0505,0.0077,9238.77,44.05,5671.79,5715.85,3522.92
2020-05-29,PI,4745,157,19692,71,3273227,3314295,22,6.8,32266,19849,12417,255.14,1735.0,1190.29,8.71,1199.0,536.0,64.89,38.74,0.171,38.91,25.97,21.41,0.507,-1.7582,0.0079,9735.4,47.37,5941.54,5988.91,3746.5
2020-05-30,PI,4931,161,20172,72,3273227,3314295,22,6.8,33531,20333,13198,266.0,1808.71,1199.71,8.29,1208.0,600.71,130.77,97.69,0.486,98.17,32.6,14.21,1.21,-2.1979,0.0079,10117.08,48.58,6086.36,6134.94,3982.14
2020-05-31,PI,5119,168,21463,73,3273227,3314295,22,6.8,34809,21631,13178,260.14,1769.0,1173.0,9.14,1182.14,586.86,153.69,108.63,0.257,108.89,44.8,8.05,-5.9703,-1.9305,0.0078,10502.69,50.69,6475.89,6526.58,3976.11
2020-06-01,PI,5506,180,23819,74,3273227,3314295,22,6.8,37441,23999,13442,316.29,2150.86,1436.71,10.14,1446.86,704.0,147.83,112.86,0.486,113.34,34.49,10.34,-7.3291,-1.0798,0.0075,11296.82,54.31,7186.75,7241.06,4055.76
2020-06-02,PI,5828,192,25099,75,3273227,3314295,22,6.8,39630,25291,14339,337.14,2292.57,1552.57,9.57,1562.14,730.43,124.37,112.17,0.8,112.97,11.4,-13.84,-8.1874,-1.1941,0.0076,11957.29,57.93,7572.95,7630.88,4326.41
2020-06-03,PI,6064,202,26099,76,3273227,3314295,22,6.8,41235,26301,14934,363.86,2474.14,1754.57,11.14,1765.71,708.43,116.57,113.11,0.6,113.71,2.86,-15.2343,-4.8914,1.57,0.0077,12441.56,60.95,7874.68,7935.62,4505.94
2020-06-04,PI,6717,217,28855,77,3273227,3314295,22,6.8,45676,29072,16604,357.43,2430.57,1760.57,12.29,1772.86,657.71,61.57,78.2,0.571,78.77,-17.2,-26.7257,-4.7566,1.76,0.0075,13781.51,65.47,8706.23,8771.7,5009.81
2020-06-05,PI,7105,224,30560,78,3273227,3314295,22,6.8,48314,30784,17530,345.86,2351.86,1738.57,12.14,1750.71,601.14,77.51,86.06,0.857,86.91,-9.4,-16.4057,1.9,3.49,0.0073,14577.46,67.59,9220.66,9288.25,5289.21
2020-06-06,PI,7478,239,32454,79,3273227,3314295,22,6.8,50850,32693,18157,361.57,2458.71,1827.71,13.0,1840.71,618.0,14.2,39.0,0.629,39.63,-25.4286,-13.4457,1.46,2.16,0.0073,15342.63,72.11,9792.13,9864.24,5478.39
2020-06-07,PI,7621,254,33787,80,3273227,3314295,22,6.8,51823,34041,17782,394.14,2680.14,1982.86,13.86,1996.71,683.43,42.34,66.49,0.714,67.2,-24.8571,-4.3486,9.28,1.96,0.0075,15636.21,76.64,10194.32,10270.96,5365.24
2020-06-08,PI,7927,265,35989,81,3273227,3314295,22,6.8,53904,36254,17650,374.29,2545.14,1949.57,14.29,1963.86,581.29,49.34,80.71,1.03,81.74,-32.4,-7.9257,5.91,1.42,0.0073,16264.09,79.96,10858.72,10938.68,5325.42
2020-06-09,PI,8359,283,37893,82,3273227,3314295,22,6.8,56841,38176,18665,388.57,2642.29,2093.0,15.86,2108.86,533.43,39.83,79.34,0.829,80.17,-40.3429,19.7,5.03,1.52,0.0074,17150.25,85.39,11433.2,11518.59,5631.67
2020-06-10,PI,8823,299,39979,83,3273227,3314295,22,6.8,59996,40278,19718,382.14,2598.57,2142.14,17.29,2159.43,439.14,37.89,76.86,0.886,77.74,-39.8571,13.14,9.01,-2.1179,0.0074,18102.19,90.22,12062.6,12152.81,5949.38
2020-06-11,PI,9337,317,42502,84,3273227,3314295,22,6.8,63492,42819,20673,390.86,2657.86,2224.43,17.14,2241.57,416.29,112.69,117.34,0.429,117.77,-5.0857,11.7,9.06,-0.8432,0.0074,19157.02,95.65,12823.84,12919.49,6237.53
2020-06-12,PI,9825,335,45211,85,3273227,3314295,22,6.8,66810,45546,21264,422.0,2869.57,2367.14,18.29,2385.43,484.14,108.03,105.63,0.314,105.94,2.09,40.68,-1.3051,-0.101,0.0074,20158.13,101.08,13641.21,13742.29,6415.84
2020-06-13,PI,10153,360,47449,86,3273227,3314295,22,6.8,69040,47809,21231,457.14,3108.57,2536.29,16.43,2552.71,555.86,107.83,109.0,-0.0857,108.91,-1.0857,37.38,1.69,-3.8306,0.0075,20830.98,108.62,14316.47,14425.09,6405.89
2020-06-14,PI,10357,374,49358,87,3273227,3314295,22,6.8,70428,49732,20696,468.0,3182.43,2621.14,17.43,2638.57,543.86,243.23,149.86,0.114,149.97,93.26,13.17,4.52,-3.0158,0.0075,21249.77,112.84,14892.46,15005.3,6244.47
2020-06-15,PI,10881,393,52559,88,3273227,3314295,22,6.8,73991,52952,21039,461.43,3137.71,2687.14,16.86,2704.0,433.71,224.8,126.03,-0.0857,125.94,98.86,21.6,-10.1474,-0.5547,0.0074,22324.81,118.58,15858.27,15976.85,6347.96
2020-06-16,PI,11559,398,55647,89,3273227,3314295,22,6.8,78601,56045,22556,569.71,3874.0,2973.71,17.71,2991.43,882.57,178.54,110.09,0.371,110.46,68.09,34.31,-6.0171,-2.1442,0.0071,23715.75,120.09,16790.0,16910.08,6805.67
2020-06-17,PI,12099,421,58327,90,3273227,3314295,22,6.8,82273,58748,23525,587.29,3993.57,2997.29,17.86,3015.14,978.43,216.03,139.63,0.0571,139.69,76.34,-10.0571,-4.0789,-3.5662,0.0072,24823.68,127.03,17598.61,17725.64,7098.04
2020-06-18,PI,12567,435,61312,91,3273227,3314295,22,6.8,85456,61747,23709,588.43,4001.29,3086.71,18.29,3105.0,896.29,279.4,167.17,0.514,167.69,111.71,7.3,-9.0286,1.16,0.007,25784.07,131.25,18499.26,18630.51,7153.56
2020-06-19,PI,13813,459,66027,92,3273227,3314295,22,6.8,93928,66486,27442,626.86,4262.57,3319.29,17.71,3337.0,925.57,192.94,143.8,0.0286,143.83,49.11,-7.2229,-13.3074,-0.5943,0.0069,28340.27,138.49,19921.88,20060.37,8279.89
2020-06-20,PI,14264,485,68430,93,3273227,3314295,22,6.8,96995,68915,28080,666.86,4534.71,3523.0,19.43,3542.43,992.29,261.29,187.26,0.4,187.66,73.63,-23.5429,-4.3691,2.1,0.007,29265.65,146.34,20646.92,20793.26,8472.39
2020-06-21,PI,14476,502,70965,94,3273227,3314295,22,6.8,98437,71467,26970,711.57,4838.71,3692.71,17.86,3710.57,1128.14,142.43,113.29,0.143,113.43,29.0,-32.2229,-8.9886,4.23,0.007,29700.74,151.47,21411.79,21563.26,8137.48
2020-06-22,PI,15269,517,75794,95,3273227,3314295,22,6.8,103829,76311,27518,779.43,5300.0,3933.57,19.86,3953.43,1346.57,98.31,76.94,0.171,77.11,21.2,-31.9029,6.43,5.52,0.0068,31327.63,155.99,22868.82,23024.81,8302.82
2020-06-23,PI,16227,534,80308,96,3273227,3314295,22,6.8,110344,80842,29502,693.14,4713.43,3653.14,19.0,3672.14,1041.29,118.29,76.06,0.143,76.2,42.09,-37.6457,12.12,4.63,0.0066,33293.35,161.12,24230.79,24391.91,8901.44
2020-06-24,PI,17080,546,84176,97,3273227,3314295,22,6.8,116144,84722,31422,699.14,4754.14,3704.0,18.57,3722.57,1031.57,33.43,40.77,0.6,41.37,-7.9429,24.94,14.3,4.16,0.0064,35043.35,164.74,25397.86,25562.6,9480.75
2020-06-25,PI,18023,574,88847,98,3273227,3314295,22,6.8,122556,89421,33135,753.86,5126.14,3903.29,20.14,3923.43,1202.71,73.06,117.94,0.371,118.31,-45.2571,37.03,18.78,-3.0773,0.0064,36978.0,173.19,26807.21,26980.4,9997.6
2020-06-26,PI,18665,592,91599,99,3273227,3314295,22,6.8,126922,92191,34731,736.14,5005.86,3896.57,20.86,3917.43,1088.43,267.14,233.57,0.514,234.09,33.06,39.26,11.8,-6.1739,0.0064,38295.32,178.62,27637.55,27816.17,10479.15
2020-06-27,PI,19158,615,94358,100,3273227,3314295,22,6.8,130274,94973,35301,833.14,5665.29,4523.29,21.71,4545.0,1120.29,283.49,234.74,0.629,235.37,48.11,62.01,-8.9531,-7.6581,0.0065,39306.7,185.56,28470.01,28655.57,10651.13
2020-06-28,PI,19753,643,98288,101,3273227,3314295,22,6.8,134320,98931,35389,889.57,6049.14,4821.0,21.57,4842.57,1206.57,314.57,296.0,0.829,296.83,17.74,21.38,-18.7543,-9.0286,0.0065,40527.47,194.01,29655.78,29849.79,10677.69
2020-06-29,PI,20422,663,103070,102,3273227,3314295,22,6.8,138870,103733,35137,907.57,6171.57,4877.71,21.71,4899.43,1272.14,343.49,314.66,0.657,315.31,28.17,-19.8229,-23.9943,-4.4288,0.0064,41900.31,200.04,31098.62,31298.66,10601.65
2020-06-30,PI,22059,686,111971,103,3273227,3314295,22,6.8,150001,112657,37344,985.14,6699.0,5383.29,24.29,5407.57,1291.43,179.94,190.26,0.4,190.66,-10.7143,-56.7371,-26.36,0.916,0.0061,45258.8,206.98,33784.26,33991.24,11267.55
2020-07-01,PI,23307,697,117923,104,3273227,3314295,22,6.8,158488,118620,39868,988.71,6723.29,5469.86,24.14,5494.0,1229.29,168.03,204.34,0.571,204.91,-36.8857,-80.7143,-10.3394,6.79,0.0059,47819.52,210.3,35580.12,35790.42,12029.1
2020-07-02,PI,24376,726,122991,105,3273227,3314295,22,6.8,165757,123717,42040,965.43,6565.0,5474.57,23.71,5498.29,1066.71,-0.2,66.49,0.571,67.06,-67.2571,-69.7886,-4.3726,9.06,0.0059,50012.75,219.05,37109.25,37328.3,12684.45
2020-07-03,PI,25561,762,129282,106,3273227,3314295,22,6.8,173815,130044,43771,1013.14,6889.29,5842.71,24.43,5867.14,1022.14,-89.0,-6.1429,0.486,-5.6571,-83.3429,-30.32,15.21,8.33,0.0059,52444.03,229.91,39007.39,39237.3,13206.73
2020-07-04,PI,26079,784,132647,107,3273227,3314295,22,6.8,177337,133431,43906,907.43,6170.57,5210.14,24.57,5234.71,935.86,-5.4571,67.03,0.0286,67.06,-72.5143,-41.6857,21.29,2.89,0.0059,53506.7,236.55,40022.69,40259.24,13247.46
2020-07-05,PI,26511,809,136610,108,3273227,3314295,22,6.8,180275,137419,42856,919.71,6254.0,5352.57,26.71,5379.29,874.71,28.34,68.74,-0.4,68.34,-40.0,19.31,15.27,1.16,0.0059,54393.17,244.09,41218.42,41462.51,12930.65
2020-07-06,PI,27514,834,143969,109,3273227,3314295,22,6.8,187095,144803,42292,984.71,6696.0,5805.0,24.29,5829.29,866.71,-40.4,-3.9714,-0.5429,-4.5143,-35.8857,25.73,4.1,-5.7429,0.0058,56450.92,251.64,43438.8,43690.44,12760.48
