Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-21,RR,2,0,3,1,605761,637493,14,6.8,14,3,11,,,,,,,,,,,,,,,0.0,21.96,0.0,4.71,4.71,17.26
2020-03-22,RR,2,0,3,2,605761,637493,14,6.8,14,3,11,,,,,,,,,,,,,,,0.0,21.96,0.0,4.71,4.71,17.26
2020-03-23,RR,2,0,3,3,605761,637493,14,6.8,14,3,11,,,,,,,,,,,,,,,0.0,21.96,0.0,4.71,4.71,17.26
2020-03-24,RR,8,0,13,4,605761,637493,14,6.8,54,13,41,,,,,,,,,,,,,,,0.0,84.71,0.0,20.39,20.39,64.31
2020-03-25,RR,8,0,15,5,605761,637493,14,6.8,54,15,39,2.0,13.57,4.57,0.0,4.57,9.0,,,,,,,,,0.0,84.71,0.0,23.53,23.53,61.18
2020-03-26,RR,10,0,19,6,605761,637493,14,6.8,68,19,49,2.0,13.57,5.0,0.0,5.0,8.57,,,,,,,,,0.0,106.67,0.0,29.8,29.8,76.86
2020-03-27,RR,12,0,25,7,605761,637493,14,6.8,82,25,57,2.0,13.57,5.43,0.0,5.43,8.14,,,,,,,,,0.0,128.63,0.0,39.22,39.22,89.41
2020-03-28,RR,16,0,35,8,605761,637493,14,6.8,109,35,74,1.14,7.86,3.57,0.0,3.57,4.29,1.17,0.514,0.0,0.514,0.657,,,,0.0,170.98,0.0,54.9,54.9,116.08
2020-03-29,RR,16,0,38,9,605761,637493,14,6.8,109,38,71,2.57,17.57,6.43,0.0,6.43,11.14,2.14,0.829,0.0286,0.857,1.29,,,,0.0,170.98,0.0,59.61,59.61,111.37
2020-03-30,RR,16,0,41,10,605761,637493,14,6.8,109,41,68,2.86,19.43,7.14,0.0,7.14,12.29,2.34,0.829,0.0286,0.857,1.49,,,,0.0,170.98,0.0,64.31,64.31,106.67
2020-03-31,RR,16,0,38,11,605761,637493,14,6.8,109,38,71,3.57,24.29,9.14,0.143,9.29,15.0,3.49,1.34,0.0286,1.37,2.11,0.269,,,0.0,170.98,0.0,59.61,59.61,111.37
2020-04-01,RR,26,0,60,12,605761,637493,14,6.8,177,60,117,3.71,25.29,9.57,0.143,9.71,15.57,1.54,0.829,0.0286,0.857,0.686,-0.3886,,,0.0,277.65,0.0,94.12,94.12,183.53
2020-04-02,RR,30,0,69,13,605761,637493,14,6.8,204,69,135,3.71,25.29,10.29,0.143,10.43,14.86,2.51,1.23,0.0286,1.26,1.26,-0.2,,,0.0,320.0,0.0,108.24,108.24,211.77
2020-04-03,RR,37,1,89,14,605761,637493,14,6.8,252,90,162,3.71,25.29,10.57,0.143,10.71,14.57,0.2,0.371,0.0,0.371,-0.1714,-0.2343,-0.0926,,0.0111,395.3,1.57,139.61,141.18,254.12
2020-04-04,RR,42,1,102,15,605761,637493,14,6.8,286,103,183,4.71,32.0,13.29,0.143,13.43,18.57,1.34,0.943,0.0286,0.971,0.371,0.114,0.418,,0.0097,448.63,1.57,160.0,161.57,287.06
2020-04-05,RR,42,1,110,16,605761,637493,14,6.8,286,111,175,3.71,25.29,11.0,0.143,11.14,14.14,2.31,1.43,0.0286,1.46,0.857,-0.1943,0.235,,0.009,448.63,1.57,172.55,174.12,274.51
2020-04-06,RR,42,1,115,17,605761,637493,14,6.8,286,116,170,4.71,32.0,14.29,0.286,14.57,17.43,2.11,1.74,0.0286,1.77,0.343,1.7,0.359,0.146,0.0086,448.63,1.57,180.39,181.96,266.67
2020-04-07,RR,49,1,131,18,605761,637493,14,6.8,333,132,201,5.43,36.86,17.43,0.286,17.71,19.14,1.54,1.57,0.0286,1.6,-0.0571,0.977,0.391,-0.1093,0.0076,522.36,1.57,205.49,207.06,315.3
2020-04-08,RR,52,1,137,19,605761,637493,14,6.8,354,138,216,5.29,35.86,19.29,0.286,19.57,16.29,8.71,5.03,0.0286,5.06,3.66,1.56,0.639,0.0133,0.0072,555.3,1.57,214.9,216.47,338.83
2020-04-09,RR,63,2,169,20,605761,637493,14,6.8,428,171,257,5.86,39.71,21.14,0.286,21.43,18.29,6.23,4.17,0.0,4.17,2.06,2.07,-0.128,-0.1465,0.0117,671.38,3.14,265.1,268.24,403.14
2020-04-10,RR,75,3,211,21,605761,637493,14,6.8,510,214,296,10.14,68.86,36.14,0.286,36.43,32.43,10.11,5.69,0.0,5.69,4.43,3.0,0.302,-0.1595,0.014,800.01,4.71,330.98,335.69,464.32
2020-04-11,RR,79,3,237,22,605761,637493,14,6.8,537,240,297,9.29,63.14,35.14,0.286,35.43,27.71,12.46,6.71,-0.0286,6.69,5.77,1.06,-0.3737,-0.3351,0.0125,842.36,4.71,371.77,376.47,465.89
2020-04-12,RR,83,3,258,23,605761,637493,14,6.8,564,261,303,12.86,87.43,45.86,0.286,46.14,41.29,16.54,8.4,-0.0571,8.34,8.2,2.49,-0.4069,-0.1339,0.0115,884.72,4.71,404.71,409.42,475.3
2020-04-13,RR,113,3,368,24,605761,637493,14,6.8,768,371,397,14.43,98.14,52.86,0.143,53.0,45.14,14.03,6.74,-0.0571,6.69,7.34,-0.3086,-1.0366,-0.3355,0.0081,1204.72,4.71,577.26,581.97,622.75
2020-04-14,RR,114,3,377,25,605761,637493,14,6.8,775,380,395,18.0,122.43,63.14,0.0,63.14,59.29,18.66,9.29,-0.0571,9.23,9.43,0.0343,-0.7977,0.0882,0.0079,1215.7,4.71,591.38,596.08,619.61
2020-04-15,RR,142,3,458,26,605761,637493,14,6.8,966,461,505,20.43,139.0,69.86,0.0,69.86,69.14,8.57,5.09,-0.0571,5.03,3.54,-2.1829,-1.376,-0.0256,0.0065,1515.31,4.71,718.44,723.15,792.17
2020-04-16,RR,164,3,539,27,605761,637493,14,6.8,1115,542,573,23.0,156.43,81.57,0.0,81.57,74.86,12.63,7.4,-0.0286,7.37,5.26,-2.9257,0.0674,0.285,0.0055,1749.04,4.71,845.5,850.21,898.83
2020-04-17,RR,201,3,653,28,605761,637493,14,6.8,1367,656,711,19.14,130.29,71.29,0.0,71.29,59.0,5.63,5.23,0.0,5.23,0.4,-4.3943,-0.5349,,0.0046,2144.34,4.71,1024.32,1029.03,1115.31
2020-04-18,RR,222,3,726,29,605761,637493,14,6.8,1510,729,781,23.71,161.29,89.86,0.0,89.86,71.43,-0.6,1.74,0.0,1.74,-2.3429,0.0286,0.39,,0.0041,2368.65,4.71,1138.84,1143.54,1225.11
2020-04-19,RR,244,3,829,30,605761,637493,14,6.8,1659,832,827,22.14,150.57,89.29,0.0,89.29,61.29,-3.3143,0.286,0.0,0.286,-3.6,-2.64,,,0.0036,2602.38,4.71,1300.41,1305.11,1297.27
