Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-29,RJ,600,17,1430,17,17264943,17539851,33,6.8,4080,1447,2633,66.0,448.86,177.29,2.86,180.14,268.71,32.46,10.03,0.657,10.69,21.77,,,,0.0117,232.61,0.969,81.53,82.5,150.12
2020-03-30,RJ,657,18,1696,18,17264943,17539851,33,6.8,4468,1714,2754,81.57,554.71,208.0,4.57,212.57,342.14,51.29,12.63,0.886,13.51,37.77,,,,0.0105,254.73,1.03,96.69,97.72,157.01
2020-03-31,RJ,708,23,1674,19,17264943,17539851,33,6.8,4814,1697,3117,83.0,564.43,221.0,5.29,226.29,338.14,75.97,30.0,0.857,30.86,45.11,10.76,,,0.0136,274.46,1.31,95.44,96.75,177.71
2020-04-01,RJ,832,28,1919,20,17264943,17539851,33,6.8,5658,1947,3711,98.29,668.43,258.43,6.43,264.86,403.57,66.43,30.49,0.943,31.43,35.0,13.9,,,0.0144,322.58,1.6,109.41,111.0,211.58
2020-04-02,RJ,992,41,2276,21,17264943,17539851,33,6.8,6746,2317,4429,113.43,771.29,318.57,6.71,325.29,446.0,79.46,39.91,0.971,40.89,38.57,10.57,,,0.0177,384.61,2.34,129.76,132.1,252.51
2020-04-03,RJ,1074,47,2572,22,17264943,17539851,33,6.8,7303,2619,4684,114.86,781.0,329.71,7.57,337.29,443.71,101.97,47.2,1.17,48.37,53.6,7.97,-1.592,,0.0179,416.37,2.68,146.64,149.32,267.05
2020-04-04,RJ,1246,58,3030,23,17264943,17539851,33,6.8,8473,3088,5385,140.0,952.0,407.57,9.43,417.0,535.0,104.11,53.4,1.03,54.43,49.69,8.36,-1.776,,0.0188,483.07,3.31,172.75,176.06,307.02
2020-04-05,RJ,1394,64,3660,24,17264943,17539851,33,6.8,9479,3724,5755,158.0,1074.29,457.0,11.14,468.14,606.14,115.8,60.63,1.51,62.14,53.66,2.8,-2.4069,,0.0172,540.43,3.65,208.67,212.32,328.11
2020-04-06,RJ,1461,71,4004,25,17264943,17539851,33,6.8,9935,4075,5860,174.86,1189.0,525.43,11.57,537.0,652.0,108.23,70.8,1.26,72.06,36.17,5.02,-3.0,0.118,0.0174,566.42,4.05,228.28,232.33,334.1
2020-04-07,RJ,1688,89,4527,26,17264943,17539851,33,6.8,11478,4616,6862,198.57,1350.29,621.71,14.29,636.0,714.29,93.46,67.91,1.14,69.06,24.4,-1.4686,-3.1497,-0.589,0.0193,654.4,5.07,258.1,263.17,391.22
2020-04-08,RJ,1938,106,5118,27,17264943,17539851,33,6.8,13178,5224,7954,194.43,1322.14,683.71,13.86,697.57,624.57,127.09,94.0,0.943,94.94,32.14,-7.0343,-1.0034,-0.0818,0.0203,751.32,6.04,291.79,297.84,453.48
2020-04-09,RJ,2216,122,5954,28,17264943,17539851,33,6.8,15069,6076,8993,208.71,1419.29,747.14,15.14,762.29,657.0,96.77,87.77,1.54,89.31,7.46,-7.3886,-4.7211,0.0389,0.0201,859.13,6.96,339.46,346.41,512.72
2020-04-10,RJ,2464,147,6924,29,17264943,17539851,33,6.8,16755,7071,9684,251.43,1709.71,927.0,15.86,942.86,766.86,80.63,73.91,1.69,75.6,5.03,-2.2171,-2.816,0.616,0.0208,955.25,8.38,394.76,403.14,552.11
2020-04-11,RJ,2607,155,7816,30,17264943,17539851,33,6.8,17728,7971,9757,246.0,1672.86,964.29,19.29,983.57,689.29,71.29,63.86,2.34,66.2,5.09,-18.5829,-2.8057,-0.4875,0.0194,1010.73,8.84,445.61,454.45,556.28
2020-04-12,RJ,2855,170,8890,31,17264943,17539851,33,6.8,19414,9060,10354,257.86,1753.43,991.29,22.71,1014.0,739.43,82.37,56.37,2.51,58.89,23.49,-15.5486,-0.0674,1.87,0.0188,1106.85,9.69,506.85,516.54,590.31
2020-04-13,RJ,3221,182,10493,32,17264943,17539851,33,6.8,21903,10675,11228,246.86,1678.57,1003.0,25.57,1028.57,650.0,34.17,15.74,3.46,19.2,14.97,-21.0629,-3.4411,1.21,0.017,1248.76,10.38,598.24,608.61,640.14
2020-04-14,RJ,3410,224,11277,33,17264943,17539851,33,6.8,23188,11501,11687,269.29,1831.14,1029.0,27.71,1056.71,774.43,19.03,6.91,2.77,9.69,9.34,-7.7257,4.62,2.54,0.0195,1322.02,12.77,642.94,655.71,666.31
2020-04-15,RJ,3743,265,12057,34,17264943,17539851,33,6.8,25452,12322,13130,276.57,1880.57,1005.71,33.14,1038.86,841.71,-24.6857,-7.0286,2.31,-4.7143,-19.9714,-19.4229,3.23,0.901,0.0215,1451.1,15.11,687.41,702.51,748.58
2020-04-16,RJ,3944,301,12975,35,17264943,17539851,33,6.8,26819,13276,13543,260.0,1768.0,998.86,33.14,1032.0,736.0,32.66,21.71,1.66,23.37,9.29,4.52,9.92,3.5,0.0227,1529.03,17.16,739.74,756.9,772.13
2020-04-17,RJ,4349,341,14127,36,17264943,17539851,33,6.8,29573,14468,15105,239.71,1630.0,956.14,34.29,990.43,639.57,-14.7429,28.26,0.886,29.14,-43.8857,0.589,4.44,-0.0517,0.0236,1686.05,19.44,805.42,824.86,861.18
2020-04-18,RJ,4543,387,14856,37,17264943,17539851,33,6.8,30892,15243,15649,270.86,1841.86,1111.57,33.86,1145.43,696.43,56.77,60.09,-0.0857,60.0,-3.2286,28.53,14.08,1.31,0.0254,1761.25,22.06,846.99,869.05,892.2
2020-04-19,RJ,4675,402,15882,38,17264943,17539851,33,6.8,31790,16284,15506,258.43,1757.43,1170.29,32.14,1202.43,555.0,21.97,38.46,-0.0857,38.37,-16.4,14.45,4.36,-2.5202,0.0247,1812.44,22.92,905.48,928.4,884.04
2020-04-20,RJ,4899,422,17186,39,17264943,17539851,33,6.8,33313,17608,15705,318.29,2164.43,1306.14,32.71,1338.86,825.57,117.94,69.66,-0.3429,69.31,48.63,50.97,9.76,-0.0539,0.024,1899.27,24.06,979.83,1003.89,895.39
2020-04-21,RJ,5306,461,19058,40,17264943,17539851,33,6.8,36081,19519,16562,276.14,1877.86,1191.14,32.71,1223.86,654.0,104.91,50.11,0.171,50.29,54.63,26.33,-2.6834,-5.7294,0.0236,2057.09,26.28,1086.55,1112.84,944.25
2020-04-22,RJ,5552,490,20249,41,17264943,17539851,33,6.8,37754,20739,17015,326.43,2219.71,1304.43,32.57,1337.0,882.71,240.11,93.8,0.857,94.66,145.46,49.38,4.17,-2.1431,0.0236,2152.47,27.94,1154.46,1182.39,970.08
2020-04-23,RJ,6172,530,22118,42,17264943,17539851,33,6.8,41970,22648,19322,348.0,2366.43,1362.14,34.71,1396.86,969.57,188.43,63.51,1.37,64.89,123.54,15.11,-14.568,-5.3623,0.0234,2392.84,30.22,1261.01,1291.23,1101.61
2020-04-24,RJ,6282,570,22465,43,17264943,17539851,33,6.8,42718,23035,19683,435.0,2958.0,1639.29,36.43,1675.71,1282.29,268.86,81.8,2.14,83.94,184.91,35.28,-6.3531,-0.6734,0.0247,2435.48,32.5,1280.8,1313.3,1122.19
2020-04-25,RJ,6828,615,23987,44,17264943,17539851,33,6.8,46430,24602,21828,456.86,3106.57,1623.71,39.57,1663.29,1443.29,193.49,52.46,2.74,55.2,138.29,-21.8686,-17.0537,-3.6523,0.025,2647.11,35.06,1367.57,1402.63,1244.48
2020-04-26,RJ,7111,645,25417,45,17264943,17539851,33,6.8,48355,26062,22293,473.86,3222.14,1600.14,43.43,1643.57,1578.57,281.31,126.4,3.09,129.49,151.83,-5.4343,-6.0503,4.27,0.0247,2756.86,36.77,1449.1,1485.87,1270.99
2020-04-27,RJ,7944,677,28661,46,17264943,17539851,33,6.8,54019,29338,24681,468.71,3187.14,1566.71,46.29,1613.0,1574.14,130.77,92.71,2.89,95.6,35.17,-35.8914,-14.096,2.6,0.0231,3079.79,38.6,1634.05,1672.65,1407.14
2020-04-28,RJ,8504,738,30424,47,17264943,17539851,33,6.8,57827,31162,26665,554.86,3773.0,1994.14,50.14,2044.29,1728.71,161.26,146.46,2.77,149.23,12.03,-15.1429,6.8,8.18,0.0237,3296.89,42.08,1734.56,1776.64,1520.25
2020-04-29,RJ,8869,794,31450,48,17264943,17539851,33,6.8,60309,32244,28065,531.14,3611.86,2102.86,50.86,2153.71,1458.14,89.4,126.0,2.4,128.4,-39.0,-35.2,6.66,4.04,0.0246,3438.4,45.27,1793.06,1838.33,1600.07
2020-04-30,RJ,9453,854,33085,49,17264943,17539851,33,6.8,64280,33939,30341,575.43,3912.86,2356.0,53.43,2409.43,1503.43,117.77,163.17,1.74,164.91,-47.1429,12.12,23.85,6.17,0.0252,3664.8,48.69,1886.28,1934.97,1729.83
2020-05-01,RJ,10166,921,36424,50,17264943,17539851,33,6.8,69129,37345,31784,539.57,3669.14,2230.14,55.43,2285.57,1383.57,105.31,109.63,1.71,111.34,-6.0286,27.86,14.14,-1.2119,0.0247,3941.25,52.51,2076.64,2129.15,1812.1
2020-05-02,RJ,10546,971,38707,51,17264943,17539851,33,6.8,71713,39678,32035,555.29,3776.0,2382.57,55.0,2437.57,1338.43,191.37,133.23,5.26,138.49,52.89,83.38,16.75,-5.0718,0.0245,4088.58,55.36,2206.8,2262.16,1826.41
2020-05-03,RJ,11139,1019,41909,52,17264943,17539851,33,6.8,75745,42928,32817,632.29,4299.57,2542.29,58.71,2601.0,1698.57,300.57,140.69,5.94,146.63,153.94,55.56,0.738,-13.8222,0.0237,4318.45,58.1,2389.36,2447.46,1871.0
2020-05-04,RJ,11721,1065,44272,53,17264943,17539851,33,6.8,79703,45337,34366,671.86,4568.71,2769.0,77.14,2846.14,1722.57,506.29,245.49,8.4,253.89,252.4,48.57,-18.6994,-10.8217,0.0235,4544.11,60.72,2524.08,2584.8,1959.31
2020-05-05,RJ,12391,1123,47102,54,17264943,17539851,33,6.8,84259,48225,36034,796.43,5415.71,3059.43,83.14,3142.57,2273.14,395.57,190.54,8.86,199.4,196.17,15.81,-45.2571,-10.4811,0.0233,4803.86,64.03,2685.43,2749.45,2054.41
2020-05-06,RJ,13295,1205,49246,55,17264943,17539851,33,6.8,90406,50451,39955,911.86,6200.57,3457.57,97.43,3555.0,2645.57,348.14,235.54,8.4,243.94,104.2,-65.6343,-39.968,-4.3721,0.0239,5154.32,68.7,2807.66,2876.36,2277.96
2020-05-07,RJ,14156,1394,52468,56,17264943,17539851,33,6.8,96261,53862,42399,846.14,5753.86,3335.29,99.29,3434.57,2319.29,270.43,196.57,7.57,204.14,66.29,-142.9086,-35.6526,11.7,0.0259,5488.13,79.48,2991.36,3070.84,2417.3
2020-05-08,RJ,15741,1503,57840,57,17264943,17539851,33,6.8,107039,59343,47696,888.29,6040.29,3720.0,100.71,3820.71,2219.57,-27.6,95.2,7.51,102.71,-130.3143,-144.28,-21.1223,22.66,0.0253,6102.62,85.69,3297.63,3383.32,2719.29
2020-05-09,RJ,16929,1653,62910,58,17264943,17539851,33,6.8,115117,64563,50554,870.71,5920.86,3751.86,115.0,3866.86,2054.0,-208.2571,-4.5143,4.89,0.371,-208.6286,-129.6971,39.82,27.87,0.0256,6563.17,94.24,3586.69,3680.93,2882.24
2020-05-10,RJ,17062,1714,65256,59,17264943,17539851,33,6.8,116022,66970,49052,776.14,5277.71,3535.43,120.71,3656.14,1621.57,-325.8286,-118.0571,6.86,-111.2,-214.6286,-89.8,68.06,27.08,0.0256,6614.77,97.72,3720.44,3818.16,2796.6
2020-05-11,RJ,17939,1770,70312,60,17264943,17539851,33,6.8,121985,72082,49903,758.71,5159.29,3435.0,121.86,3556.86,1602.43,-300.3429,-146.3714,7.31,-139.0571,-161.2857,133.48,99.38,22.34,0.0246,6954.73,100.91,4008.7,4109.61,2845.12
2020-05-12,RJ,18486,1928,73365,61,17264943,17539851,33,6.8,125705,75293,50412,606.57,4124.71,2745.0,133.57,2878.57,1246.14,-178.5714,-68.1714,5.6,-62.5714,-116.0,197.39,99.73,-11.885,0.0256,7166.82,109.92,4182.76,4292.68,2874.14
2020-05-13,RJ,18728,2050,73994,62,17264943,17539851,33,6.8,127350,76044,51306,667.43,4538.57,2988.14,137.29,3125.43,1413.14,639.8,342.74,6.77,349.51,290.29,352.63,90.59,-17.8592,0.027,7260.61,116.88,4218.62,4335.5,2925.11
2020-05-14,RJ,19467,2247,76513,63,17264943,17539851,33,6.8,132376,78760,53616,739.43,5028.0,3411.0,143.0,3554.0,1474.0,778.69,393.77,8.51,402.29,376.4,368.98,-19.6023,-43.9438,0.0285,7547.16,128.11,4362.24,4490.35,3056.81
2020-05-15,RJ,19987,2438,77055,64,17264943,17539851,33,6.8,135912,79493,56419,1246.57,8476.71,5249.14,154.57,5403.71,3073.0,1437.34,771.29,7.2,778.49,658.86,363.13,-21.2366,-47.6887,0.0307,7748.75,139.0,4393.14,4532.14,3216.62
2020-05-16,RJ,21601,2614,83827,65,17264943,17539851,33,6.8,146887,86441,60446,1331.29,9052.71,5403.86,164.43,5568.29,3484.43,1544.54,842.43,5.83,848.26,696.29,35.47,-120.336,-48.1881,0.0302,8374.47,149.03,4779.23,4928.26,3446.21
2020-05-17,RJ,22238,2715,89133,66,17264943,17539851,33,6.8,151218,91848,59370,1663.43,11311.43,6601.43,169.57,6771.0,4540.43,1637.06,897.66,6.23,903.89,733.17,91.21,-138.7086,-4.245,0.0296,8621.4,154.79,5081.74,5236.53,3384.86
2020-05-18,RJ,26665,2852,107056,67,17264943,17539851,33,6.8,181322,109908,71414,1803.14,12261.29,7200.29,166.43,7366.71,4894.57,817.14,494.2,5.97,500.17,316.97,-249.0457,-150.3554,-11.315,0.0259,10337.72,162.6,6103.59,6266.19,4071.53
2020-05-19,RJ,27805,3079,111192,68,17264943,17539851,33,6.8,189074,114271,74803,1943.14,13213.29,7899.29,174.14,8073.43,5139.86,1234.71,765.37,3.63,769.0,465.71,-324.5657,-40.8274,40.66,0.0269,10779.68,175.54,6339.39,6514.94,4264.75
2020-05-20,RJ,30372,3237,120204,69,17264943,17539851,33,6.8,206530,123441,83089,1847.43,12562.43,7720.14,184.43,7904.57,4657.86,192.11,295.23,1.89,297.11,-105.0,-388.6514,-77.8114,46.41,0.0262,11774.9,184.55,6853.19,7037.75,4737.16
2020-05-21,RJ,32089,3412,126915,70,17264943,17539851,33,6.8,218205,130327,87878,2239.14,15226.29,9230.71,182.57,9413.29,5813.0,-78.2857,198.43,3.34,201.77,-280.0571,-168.6686,82.96,53.05,0.0262,12440.53,194.53,7235.81,7430.34,5010.19
2020-05-22,RJ,33589,3657,132350,71,17264943,17539851,33,6.8,228405,136007,92398,1804.71,12272.0,8077.57,179.0,8256.57,4015.43,-306.2,92.71,4.26,96.97,-403.1714,-297.8514,93.36,21.2,0.0269,13022.06,208.5,7545.67,7754.17,5267.89
2020-05-23,RJ,34533,3905,137868,72,17264943,17539851,33,6.8,234824,141773,93051,1745.57,11869.86,8192.43,183.14,8375.57,3494.29,-26.2,183.51,4.37,187.89,-214.0857,165.74,114.89,33.36,0.0275,13388.03,222.64,7860.27,8082.91,5305.12
2020-05-24,RJ,37912,3993,153748,73,17264943,17539851,33,6.8,257802,157741,100061,1718.0,11682.29,8362.86,195.43,8558.29,3124.0,-254.5429,58.4,4.11,62.51,-317.0571,142.21,65.18,-34.2487,0.0253,14698.07,227.65,8765.64,8993.29,5704.78
2020-05-25,RJ,39298,4105,163599,74,17264943,17539851,33,6.8,267226,167704,99522,1828.14,12431.43,8637.71,206.29,8844.0,3587.43,1020.8,572.34,3.4,575.74,445.06,185.82,89.01,-29.9856,0.0245,15235.36,234.04,9327.27,9561.31,5674.05
2020-05-26,RJ,40024,4361,168539,75,17264943,17539851,33,6.8,272163,172900,99263,2052.0,13953.57,9522.71,203.14,9725.86,4227.71,632.77,364.43,1.97,366.4,266.37,157.21,-88.2869,-40.2432,0.0252,15516.84,248.63,9608.92,9857.55,5659.28
2020-05-27,RJ,42398,4605,178744,76,17264943,17539851,33,6.8,288306,183349,104957,2555.29,17376.0,10939.29,196.0,11135.29,6240.71,622.91,393.2,-0.3143,392.89,230.03,147.2,-56.5726,-29.0395,0.0251,16437.2,262.54,10190.74,10453.28,5983.92
2020-05-28,RJ,44886,4856,187379,77,17264943,17539851,33,6.8,305225,192235,112990,2210.86,15033.71,10014.57,193.0,10207.57,4826.14,759.86,437.83,-3.4,434.43,325.43,-275.6971,-86.3211,-30.453,0.0253,17401.8,276.86,10683.04,10959.9,6441.9
2020-05-29,RJ,47953,5079,199009,78,17264943,17539851,33,6.8,326080,204088,121992,2176.0,14796.86,10328.86,193.86,10522.71,4274.14,481.46,273.2,-0.4857,272.71,208.74,-140.6514,-80.0217,31.86,0.0249,18590.81,289.57,11346.11,11635.67,6955.13
2020-05-30,RJ,52420,5277,214443,79,17264943,17539851,33,6.8,356456,219720,136736,2386.86,16230.71,10826.86,189.29,11016.14,5214.57,-357.6857,-62.9429,2.83,-60.1143,-297.5714,-245.7829,-63.2549,17.54,0.024,20322.64,300.86,12226.04,12526.9,7795.73
2020-05-31,RJ,53388,5344,223850,80,17264943,17539851,33,6.8,363038,229194,133844,2406.0,16360.86,10888.71,200.71,11089.43,5271.43,-70.4857,61.29,1.23,62.51,-133.0,-242.8971,71.01,36.19,0.0233,20697.9,304.68,12762.37,13067.04,7630.85
2020-06-01,RJ,54530,5462,235901,81,17264943,17539851,33,6.8,370804,241363,129441,2292.29,15587.57,10624.57,210.14,10834.71,4752.86,-606.0,-190.6,0.143,-190.4571,-415.5429,-169.0743,31.1,29.9,0.0226,21140.66,311.41,13449.43,13760.84,7379.82
2020-06-02,RJ,56732,5686,244327,82,17264943,17539851,33,6.8,385778,250013,135765,2159.0,14681.29,10321.0,199.14,10520.14,4161.14,-454.6286,21.49,1.09,22.57,-477.2,79.34,94.61,21.29,0.0227,21994.37,324.18,13929.82,14254.0,7740.37
2020-06-03,RJ,59240,6010,254965,83,17264943,17539851,33,6.8,402832,260975,141857,1730.43,11766.86,9375.86,194.57,9570.43,2196.43,-363.9143,97.31,-2.4571,94.86,-458.7714,14.87,69.48,-24.5744,0.023,22966.67,342.65,14536.33,14878.97,8087.7
2020-06-04,RJ,60932,6327,261751,84,17264943,17539851,33,6.8,414338,268078,146260,2052.57,13957.57,10934.29,194.71,11129.0,2828.57,39.03,346.71,-6.5429,340.17,-301.1429,227.28,43.2,-12.5753,0.0236,23622.66,360.72,14923.22,15283.94,8338.73
2020-06-05,RJ,63066,6473,271256,85,17264943,17539851,33,6.8,428849,277729,151120,2138.43,14541.29,11375.29,188.43,11563.71,2977.57,3.86,279.66,-7.6,272.06,-268.2,104.52,-51.864,-39.2185,0.0233,24449.98,369.05,15465.13,15834.17,8615.81
2020-06-06,RJ,64533,6639,280074,86,17264943,17539851,33,6.8,438824,286713,152111,2321.0,15782.71,12358.14,177.43,12535.57,3247.14,530.4,501.26,-9.3143,491.94,38.46,46.91,-31.7726,-21.9287,0.0232,25018.68,378.51,15967.87,16346.38,8672.31
2020-06-07,RJ,67756,6707,300390,87,17264943,17539851,33,6.8,460741,307097,153644,2161.86,14700.57,11719.29,161.14,11880.43,2820.14,67.97,289.69,-11.9714,277.71,-209.7429,-179.9771,-101.48,-13.7721,0.0218,26268.24,382.39,17126.14,17508.53,8759.71
2020-06-08,RJ,69499,6781,315528,88,17264943,17539851,33,6.8,472593,322309,150284,2120.43,14418.86,11882.14,148.0,12030.14,2388.71,-129.3714,249.6,-10.4571,239.14,-368.5143,-143.9943,-40.16,30.33,0.021,26943.96,386.61,17989.21,18375.81,8568.15
2020-06-09,RJ,72979,6928,330834,89,17264943,17539851,33,6.8,496257,337762,158495,2102.57,14297.43,12382.71,134.86,12517.57,1779.86,-860.8571,-219.6286,-7.9143,-227.5429,-633.3143,-280.12,-25.664,26.01,0.0205,28293.11,394.99,18861.85,19256.83,9036.28
2020-06-10,RJ,74373,7138,337000,90,17264943,17539851,33,6.8,505736,344138,161598,2043.29,13894.43,12623.29,136.14,12759.43,1135.0,-716.1143,-187.5714,-5.1714,-192.7429,-523.3714,-96.28,99.79,48.09,0.0207,28833.54,406.96,19213.39,19620.35,9213.19
2020-06-11,RJ,75775,7363,344926,91,17264943,17539851,33,6.8,515270,352289,162981,1688.0,11478.43,11260.0,137.86,11397.86,80.57,-870.2,-365.0857,0.0857,-365.0,-505.2,-81.4114,98.27,21.46,0.0209,29377.1,419.79,19665.28,20085.06,9292.04
2020-06-12,RJ,77784,7417,357935,92,17264943,17539851,33,6.8,528931,365352,163579,1635.29,11120.0,10781.43,135.29,10916.71,203.29,-413.4286,-127.0,1.6,-125.4,-288.0286,318.97,138.99,21.98,0.0203,30155.96,422.87,20406.96,20829.82,9326.13
2020-06-13,RJ,78836,7592,368437,93,17264943,17539851,33,6.8,536085,376029,160056,1480.57,10067.86,10056.71,148.43,10205.14,-137.2857,-536.4286,-208.2286,2.74,-205.4857,-330.9429,347.38,67.16,-37.1339,0.0202,30563.83,432.84,21005.71,21438.55,9125.28
2020-06-14,RJ,79572,7672,379210,94,17264943,17539851,33,6.8,541090,386882,154208,1798.57,12230.29,11747.71,142.86,11890.57,339.71,734.0,274.34,6.09,280.43,453.57,414.83,84.24,-38.7957,0.0198,30849.18,437.4,21619.91,22057.31,8791.86
2020-06-15,RJ,80946,7728,390998,95,17264943,17539851,33,6.8,550433,398726,151707,1648.86,11212.29,11582.14,149.86,11732.0,-519.7143,1020.77,412.14,8.14,420.29,600.49,239.51,-85.88,-56.2642,0.0194,31381.85,440.6,22291.98,22732.58,8649.28
2020-06-16,RJ,83343,7967,401231,96,17264943,17539851,33,6.8,566732,409198,157534,2227.71,15148.43,12631.71,168.29,12800.0,2348.43,1203.97,618.94,4.69,623.63,580.34,339.81,-95.704,-34.5081,0.0195,32311.11,454.22,22875.39,23329.62,8981.49
2020-06-17,RJ,86963,8138,419234,97,17264943,17539851,33,6.8,591348,427372,163976,2385.86,16223.86,12842.14,176.0,13018.14,3205.71,784.14,317.43,5.86,323.29,460.86,-110.4286,-142.3303,-43.4114,0.019,33714.54,463.97,23901.8,24365.77,9348.77
2020-06-18,RJ,87317,8412,426001,98,17264943,17539851,33,6.8,593756,434413,159343,2365.86,16087.71,13151.43,171.86,13323.29,2764.43,1162.6,482.74,3.91,486.66,675.94,-131.1429,-105.3817,16.69,0.0194,33851.83,479.59,24287.61,24767.2,9084.63
2020-06-19,RJ,93378,8595,446357,99,17264943,17539851,33,6.8,634970,454952,180018,2375.14,16151.0,13334.86,172.14,13507.0,2644.0,181.86,68.29,-0.6,67.69,114.17,-296.8171,-132.8137,10.84,0.0189,36201.56,490.03,25448.16,25938.19,10263.37
2020-06-20,RJ,95537,8824,458332,100,17264943,17539851,33,6.8,649652,467156,182496,2503.71,17025.29,13995.86,169.43,14165.29,2860.0,365.06,175.4,-5.5429,169.86,195.2,-287.3943,-2.4343,37.4,0.0189,37038.63,503.08,26130.89,26633.98,10404.65
2020-06-21,RJ,96133,8875,471270,101,17264943,17539851,33,6.8,653704,480145,173559,2361.43,16057.71,12973.14,165.29,13138.43,2919.29,-280.1143,-170.3429,-6.0286,-176.3714,-103.7429,-324.2629,-41.5143,34.16,0.0185,37269.64,505.99,26868.53,27374.52,9895.12
2020-06-22,RJ,97572,8933,484342,102,17264943,17539851,33,6.8,663490,493275,170215,2654.29,18049.14,13719.14,148.29,13867.43,4181.71,-652.8286,-451.2286,-6.8571,-458.0857,-194.7429,-122.6,44.66,35.89,0.0181,37827.57,509.3,27613.8,28123.1,9704.47
2020-06-23,RJ,100869,9153,499202,103,17264943,17539851,33,6.8,685909,508355,177554,2159.86,14687.14,12299.71,141.71,12441.43,2245.71,-458.7143,-441.0,-6.9143,-447.9143,-10.8,-338.7143,65.41,4.67,0.018,39105.75,521.84,28461.02,28982.86,10122.89
2020-06-24,RJ,103493,9295,510046,104,17264943,17539851,33,6.8,703752,519341,184411,1895.14,12886.86,11078.71,137.86,11216.57,1670.29,-431.1429,-299.4857,-6.9143,-306.4,-124.7429,-73.5314,46.63,29.76,0.0179,40123.03,529.94,29079.27,29609.2,10513.83
