Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-24,ES,40,0,65,20,4018650,4104693,32,6.8,272,65,207,5.43,36.86,12.86,0.0,12.86,24.0,2.71,2.43,0.0,2.43,0.286,0.354,0.397,0.0274,0.0,66.27,0.0,15.84,15.84,50.43
2020-03-25,ES,40,0,73,21,4018650,4104693,32,6.8,272,73,199,5.0,34.0,13.86,0.0,13.86,20.14,4.49,3.34,0.0,3.34,1.14,1.02,0.359,0.0347,0.0,66.27,0.0,17.78,17.78,48.48
2020-03-26,ES,48,0,93,22,4018650,4104693,32,6.8,326,93,233,6.57,44.71,19.86,0.0,19.86,24.86,4.29,2.51,0.0,2.51,1.77,1.79,0.169,-0.0773,0.0,79.42,0.0,22.66,22.66,56.76
2020-03-27,ES,54,0,112,23,4018650,4104693,32,6.8,367,112,255,7.43,50.57,24.71,0.0,24.71,25.86,8.17,3.26,0.0,3.26,4.91,1.51,0.262,-0.1774,0.0,89.41,0.0,27.29,27.29,62.12
2020-03-28,ES,61,0,134,24,4018650,4104693,32,6.8,415,134,281,8.14,55.43,23.57,0.0,23.57,31.86,10.89,3.69,0.0571,3.74,7.14,1.16,-0.1886,-0.1307,0.0,101.1,0.0,32.65,32.65,68.46
2020-03-29,ES,72,0,172,25,4018650,4104693,32,6.8,490,172,318,11.43,77.71,29.14,0.0,29.14,48.57,10.29,3.29,0.143,3.43,6.86,1.66,-0.4903,-0.0754,0.0,119.38,0.0,41.9,41.9,77.47
2020-03-30,ES,85,0,219,26,4018650,4104693,32,6.8,578,219,359,13.0,88.43,32.29,0.286,32.57,55.86,10.29,2.77,0.171,2.94,7.34,0.0743,-0.2949,-0.1045,0.0,140.81,0.0,53.35,53.35,87.46
2020-03-31,ES,97,0,230,27,4018650,4104693,32,6.8,660,230,430,14.14,96.14,36.29,0.714,37.0,59.14,12.6,4.91,0.171,5.09,7.51,-0.6629,-0.208,0.111,0.0,160.79,0.0,56.03,56.03,104.76
2020-04-01,ES,120,0,277,28,4018650,4104693,32,6.8,816,277,539,15.0,102.0,38.57,0.857,39.43,62.57,8.54,4.29,0.171,4.46,4.09,0.04,-0.2606,0.229,0.0,198.8,0.0,67.48,67.48,131.31
2020-04-02,ES,139,2,319,29,4018650,4104693,32,6.8,945,321,624,17.43,118.43,48.14,0.857,49.0,69.43,7.57,4.37,0.114,4.49,3.09,0.12,0.366,0.131,0.0062,230.22,0.487,77.72,78.2,152.02
2020-04-03,ES,153,5,366,30,4018650,4104693,32,6.8,1040,371,669,17.71,120.43,50.57,0.857,51.43,69.0,10.49,5.43,0.0286,5.46,5.03,0.36,0.654,0.212,0.0135,253.37,1.22,89.17,90.38,162.98
2020-04-04,ES,166,6,404,31,4018650,4104693,32,6.8,1129,410,719,18.57,126.29,54.14,0.857,55.0,71.29,10.89,6.2,-0.0286,6.17,4.71,1.9,0.358,0.334,0.0146,275.05,1.46,98.42,99.89,175.17
2020-04-05,ES,194,6,509,32,4018650,4104693,32,6.8,1319,515,804,21.86,148.57,63.43,0.857,64.29,84.29,14.4,7.94,-0.0857,7.86,6.54,2.61,0.854,0.356,0.0117,321.34,1.46,124.0,125.47,195.87
2020-04-06,ES,209,6,573,33,4018650,4104693,32,6.8,1421,579,842,23.0,156.43,69.57,0.714,70.29,86.14,18.06,11.14,-0.0857,11.06,7.0,1.83,1.41,0.171,0.0104,346.19,1.46,139.6,141.06,205.13
2020-04-07,ES,227,6,609,34,4018650,4104693,32,6.8,1544,615,929,28.0,190.43,87.86,0.429,88.29,102.14,20.6,12.89,0.0571,12.94,7.66,4.39,2.15,0.416,0.0098,376.15,1.46,148.37,149.83,226.33
2020-04-08,ES,273,6,721,35,4018650,4104693,32,6.8,1856,727,1129,31.0,210.71,106.29,0.429,106.71,104.0,19.63,14.03,0.143,14.17,5.46,7.42,1.51,0.0672,0.0083,452.17,1.46,175.65,177.11,275.05
2020-04-09,ES,300,7,806,36,4018650,4104693,32,6.8,2040,813,1227,33.71,229.29,118.57,1.14,119.71,109.57,32.83,21.31,0.2,21.51,11.31,12.63,2.44,-0.5431,0.0086,496.99,1.71,196.36,198.07,298.93
2020-04-10,ES,349,8,981,37,4018650,4104693,32,6.8,2373,989,1384,36.29,246.71,133.57,1.57,135.14,111.57,51.49,29.37,0.343,29.71,21.77,10.14,1.19,-1.3966,0.0081,578.12,1.95,238.99,240.94,337.18
2020-04-11,ES,383,9,1148,38,4018650,4104693,32,6.8,2604,1157,1447,47.14,320.57,176.14,1.71,177.86,142.71,81.23,43.6,0.514,44.11,37.11,14.03,-1.304,-1.256,0.0078,634.4,2.19,279.68,281.87,352.52
2020-04-12,ES,430,14,1339,39,4018650,4104693,32,6.8,2924,1353,1571,65.86,447.86,234.71,2.14,236.86,211.0,71.31,36.63,0.343,36.97,34.34,10.34,-4.8366,-2.0752,0.0103,712.36,3.41,326.21,329.62,382.73
2020-04-13,ES,463,17,1508,40,4018650,4104693,32,6.8,3148,1525,1623,90.71,616.86,324.29,3.0,327.29,289.57,89.77,43.17,0.286,43.46,46.31,0.897,-4.7726,-1.4085,0.0111,766.93,4.14,367.38,371.53,395.4
2020-04-14,ES,557,18,1842,41,4018650,4104693,32,6.8,3788,1860,1928,86.14,585.86,301.71,2.86,304.57,281.29,84.51,42.51,0.229,42.74,41.77,-11.5486,-7.936,-0.4359,0.0097,922.85,4.39,448.75,453.14,469.71
2020-04-15,ES,734,21,2364,42,4018650,4104693,32,6.8,4991,2385,2606,102.29,695.57,349.43,3.0,352.43,343.14,55.97,31.46,0.0571,31.51,24.46,-13.72,-5.8526,1.04,0.0088,1215.93,5.12,575.93,581.04,634.88
2020-04-16,ES,935,28,3076,43,4018650,4104693,32,6.8,6358,3104,3254,109.29,743.14,388.71,2.86,391.57,351.57,23.49,17.26,-0.1429,17.11,6.37,-25.6514,-3.4834,1.66,0.009,1548.96,6.82,749.39,756.21,792.75
2020-04-17,ES,952,28,3093,44,4018650,4104693,32,6.8,6474,3121,3353,107.0,727.71,392.0,2.43,394.43,333.29,2.71,12.89,-0.1143,12.77,-10.0571,-18.9257,0.345,3.44,0.009,1577.22,6.82,753.53,760.35,816.87
2020-04-18,ES,1099,30,3594,45,4018650,4104693,32,6.8,7473,3624,3849,108.0,734.29,410.57,2.29,412.86,321.43,-38.4857,-9.0,-0.1714,-9.1714,-29.3143,-16.52,3.53,2.75,0.0083,1820.6,7.31,875.58,882.89,937.71
2020-04-19,ES,1195,34,4060,46,4018650,4104693,32,6.8,8126,4094,4032,88.14,599.43,366.14,2.29,368.43,231.0,-10.1143,4.0,-0.0286,3.97,-14.0857,-9.8229,9.26,2.54,0.0083,1979.69,8.28,989.11,997.39,982.29
2020-04-20,ES,1212,34,4252,47,4018650,4104693,32,6.8,8242,4286,3956,74.0,503.14,304.43,2.14,306.57,196.57,-26.6286,-9.3429,0.143,-9.2,-17.4286,3.92,7.87,1.5,0.0079,2007.95,8.28,1035.89,1044.17,963.77
2020-04-21,ES,1313,34,4716,48,4018650,4104693,32,6.8,8928,4750,4178,101.86,692.57,408.71,2.71,411.43,281.14,-25.6286,-12.3429,0.2,-12.1429,-13.4857,20.64,9.21,-0.0135,0.0072,2175.07,8.28,1148.93,1157.21,1017.86
2020-04-22,ES,1351,37,4927,49,4018650,4104693,32,6.8,9187,4964,4223,87.43,594.57,345.29,3.14,348.43,246.14,22.31,5.69,0.371,6.06,16.26,20.44,7.84,-2.3589,0.0075,2238.17,9.01,1200.33,1209.35,1028.82
2020-04-23,ES,1453,43,5207,50,4018650,4104693,32,6.8,9880,5250,4630,89.14,606.14,348.86,3.29,352.14,254.0,64.71,25.57,0.8,26.37,38.34,29.53,3.46,-2.7867,0.0082,2407.0,10.48,1268.55,1279.02,1127.98
2020-04-24,ES,1665,47,5954,51,4018650,4104693,32,6.8,11322,6001,5321,104.57,711.0,394.57,4.14,398.71,312.29,92.09,34.63,0.8,35.43,56.66,29.37,-2.536,-3.7723,0.0078,2758.31,11.45,1450.53,1461.99,1296.32
2020-04-25,ES,1711,52,6011,52,4018650,4104693,32,6.8,11635,6063,5572,121.57,826.71,432.29,6.14,438.43,388.29,121.03,50.97,0.8,51.77,69.26,21.22,-6.0606,-3.8242,0.0086,2834.56,12.67,1464.42,1477.09,1357.47
2020-04-26,ES,1819,57,6502,53,4018650,4104693,32,6.8,12369,6559,5810,169.57,1153.0,581.86,6.71,588.57,564.43,121.23,58.31,0.886,59.2,62.03,7.96,-9.6514,-2.7129,0.0087,3013.38,13.89,1584.04,1597.93,1415.45
2020-04-27,ES,1944,63,7014,54,4018650,4104693,32,6.8,13219,7077,6142,176.43,1199.71,600.14,7.14,607.29,592.43,128.43,74.86,0.657,75.51,52.91,-9.8629,-11.2823,-0.7403,0.0089,3220.46,15.35,1708.78,1724.12,1496.34
2020-04-28,ES,2164,77,7742,55,4018650,4104693,32,6.8,14715,7819,6896,178.29,1212.29,640.43,7.71,648.14,564.14,104.51,72.63,0.429,73.06,31.46,-18.7257,-10.104,1.11,0.0098,3584.92,18.76,1886.13,1904.89,1680.03
2020-04-29,ES,2538,84,9000,56,4018650,4104693,32,6.8,17258,9084,8174,199.0,1353.14,768.86,7.43,776.29,576.86,42.77,44.86,0.371,45.23,-2.4571,-27.04,-6.2377,2.48,0.0092,4204.46,20.46,2192.61,2213.08,1991.38
2020-04-30,ES,2688,93,9408,57,4018650,4104693,32,6.8,18278,9501,8777,198.43,1349.29,795.43,8.29,803.71,545.57,27.4,43.26,0.171,43.43,-16.0286,-29.2971,-0.5074,3.9,0.0098,4452.95,22.66,2292.01,2314.67,2138.28
2020-05-01,ES,2913,101,10437,58,4018650,4104693,32,6.8,19808,10538,9270,201.0,1366.86,806.14,8.57,814.71,552.14,-13.9714,7.83,0.229,8.06,-22.0286,-23.2286,2.77,3.72,0.0096,4825.7,24.61,2542.7,2567.31,2258.39
2020-05-02,ES,3104,104,11393,59,4018650,4104693,32,6.8,21107,11497,9610,196.57,1336.71,816.43,8.0,824.43,512.29,-18.0571,-0.2571,0.343,0.0857,-18.1429,-12.4,8.24,2.83,0.009,5142.16,25.34,2775.6,2800.94,2341.22
2020-05-03,ES,3208,115,12070,60,4018650,4104693,32,6.8,21814,12185,9629,168.0,1142.43,679.57,8.86,688.43,454.0,-11.6286,-11.9429,0.171,-11.7714,0.143,-4.8971,8.5,1.55,0.0094,5314.4,28.02,2940.54,2968.55,2345.85
2020-05-04,ES,3351,123,12657,61,4018650,4104693,32,6.8,22787,12780,10007,185.71,1262.86,767.57,9.14,776.71,486.14,-19.2286,-18.2857,0.229,-18.0571,-1.1714,14.14,7.89,0.497,0.0096,5551.45,29.97,3083.54,3113.51,2437.94
2020-05-05,ES,3540,133,13457,62,4018650,4104693,32,6.8,24072,13590,10482,189.86,1291.14,735.71,9.14,744.86,546.29,2.91,-5.6,0.286,-5.3143,8.23,13.21,7.27,-1.555,0.0098,5864.51,32.4,3278.44,3310.84,2553.66
2020-05-06,ES,3714,146,13757,63,4018650,4104693,32,6.8,25255,13903,11352,186.86,1270.71,714.71,9.71,724.43,546.29,56.71,42.11,0.314,42.43,14.29,16.23,5.25,-1.6834,0.0105,6152.71,35.57,3351.53,3387.1,2765.61
2020-05-07,ES,3988,157,14781,64,4018650,4104693,32,6.8,27118,14938,12180,198.71,1351.29,788.43,9.43,797.86,553.43,48.0,38.83,0.429,39.26,8.74,23.93,0.461,-1.7723,0.0105,6606.58,38.25,3601.0,3639.25,2967.34
2020-05-08,ES,4242,165,15587,65,4018650,4104693,32,6.8,28846,15752,13094,209.71,1426.0,890.14,10.43,900.57,525.43,69.54,69.49,0.657,70.14,-0.6,21.37,0.0846,-2.0002,0.0105,7027.57,40.2,3797.36,3837.56,3190.01
2020-05-09,ES,4412,172,16396,66,4018650,4104693,32,6.8,30002,16568,13434,221.0,1502.86,961.71,11.29,973.0,529.86,100.43,87.51,0.686,88.2,12.23,16.44,-0.9691,-1.0142,0.0104,7309.19,41.9,3994.45,4036.36,3272.84
2020-05-10,ES,4599,181,17589,67,4018650,4104693,32,6.8,31273,17770,13503,241.0,1638.86,1083.14,12.43,1095.57,543.29,109.74,79.69,0.829,80.51,29.23,13.63,-2.7349,-0.4901,0.0102,7618.84,44.1,4285.1,4329.19,3289.65
2020-05-11,ES,4819,196,18888,68,4018650,4104693,32,6.8,32769,19084,13685,260.71,1772.86,1152.29,13.14,1165.43,607.43,138.91,84.74,0.743,85.49,53.43,11.39,0.182,0.338,0.0103,7983.3,47.75,4601.56,4649.31,3333.99
2020-05-12,ES,5087,212,20189,69,4018650,4104693,32,6.8,34592,20401,14191,279.43,1900.0,1186.86,13.57,1200.43,699.57,116.17,77.43,0.714,78.14,38.03,10.26,-1.9897,0.257,0.0104,8427.43,51.65,4918.52,4970.16,3457.26
2020-05-13,ES,5401,233,21339,70,4018650,4104693,32,6.8,36727,21572,15155,311.86,2120.57,1313.86,14.14,1328.0,792.57,126.49,64.71,0.543,65.26,61.23,22.27,1.77,-0.0555,0.0108,8947.56,56.76,5198.68,5255.45,3692.12
2020-05-14,ES,5813,249,22847,71,4018650,4104693,32,6.8,39528,23096,16432,306.43,2083.71,1348.86,14.86,1363.71,720.0,151.71,71.69,0.6,72.29,79.43,6.49,0.317,-2.5191,0.0108,9629.95,60.66,5566.07,5626.73,4003.22
2020-05-15,ES,6198,260,23895,72,4018650,4104693,32,6.8,42146,24155,17991,334.0,2271.29,1406.71,15.14,1421.86,849.43,221.11,113.54,0.514,114.06,107.06,22.5,-3.0126,-1.029,0.0108,10267.76,63.34,5821.39,5884.73,4383.03
2020-05-16,ES,6595,271,25593,73,4018650,4104693,32,6.8,44846,25864,18982,372.29,2531.43,1510.71,16.14,1526.86,1004.57,171.37,87.69,0.429,88.11,83.26,12.97,-12.4137,-3.6021,0.0105,10925.54,66.02,6235.06,6301.08,4624.46
2020-05-17,ES,6744,285,27031,74,4018650,4104693,32,6.8,45859,27316,18543,442.0,3005.57,1754.57,16.14,1770.71,1234.86,228.69,119.26,0.943,120.2,108.49,-4.8057,-7.1349,-2.1097,0.0104,11172.33,69.43,6585.39,6654.82,4517.51
2020-05-18,ES,7157,302,28735,75,4018650,4104693,32,6.8,48668,29037,19631,437.86,2977.43,1752.29,16.29,1768.57,1208.86,191.34,118.74,1.14,119.89,71.46,-39.7943,-16.2366,-0.0405,0.0104,11856.67,73.57,7000.52,7074.1,4782.57
2020-05-19,ES,7693,325,30764,76,4018650,4104693,32,6.8,52312,31089,21223,474.57,3227.14,1945.14,19.57,1964.71,1262.43,127.69,85.03,1.4,86.43,41.26,-29.1829,-10.232,4.38,0.0105,12744.44,79.18,7494.84,7574.01,5170.42
2020-05-20,ES,8495,346,33621,77,4018650,4104693,32,6.8,57766,33967,23799,474.71,3228.0,2000.43,20.86,2021.29,1206.71,22.14,60.94,1.43,62.37,-40.2286,-58.68,-3.2149,3.15,0.0102,14073.16,84.29,8190.87,8275.16,5798.0
2020-05-21,ES,8878,363,35113,78,4018650,4104693,32,6.8,60370,35476,24894,466.14,3169.86,1935.86,23.14,1959.0,1210.86,25.46,80.66,1.37,82.03,-56.5714,-38.1886,9.49,7.56,0.0102,14707.56,88.44,8554.35,8642.79,6064.77
2020-05-22,ES,9520,397,37511,79,4018650,4104693,32,6.8,64736,37908,26828,458.29,3116.29,2059.29,23.29,2082.57,1033.71,-64.7143,33.66,0.8,34.46,-99.1714,-20.88,8.6,5.03,0.0105,15771.22,96.72,9138.56,9235.28,6535.93
2020-05-23,ES,9918,417,39596,80,4018650,4104693,32,6.8,67442,40013,27429,456.57,3104.71,2155.57,23.14,2178.71,926.0,0.4,52.17,0.829,53.0,-52.6,7.66,21.56,3.24,0.0104,16430.46,101.59,9646.52,9748.11,6682.35
2020-05-24,ES,10007,447,40582,81,4018650,4104693,32,6.8,68048,41029,27019,427.0,2903.57,2113.43,23.57,2137.0,766.57,23.29,71.03,0.0286,71.06,-47.7714,13.83,14.9,-0.867,0.0109,16578.1,108.9,9886.73,9995.63,6582.47
2020-05-25,ES,10365,465,43150,82,4018650,4104693,32,6.8,70482,43615,26867,475.0,3230.0,2261.29,25.0,2286.29,943.71,60.46,27.37,0.0857,27.46,33.0,49.12,12.99,-0.6631,0.0107,17171.08,113.28,10512.36,10625.64,6545.43
2020-05-26,ES,10889,487,45853,83,4018650,4104693,32,6.8,74045,46340,27705,483.29,3286.29,2291.0,23.29,2314.29,972.0,94.6,49.43,-0.1429,49.29,45.31,36.33,5.16,-5.248,0.0105,18039.11,118.64,11170.87,11289.52,6749.59
2020-05-27,ES,11484,511,48415,84,4018650,4104693,32,6.8,78091,48926,29165,502.71,3418.57,2196.14,23.71,2219.86,1198.71,180.89,110.11,-0.0571,110.06,70.83,44.07,5.29,-3.2997,0.0104,19024.81,124.49,11795.04,11919.53,7105.28
2020-05-28,ES,12203,538,50942,85,4018650,4104693,32,6.8,82980,51480,31500,526.14,3577.71,2402.71,22.43,2425.14,1152.57,182.06,101.97,0.0571,102.03,80.03,33.45,-4.68,-3.6107,0.0105,20215.88,131.07,12410.67,12541.74,7674.14
2020-05-29,ES,12903,560,53548,86,4018650,4104693,32,6.8,87740,54108,33632,560.0,3808.0,2664.0,23.29,2687.29,1120.71,243.66,140.91,0.686,141.6,102.06,40.26,-1.5943,-0.8926,0.0103,21375.53,136.43,13045.56,13181.98,8193.55
2020-05-30,ES,13437,583,54969,87,4018650,4104693,32,6.8,91372,55552,35820,608.86,4140.29,2771.14,25.29,2796.43,1343.86,227.69,178.8,0.943,179.74,47.94,25.72,-5.0629,-1.8272,0.0105,22260.37,142.03,13391.74,13533.78,8726.6
2020-05-31,ES,13690,604,57401,88,4018650,4104693,32,6.8,93092,58005,35087,662.43,4504.57,2995.57,26.71,3022.29,1482.29,295.91,214.91,1.8,216.71,79.2,28.36,0.694,0.573,0.0104,22679.41,147.15,13984.24,14131.39,8548.02
2020-06-01,ES,14285,628,61798,89,4018650,4104693,32,6.8,97138,62426,34712,670.14,4557.0,3090.14,28.43,3118.57,1438.43,309.49,246.46,1.71,248.17,61.31,18.76,-3.8491,-1.1307,0.0101,23665.11,153.0,15055.45,15208.45,8456.66
2020-06-02,ES,15151,664,65251,90,4018650,4104693,32,6.8,103027,65915,37112,743.71,5057.29,3477.29,31.43,3508.71,1548.57,323.86,290.86,1.46,292.31,31.54,36.91,-1.8171,-1.3696,0.0101,25099.81,161.77,15896.68,16058.45,9041.36
2020-06-03,ES,16121,698,69384,91,4018650,4104693,32,6.8,109623,70082,39541,787.57,5355.43,3896.29,31.86,3928.14,1427.29,337.46,315.0,1.6,316.6,20.86,21.02,-7.248,-4.8558,0.01,26706.75,170.05,16903.58,17073.63,9633.12
2020-06-04,ES,16894,737,72573,92,4018650,4104693,32,6.8,114879,73310,41569,847.0,5759.57,4225.43,32.57,4258.0,1501.57,412.26,362.49,1.17,363.66,48.6,16.63,-11.9109,-3.7093,0.0101,27987.23,179.55,17680.49,17860.04,10127.19
2020-06-05,ES,18109,780,77889,93,4018650,4104693,32,6.8,123141,78669,44472,910.57,6191.86,4570.57,34.71,4605.29,1586.57,401.0,350.43,0.543,350.97,50.03,-7.88,-23.5851,-4.1705,0.0099,30000.05,190.03,18975.6,19165.62,10834.43
2020-06-06,ES,18950,806,82243,94,4018650,4104693,32,6.8,128860,83049,45811,973.29,6618.29,4902.57,34.29,4936.86,1681.43,392.66,324.23,0.171,324.4,68.26,-40.7943,-22.3954,-0.9415,0.0097,31393.33,196.36,20036.33,20232.69,11160.64
2020-06-07,ES,19619,832,86979,95,4018650,4104693,32,6.8,133409,87811,45598,1038.57,7062.29,5229.43,34.14,5263.57,1798.71,284.46,282.43,-0.2571,282.17,2.29,-81.0114,-22.6697,3.39,0.0095,32501.58,202.69,21190.14,21392.83,11108.75
2020-06-08,ES,20659,871,93792,96,4018650,4104693,32,6.8,140481,94663,45818,1076.29,7318.71,5517.43,32.71,5550.14,1768.57,133.49,209.26,-0.6,208.66,-75.1714,-90.96,-11.9554,9.27,0.0092,34224.48,212.2,22849.94,23062.14,11162.35
2020-06-09,ES,21964,904,99569,97,4018650,4104693,32,6.8,149355,100473,48882,1056.14,7181.86,5637.57,31.29,5668.86,1513.0,7.2,138.4,-0.4857,137.91,-130.7143,-96.7143,5.02,10.47,0.009,36386.4,220.24,24257.36,24477.59,11908.81
2020-06-10,ES,23391,937,105990,98,4018650,4104693,32,6.8,159059,106927,52132,1008.71,6859.29,5616.86,31.71,5648.57,1210.71,-53.8,90.6,-0.6571,89.94,-143.7429,-67.6571,22.75,11.2,0.0088,38750.52,228.28,25821.66,26049.94,12700.58
2020-06-11,ES,24428,966,111195,99,4018650,4104693,32,6.8,166110,112161,53949,978.57,6654.29,5594.57,31.86,5626.43,1027.86,-90.9143,44.74,-0.0286,44.71,-135.6286,-15.6971,29.93,7.67,0.0086,40468.31,235.34,27089.72,27325.06,13143.25
2020-06-12,ES,25502,999,117352,100,4018650,4104693,32,6.8,173414,118351,55063,999.0,6793.29,5682.43,30.86,5713.29,1080.0,-53.8286,46.17,0.657,46.83,-100.6571,32.75,33.32,-0.112,0.0084,42247.74,243.38,28589.71,28833.09,13414.65
2020-06-13,ES,26011,1028,121561,101,4018650,4104693,32,6.8,176875,122589,54286,1009.43,6864.14,5741.14,32.57,5773.71,1090.43,55.0,128.46,1.0,129.46,-74.4571,58.7,26.4,-6.8464,0.0084,43090.92,250.45,29615.13,29865.57,13225.35
2020-06-14,ES,26469,1055,126141,102,4018650,4104693,32,6.8,179989,127196,52793,1016.57,6912.71,5868.43,34.57,5903.0,1009.71,170.97,66.83,1.29,68.11,102.86,69.9,4.46,-9.6197,0.0083,43849.56,257.02,30730.92,30987.94,12861.62
2020-06-15,ES,27652,1087,133569,103,4018650,4104693,32,6.8,188034,134656,53378,1049.14,7134.29,6259.14,36.71,6295.86,838.43,239.71,83.31,1.51,84.83,154.89,64.35,-11.4789,-11.4939,0.0081,45809.52,264.82,32540.56,32805.38,13004.14
2020-06-16,ES,29030,1132,139757,104,4018650,4104693,32,6.8,197404,140889,56515,1104.29,7509.14,5928.71,38.29,5967.0,1542.14,258.6,131.26,1.29,132.54,126.06,6.6,-18.1657,,0.008,48092.27,275.78,34048.1,34323.88,13768.39
2020-06-17,ES,30507,1179,147069,105,4018650,4104693,32,6.8,207448,148248,59200,1175.29,7991.86,6099.0,38.43,6137.43,1854.43,267.91,136.69,1.66,138.34,129.57,-24.64,-24.1463,,0.008,50539.22,287.23,35829.48,36116.71,14422.52
2020-06-18,ES,31772,1223,155009,106,4018650,4104693,32,6.8,216050,156232,59818,1199.57,8157.14,6397.43,39.0,6436.43,1720.71,88.0,-37.5143,1.03,-36.4857,124.49,-32.1257,,,0.0078,52634.87,297.95,37763.85,38061.8,14573.08
