Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-28,AM,111,1,243,12,4144597,4249791,13,6.8,755,244,511,18.29,124.29,48.29,0.286,48.57,75.71,12.03,4.77,0.0286,4.8,7.23,0.543,,,0.0041,177.66,0.235,57.18,57.41,120.24
2020-03-29,AM,140,1,334,13,4144597,4249791,13,6.8,952,335,617,20.86,141.86,51.71,0.286,52.0,89.86,12.63,4.37,0.143,4.51,8.11,3.31,,,0.003,224.01,0.235,78.59,78.83,145.18
2020-03-30,AM,151,2,390,14,4144597,4249791,13,6.8,1027,392,635,23.14,157.29,56.29,0.286,56.57,100.71,15.74,4.8,0.257,5.06,10.69,6.33,,,0.0051,241.66,0.471,91.77,92.24,149.42
2020-03-31,AM,175,3,414,15,4144597,4249791,13,6.8,1190,417,773,25.57,173.86,64.86,0.857,65.71,108.14,28.97,12.09,0.343,12.43,16.54,9.22,2.91,,0.0072,280.01,0.706,97.42,98.12,181.89
2020-04-01,AM,200,3,461,16,4144597,4249791,13,6.8,1360,464,896,28.57,194.29,73.29,1.57,74.86,119.43,45.66,20.17,0.429,20.6,25.06,13.99,1.63,,0.0065,320.02,0.706,108.48,109.18,210.83
2020-04-02,AM,229,3,525,17,4144597,4249791,13,6.8,1557,528,1029,39.57,269.14,108.71,2.0,110.71,158.43,58.11,25.66,0.514,26.17,31.94,15.11,-0.3189,,0.0057,366.37,0.706,123.54,124.24,242.13
2020-04-03,AM,260,7,623,18,4144597,4249791,13,6.8,1768,630,1138,54.43,370.14,152.57,2.43,155.0,215.14,82.57,34.51,0.6,35.11,47.46,11.46,-1.6194,-1.6414,0.0111,416.02,1.65,146.6,148.24,267.78
2020-04-04,AM,311,12,756,19,4144597,4249791,13,6.8,2115,768,1347,65.86,447.86,184.57,2.86,187.43,260.43,91.31,39.34,0.743,40.09,51.23,4.74,-5.0206,-1.429,0.0156,497.67,2.82,177.89,180.71,316.96
2020-04-05,AM,417,15,1095,20,4144597,4249791,13,6.8,2836,1110,1726,86.29,586.71,237.43,3.86,241.29,345.43,86.26,39.23,0.829,40.06,46.2,1.12,-5.2926,-0.5529,0.0135,667.33,3.53,257.66,261.19,406.14
2020-04-06,AM,532,19,1458,21,4144597,4249791,13,6.8,3618,1477,2141,95.71,650.86,270.0,5.29,275.29,375.57,69.34,37.74,0.686,38.43,30.91,-11.1143,-5.5166,-0.1701,0.0129,851.34,4.47,343.08,347.55,503.79
2020-04-07,AM,636,23,1706,22,4144597,4249791,13,6.8,4325,1729,2596,103.0,700.43,304.86,6.14,311.0,389.43,63.71,39.09,0.771,39.86,23.86,-11.3486,-3.0834,1.4,0.0133,1017.7,5.41,401.43,406.84,610.85
2020-04-08,AM,804,30,2123,23,4144597,4249791,13,6.8,5467,2153,3314,105.43,716.86,341.29,5.86,347.14,369.71,27.0,29.51,0.714,30.23,-3.2286,-16.1257,-2.4697,1.22,0.0139,1286.42,7.06,499.55,506.61,779.8
2020-04-09,AM,899,40,2415,24,4144597,4249791,13,6.8,6113,2455,3658,112.71,766.43,380.0,6.71,386.71,379.71,34.57,37.49,0.857,38.34,-3.7714,-10.68,1.96,1.91,0.0163,1438.42,9.41,568.26,577.68,860.75
2020-04-10,AM,981,50,2757,25,4144597,4249791,13,6.8,6671,2807,3864,106.14,721.71,385.0,7.43,392.43,329.29,5.63,21.4,0.943,22.34,-16.7143,-11.2286,0.809,0.864,0.0178,1569.72,11.77,648.74,660.5,909.22
2020-04-11,AM,1049,53,3145,26,4144597,4249791,13,6.8,7133,3198,3935,121.14,823.71,457.43,9.57,467.0,356.71,15.94,24.31,1.23,25.54,-9.6,-1.3143,4.05,1.03,0.0166,1678.44,12.47,740.04,752.51,925.93
2020-04-12,AM,1206,62,3755,27,4144597,4249791,13,6.8,8201,3817,4384,107.14,728.57,411.86,10.86,422.71,305.86,7.57,13.11,1.37,14.49,-6.9143,-7.3029,1.23,-0.0041,0.0162,1929.74,14.59,883.57,898.16,1031.58
2020-04-13,AM,1275,71,4153,28,4144597,4249791,13,6.8,8670,4224,4446,117.14,796.57,462.86,12.0,474.86,321.71,20.43,10.4,1.6,12.0,8.43,4.12,2.7,0.996,0.0168,2040.1,16.71,977.22,993.93,1046.17
2020-04-14,AM,1484,90,4908,29,4144597,4249791,13,6.8,10091,4998,5093,118.29,804.29,445.57,13.57,459.14,345.14,-1.9429,-0.3714,1.51,1.14,-3.0857,-4.5086,1.94,0.141,0.018,2374.47,21.18,1154.88,1176.06,1198.41
2020-04-15,AM,1554,106,5006,30,4144597,4249791,13,6.8,10567,5112,5455,121.14,823.86,437.0,15.43,452.43,371.43,26.23,15.46,1.09,16.54,9.69,2.26,5.79,1.55,0.0207,2486.48,24.94,1177.94,1202.88,1283.59
2020-04-16,AM,1719,124,5655,31,4144597,4249791,13,6.8,11689,5779,5910,119.71,814.0,455.57,17.14,472.71,341.29,-6.6,0.143,0.543,0.686,-7.2857,8.38,4.76,0.53,0.0215,2750.49,29.18,1330.65,1359.83,1390.66
2020-04-17,AM,1809,145,5876,32,4144597,4249791,13,6.8,12301,6021,6280,126.43,859.71,489.14,16.29,505.43,354.29,18.86,26.17,0.143,26.31,-7.4571,21.65,8.96,0.174,0.0241,2894.5,34.12,1382.66,1416.78,1477.72
2020-04-18,AM,1897,161,6204,33,4144597,4249791,13,6.8,12900,6365,6535,112.29,763.57,463.57,14.71,478.29,285.29,62.34,46.71,0.0571,46.77,15.57,27.9,5.35,-1.4176,0.0253,3035.44,37.88,1459.84,1497.72,1537.72
2020-04-19,AM,2044,182,6944,34,4144597,4249791,13,6.8,13899,7126,6773,132.14,898.57,576.43,14.29,590.71,307.86,106.29,67.34,-0.2857,67.06,39.23,40.29,2.81,-2.4165,0.0255,3270.51,42.83,1633.96,1676.79,1593.73
2020-04-20,AM,2160,185,7577,35,4144597,4249791,13,6.8,14688,7762,6926,167.0,1135.57,670.57,15.71,686.29,449.29,165.71,89.77,0.343,90.11,75.6,28.98,-1.2983,-3.8123,0.0238,3456.17,43.53,1782.91,1826.44,1629.73
2020-04-21,AM,2270,193,8153,36,4144597,4249791,13,6.8,15436,8346,7090,197.86,1345.43,792.29,15.71,808.0,537.43,194.86,100.31,0.543,100.86,94.0,22.43,-7.3269,-2.5141,0.0231,3632.18,45.41,1918.45,1963.86,1668.32
2020-04-22,AM,2479,206,9041,37,4144597,4249791,13,6.8,16857,9247,7610,248.29,1688.29,938.0,18.0,956.0,732.29,163.77,73.11,1.0,74.11,89.66,15.15,-10.1017,-1.6379,0.0223,3966.55,48.47,2127.4,2175.87,1790.68
2020-04-23,AM,2888,234,10349,38,4144597,4249791,13,6.8,19638,10583,9055,255.57,1737.86,965.14,17.43,982.57,755.29,174.49,76.29,1.37,77.66,96.83,-8.7371,-7.2251,-0.1509,0.0221,4620.93,55.06,2435.18,2490.24,2130.69
2020-04-24,AM,3194,255,11422,39,4144597,4249791,13,6.8,21719,11677,10042,252.57,1717.43,942.0,19.29,961.29,756.14,182.06,69.66,1.83,71.49,110.57,-10.2171,-5.3806,3.02,0.0218,5110.6,60.0,2687.66,2747.66,2362.94
2020-04-25,AM,3635,287,12770,40,4144597,4249791,13,6.8,24718,13057,11661,295.29,2008.0,1052.0,22.57,1074.57,933.43,122.03,42.11,1.86,43.97,78.06,-7.1429,-2.0526,4.25,0.022,5816.29,67.53,3004.85,3072.39,2743.9
2020-04-26,AM,3833,304,13700,41,4144597,4249791,13,6.8,26064,14004,12060,331.71,2255.71,1140.57,24.86,1165.43,1090.29,143.77,66.49,2.83,69.31,74.46,-4.4743,7.79,4.46,0.0217,6133.01,71.53,3223.69,3295.22,2837.79
2020-04-27,AM,3928,320,14171,42,4144597,4249791,13,6.8,26710,14491,12219,338.0,2298.43,1148.57,27.29,1175.86,1122.57,128.06,82.46,2.26,84.71,43.34,4.89,11.16,3.39,0.0221,6285.01,75.3,3334.52,3409.81,2875.2
2020-04-28,AM,4337,351,15517,43,4144597,4249791,13,6.8,29492,15868,13624,361.29,2456.71,1297.57,31.57,1329.14,1127.57,152.11,116.57,2.46,119.03,33.09,30.22,15.1,2.41,0.0221,6939.64,82.59,3651.24,3733.83,3205.8
2020-04-29,AM,4801,380,17025,44,4144597,4249791,13,6.8,32647,17405,15242,346.71,2357.71,1354.29,30.57,1384.86,972.86,206.51,156.2,2.6,158.8,47.71,45.58,11.55,-1.6199,0.0218,7682.02,89.42,4006.08,4095.5,3586.53
2020-04-30,AM,5254,425,18389,45,4144597,4249791,13,6.8,35727,18814,16913,407.14,2768.57,1634.86,34.86,1669.71,1098.86,273.14,207.66,3.06,210.71,62.43,68.34,10.02,-5.2187,0.0226,8406.77,100.0,4327.04,4427.04,3979.73
2020-05-01,AM,5723,476,20505,46,4144597,4249791,13,6.8,38916,20981,17935,483.57,3288.29,1921.57,37.86,1959.43,1328.86,371.66,232.26,4.29,236.54,135.11,53.28,-0.3074,-7.6245,0.0227,9157.16,112.01,4824.94,4936.95,4220.21
2020-05-02,AM,6062,501,22250,47,4144597,4249791,13,6.8,41222,22751,18471,538.86,3664.14,2186.86,42.57,2229.43,1434.71,469.77,273.2,4.77,277.97,191.8,54.98,-14.9349,-5.3509,0.022,9699.77,117.89,5235.55,5353.44,4346.33
2020-05-03,AM,6683,548,25144,48,4144597,4249791,13,6.8,45444,25692,19752,634.57,4315.0,2458.86,53.0,2511.86,1803.14,418.51,213.34,4.4,217.74,200.77,28.69,-23.0251,-6.1595,0.0213,10693.23,128.95,5916.53,6045.47,4647.76
2020-05-04,AM,7313,585,27622,49,4144597,4249791,13,6.8,49728,28207,21521,692.14,4706.57,2720.29,54.43,2774.71,1931.86,481.43,246.11,5.6,251.71,229.71,-29.0971,-15.2034,-1.7001,0.0207,11701.28,137.65,6499.61,6637.27,5064.01
2020-05-05,AM,8109,649,30825,50,4144597,4249791,13,6.8,55141,31474,23667,714.86,4861.14,2701.57,56.86,2758.43,2102.71,416.57,220.97,4.51,225.49,191.09,-46.7829,-20.7794,5.68,0.0206,12974.99,152.71,7253.3,7406.01,5568.98
2020-05-06,AM,9243,751,34237,51,4144597,4249791,13,6.8,62852,34988,27864,837.57,5695.43,3152.14,65.86,3218.0,2477.43,226.17,165.77,2.26,168.03,58.14,-22.7371,-8.808,7.19,0.0215,14789.43,176.71,8056.16,8232.88,6556.56
2020-05-07,AM,10099,806,37431,52,4144597,4249791,13,6.8,68673,38237,30436,845.14,5747.0,3291.71,65.14,3356.86,2390.14,235.86,181.74,1.94,183.69,52.17,-48.9143,13.45,3.72,0.0211,16159.15,189.66,8807.73,8997.38,7161.76
2020-05-08,AM,10727,874,39416,53,4144597,4249791,13,6.8,72944,40290,32654,800.86,5445.86,3287.71,64.29,3352.0,2093.86,304.83,266.89,0.314,267.2,37.63,-15.3543,12.9,5.59,0.0217,17164.14,205.66,9274.81,9480.47,7683.67
2020-05-09,AM,11925,962,44315,54,4144597,4249791,13,6.8,81090,45277,35813,865.57,5885.86,3629.0,64.14,3693.14,2192.71,236.86,229.49,-0.9143,228.57,8.29,38.15,3.4,0.0039,0.0212,19080.94,226.36,10427.57,10653.94,8427.0
2020-05-10,AM,12599,1004,48186,55,4144597,4249791,13,6.8,85673,49190,36483,939.0,6385.29,4036.0,58.43,4094.43,2290.86,339.8,241.37,0.0286,241.4,98.4,17.72,7.16,-6.8773,0.0204,20159.34,236.25,11338.44,11574.69,8584.66
2020-05-11,AM,12919,1035,50636,56,4144597,4249791,13,6.8,87849,51671,36178,1011.71,6879.71,4299.57,61.29,4360.86,2518.86,416.94,258.06,-1.0571,257.0,159.94,-5.7543,-8.7886,-4.4594,0.02,20671.37,243.54,11914.94,12158.48,8512.89
2020-05-12,AM,14168,1098,56228,57,4144597,4249791,13,6.8,96342,57326,39016,1095.0,7446.0,4498.57,65.29,4563.86,2882.14,324.46,225.37,-1.1429,224.23,100.23,-13.0971,-20.936,-0.8997,0.0192,22669.82,258.37,13230.77,13489.13,9180.69
2020-05-13,AM,15816,1160,62489,58,4144597,4249791,13,6.8,107549,63649,43900,1107.43,7530.57,4578.0,59.0,4637.0,2893.57,276.06,145.0,-0.3143,144.69,131.37,-59.2971,-9.3966,0.168,0.0182,25306.89,272.95,14704.02,14976.97,10329.92
2020-05-14,AM,17181,1235,67528,59,4144597,4249791,13,6.8,116831,68763,48068,1104.14,7508.14,4755.86,58.43,4814.29,2693.86,171.37,62.31,-1.0286,61.29,110.09,-66.5257,-1.1017,6.09,0.018,27491.0,290.6,15889.72,16180.33,11310.67
2020-05-15,AM,18392,1331,70906,60,4144597,4249791,13,6.8,125066,72237,52829,1142.0,7765.57,4761.0,56.86,4817.86,2947.71,43.31,-4.7143,-1.6,-6.3143,49.63,-29.2629,8.0,8.71,0.0184,29428.74,313.19,16684.59,16997.78,12430.96
2020-05-16,AM,19677,1375,76361,61,4144597,4249791,13,6.8,133804,77736,56068,1137.71,7736.57,4611.14,56.14,4667.29,3069.29,84.31,21.57,-0.8,20.77,63.54,-11.2629,21.64,3.42,0.0177,31484.84,323.55,17968.18,18291.72,13193.12
2020-05-17,AM,20328,1413,81477,62,4144597,4249791,13,6.8,138230,82890,55340,1126.86,7662.57,4475.0,57.29,4532.29,3130.29,178.14,66.86,-2.0286,64.83,113.31,26.93,22.61,1.48,0.017,32526.31,332.49,19172.0,19504.49,13021.82
2020-05-18,AM,20913,1433,83963,63,4144597,4249791,13,6.8,142208,85396,56812,1169.43,7952.14,4685.86,55.0,4740.86,3211.29,219.74,151.46,-0.8286,150.63,69.11,48.89,7.73,-1.5015,0.0168,33462.35,337.19,19756.97,20094.16,13368.19
2020-05-19,AM,22132,1491,88506,64,4144597,4249791,13,6.8,150498,89997,60501,1235.14,8398.86,5090.14,48.29,5138.43,3260.43,306.0,210.49,-1.3714,209.11,96.89,46.51,6.32,-4.8725,0.0166,35413.04,350.84,20825.97,21176.81,14236.23
2020-05-20,AM,23704,1561,93814,65,4144597,4249791,13,6.8,161187,95375,65812,1303.57,8864.29,5518.29,52.71,5571.0,3293.29,287.77,307.91,-1.5143,306.4,-18.6286,9.37,0.497,-6.2837,0.0164,37928.22,367.31,22074.97,22442.28,15485.94
2020-05-21,AM,25367,1620,100329,66,4144597,4249791,13,6.8,172496,101949,70547,1362.71,9266.57,5663.57,49.29,5712.86,3553.71,316.86,377.94,-0.6857,377.26,-60.4,20.32,-2.7246,-1.0967,0.0159,40589.29,381.2,23607.98,23989.18,16600.11
2020-05-22,AM,27038,1669,106537,67,4144597,4249791,13,6.8,183858,108206,75652,1338.43,9101.43,6014.57,49.71,6064.29,3037.14,225.0,337.71,-0.2286,337.49,-112.4857,29.41,-8.8114,-3.9209,0.0154,43262.83,392.73,25068.76,25461.49,17801.35
2020-05-23,AM,28802,1744,114989,68,4144597,4249791,13,6.8,195854,116733,79121,1402.43,9536.43,6575.57,51.57,6627.14,2909.29,321.34,341.03,-0.7143,340.31,-18.9714,35.27,2.24,-6.5042,0.0149,46085.56,410.37,27057.57,27467.94,18617.62
2020-05-24,AM,29867,1758,121122,69,4144597,4249791,13,6.8,203096,122880,80216,1400.57,9523.86,6778.71,47.14,6825.86,2698.0,453.06,436.97,-0.0857,436.89,16.17,2.45,-13.288,-6.803,0.0143,47789.64,413.67,28500.7,28914.36,18875.28
2020-05-25,AM,30282,1781,126065,70,4144597,4249791,13,6.8,205918,127846,78072,1539.86,10471.0,7223.43,49.14,7272.57,3198.43,464.11,252.43,-1.2857,251.14,212.97,20.59,-32.024,-5.2489,0.0139,48453.68,419.08,29663.81,30082.89,18370.79
2020-05-26,AM,31949,1852,134535,71,4144597,4249791,13,6.8,217253,136387,80866,1695.86,11531.86,7848.43,48.86,7897.29,3634.57,329.11,181.23,-1.9143,179.31,149.8,-46.12,-36.7394,-8.9735,0.0136,51120.87,435.79,31656.85,32092.64,19028.23
2020-05-27,AM,33508,1891,141265,72,4144597,4249791,13,6.8,227854,143156,84698,1679.71,11422.0,7276.71,43.29,7320.0,4102.0,327.94,205.74,-1.1429,204.6,123.34,-130.7086,-35.056,-1.4382,0.0132,53615.34,444.96,33240.46,33685.42,19929.92
2020-05-28,AM,36146,1964,150893,73,4144597,4249791,13,6.8,245793,152857,92936,1644.43,11182.0,7481.71,42.0,7523.71,3658.29,90.74,26.51,-2.6857,23.83,66.91,-148.4286,-42.624,8.89,0.0128,57836.49,462.14,35505.98,35968.12,21868.37
2020-05-29,AM,38909,2011,161476,74,4144597,4249791,13,6.8,264581,163487,101094,1641.71,11163.57,7807.43,41.43,7848.86,3314.71,-200.4857,-152.4857,-2.7143,-155.2,-45.2857,-172.8286,-20.4789,11.95,0.0123,62257.41,473.2,37996.22,38469.42,23787.99
2020-05-30,AM,40560,2047,165926,75,4144597,4249791,13,6.8,275808,167973,107835,1606.57,10924.71,7356.0,35.71,7391.71,3533.0,-278.0286,-62.6286,-3.1143,-65.7429,-212.2857,-192.5314,12.43,17.81,0.0122,64899.19,481.67,39043.33,39525.0,25374.19
2020-05-31,AM,41378,2052,173494,76,4144597,4249791,13,6.8,281370,175546,105824,1548.43,10529.43,7086.0,35.29,7121.29,3408.14,-535.0286,-252.2857,-3.0286,-255.3143,-279.7143,-148.5143,23.03,20.2,0.0117,66207.96,482.85,40824.13,41306.97,24900.99
2020-06-01,AM,41774,2071,180717,77,4144597,4249791,13,6.8,284063,182788,101275,1475.29,10031.86,6963.57,27.71,6991.29,3040.57,-634.7143,-252.8571,-3.0,-255.8571,-378.8571,-68.5486,53.98,14.56,0.0113,66841.64,487.32,42523.74,43011.06,23830.58
2020-06-02,AM,43195,2102,186027,78,4144597,4249791,13,6.8,293726,188129,105597,1251.0,8506.86,6220.29,26.86,6247.14,2259.71,-651.8286,-187.3429,-1.4857,-188.8286,-463.0,-33.2971,58.39,3.35,0.0112,69115.4,494.61,43773.21,44267.82,24847.57
2020-06-03,AM,44347,2138,190867,79,4144597,4249791,13,6.8,301560,193005,108555,1175.0,7990.0,6543.14,26.43,6569.57,1420.43,-543.2286,-118.5143,-1.3429,-119.8571,-423.3714,97.09,52.31,-0.9637,0.0111,70958.78,503.08,44912.09,45415.17,25543.61
2020-06-04,AM,46473,2158,199638,80,4144597,4249791,13,6.8,316016,201796,114220,1127.29,7665.57,6419.29,28.29,6447.57,1218.0,-444.5143,-71.8286,0.543,-71.2857,-373.2286,99.39,29.21,-16.6805,0.0107,74360.36,507.79,46975.96,47483.75,26876.62
2020-06-05,AM,47666,2199,205018,81,4144597,4249791,13,6.8,324129,207217,116912,1149.0,7813.29,6493.43,28.57,6522.0,1291.29,-49.5714,144.6,1.06,145.66,-195.2286,113.03,18.21,-15.6887,0.0106,76269.4,517.44,48241.9,48759.34,27510.06
2020-06-06,AM,48785,2232,211728,82,4144597,4249791,13,6.8,331738,213960,117778,1148.43,7809.29,6604.43,30.43,6634.86,1174.43,-137.7429,9.06,1.63,10.69,-148.4286,77.48,-29.4183,-15.451,0.0104,78059.84,525.2,49820.8,50346.01,27713.83
2020-06-07,AM,49269,2250,218429,83,4144597,4249791,13,6.8,335029,220679,114350,1214.57,8259.0,6943.29,32.14,6975.43,1283.57,-86.6571,104.26,0.914,105.17,-191.8286,57.74,-20.0583,-9.0832,0.0102,78834.23,529.44,51397.59,51927.02,26907.21
2020-06-08,AM,49817,2271,226171,84,4144597,4249791,13,6.8,338756,228442,110314,1073.71,7301.29,6588.43,34.57,6623.0,678.29,-155.8286,132.94,0.943,133.89,-289.7143,-50.0,-24.9451,-6.2702,0.0099,79711.21,534.38,53219.32,53753.7,25957.51
2020-06-09,AM,51234,2315,232258,85,4144597,4249791,13,6.8,348391,234573,113818,1063.57,7232.29,6940.57,32.86,6973.43,258.86,-155.8,132.17,0.829,133.0,-288.8,-0.8971,-16.2103,9.65,0.0099,81978.38,544.73,54651.63,55196.36,26782.02
2020-06-10,AM,52849,2363,239470,86,4144597,4249791,13,6.8,359373,241833,117540,1034.43,7034.14,7158.14,33.29,7191.43,-157.2857,-299.5714,-14.8857,0.457,-14.4286,-285.1429,-11.6914,-13.1429,4.87,0.0098,84562.51,556.03,56348.65,56904.68,27657.83
2020-06-11,AM,53989,2400,245757,87,4144597,4249791,13,6.8,367125,248157,118968,1033.86,7030.29,7265.29,34.57,7299.86,-269.5714,-142.2286,26.69,-0.2,26.49,-168.7143,-3.5714,18.82,6.54,0.0097,86386.6,564.73,57828.02,58392.75,27993.85
2020-06-12,AM,55111,2429,253602,88,4144597,4249791,13,6.8,374755,256031,118724,994.29,6761.14,6868.86,34.43,6903.29,-142.1429,-145.1143,-28.2286,-0.4,-28.6286,-116.4857,-7.9714,4.31,5.46,0.0095,88181.98,571.56,59673.99,60245.55,27936.43
2020-06-13,AM,56026,2465,261835,89,4144597,4249791,13,6.8,380977,264300,116677,969.14,6590.14,6721.86,33.57,6755.43,-165.2857,-173.6857,-42.8,-0.8,-43.6,-130.0857,44.1,7.75,5.65,0.0093,89646.06,580.03,61611.27,62191.29,27454.76
2020-06-14,AM,56506,2492,269286,90,4144597,4249791,13,6.8,384241,271778,112463,956.86,6506.71,6799.43,30.86,6830.29,-323.5714,-195.6571,-321.2,-1.3429,-322.5429,126.89,20.67,11.1,-4.3074,0.0092,90414.09,586.38,63364.53,63950.91,26463.18
2020-06-15,AM,56777,2512,274253,91,4144597,4249791,13,6.8,386084,276765,109319,906.71,6165.71,6944.14,29.29,6973.43,-807.7143,-79.0857,-277.1143,-1.6,-278.7143,199.63,27.07,15.09,-0.9205,0.0091,90847.76,591.09,64533.29,65124.38,25723.38
2020-06-16,AM,58018,2550,279311,92,4144597,4249791,13,6.8,394522,281861,112661,890.0,6052.0,5659.29,27.86,5687.14,364.86,-38.8571,-201.5714,-2.0,-203.5714,164.71,51.95,-2.7177,-2.8741,0.009,92833.27,600.03,65723.47,66323.5,26509.77
2020-06-17,AM,59547,2579,287066,93,4144597,4249791,13,6.8,404920,289645,115275,936.14,6365.71,5483.29,26.43,5509.71,856.0,-9.7429,-200.3143,-1.6286,-201.9429,192.2,67.46,-0.288,-5.3463,0.0089,95279.98,606.85,67548.26,68155.12,27124.86
2020-06-18,AM,60336,2605,294366,94,4144597,4249791,13,6.8,410285,296971,113314,940.57,6395.86,5714.0,23.57,5737.57,658.29,86.06,-205.2857,-1.9714,-207.2571,293.31,30.51,-6.6171,-7.6117,0.0088,96542.39,612.97,69265.99,69878.97,26663.43
2020-06-19,AM,61341,2624,293217,95,4144597,4249791,13,6.8,417119,295841,121278,949.71,6458.0,5797.86,22.71,5820.57,637.43,141.63,30.91,-1.8286,29.09,112.54,19.23,-15.6274,-2.6882,0.0089,98150.47,617.44,68995.63,69613.07,28537.4
2020-06-20,AM,62579,2650,300218,96,4144597,4249791,13,6.8,425537,302868,122669,970.0,6596.0,5917.71,19.43,5937.14,658.86,73.46,-32.7429,-1.6857,-34.4286,107.89,-6.0114,-22.9726,-2.8816,0.0087,100131.28,623.56,70643.0,71266.56,28864.71
2020-06-21,AM,63090,2657,309284,97,4144597,4249791,13,6.8,429012,311941,117071,994.14,6760.14,5813.86,18.71,5832.57,927.57,57.31,45.09,-1.4286,43.66,13.66,-26.1886,-16.1589,1.6,0.0085,100948.96,625.21,72776.28,73401.49,27547.47
2020-06-22,AM,63425,2671,314838,98,4144597,4249791,13,6.8,431290,317509,113781,990.14,6733.0,5319.57,18.0,5337.57,1395.43,-39.8,-24.3429,-1.0571,-25.4,-14.4,-47.4057,-14.696,4.16,0.0084,101484.99,628.5,74083.17,74711.67,26773.32
2020-06-23,AM,64808,2686,320735,99,4144597,4249791,13,6.8,440694,323421,117273,982.71,6682.43,5939.43,16.43,5955.86,726.57,-44.8857,-118.3714,-0.3143,-118.6857,73.8,-50.2857,1.39,7.27,0.0083,103697.81,632.03,75470.77,76102.8,27595.0
2020-06-24,AM,66506,2710,327763,100,4144597,4249791,13,6.8,452241,330473,121768,920.43,6259.0,5676.14,17.43,5693.57,565.43,-95.4,-79.6,-0.2857,-79.8857,-15.5143,-54.2457,5.15,7.21,0.0082,106414.88,637.68,77124.5,77762.18,28652.7
2020-06-25,AM,67267,2731,331603,101,4144597,4249791,13,6.8,457416,334334,123082,937.0,6371.57,5325.86,17.86,5343.71,1027.86,-177.9714,43.54,0.314,43.86,-221.8286,0.96,13.39,8.0,0.0082,107632.59,642.62,78028.07,78670.69,28961.89
2020-06-26,AM,68220,2739,334793,102,4144597,4249791,13,6.8,463896,337532,126364,924.0,6283.14,5415.86,17.29,5433.14,850.0,-213.9143,-103.3143,0.514,-102.8,-111.1143,-0.4229,19.9,3.2,0.0081,109157.37,644.5,78778.7,79423.2,29734.17
2020-06-27,AM,69022,2772,339951,103,4144597,4249791,13,6.8,469350,342723,126627,859.29,5843.14,5537.29,19.57,5556.86,286.29,-35.0,-9.6,0.257,-9.3429,-25.6571,19.55,25.28,1.66,0.0081,110440.73,652.27,79992.4,80644.67,29796.05
