date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,SC,2,0,11,7236436,42,25.0,50,11,39,,,,,,,,,,,,,,0.0,0.0,6.909478643907028,0.0,1.5200853016595461,1.5200853016595461,5.389393342247482
2020-03-13,SC,3,0,8,7236436,42,25.0,75,8,67,,,,,,,,,,,,,,0.0,0.0,10.364217965860542,0.0,1.1055165830251246,1.1055165830251246,9.258701382835417
2020-03-14,SC,5,0,23,7236436,42,25.0,125,23,102,,,,,,,,,,,,,,0.0,0.0,17.27369660976757,0.0,3.178360176197233,3.178360176197233,14.095336433570338
2020-03-15,SC,6,0,36,7236436,42,25.0,150,36,114,50.0,11.666666666666666,,,,,,,,,,,,0.0,0.0,20.728435931721084,0.0,4.974824623613061,4.974824623613061,15.753611308108024
2020-03-16,SC,7,0,44,7236436,42,25.0,175,44,131,75.0,14.5,,,,,,,,,,,,0.0,0.0,24.183175253674598,0.0,6.080341206638185,6.080341206638185,18.102834047036414
2020-03-17,SC,7,0,35,7236436,42,25.0,175,35,140,145.83333333333334,29.333333333333332,,,,,,,,,,,,0.0,0.0,24.183175253674598,0.0,4.83663505073492,4.83663505073492,19.34654020293968
2020-03-18,SC,14,0,81,7236436,42,25.0,350,81,269,212.5,44.0,,,,57.638888888888886,13.888888888888888,,,,,,,0.0,0.0,48.366350507349196,0.0,11.193355403129386,11.193355403129386,37.172995104219815
2020-03-19,SC,21,0,95,7236436,42,25.0,525,95,430,254.16666666666666,45.166666666666664,,,,57.638888888888886,17.833333333333332,,,,,,,0.0,0.0,72.5495257610238,0.0,13.128009423423354,13.128009423423354,59.421516337600444
2020-03-20,SC,40,0,199,7236436,42,25.0,1000,199,801,329.1666666666667,68.66666666666667,,,,51.38888888888889,19.27777777777778,,,,-4.861111111111111,,,0.0,0.0,138.18957287814055,0.0,27.499725002749972,27.499725002749972,110.6898478753906
2020-03-21,SC,57,0,300,7236436,42,25.0,1425,300,1125,395.8333333333333,95.0,,,,38.19444444444445,19.027777777777775,,,,-8.854166666666668,,,0.0,0.0,196.9201413513503,0.0,41.45687186344217,41.45687186344217,155.46326948790815
