Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-22,GO,21,0,32,11,7088538,52,8.3,174,32,142,3.29,27.14,7.86,,,,3.34,2.03,,,,0.429,,,0.0,0.0,24.55,0.0,4.51,4.51,20.03
2020-03-23,GO,23,0,40,12,7088538,52,8.3,191,40,151,3.29,27.14,9.57,,,,5.46,2.74,,,,0.291,,,0.0,0.0,26.94,0.0,5.64,5.64,21.3
2020-03-24,GO,29,0,58,13,7088538,52,8.3,241,58,183,4.43,36.86,13.57,,,,3.8,2.54,,,,0.251,,,0.0,0.0,34.0,0.0,8.18,8.18,25.82
2020-03-25,GO,35,0,78,14,7088538,52,8.3,290,78,212,5.29,43.86,16.71,,,,3.34,2.71,,,,-0.3371,-0.2011,,0.0,0.0,40.91,0.0,11.0,11.0,29.91
2020-03-26,GO,38,1,90,15,7088538,52,8.3,315,91,224,5.0,41.57,18.71,,,,3.11,1.8,,,,-1.1829,-0.0971,,0.011,0.0032,44.44,0.141,12.7,12.84,31.6
2020-03-27,GO,49,1,125,16,7088538,52,8.3,407,126,281,5.29,43.86,21.43,,,,1.66,0.943,,,,-0.5771,0.0434,,0.0079,0.0025,57.42,0.141,17.63,17.78,39.64
2020-03-28,GO,56,1,150,17,7088538,52,8.3,465,151,314,5.14,42.71,18.57,,,,-0.4571,-0.0571,,,,-0.1943,,,0.0066,0.0022,65.6,0.141,21.16,21.3,44.3
2020-03-29,GO,56,1,163,18,7088538,52,8.3,465,164,301,5.43,45.14,18.29,,,,0.914,0.0571,,,,0.469,,,0.0061,0.0022,65.6,0.141,22.99,23.14,42.46
2020-03-30,GO,60,1,190,19,7088538,52,8.3,498,191,307,5.0,41.57,16.43,0.0,16.43,25.14,2.37,0.2,,,,0.663,,0.0123,0.0052,0.002,70.25,0.141,26.8,26.94,43.31
2020-03-31,GO,65,1,188,20,7088538,52,8.3,540,189,351,5.57,46.14,19.0,0.143,19.14,27.0,5.46,2.2,,,,,,,0.0053,0.0019,76.18,0.141,26.52,26.66,49.52
2020-04-01,GO,73,1,206,21,7088538,52,8.3,606,207,399,6.71,55.71,22.43,0.143,22.57,33.14,4.97,2.31,,,,2.05,0.105,,0.0048,0.0017,85.49,0.141,29.06,29.2,56.29
2020-04-02,GO,73,1,205,22,7088538,52,8.3,606,206,400,8.43,70.0,29.57,0.286,29.86,40.14,7.8,3.83,,,,2.33,0.114,,0.0049,0.0017,85.49,0.141,28.92,29.06,56.43
2020-04-03,GO,88,2,258,23,7088538,52,8.3,730,260,470,8.43,70.0,29.86,0.571,30.43,39.57,11.17,5.0,0.143,5.14,6.03,0.994,,,0.0077,0.0027,102.98,0.282,36.4,36.68,66.3
2020-04-04,GO,103,2,307,24,7088538,52,8.3,855,309,546,9.71,80.57,35.57,0.571,36.14,44.43,14.0,6.49,0.143,6.63,7.37,1.23,-0.592,-0.0647,0.0065,0.0023,120.62,0.282,43.31,43.59,77.03
2020-04-05,GO,115,3,370,25,7088538,52,8.3,955,373,582,12.29,102.0,44.0,0.857,44.86,57.14,10.43,5.49,0.114,5.6,4.83,0.623,-0.5989,-0.099,0.008,0.0031,134.72,0.423,52.2,52.62,82.1
2020-04-06,GO,119,5,399,26,7088538,52,8.3,988,404,584,15.14,125.71,54.86,0.857,55.71,70.0,11.14,7.17,0.114,7.29,3.86,-0.9086,-0.2183,,0.0124,0.0051,139.38,0.705,56.29,56.99,82.39
2020-04-07,GO,133,5,437,27,7088538,52,8.3,1104,442,662,14.71,122.14,57.0,0.857,57.86,64.29,10.91,7.26,0.2,7.46,3.46,-0.6686,-0.3806,,0.0113,0.0045,155.74,0.705,61.65,62.35,93.39
2020-04-08,GO,159,7,514,28,7088538,52,8.3,1320,521,799,15.14,125.71,65.71,1.14,66.86,58.86,6.63,6.34,0.114,6.46,0.171,-0.0971,-0.2754,,0.0134,0.0053,186.22,0.988,72.51,73.5,112.72
2020-04-09,GO,179,7,589,29,7088538,52,8.3,1486,596,890,16.29,135.14,71.86,1.57,73.43,61.71,10.66,9.4,0.114,9.51,1.14,-0.6686,,,0.0117,0.0047,209.63,0.988,83.09,84.08,125.55
2020-04-10,GO,191,8,657,30,7088538,52,8.3,1585,665,920,16.29,135.14,75.71,1.43,77.14,58.0,9.94,8.17,0.0571,8.23,1.71,-0.7543,,,0.012,0.005,223.6,1.13,92.68,93.81,129.79
2020-04-11,GO,209,10,767,31,7088538,52,8.3,1735,777,958,21.57,179.0,101.86,1.43,103.29,75.71,7.8,6.63,0.0286,6.66,1.14,1.28,,,0.0129,0.0058,244.76,1.41,108.2,109.61,135.15
2020-04-12,GO,229,14,873,32,7088538,52,8.3,1901,887,1014,20.71,171.86,97.86,1.14,99.0,72.86,7.14,4.94,-0.0857,4.86,2.29,-1.5143,,,0.0158,0.0074,268.18,1.98,123.16,125.13,143.05
2020-04-13,GO,233,15,929,33,7088538,52,8.3,1934,944,990,19.86,164.71,98.86,1.29,100.14,64.57,13.03,6.2,-0.0571,6.14,6.89,-0.8,,,0.0159,0.0078,272.83,2.12,131.06,133.17,139.66
2020-04-14,GO,284,15,1150,34,7088538,52,8.3,2357,1165,1192,20.57,170.86,96.57,1.14,97.71,73.14,3.09,1.4,-0.1714,1.23,1.86,-1.6514,-1.0983,,0.0129,0.0064,332.51,2.12,162.23,164.35,168.16
2020-04-15,GO,304,15,1199,35,7088538,52,8.3,2523,1214,1309,24.14,200.29,106.71,1.14,107.86,92.43,5.94,3.34,-0.1143,3.23,2.71,-1.9086,,,0.0124,0.0059,355.93,2.12,169.15,171.26,184.66
2020-04-16,GO,318,16,1281,36,7088538,52,8.3,2639,1297,1342,23.43,194.43,108.86,0.571,109.43,85.0,-0.4571,0.257,-0.1429,0.114,-0.5714,-4.2114,,,0.0123,0.0061,372.29,2.26,180.71,182.97,189.32
2020-04-17,GO,335,16,1333,37,7088538,52,8.3,2781,1349,1432,24.29,201.57,114.57,0.571,115.14,86.43,-2.4,2.31,-0.0571,2.26,-4.6571,-1.2343,,,0.0119,0.0058,392.32,2.26,188.05,190.31,202.02
2020-04-18,GO,378,18,1514,38,7088538,52,8.3,3137,1532,1605,19.57,162.43,100.14,0.571,100.71,61.71,-8.0286,-1.1429,-0.0286,-1.1714,-6.8571,-3.1771,,,0.0117,0.0057,442.55,2.54,213.58,216.12,226.42
2020-04-19,GO,393,18,1635,39,7088538,52,8.3,3262,1653,1609,19.14,158.86,108.14,0.857,109.0,49.86,-3.0857,0.971,0.114,1.09,-4.1714,,,,0.0109,0.0055,460.18,2.54,230.65,233.19,226.99
2020-04-20,GO,403,19,1731,40,7088538,52,8.3,3345,1750,1595,19.29,160.14,101.0,1.0,102.0,58.14,-9.9429,-3.9714,0.0857,-3.8857,-6.0571,,,,0.0109,0.0057,471.89,2.68,244.2,246.88,225.01
2020-04-21,GO,421,19,1851,41,7088538,52,8.3,3494,1870,1624,21.57,179.0,113.71,1.14,114.86,64.14,10.2,4.94,0.0857,5.03,5.17,,,,0.0102,0.0054,492.91,2.68,261.13,263.81,229.1
2020-04-22,GO,438,21,1956,42,7088538,52,8.3,3635,1977,1658,18.29,151.86,94.71,1.0,95.71,56.14,18.74,6.69,0.0286,6.71,12.03,,,,0.0106,0.0058,512.8,2.96,275.94,278.9,233.9
2020-04-23,GO,453,23,1988,43,7088538,52,8.3,3760,2011,1749,25.71,213.43,124.86,1.0,125.86,87.57,24.89,9.66,0.0286,9.69,15.2,,,,0.0114,0.0061,530.43,3.24,280.45,283.7,246.74
2020-04-24,GO,486,24,2129,44,7088538,52,8.3,4034,2153,1881,30.43,252.57,141.57,1.0,142.57,110.0,27.54,8.86,-0.0571,8.8,18.74,4.69,,,0.0111,0.0059,569.09,3.39,300.34,303.73,265.36
2020-04-25,GO,506,25,2177,45,7088538,52,8.3,4200,2202,1998,34.29,284.57,149.29,1.14,150.43,134.14,47.4,19.91,-0.0286,19.89,27.51,1.28,,,0.0114,0.006,592.51,3.53,307.12,310.64,281.86
2020-04-26,GO,573,25,2509,46,7088538,52,8.3,4756,2534,2222,38.14,316.71,158.0,0.857,158.86,157.86,33.66,15.51,-0.0571,15.46,18.2,-3.2229,,,0.0099,0.0053,670.94,3.53,353.95,357.48,313.46
2020-04-27,GO,616,26,2722,47,7088538,52,8.3,5113,2748,2365,46.86,388.86,194.29,0.857,195.14,193.71,25.14,15.46,-0.0571,15.4,9.74,-6.56,-2.3131,,0.0095,0.0051,721.31,3.67,384.0,387.67,333.64
2020-04-28,GO,661,27,2896,48,7088538,52,8.3,5486,2923,2563,46.0,381.71,202.43,0.714,203.14,178.57,8.77,10.34,-0.0857,10.26,-1.4857,-12.6514,-1.9543,,0.0092,0.0049,773.93,3.81,408.55,412.36,361.57
2020-04-29,GO,705,27,3062,49,7088538,52,8.3,5852,3089,2763,45.57,378.29,218.86,0.714,219.57,158.71,-5.2571,4.4,-0.0571,4.34,-9.6,-6.8743,,,0.0087,0.0046,825.56,3.81,431.96,435.77,389.78
2020-04-30,GO,781,29,3348,50,7088538,52,8.3,6482,3377,3105,39.57,328.43,201.0,0.714,201.71,126.71,-15.8571,1.03,0.143,1.17,-17.0286,-8.4914,,,0.0086,0.0045,914.43,4.09,472.31,476.4,438.03
2020-05-01,GO,808,29,3546,51,7088538,52,8.3,6706,3575,3131,35.0,290.43,180.0,0.571,180.57,109.86,-0.7143,4.74,0.371,5.11,-5.8286,-3.2686,,,0.0081,0.0043,946.03,4.09,500.24,504.34,441.7
2020-05-02,GO,825,30,3709,52,7088538,52,8.3,6848,3739,3109,37.29,309.57,199.43,1.57,201.0,108.57,-17.3143,-6.2571,0.286,-5.9714,-11.3429,,,,0.008,0.0044,966.07,4.23,523.24,527.47,438.6
2020-05-03,GO,850,30,3916,53,7088538,52,8.3,7055,3946,3109,45.57,378.14,226.14,2.57,228.71,149.43,-7.5714,-6.1143,0.429,-5.6857,-1.8857,,,,0.0076,0.0043,995.27,4.23,552.44,556.67,438.6
2020-05-04,GO,861,30,3982,54,7088538,52,8.3,7146,4012,3134,35.14,291.71,187.57,2.14,189.71,102.0,-0.2286,-2.9714,0.371,-2.6,2.37,,,,0.0075,0.0042,1008.11,4.23,561.75,565.98,442.12
2020-05-05,GO,922,38,4292,55,7088538,52,8.3,7653,4330,3323,35.0,290.57,170.43,2.86,173.29,117.29,-4.2857,-5.5143,0.171,-5.3429,1.06,,,,0.0088,0.005,1079.63,5.36,605.48,610.85,468.78
2020-05-06,GO,1024,45,4645,56,7088538,52,8.3,8499,4690,3809,34.86,289.29,165.14,2.43,167.57,121.71,-18.9429,-8.1714,0.0286,-8.1429,-10.8,,,,0.0096,0.0053,1198.98,6.35,655.28,661.63,537.35
2020-05-07,GO,1027,44,4661,57,7088538,52,8.3,8524,4705,3819,34.71,288.14,171.86,2.43,174.29,113.86,-12.6,-5.3429,-0.0286,-5.3714,-7.2286,,,,0.0094,0.0052,1202.5,6.21,657.54,663.75,538.76
2020-05-08,GO,1053,49,4739,58,7088538,52,8.3,8740,4788,3952,34.14,283.43,185.29,2.71,188.0,95.43,-10.4286,2.54,-0.1143,2.43,-12.8571,,,,0.0102,0.0056,1232.98,6.91,668.54,675.46,557.52
2020-05-09,GO,1069,47,4865,59,7088538,52,8.3,8873,4912,3961,27.57,228.71,160.86,2.0,162.86,65.86,44.83,34.54,0.171,34.71,10.11,,,,0.0096,0.0053,1251.74,6.63,686.32,692.95,558.79
2020-05-10,GO,1093,47,5119,60,7088538,52,8.3,9072,5166,3906,28.71,238.43,183.14,2.29,185.43,53.0,73.29,46.71,0.0286,46.74,26.54,,,,0.0091,0.0052,1279.81,6.63,722.15,728.78,551.03
2020-05-11,GO,1100,49,5279,61,7088538,52,8.3,9130,5328,3802,61.86,513.43,337.86,3.29,341.14,172.29,81.57,48.23,0.0857,48.31,33.26,,,,0.0092,0.0054,1287.99,6.91,744.72,751.64,536.36
2020-05-12,GO,1115,52,5418,62,7088538,52,8.3,9254,5470,3784,78.86,654.57,405.43,2.57,408.0,246.57,96.31,58.8,0.257,59.06,37.26,6.78,,,0.0095,0.0056,1305.49,7.34,764.33,771.67,533.82
2020-05-13,GO,1225,61,5927,63,7088538,52,8.3,10168,5988,4180,83.29,691.29,426.43,3.14,429.57,261.71,113.8,62.66,0.229,62.89,50.91,-1.76,,,0.0102,0.006,1434.43,8.61,836.14,844.74,589.68
2020-05-14,GO,1460,67,7026,64,7088538,52,8.3,12118,7093,5025,85.57,710.29,454.86,3.29,458.14,252.14,78.74,40.6,-0.0571,40.54,38.2,-11.0057,,,0.0094,0.0055,1709.52,9.45,991.18,1000.63,708.89
2020-05-15,GO,1605,67,7577,65,7088538,52,8.3,13322,7644,5678,97.29,807.43,496.43,3.43,499.86,307.57,64.49,33.23,-0.0286,33.2,31.29,-12.6286,-4.2137,,0.0088,0.005,1879.37,9.45,1068.91,1078.36,801.01
2020-05-16,GO,1652,69,7850,66,7088538,52,8.3,13712,7919,5793,109.29,907.14,540.86,3.0,543.86,363.29,26.54,12.09,-0.1143,11.97,14.57,-17.9257,,,0.0087,0.005,1934.39,9.73,1107.42,1117.16,817.23
2020-05-17,GO,1692,70,8303,67,7088538,52,8.3,14044,8373,5671,117.71,977.0,571.57,2.43,574.0,403.0,33.17,15.57,0.143,15.71,17.46,-14.2857,,,0.0084,0.005,1981.23,9.88,1171.33,1181.2,800.02
2020-05-18,GO,1781,73,8754,68,7088538,52,8.3,14782,8827,5955,99.29,824.0,486.86,2.57,489.43,334.57,24.17,16.43,0.0571,16.49,7.69,-17.1657,,,0.0083,0.0049,2085.34,10.3,1234.95,1245.25,840.09
2020-05-19,GO,1880,73,9204,69,7088538,52,8.3,15604,9277,6327,105.57,876.14,532.71,4.0,536.71,339.43,7.31,7.43,0.114,7.54,-0.2286,0.909,,,0.0079,0.0047,2201.3,10.3,1298.43,1308.73,892.57
2020-05-20,GO,2049,78,9928,70,7088538,52,8.3,17007,10006,7001,111.86,928.29,578.57,3.71,582.29,346.0,-21.3429,1.69,0.171,1.86,-23.2,-1.0343,,,0.0078,0.0046,2399.23,11.0,1400.57,1411.57,987.65
2020-05-21,GO,2155,85,10434,71,7088538,52,8.3,17886,10519,7367,113.71,943.71,578.0,3.57,581.57,362.14,31.09,38.11,0.371,38.49,-7.4,2.9,,,0.0081,0.0048,2523.23,11.99,1471.95,1483.94,1039.28
2020-05-22,GO,2344,95,11306,72,7088538,52,8.3,19455,11401,8054,104.86,870.29,580.0,3.29,583.29,287.0,28.0,38.2,0.0571,38.26,-10.2571,16.61,2.48,,0.0083,0.0049,2744.57,13.4,1594.97,1608.37,1136.2
2020-05-23,GO,2435,95,11900,73,7088538,52,8.3,20210,11995,8215,118.0,979.43,677.43,4.43,681.86,297.57,38.69,38.8,0.114,38.91,-0.2286,,,,0.0079,0.0047,2851.08,13.4,1678.77,1692.17,1158.91
2020-05-24,GO,2488,95,12349,74,7088538,52,8.3,20650,12444,8206,122.43,1016.14,723.71,4.29,728.0,288.14,90.37,72.29,-0.0286,72.26,18.11,13.33,5.78,,0.0076,0.0046,2913.15,13.4,1742.11,1755.51,1157.64
2020-05-25,GO,2515,96,12814,75,7088538,52,8.3,20874,12910,7964,135.14,1121.71,772.57,4.29,776.86,344.86,104.37,60.2,0.171,60.37,44.0,24.99,-1.0754,-0.2064,0.0074,0.0046,2944.75,13.54,1807.71,1821.25,1123.5
2020-05-26,GO,2706,104,13946,76,7088538,52,8.3,22460,14050,8410,168.14,1395.57,939.43,3.43,942.86,452.71,97.71,57.86,-0.0571,57.8,39.91,31.82,,,0.0074,0.0046,3168.5,14.67,1967.4,1982.07,1186.42
2020-05-27,GO,2906,108,14994,77,7088538,52,8.3,24120,15102,9018,167.71,1392.14,881.0,4.14,885.14,507.0,152.97,96.6,0.0286,96.63,56.34,11.23,1.45,-3.3456,0.0072,0.0045,3402.68,15.24,2115.25,2130.48,1272.19
2020-05-28,GO,3101,115,15842,78,7088538,52,8.3,25738,15957,9781,176.86,1468.0,966.71,4.14,970.86,497.14,197.77,122.37,0.6,122.97,74.8,18.35,-4.8674,,0.0072,0.0045,3630.93,16.22,2234.88,2251.1,1379.83
2020-05-29,GO,3521,119,17882,79,7088538,52,8.3,29224,18001,11223,214.57,1781.0,1206.71,4.43,1211.14,569.86,146.54,90.94,0.771,91.71,54.83,20.58,-10.9451,,0.0066,0.0041,4122.71,16.79,2522.66,2539.45,1583.26
2020-05-30,GO,3609,124,18067,80,7088538,52,8.3,29955,18191,11764,254.29,2110.57,1384.43,7.29,1391.71,718.86,196.11,137.29,0.571,137.86,58.26,0.657,-3.4594,-1.5899,0.0068,0.0041,4225.84,17.49,2548.76,2566.26,1659.58
2020-05-31,GO,3726,124,19116,81,7088538,52,8.3,30926,19240,11686,256.43,2128.29,1394.14,7.29,1401.43,726.86,200.63,138.4,0.543,138.94,61.69,-22.9086,-7.256,,0.0064,0.004,4362.82,17.49,2696.75,2714.24,1648.58
2020-06-01,GO,4017,127,21261,82,7088538,52,8.3,33341,21388,11953,285.86,2372.71,1567.43,7.0,1574.43,798.29,156.26,117.71,0.486,118.2,38.06,-6.0629,-6.4983,,0.0059,0.0038,4703.51,17.92,2999.35,3017.27,1686.24
2020-06-02,GO,4486,155,23637,83,7088538,52,8.3,37234,23792,13442,297.71,2471.14,1658.71,6.86,1665.57,805.57,83.23,84.43,-0.0571,84.37,-1.1429,-17.9314,-1.5349,,0.0065,0.0042,5252.71,21.87,3334.54,3356.4,1896.3
2020-06-03,GO,4701,159,24753,84,7088538,52,8.3,39018,24912,14106,308.71,2562.29,1795.29,6.86,1802.14,760.14,116.23,113.6,-0.1429,113.46,2.77,-11.9086,,,0.0064,0.0041,5504.38,22.43,3491.98,3514.41,1989.97
2020-06-04,GO,5102,164,26814,85,7088538,52,8.3,42347,26978,15369,304.43,2526.71,1806.57,7.0,1813.57,713.14,106.46,109.97,-0.5714,109.4,-2.9429,-7.0171,,,0.0061,0.0039,5974.01,23.14,3782.73,3805.86,2168.15
2020-06-05,GO,5605,167,29493,86,7088538,52,8.3,46522,29660,16862,326.43,2709.43,1962.14,6.57,1968.71,740.71,141.09,129.63,-0.5143,129.11,11.97,-7.6343,,,0.0056,0.0036,6562.99,23.56,4160.66,4184.22,2378.77
2020-06-06,GO,5770,172,30634,87,7088538,52,8.3,47891,30806,17085,350.0,2905.0,2117.29,4.14,2121.43,783.57,121.17,111.4,-0.5143,110.89,10.29,-28.6571,,,0.0056,0.0036,6756.12,24.26,4321.62,4345.89,2410.23
2020-06-07,GO,5857,173,31762,88,7088538,52,8.3,48613,31935,16678,382.71,3176.57,2306.86,4.29,2311.14,865.43,45.06,70.51,-0.2857,70.23,-25.1714,-37.7486,,,0.0054,0.0036,6857.97,24.41,4480.75,4505.16,2352.81
2020-06-08,GO,6302,173,34996,89,7088538,52,8.3,52307,35169,17138,381.71,3168.14,2352.29,4.29,2356.57,811.57,-27.0571,29.06,-0.2,28.86,-55.9143,41.02,,,0.0049,0.0033,7379.1,24.41,4936.98,4961.39,2417.71
2020-06-09,GO,6936,184,38458,90,7088538,52,8.3,57569,38642,18927,331.57,2752.0,2159.14,5.57,2164.71,587.29,-82.2857,-5.5143,0.4,-5.1143,-77.1714,81.44,,,0.0048,0.0032,8121.42,25.96,5425.38,5451.34,2670.09
2020-06-10,GO,7380,189,40901,91,7088538,52,8.3,61254,41090,20164,310.14,2574.14,2107.43,5.57,2113.0,461.14,346.2,300.83,1.0,301.83,44.37,136.83,,,0.0046,0.0031,8641.27,26.66,5770.02,5796.68,2844.59
2020-06-11,GO,7774,194,43280,92,7088538,52,8.3,64524,43474,21050,300.43,2493.57,2089.71,6.14,2095.86,397.71,528.37,421.57,1.0,422.57,105.8,,9.92,,0.0045,0.003,9102.58,27.37,6105.63,6133.0,2969.58
2020-06-12,GO,7926,206,44607,93,7088538,52,8.3,65786,44813,20973,591.29,4907.57,3811.0,9.29,3820.29,1087.29,729.23,551.43,0.771,552.2,177.03,,-8.5486,,0.0046,0.0031,9280.62,29.06,6292.83,6321.9,2958.72
2020-06-13,GO,7941,211,45386,94,7088538,52,8.3,65910,45597,20313,700.0,5810.0,4460.14,9.29,4469.43,1340.57,882.2,671.14,1.2,672.34,209.86,90.6,-44.6971,,0.0046,0.0032,9298.11,29.77,6402.73,6432.5,2865.61
2020-06-14,GO,7960,216,46390,95,7088538,52,8.3,66068,46606,19462,770.86,6398.14,4916.29,9.43,4925.71,1472.43,1069.74,735.74,1.14,736.89,332.86,38.7,,-13.5129,0.0046,0.0033,9320.4,30.47,6544.37,6574.84,2745.56
2020-06-15,GO,10441,238,61673,96,7088538,52,8.3,86660,61911,24749,841.57,6985.14,5463.14,11.57,5474.71,1510.43,799.2,530.49,0.543,531.03,268.17,-86.6514,,,0.0038,0.0027,12225.37,33.58,8700.38,8733.96,3491.41
2020-06-16,GO,11836,249,69679,97,7088538,52,8.3,98239,69928,28311,944.86,7842.29,5768.43,11.86,5780.29,2062.0,721.86,506.2,0.714,506.91,214.94,-162.8343,-57.6491,,0.0036,0.0025,13858.85,35.13,9829.81,9864.94,3993.91
2020-06-17,GO,12776,255,75315,98,7088538,52,8.3,106041,75570,30471,1072.71,8903.57,6463.43,12.0,6475.43,2428.14,295.97,217.29,0.571,217.86,78.11,-219.1657,-46.5074,,0.0034,0.0024,14959.5,35.97,10624.9,10660.87,4298.63
2020-06-18,GO,13665,275,81522,99,7088538,52,8.3,113420,81797,31623,1134.86,9419.29,6991.14,12.86,7004.0,2415.29,68.03,30.83,0.714,31.54,36.49,-197.6457,,,0.0034,0.0024,16000.48,38.8,11500.54,11539.33,4461.15
2020-06-19,GO,14540,289,84986,100,7088538,52,8.3,120682,85275,35407,949.14,7878.0,6002.71,12.29,6015.0,1863.0,-26.0857,13.6,1.06,14.66,-40.7429,-193.84,,,0.0034,0.0024,17024.95,40.77,11989.21,12029.98,4994.97
2020-06-20,GO,15450,295,90630,101,7088538,52,8.3,128235,90925,37310,882.57,7325.29,5617.29,15.14,5632.43,1692.86,-189.0286,-113.0,0.714,-112.2857,-76.7429,-70.0571,,,0.0032,0.0023,18090.47,41.62,12785.43,12827.05,5263.43
2020-06-21,GO,15904,306,95328,102,7088538,52,8.3,132003,95634,36369,929.14,7711.86,5836.43,17.14,5853.57,1858.29,-247.3429,-150.9429,1.31,-149.6286,-97.7143,-9.6629,,,0.0032,0.0023,18622.03,43.17,13448.19,13491.36,5130.68
2020-06-22,GO,17085,324,103692,103,7088538,52,8.3,141806,104016,37790,958.86,7958.43,5898.43,15.57,5914.0,2044.43,-54.3143,-28.3714,1.51,-26.8571,-27.4571,,,,0.0031,0.0023,20004.97,45.71,14628.12,14673.83,5331.14
2020-06-23,GO,18014,355,109000,104,7088538,52,8.3,149516,109355,40161,985.86,8182.57,6236.43,19.43,6255.86,1926.71,19.71,5.14,0.686,5.83,13.89,,,,0.0032,0.0024,21092.64,50.08,15376.94,15427.02,5665.63
2020-06-24,GO,19280,375,116170,105,7088538,52,8.3,160024,116545,43479,916.43,7606.43,5860.86,19.86,5880.71,1725.71,-49.8,-8.7143,0.657,-8.0571,-41.7429,,,,0.0032,0.0023,22575.04,52.9,16388.43,16441.33,6133.7
2020-06-25,GO,20377,384,122811,106,7088538,52,8.3,169129,123195,45934,894.43,7423.86,5643.0,18.57,5661.57,1762.29,43.66,122.26,0.771,123.03,-79.3714,,,,0.0031,0.0023,23859.5,54.17,17325.29,17379.47,6480.04
2020-06-26,GO,21441,425,128641,107,7088538,52,8.3,177960,129066,48894,899.14,7462.86,5792.86,20.43,5813.29,1649.57,-8.5143,53.66,0.286,53.94,-62.4571,-13.4286,,,0.0033,0.0024,25105.32,59.96,18147.75,18207.7,6897.61
2020-06-27,GO,21865,434,131656,108,7088538,52,8.3,181480,132090,49390,985.14,8176.71,6509.71,19.43,6529.14,1647.57,-112.4286,-43.3429,1.4,-41.9429,-70.4857,,,,0.0033,0.0024,25601.89,61.23,18573.08,18634.31,6967.59
2020-06-28,GO,22165,436,134829,109,7088538,52,8.3,183970,135265,48705,980.71,8140.0,6504.71,20.86,6525.57,1614.43,-47.4286,53.97,1.34,55.31,-102.7429,,,,0.0032,0.0024,25953.17,61.51,19020.71,19082.21,6870.95
2020-06-29,GO,23379,467,144242,110,7088538,52,8.3,194046,144709,49337,848.71,7044.29,5644.14,26.86,5671.0,1373.29,87.03,147.17,1.26,148.43,-61.4,,,,0.0032,0.0024,27374.62,65.88,20348.62,20414.51,6960.11
2020-06-30,GO,24910,491,154568,111,7088538,52,8.3,206753,155059,51694,865.86,7186.71,5912.86,25.29,5938.14,1248.57,,,,,,,,,0.0032,0.0024,29167.23,69.27,21805.34,21874.61,7292.62
2020-07-01,GO,26145,521,161703,112,7088538,52,8.3,217004,162224,54780,951.57,7898.0,6528.71,26.71,6555.43,1342.57,,,,,,,,,0.0032,0.0024,30613.36,73.5,22811.9,22885.4,7727.97
2020-07-02,GO,26318,572,162320,113,7088538,52,8.3,218439,162892,55547,,,,,,,,,,,,,,,0.0035,0.0026,30815.8,80.69,22898.94,22979.63,7836.17
