Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-24,RN,4774,212,19360,63,3506853,3569507,24,6.8,32463,19572,12891,,,,,,,,,,,,,,,0.0108,9094.53,59.39,5423.72,5483.11,3611.42
2020-05-25,RN,5472,220,22780,64,3506853,3569507,24,6.8,37210,23000,14210,,,,,,,,,,,,,,,0.0096,10424.41,61.63,6381.83,6443.47,3980.94
2020-05-26,RN,5630,242,23708,65,3506853,3569507,24,6.8,38284,23950,14334,,,,,,,,,,,,,,,0.0101,10725.29,67.8,6641.81,6709.61,4015.68
2020-05-28,RN,6463,268,26980,66,3506853,3569507,24,6.8,43948,27248,16700,,,,,,,,,,,,,,,0.0098,12312.06,75.08,7558.47,7633.55,4678.52
2020-05-29,RN,7402,305,30719,67,3506853,3569507,24,6.8,50334,31024,19310,,,,,,,,,,,,,,,0.0098,14101.11,85.45,8605.95,8691.4,5409.71
2020-05-31,RN,8008,323,33576,68,3506853,3569507,24,6.8,54454,33899,20555,,,,,,,,,,,,,,,0.0095,15255.33,90.49,9406.34,9496.83,5758.5
2020-06-01,RN,8233,341,35616,69,3506853,3569507,24,6.8,55984,35957,20027,,,,,,,,,,,,,,,0.0095,15683.96,95.53,9977.85,10073.38,5610.58
2020-06-02,RN,9149,367,39402,70,3506853,3569507,24,6.8,62213,39769,22444,,,,,,,,,,,,,,,0.0092,17429.02,102.82,11038.5,11141.31,6287.7
2020-06-03,RN,9282,378,39949,71,3506853,3569507,24,6.8,63118,40327,22791,,,,,,,,,,,,,,,0.0094,17682.55,105.9,11191.74,11297.64,6384.92
2020-06-04,RN,9433,387,40522,72,3506853,3569507,24,6.8,64144,40909,23235,,,,,,,,,,,,,,,0.0095,17969.99,108.42,11352.27,11460.69,6509.3
2020-06-05,RN,9449,410,40641,73,3506853,3569507,24,6.8,64253,41051,23202,,,,,,,,,,,,,,,0.01,18000.53,114.86,11385.61,11500.47,6500.06
2020-06-07,RN,10888,431,48271,74,3506853,3569507,24,6.8,74038,48702,25336,,,,,,,,,,,,,,,0.0088,20741.8,120.74,13523.16,13643.9,7097.9
2020-06-08,RN,11027,459,50063,75,3506853,3569507,24,6.8,74984,50522,24462,,,,,,,,,,,,,,,0.0091,21006.82,128.59,14025.19,14153.78,6853.05
2020-06-09,RN,11568,487,52441,76,3506853,3569507,24,6.8,78662,52928,25734,,,,,,,,,,,,,,,0.0092,22037.22,136.43,14691.38,14827.82,7209.4
2020-06-10,RN,13234,496,59966,77,3506853,3569507,24,6.8,89991,60462,29529,,,,,,,,,,,,,,,0.0082,25211.04,138.95,16799.52,16938.47,8272.57
2020-06-11,RN,13544,515,61652,78,3506853,3569507,24,6.8,92099,62167,29932,475.14,3231.0,2781.0,17.43,2798.43,432.57,,,,,,,,,0.0083,25801.6,144.28,17271.85,17416.13,8385.47
2020-06-12,RN,13789,533,63452,79,3506853,3569507,24,6.8,93765,63985,29780,597.86,4065.43,3345.29,18.0,3363.29,702.14,,,,,,,,,0.0083,26268.33,149.32,17776.12,17925.44,8342.89
2020-06-13,RN,14171,534,66228,80,3506853,3569507,24,6.8,96363,66762,29601,588.86,4004.29,3299.14,19.86,3319.0,685.29,,,,,,,,,0.008,26996.17,149.6,18553.82,18703.42,8292.74
2020-06-14,RN,14214,553,67738,81,3506853,3569507,24,6.8,96655,68291,28364,379.29,2579.14,2376.0,22.71,2398.71,180.43,406.26,253.94,1.2,255.14,151.11,,,,0.0081,27077.97,154.92,18976.85,19131.77,7946.2
2020-06-15,RN,15212,585,73480,82,3506853,3569507,24,6.8,103442,74065,29377,356.43,2423.71,2371.29,25.43,2396.71,27.0,181.46,82.77,1.06,83.83,97.63,,,,0.0079,28979.35,163.89,20585.48,20749.36,8229.99
2020-06-16,RN,15690,626,75535,83,3506853,3569507,24,6.8,106692,76161,30531,773.86,5262.29,4050.71,23.43,4074.14,1188.14,314.94,200.09,1.09,201.17,113.77,,,,0.0082,29889.84,175.37,21161.19,21336.56,8553.28
2020-06-17,RN,15889,655,76598,84,3506853,3569507,24,6.8,108045,77253,30792,731.29,4972.71,3759.14,23.29,3782.43,1190.29,428.97,272.54,0.171,272.71,156.26,-25.6114,,,0.0085,30268.89,183.5,21458.99,21642.48,8626.4
2020-06-18,RN,16039,693,78251,85,3506853,3569507,24,6.8,109065,78944,30121,820.43,5579.0,4299.57,25.29,4324.86,1254.14,710.89,456.34,0.286,456.63,254.26,66.61,,,0.0088,30554.64,194.14,21922.07,22116.22,8438.42
2020-06-19,RN,19206,697,91807,86,3506853,3569507,24,6.8,130601,92504,38097,694.71,4724.0,3738.71,23.57,3762.29,961.71,278.2,203.06,1.31,204.37,73.83,-90.04,,,0.0075,36587.97,195.27,25719.8,25915.06,10672.9
2020-06-20,RN,19290,697,92542,87,3506853,3569507,24,6.8,131172,93239,37933,879.14,5978.14,4653.0,26.86,4679.86,1298.29,514.49,365.43,1.14,366.57,147.91,-80.04,20.64,,0.0075,36747.93,195.27,25925.71,26120.97,10626.96
2020-06-21,RN,19957,730,97835,88,3506853,3569507,24,6.8,135708,98565,37143,978.43,6653.29,5066.0,30.0,5096.0,1557.29,-135.2571,-82.3143,1.0,-81.3143,-53.9429,0.543,-15.6149,,0.0074,38018.7,204.51,27408.55,27613.06,10405.64
2020-06-22,RN,20075,750,99651,89,3506853,3569507,24,6.8,136510,100401,36109,1109.57,7545.14,5586.29,29.0,5615.29,1929.86,28.77,27.89,2.14,30.03,-1.2571,77.57,63.65,,0.0075,38243.38,210.11,27917.3,28127.41,10115.96
2020-06-23,RN,21844,814,108106,90,3506853,3569507,24,6.8,148539,108920,39619,721.0,4902.71,3888.0,30.29,3918.29,984.43,713.6,508.46,2.31,510.77,202.83,-11.4686,51.15,-12.4539,0.0075,41613.31,228.04,30285.98,30514.02,11099.29
2020-06-24,RN,22738,865,112060,91,3506853,3569507,24,6.8,154618,112925,41693,715.86,4867.86,3878.14,34.29,3912.43,955.43,666.03,516.4,2.26,518.66,147.37,228.22,-26.7703,-7.6105,0.0077,43316.35,242.33,31393.69,31636.02,11680.32
2020-06-25,RN,23806,896,117355,92,3506853,3569507,24,6.8,161881,118251,43630,1403.86,9546.14,7195.29,38.43,7233.71,2312.43,457.14,429.66,1.57,431.23,25.91,175.71,-41.6343,-37.179,0.0076,45351.08,251.02,32877.09,33128.1,12222.98
2020-06-26,RN,24253,909,119023,93,3506853,3569507,24,6.8,164920,119932,44988,1468.14,9983.43,7648.0,41.29,7689.29,2294.14,1005.86,785.63,0.886,786.51,219.34,-133.3086,-53.6674,-32.3783,0.0076,46202.46,254.66,33344.38,33599.04,12603.42
2020-06-27,RN,24301,937,119689,94,3506853,3569507,24,6.8,165247,120626,44621,1445.71,9830.86,7734.57,36.86,7771.43,2059.43,907.31,698.83,1.17,700.0,207.31,-130.6057,-122.2423,1.15,0.0078,46294.07,262.5,33530.96,33793.46,12500.61
2020-06-28,RN,29784,999,148202,95,3506853,3569507,24,6.8,202531,149201,53330,1460.57,9932.0,7816.14,34.71,7850.86,2081.14,47.06,120.09,0.771,120.86,-73.8,-279.8057,-110.7417,4.92,0.0067,56739.21,279.87,41518.9,41798.77,14940.44
2020-06-29,RN,30352,1039,153187,96,3506853,3569507,24,6.8,206394,154226,52168,1383.0,9404.43,7372.29,40.14,7412.43,1992.0,13.0,85.51,-0.3714,85.14,-72.1429,-382.9886,-21.0263,28.08,0.0067,57821.43,291.08,42915.45,43206.53,14614.9
2020-06-30,RN,31964,1072,162248,97,3506853,3569507,24,6.8,217355,163320,54035,1438.43,9781.43,7795.71,42.29,7838.0,1943.43,-941.8857,-620.0571,-0.0857,-620.1429,-321.7429,-378.0,-17.056,45.85,0.0066,60892.16,300.32,45453.9,45754.22,15137.94
2020-07-01,RN,32962,1108,166773,98,3506853,3569507,24,6.8,224142,167881,56261,1477.71,10048.43,8075.57,39.43,8115.0,1933.43,-909.0857,-573.3143,0.429,-572.8857,-336.2,-238.44,86.72,45.49,0.0066,62793.55,310.41,46721.58,47031.99,15761.56
2020-07-02,RN,33487,1177,168961,99,3506853,3569507,24,6.8,227712,170138,57574,753.14,5121.43,4634.29,36.43,4670.71,450.71,-982.6857,-648.3714,-0.6,-648.9714,-333.7143,-215.8857,106.99,23.5,0.0069,63793.68,329.74,47334.55,47664.29,16129.4
2020-07-03,RN,34322,1205,173593,100,3506853,3569507,24,6.8,233390,174798,58592,792.14,5386.57,4949.57,36.86,4986.43,400.14,-1145.1429,-781.0,-1.5143,-782.5143,-362.6286,153.79,116.69,19.53,0.0069,65384.38,337.58,48632.21,48969.79,16414.59
2020-07-04,RN,34645,1213,176218,101,3506853,3569507,24,6.8,235586,177431,58155,660.43,4491.0,4130.43,37.14,4167.57,323.43,-1066.4286,-710.0286,-2.6,-712.6286,-353.8,151.94,96.47,-22.7691,0.0068,65999.59,339.82,49367.6,49707.42,16292.17
2020-07-05,RN,35056,1254,180642,102,3506853,3569507,24,6.8,238381,181896,56485,596.43,4055.71,3890.71,34.71,3925.43,130.29,-172.9429,-95.7714,-2.1143,-97.8857,-75.0571,205.43,80.59,-28.9125,0.0069,66782.61,351.31,50606.99,50958.3,15824.31
2020-07-06,RN,35897,1297,187834,103,3506853,3569507,24,6.8,244100,189131,54969,693.57,4716.29,4525.43,26.43,4551.86,164.43,-149.4,-99.5429,-2.2,-101.7429,-47.6571,243.91,-27.1269,-31.8834,0.0069,68384.79,363.36,52621.83,52985.19,15399.61
2020-07-07,RN,36587,1332,191161,104,3506853,3569507,24,6.8,248792,192493,56299,626.0,4256.71,4155.43,25.86,4181.29,75.43,44.46,84.29,-2.9714,81.31,-36.8571,187.06,-37.5771,-29.9765,0.0069,69699.26,373.16,53553.89,53927.05,15772.21
2020-07-08,RN,37137,1351,194008,105,3506853,3569507,24,6.8,252532,195359,57173,682.29,4639.57,4451.86,25.86,4477.71,161.86,74.4,92.6,-2.6,90.0,-15.6,18.15,-42.7314,-22.5586,0.0069,70747.02,378.48,54351.48,54729.97,16017.06
2020-07-09,RN,38342,1362,200639,106,3506853,3569507,24,6.8,260726,202001,58725,693.14,4713.29,4551.86,22.29,4574.14,139.14,-131.1429,-77.2286,-1.0857,-78.3143,-52.8286,-35.9486,-53.4126,5.24,0.0067,73042.58,381.57,56209.16,56590.73,16451.85
2020-07-10,RN,38704,1386,202681,107,3506853,3569507,24,6.8,263187,204067,59120,651.14,4427.71,4353.71,21.71,4375.43,52.29,-82.1714,-20.8571,-0.7143,-21.5714,-60.6,-8.2286,-32.2046,13.86,0.0068,73732.03,388.29,56781.23,57169.52,16562.51
2020-07-11,RN,39421,1394,207381,108,3506853,3569507,24,6.8,268063,208775,59288,597.14,4060.57,4139.29,21.0,4160.29,-99.7143,-329.1429,-222.1143,-0.3143,-222.4286,-106.7143,-23.1543,-0.9189,9.19,0.0067,75098.05,390.53,58097.94,58488.47,16609.58
2020-07-12,RN,39908,1410,212505,109,3506853,3569507,24,6.8,271374,213915,57459,565.57,3845.86,4051.14,22.29,4073.43,-227.5714,3.31,69.09,1.0,70.09,-66.7714,26.03,31.73,13.56,0.0066,76025.62,395.01,59533.43,59928.44,16097.18
2020-07-13,RN,40455,1449,218310,110,3506853,3569507,24,6.8,275094,219759,55335,440.29,2993.86,3341.29,24.29,3365.57,-371.7143,-41.3714,58.77,0.886,59.66,-101.0286,13.56,3.24,4.34,0.0066,77067.79,405.94,61159.71,61565.64,15502.14
2020-07-14,RN,40767,1479,220136,111,3506853,3569507,24,6.8,277216,221615,55601,695.57,4729.86,4897.29,27.29,4924.57,-194.7143,-0.9714,72.0,0.943,72.94,-73.9143,122.71,14.41,-1.1017,0.0067,77662.27,414.34,61671.26,62085.6,15576.66
2020-07-15,RN,41096,1507,222366,112,3506853,3569507,24,6.8,279453,223873,55580,620.71,4220.86,4647.57,26.14,4673.71,-452.8571,-14.3714,36.97,0.657,37.63,-52.0,7.97,-10.5063,-15.3938,0.0067,78288.96,422.19,62296.0,62718.18,15570.78
2020-07-16,RN,41424,1532,224028,113,3506853,3569507,24,6.8,281683,225560,56123,596.43,4055.71,4499.29,25.71,4525.0,-469.2857,284.43,279.0,-0.2,278.8,5.63,48.88,-6.4274,-2.7353,0.0068,78913.7,429.19,62761.61,63190.8,15722.9
2020-07-17,RN,43573,1577,236962,114,3506853,3569507,24,6.8,296296,238539,57757,555.0,3774.0,4236.0,25.57,4261.57,-487.5714,43.14,-45.4286,-1.2,-46.6286,89.77,-26.4971,-45.2366,-8.8062,0.0066,83007.54,441.8,66385.08,66826.88,16180.67
2020-07-18,RN,43766,1577,239914,115,3506853,3569507,24,6.8,297609,241491,56118,649.43,4416.0,4736.29,23.29,4759.57,-343.5714,203.03,8.46,-1.2286,7.23,195.8,-18.5771,-10.4377,4.44,0.0065,83375.38,441.8,67212.08,67653.88,15721.5
2020-07-19,RN,44083,1590,244000,116,3506853,3569507,24,6.8,299764,245590,54174,727.29,4945.57,4670.14,21.29,4691.43,254.14,-133.4571,-317.0,-2.2571,-319.2571,185.8,-103.4686,-29.624,3.53,0.0065,83979.1,445.44,68356.78,68802.22,15176.89
2020-07-20,RN,44340,1628,247962,117,3506853,3569507,24,6.8,301512,249590,51922,770.0,5236.0,4689.86,20.0,4709.86,526.14,-107.2571,-345.6,-2.2286,-347.8286,240.57,-44.2229,11.7,17.06,0.0065,84468.81,456.09,69466.74,69922.82,14545.99
2020-07-21,RN,45313,1642,253290,118,3506853,3569507,24,6.8,308128,254932,53196,498.29,3388.43,2914.29,14.43,2928.71,459.71,-232.9143,-428.0857,-1.4286,-429.5143,196.6,-99.24,11.24,6.39,0.0064,86322.28,460.01,70959.38,71419.39,14902.9
2020-07-22,RN,46187,1656,255057,119,3506853,3569507,24,6.8,314072,256713,57359,476.14,3237.71,2508.0,14.43,2522.43,715.29,-177.9714,-275.7429,-1.6286,-277.3714,99.4,32.01,40.05,13.6,0.0065,87987.5,463.93,71454.41,71918.33,16069.17
2020-07-23,RN,46814,1672,256857,120,3506853,3569507,24,6.8,318335,258529,59806,478.14,3251.43,2595.86,16.14,2612.0,639.43,-293.1714,-305.0571,-1.1714,-306.2286,13.06,37.62,21.51,-2.9259,0.0065,89181.78,468.41,71958.68,72427.09,16754.69
2020-07-24,RN,47061,1678,257362,121,3506853,3569507,24,6.8,320015,259040,60975,596.43,4055.71,3291.43,13.14,3304.57,751.14,26.6,28.57,0.0,28.57,-1.9714,96.78,38.36,-3.3017,0.0065,89652.44,470.09,72100.15,72570.25,17082.19
2020-07-25,RN,47099,1678,257470,122,3506853,3569507,24,6.8,320273,259148,61125,554.43,3770.14,3164.57,14.14,3178.71,591.43,80.83,155.17,0.286,155.46,-74.6286,63.34,-2.928,-14.1739,0.0065,89724.72,470.09,72130.41,72600.5,17124.21
2020-07-26,RN,47430,1703,262171,123,3506853,3569507,24,6.8,322524,263874,58650,517.86,3521.43,3057.14,14.43,3071.57,449.86,251.0,303.43,2.69,306.11,-55.1143,92.55,-5.2697,-8.8329,0.0065,90355.33,477.1,73447.4,73924.49,16430.84
