date,state,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-14,MS,2,0,3,2806776,50,8.3,17,3,14,,,,,,,,,,,,,,0.0,0.0,6.056771185160483,0.0,1.06884197385185,1.06884197385185,4.987929211308633
2020-03-15,MS,2,0,4,2806776,50,8.3,17,4,13,,,,,,,,,,,,,,0.0,0.0,6.056771185160483,0.0,1.4251226318024666,1.4251226318024666,4.6316485533580165
2020-03-16,MS,4,0,8,2806776,50,8.3,33,8,25,,,,,,,,,,,,,,0.0,0.0,11.75726171237035,0.0,2.850245263604933,2.850245263604933,8.907016448765416
2020-03-17,MS,6,0,10,2806776,50,8.3,50,10,40,13.833333333333334,2.8333333333333335,,,,,,,,,,,,0.0,0.0,17.814032897530833,0.0,3.5628065795061663,3.5628065795061663,14.251226318024665
2020-03-18,MS,7,0,14,2806776,50,8.3,58,14,44,19.333333333333332,4.0,,,,,,,,,,,,0.0,0.0,20.664278161135766,0.0,4.987929211308633,4.987929211308633,15.676348949827133
2020-03-19,MS,9,0,14,2806776,50,8.3,75,14,61,23.5,4.0,,,,,,,,,,,,0.0,0.0,26.721049346296248,0.0,4.987929211308633,4.987929211308633,21.733120134987615
2020-03-20,MS,12,0,20,2806776,50,8.3,100,20,80,20.666666666666668,4.333333333333333,,,,0.6944444444444443,0.638888888888889,,,,,,,0.0,0.0,35.628065795061666,0.0,7.125613159012333,7.125613159012333,28.50245263604933
2020-03-21,MS,16,0,28,2806776,50,8.3,133,28,105,23.5,5.666666666666667,,,,-0.47222222222222204,0.5277777777777778,,,,,,,0.0,0.0,47.38532750743202,0.0,9.975858422617266,9.975858422617266,37.409469084814745
2020-03-22,MS,21,0,32,2806776,50,8.3,174,32,142,20.666666666666668,6.666666666666667,,,,-1.611111111111111,0.75,,,,8.326672684688674e-17,,,0.0,0.0,61.9928344834073,0.0,11.400981054419733,11.400981054419733,50.59185342898756
2020-03-23,MS,21,0,36,2806776,50,8.3,174,36,138,18.0,6.666666666666667,,,,0.027777777777777384,1.1944444444444444,,,,,,,0.0,0.0,61.9928344834073,0.0,12.826103686222199,12.826103686222199,49.166730797185096
2020-03-24,MS,24,0,48,2806776,50,8.3,199,48,151,16.5,7.166666666666667,,,,0.6944444444444446,1.5833333333333333,,,,,0.2309027777777777,,0.0,0.0,70.89985093217271,0.0,17.1014715816296,17.1014715816296,53.798379350543115
2020-03-25,MS,24,0,54,2806776,50,8.3,199,54,145,13.833333333333334,8.5,,,,2.0833333333333326,1.2499999999999998,,,,0.75,,,0.0,0.0,70.89985093217271,0.0,19.2391555293333,19.2391555293333,51.660695402839416
2020-03-26,MS,25,0,60,2806776,50,8.3,208,60,148,20.833333333333332,11.5,,,,2.9722222222222228,1.222222222222222,,,,0.9236111111111109,,-0.17274305555555552,0.0,0.0,74.10637685372826,0.0,21.376839477037,21.376839477037,52.72953737669126
2020-03-27,MS,28,0,71,2806776,50,8.3,232,71,161,27.666666666666668,15.166666666666666,,,,3.0277777777777772,0.9722222222222222,,,,0.11111111111111138,-0.46180555555555547,,0.0,0.0,82.65711264454306,0.0,25.29592671449378,25.29592671449378,57.36118593004928
2020-03-28,MS,31,0,83,2806776,50,8.3,257,83,174,33.166666666666664,14.166666666666666,,,,4.388888888888888,1.1666666666666667,,,,-0.6805555555555557,-0.4600694444444444,,0.0,0.0,91.56412909330848,0.0,29.571294609901184,29.571294609901184,61.9928344834073
2020-03-29,MS,36,0,105,2806776,50,8.3,299,105,194,35.833333333333336,14.0,,,,2.527777777777778,0.30555555555555564,,,,-1.0972222222222219,-0.08506944444444449,,0.0,0.0,106.52791672723438,0.0,37.409469084814745,37.409469084814745,69.11844764241962
2020-03-30,MS,44,0,139,2806776,50,8.3,365,139,226,34.666666666666664,13.0,,,,0.25,-0.5833333333333334,,,,-0.9166666666666667,,,0.0,0.0,130.0424401519751,0.0,49.523011455135716,49.523011455135716,80.51942869683937
2020-03-31,MS,48,1,139,2806776,50,8.3,398,140,258,40.166666666666664,15.5,,,,-1.3611111111111107,-0.05555555555555536,,,,-0.22916666666666657,,,0.007142857142857143,0.002512562814070352,141.79970186434542,0.35628065795061664,49.523011455135716,49.87929211308633,91.9204097512591
2020-04-01,MS,51,1,144,2806776,50,8.3,423,145,278,36.0,13.333333333333334,,,,0.7222222222222214,0.972222222222222,,,,-0.0625,,,0.006896551724137931,0.002364066193853428,150.70671831311085,0.35628065795061664,51.304414744888795,51.660695402839416,99.04602291027143
2020-04-02,MS,53,1,149,2806776,50,8.3,440,150,290,29.166666666666668,11.666666666666666,,,,1.6111111111111118,1.3333333333333333,,,,,,,0.006666666666666667,0.0022727272727272726,156.76348949827133,0.35628065795061664,53.08581803464188,53.442098692592495,103.32139080567883
2020-04-03,MS,60,1,176,2806776,50,8.3,498,177,321,25.0,13.833333333333334,0.0,13.833333333333334,11.166666666666666,0.0,0.6666666666666666,,,,0.6180555555555558,,,0.005649717514124294,0.002008032128514056,177.4277676594071,0.35628065795061664,62.70539579930853,63.061676457259146,114.36609120214794
2020-04-04,MS,62,1,185,2806776,50,8.3,515,186,329,40.166666666666664,19.833333333333332,0.16666666666666666,20.0,20.166666666666664,2.055555555555556,1.9166666666666663,,,,0.5694444444444444,,,0.005376344086021506,0.001941747572815534,183.48453884456757,0.35628065795061664,65.91192172086409,66.26820237881469,117.21633646575287
2020-04-05,MS,65,1,209,2806776,50,8.3,540,210,330,44.333333333333336,21.0,0.16666666666666666,21.166666666666668,23.166666666666668,3.1944444444444446,2.444444444444444,,,,,-0.3125000000000001,,0.004761904761904762,0.001851851851851852,192.391555293333,0.35628065795061664,74.46265751167888,74.81893816962949,117.5726171237035
2020-04-06,MS,66,1,222,2806776,50,8.3,548,223,325,40.166666666666664,19.5,0.16666666666666666,19.666666666666668,20.499999999999996,3.8888888888888893,2.2222222222222223,,,,-0.6319444444444446,-0.3993055555555556,,0.004484304932735426,0.0018248175182481751,195.24180055693793,0.35628065795061664,79.0943060650369,79.45058672298751,115.79121383395041
2020-04-07,MS,80,2,263,2806776,50,8.3,664,265,399,48.333333333333336,24.833333333333332,0.16666666666666666,25.0,23.333333333333336,0.9166666666666666,1.9166666666666667,0.027777777777777776,1.9444444444444444,-1.0277777777777777,-0.6319444444444445,,,0.007547169811320755,0.0030120481927710845,236.57035687920947,0.7125613159012333,93.70181304101217,94.41437435691341,142.15598252229606
2020-04-08,MS,85,2,275,2806776,50,8.3,706,277,429,48.333333333333336,26.333333333333332,0.16666666666666666,26.5,21.833333333333336,-0.4722222222222226,1.8055555555555554,0.027777777777777776,1.833333333333333,-2.305555555555556,-1.027777777777778,,,0.007220216606498195,0.0028328611898017,251.53414451313535,0.7125613159012333,97.97718093641957,98.68974225232081,152.84440226081455
2020-04-09,MS,89,2,293,2806776,50,8.3,739,295,444,48.333333333333336,27.166666666666668,0.16666666666666666,27.333333333333336,21.0,0.6666666666666666,1.8611111111111114,0.027777777777777776,1.888888888888889,-1.2222222222222223,0.23611111111111102,,,0.006779661016949152,0.0027063599458728013,263.2914062255057,0.7125613159012333,104.39023277953068,105.10279409543192,158.1886121300738
2020-04-10,MS,97,2,334,2806776,50,8.3,805,336,469,45.666666666666664,31.333333333333332,0.3333333333333333,31.666666666666664,14.0,-0.22222222222222263,1.2500000000000007,0.05555555555555556,1.3055555555555562,-1.5277777777777788,,,,0.005952380952380952,0.002484472049689441,286.8059296502464,0.7125613159012333,118.99773975550596,119.7103010714072,167.0956285788392
2020-04-11,MS,100,2,367,2806776,50,8.3,830,369,461,41.5,31.833333333333332,0.3333333333333333,32.166666666666664,9.333333333333336,1.8611111111111107,1.222222222222222,0.05555555555555556,1.2777777777777777,0.583333333333333,1.0972222222222223,0.1145833333333334,,0.005420054200542005,0.0024096385542168677,295.71294609901184,0.7125613159012333,130.7550014678763,131.46756278377754,164.24538331523428
2020-04-12,MS,101,2,385,2806776,50,8.3,838,387,451,44.166666666666664,30.666666666666668,0.3333333333333333,31.0,13.166666666666664,5.777777777777778,2.6944444444444446,0.05555555555555556,2.75,3.0277777777777777,,,,0.00516795865633075,0.002386634844868735,298.56319136261675,0.7125613159012333,137.1680533109874,137.88061462688864,160.6825767357281
