country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-04-22,33.0,65.0,39653765,,,,1176,626,40,1176,666,510,77.833,43.667,2.333,46.0,31.833,8.778,2.472,0.2222,2.694,6.083,1.451,-0.18576,-0.09983,0.06006,0.03401,29.657,1.009,15.787,16.795,12.861,,
Albania,2020-04-22,41.153,20.168,2842650,5269,,,634,418,27,634,445,189,25.0,16.5,0.1667,16.667,8.333,0.0,0.4167,0.05556,0.4722,-0.47222,-0.47222,,,0.06067,0.04259,223.031,9.498,147.046,156.544,66.487,,
Algeria,2020-04-22,28.034,1.66,43697354,4115,,,2910,1502,402,2910,1904,1006,104.5,84.333,7.333,91.667,12.833,2.694,1.861,-0.52778,1.333,1.361,1.875,,,0.2111,0.1381,66.594,9.2,34.373,43.572,23.022,,
Andorra,2020-04-22,42.506,1.522,78418,42030,,,723,547,37,723,584,139,4.167,12.5,0.6667,13.167,-9.0,-0.83333,-0.80556,0.0,-0.80556,-0.02778,,,,0.06336,0.05118,9219.822,471.83,6975.439,7447.27,1772.552,,
Angola,2020-04-22,-11.2027,17.874,33046756,3432,,,25,16,2,25,18,7,0.1667,0.6667,0.0,0.6667,-0.5,-0.11111,-0.02778,,,,,,,0.1111,0.08,0.7565,0.06052,0.4842,0.5447,0.2118,,
Antigua and Barbuda,2020-04-22,17.061,-61.7964,98848,16727,,,24,16,3,24,19,5,0.1667,0.5,0.0,0.5,-0.33333,-0.02778,-0.02778,,,,,,,0.1579,0.125,242.797,30.35,161.865,192.214,50.583,,
Argentina,2020-04-22,-38.4161,-63.6167,45433446,11684,39228,samples tested,3144,1951,152,3144,2103,1041,156.833,91.5,8.833,100.333,56.5,11.389,3.194,0.5,3.694,7.694,-2.1875,-1.30035,,0.07228,0.04835,69.2,3.346,42.942,46.287,22.913,12.477,863.417
Armenia,2020-04-22,40.069,45.038,2938968,4212,,,1473,975,24,1473,999,474,64.333,40.167,1.333,41.5,22.833,2.222,1.833,0.0,1.833,0.3889,-0.09028,,,0.02402,0.01629,501.196,8.166,331.749,339.915,161.281,,
Australia,2020-04-22,-31.99619,141.233,25731295,57396,452441,samples tested,6652,5699,67,6652,5766,886,14.0,82.667,2.167,84.833,-70.83333,-2.72222,-6.77778,0.5,-6.27778,3.556,,,,0.01162,0.01007,258.518,2.604,221.481,224.085,34.433,68.016,17583.297
Austria,2020-04-22,47.516,14.55,8937767,51500,201794,samples tested,14925,12274,510,14925,12784,2141,66.5,189.667,14.0,203.667,-137.16667,-0.47222,-11.86111,-1.13889,-13.0,12.528,,,,0.03989,0.03417,1669.88,57.061,1373.274,1430.335,239.545,13.521,22577.675
Azerbaijan,2020-04-22,40.143,47.577,10175641,4722,,,1518,1005,20,1518,1025,493,36.5,44.667,0.3333,45.0,-8.5,-1.0,-0.80556,-0.08333,-0.88889,-0.11111,,,,0.01951,0.01318,149.18,1.965,98.765,100.731,48.449,,
Bahamas,2020-04-22,25.034,-77.3963,396839,32218,,,65,36,9,65,45,20,3.833,1.667,0.3333,2.0,1.833,0.08333,0.02778,0.02778,0.05556,0.02778,-0.13194,,,0.2,0.1385,163.794,22.679,90.717,113.396,50.398,,
Bahrain,2020-04-22,26.028,50.55,1726667,24051,97796,units unclear,2027,1307,7,2027,1314,713,117.833,73.0,0.1667,73.167,44.667,12.694,2.806,,,,-4.05556,-1.57812,,0.00533,0.00345,1173.938,4.054,756.95,761.004,412.934,48.247,56638.599
Bangladesh,2020-04-22,23.685,90.356,165611088,1698,32674,samples tested,3772,1198,120,3772,1318,2454,423.667,203.667,8.167,211.833,211.833,13.611,19.444,-0.69444,18.75,-5.13889,-0.6875,,,0.09105,0.03181,22.776,0.7246,7.234,7.958,14.818,8.662,197.294
Barbados,2020-04-22,13.194,-59.5432,288373,17949,,,75,69,5,75,74,1,0.6667,0.0,0.1667,0.1667,0.5,,0.0,,,,0.00694,,,0.06757,0.06667,260.08,17.339,239.273,256.612,3.468,,
