country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-06,33.0,65.0,39653765,,,,1,1,0,1,1,0,0.5,0.0,,,,,,,,,,,,0.0,0.0,0.02522,0.0,0.02522,0.02522,0.0,,
Albania,2020-03-06,41.153,20.168,2842650,5269,,,0,298,0,0,298,-298,,-28.66667,,,,,,,,,,,,0.0,,0.0,0.0,104.832,104.832,-104.83176,,
Algeria,2020-03-06,28.034,1.66,43697354,4115,,,17,23,0,17,23,-6,2.5,-1.0,,,,-0.25,,,,,,,,0.0,0.0,0.389,0.0,0.5263,0.5263,-0.13731,,
Andorra,2020-03-06,42.506,1.522,78418,42030,,,1,150,0,1,150,-149,0.0,-14.5,,,,,,,,,,,,0.0,0.0,12.752,0.0,1912.826,1912.826,-1900.07396,,
Angola,2020-03-06,-11.2027,17.874,33046756,3432,,,0,13,0,0,13,-13,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.3934,0.3934,-0.39338,,
Antigua and Barbuda,2020-03-06,17.061,-61.7964,98848,16727,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,20.233,20.233,-20.23309,,
Argentina,2020-03-06,-38.4161,-63.6167,45433446,11684,,,2,1,0,2,1,1,1.833,0.0,,,,,,,,,,,,0.0,0.0,0.04402,0.0,0.02201,0.02201,0.02201,,
Armenia,2020-03-06,40.069,45.038,2938968,4212,,,1,359,0,1,359,-358,0.0,-34.66667,,,,,,,,,,,,0.0,0.0,0.3403,0.0,122.152,122.152,-121.81147,,
Australia,2020-03-06,-31.99619,141.233,25731295,57396,,,60,216,2,60,218,-158,8.667,-15.83333,0.3333,-15.5,24.167,0.9167,,,,,0.7639,0.3125,,0.00917,0.03333,2.332,0.07773,8.394,8.472,-6.14038,,
Austria,2020-03-06,47.516,14.55,8937767,51500,4000,samples tested,55,120,0,55,120,-65,18.333,-6.66667,,,,5.583,,,,,2.347,0.6094,,0.0,0.0,6.154,0.0,13.426,13.426,-7.27251,72.727,447.539
Azerbaijan,2020-03-06,40.143,47.577,10175641,4722,,,6,256,0,6,256,-250,1.0,-24.16667,,,,,,,,,,,,0.0,0.0,0.5896,0.0,25.158,25.158,-24.56848,,
Bahamas,2020-03-06,25.034,-77.3963,396839,32218,,,0,116,0,0,116,-116,,-11.33333,,,,,,,,,,,,0.0,,0.0,0.0,292.31,292.31,-292.30998,,
Bahrain,2020-03-06,26.028,50.55,1726667,24051,,units unclear,60,29,0,60,29,31,7.667,3.333,,,,3.222,0.5556,,,,0.3472,-0.30556,,0.0,0.0,34.749,0.0,16.795,16.795,17.954,,
Bangladesh,2020-03-06,23.685,90.356,165611088,1698,,samples tested,0,223,0,0,223,-223,,-21.5,,,,,,,,,,,,0.0,,0.0,0.0,1.347,1.347,-1.34653,,
Barbados,2020-03-06,13.194,-59.5432,288373,17949,,,0,1009,0,0,1009,-1009,,-97.5,,,,,,,,,,,,0.0,,0.0,0.0,3498.941,3498.941,-3498.94061,,
Belarus,2020-03-06,53.71,27.953,9429921,6330,,samples tested,6,3,0,6,3,3,0.8333,0.3333,,,,0.02778,,,,,,,,0.0,0.0,0.6363,0.0,0.3181,0.3181,0.3181,,
Belgium,2020-03-06,50.833,4.0,11572730,47472,3174,units unclear,109,723,0,109,723,-614,37.667,-61.5,,,,2.694,,,,,0.5208,,,0.0,0.0,9.419,0.0,62.474,62.474,-53.05576,29.119,274.265
Belize,2020-03-06,13.194,-59.5432,402155,4885,,,0,886,0,0,886,-886,,-85.5,,,,,,,,,,,,0.0,,0.0,0.0,2203.131,2203.131,-2203.13063,,
Benin,2020-03-06,9.308,2.316,12160701,1241,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-06,27.514,90.434,775132,3243,,,1,5,0,1,5,-4,,-0.5,,,,,,,,,,,,0.0,0.0,1.29,0.0,6.451,6.451,-5.16041,,
Bolivia,2020-03-06,-16.2902,-63.5887,11736772,3549,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0852,0.0852,-0.0852,,
Bosnia and Herzegovina,2020-03-06,43.916,17.679,3279568,6066,,,2,210,0,2,210,-208,,-20.16667,,,,,,,,,,,,0.0,0.0,0.6098,0.0,64.033,64.033,-63.42299,,
Botswana,2020-03-06,-22.3285,24.685,2334686,8259,,,0,41,0,0,41,-41,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,17.561,17.561,-17.56125,,
Brazil,2020-03-06,-14.235,-51.9253,213724406,9001,,,13,2,0,13,2,11,3.833,0.5,,,,0.7778,0.25,,,,0.6181,,,0.0,0.0,0.06083,0.0,0.00936,0.00936,0.05147,,
Brunei,2020-03-06,4.535,114.728,441178,31628,,,0,10325,0,0,10325,-10325,,-997.5,,,,,,,,,,,,0.0,,0.0,0.0,23403.252,23403.252,-23403.2522,,
Bulgaria,2020-03-06,42.734,25.486,6908148,9272,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.2895,0.2895,-0.28951,,
Burkina Faso,2020-03-06,12.238,-1.5616,20953200,715,,,0,43,0,0,43,-43,,-4.16667,,,,,,,,,,,,0.0,,0.0,0.0,2.052,2.052,-2.05219,,
Burma,2020-03-06,21.916,95.956,,,,,0,13,0,0,13,-13,,-1.16667,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-03-06,-3.3731,29.919,11893778,272,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.3363,0.3363,-0.33631,,
Cabo Verde,2020-03-06,16.539,-23.0418,558398,3635,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1.791,1.791,-1.79084,,
