country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-13,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-13,41.153,20.168,2842650,5269,,,0,2423,0,0,2423,-2423,,-234.0,,,,,,,,,,,,0.0,,0.0,0.0,852.374,852.374,-852.37367,,
Algeria,2020-02-13,28.034,1.66,43697354,4115,,,0,161,0,0,161,-161,,-15.5,,,,,,,,,,,,0.0,,0.0,0.0,3.684,3.684,-3.68443,,
Andorra,2020-02-13,42.506,1.522,78418,42030,,,0,1220,0,0,1220,-1220,,-118.0,,,,,,,,,,,,0.0,,0.0,0.0,15557.653,15557.653,-15557.65258,,
Angola,2020-02-13,-11.2027,17.874,33046756,3432,,,0,102,0,0,102,-102,,-9.83333,,,,,,,,,,,,0.0,,0.0,0.0,3.087,3.087,-3.08654,,
Antigua and Barbuda,2020-02-13,17.061,-61.7964,98848,16727,,,0,13,0,0,13,-13,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,131.515,131.515,-131.51505,,
Argentina,2020-02-13,-38.4161,-63.6167,45433446,11684,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.06603,0.06603,-0.06603,,
Armenia,2020-02-13,40.069,45.038,2938968,4212,,,0,2923,0,0,2923,-2923,,-282.33333,,,,,,,,,,,,0.0,,0.0,0.0,994.567,994.567,-994.5668,,
Australia,2020-02-13,-31.99619,141.233,25731295,57396,,,15,1582,0,15,1582,-1567,0.0,-151.33333,,,,,,,,,,,,0.0,0.0,0.5829,0.0,61.482,61.482,-60.89861,,
Austria,2020-02-13,47.516,14.55,8937767,51500,,,0,890,0,0,890,-890,,-86.0,,,,,,,,,,,,0.0,,0.0,0.0,99.577,99.577,-99.57744,,
Azerbaijan,2020-02-13,40.143,47.577,10175641,4722,,,0,2071,0,0,2071,-2071,,-200.16667,,,,,,,,,,,,0.0,,0.0,0.0,203.525,203.525,-203.52526,,
Bahamas,2020-02-13,25.034,-77.3963,396839,32218,,,0,946,0,0,946,-946,,-91.5,,,,,,,,,,,,0.0,,0.0,0.0,2383.838,2383.838,-2383.83828,,
Bahrain,2020-02-13,26.028,50.55,1726667,24051,,,0,12,0,0,12,-12,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,6.95,6.95,-6.94981,,
Bangladesh,2020-02-13,23.685,90.356,165611088,1698,,,0,1813,0,0,1813,-1813,,-175.33333,,,,,,,,,,,,0.0,,0.0,0.0,10.947,10.947,-10.94733,,
