country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-30,33.0,65.0,39653765,,,,170,50,4,170,54,116,27.167,8.833,0.3333,9.167,18.0,2.306,1.306,0.0,1.306,1.0,-0.40278,-0.1059,,0.07407,0.02353,4.287,0.1009,1.261,1.362,2.925,,
Albania,2020-03-30,41.153,20.168,2842650,5269,,,223,122,11,223,133,90,15.167,6.833,1.333,8.167,7.0,1.056,0.75,0.08333,0.8333,0.2222,,,,0.08271,0.04933,78.448,3.87,42.918,46.787,31.661,,
Algeria,2020-03-30,28.034,1.66,43697354,4115,,,584,184,35,584,219,365,96.167,24.333,10.0,34.333,61.833,11.556,2.389,2.806,5.194,6.361,-2.24306,-1.47743,,0.1598,0.05993,13.365,0.801,4.211,5.012,8.353,,
Andorra,2020-03-30,42.506,1.522,78418,42030,,,370,143,8,370,151,219,26.833,16.0,2.0,18.0,8.833,-2.08333,0.8333,0.08333,0.9167,-3.0,,,,0.05298,0.02162,4718.304,102.017,1823.561,1925.578,2792.726,,
Angola,2020-03-30,-11.2027,17.874,33046756,3432,,,7,2,2,7,4,3,0.6667,0.0,,,,0.08333,,,,,,0.00521,,0.5,0.2857,0.2118,0.06052,0.06052,0.121,0.09078,,
Antigua and Barbuda,2020-03-30,17.061,-61.7964,98848,16727,,,7,3,0,7,3,4,0.3333,0.3333,,,,0.1111,0.02778,,,,,,,0.0,0.0,70.816,0.0,30.35,30.35,40.466,,
Argentina,2020-03-30,-38.4161,-63.6167,45433446,11684,,,820,279,23,820,302,518,90.667,45.167,3.833,49.0,41.667,5.5,4.472,0.1111,4.583,0.9167,-0.89583,-0.4566,,0.07616,0.02805,18.048,0.5062,6.141,6.647,11.401,,
Armenia,2020-03-30,40.069,45.038,2938968,4212,,,482,226,3,482,229,253,55.667,20.5,1.0,21.5,34.167,2.972,2.611,,,,-0.79861,,,0.0131,0.00622,164.003,1.021,76.898,77.919,86.085,,
Australia,2020-03-30,-31.99619,141.233,25731295,57396,,samples tested,4361,1684,17,4361,1701,2660,328.833,224.333,1.833,226.167,102.667,-27.52778,9.889,0.25,10.139,-37.66667,,,,0.00999,0.0039,169.482,0.6607,65.446,66.106,103.376,,
Austria,2020-03-30,47.516,14.55,8937767,51500,49455,samples tested,9618,3937,108,9618,4045,5573,578.667,472.0,16.667,488.667,90.0,-52.83333,13.472,0.4444,13.917,-66.75,,,,0.0267,0.01123,1076.108,12.084,440.49,452.574,623.534,5.142,5533.261
