country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-20,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-20,41.153,20.168,2842650,5269,,,0,1243,0,0,1243,-1243,,-120.16667,,,,,,,,,,,,0.0,,0.0,0.0,437.268,437.268,-437.26804,,
Algeria,2020-02-20,28.034,1.66,43697354,4115,,,0,83,0,0,83,-83,,-8.0,,,,,,,,,,,,0.0,,0.0,0.0,1.899,1.899,-1.89943,,
Andorra,2020-02-20,42.506,1.522,78418,42030,,,0,626,0,0,626,-626,,-60.5,,,,,,,,,,,,0.0,,0.0,0.0,7982.861,7982.861,-7982.86108,,
Angola,2020-02-20,-11.2027,17.874,33046756,3432,,,0,52,0,0,52,-52,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,1.574,1.574,-1.57353,,
Antigua and Barbuda,2020-02-20,17.061,-61.7964,98848,16727,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,70.816,70.816,-70.8158,,
Argentina,2020-02-20,-38.4161,-63.6167,45433446,11684,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.04402,0.04402,-0.04402,,
Armenia,2020-02-20,40.069,45.038,2938968,4212,,,0,1500,0,0,1500,-1500,,-144.83333,,,,,,,,,,,,0.0,,0.0,0.0,510.383,510.383,-510.38324,,
Australia,2020-02-20,-31.99619,141.233,25731295,57396,,,15,819,0,15,819,-804,0.0,-77.66667,,,,,,,,,,,,0.0,0.0,0.5829,0.0,31.829,31.829,-31.246,,
Austria,2020-02-20,47.516,14.55,8937767,51500,,,0,457,0,0,457,-457,,-44.16667,,,,,,,,,,,,0.0,,0.0,0.0,51.131,51.131,-51.13134,,
Azerbaijan,2020-02-20,40.143,47.577,10175641,4722,,,0,1063,0,0,1063,-1063,,-102.66667,,,,,,,,,,,,0.0,,0.0,0.0,104.465,104.465,-104.46516,,
Bahamas,2020-02-20,25.034,-77.3963,396839,32218,,,0,485,0,0,485,-485,,-46.83333,,,,,,,,,,,,0.0,,0.0,0.0,1222.158,1222.158,-1222.1581,,
Bahrain,2020-02-20,26.028,50.55,1726667,24051,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,3.475,3.475,-3.4749,,
Bangladesh,2020-02-20,23.685,90.356,165611088,1698,,,0,931,0,0,931,-931,,-90.0,,,,,,,,,,,,0.0,,0.0,0.0,5.622,5.622,-5.6216,,
Barbados,2020-02-20,13.194,-59.5432,288373,17949,,,0,4216,0,0,4216,-4216,,-407.33333,,,,,,,,,,,,0.0,,0.0,0.0,14619.954,14619.954,-14619.95402,,
Belarus,2020-02-20,53.71,27.953,9429921,6330,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.6363,0.6363,-0.63627,,
Belgium,2020-02-20,50.833,4.0,11572730,47472,,,1,2986,0,1,2986,-2985,0.0,-288.5,,,,,,,,,,,,0.0,0.0,0.08641,0.0,258.02,258.02,-257.93395,,
Belize,2020-02-20,13.194,-59.5432,402155,4885,,,0,3701,0,0,3701,-3701,,-357.5,,,,,,,,,,,,0.0,,0.0,0.0,9202.919,9202.919,-9202.91927,,
Benin,2020-02-20,9.308,2.316,12160701,1241,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.08223,0.08223,-0.08223,,
Bhutan,2020-02-20,27.514,90.434,775132,3243,,,0,21,0,0,21,-21,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,27.092,27.092,-27.09216,,
Bolivia,2020-02-20,-16.2902,-63.5887,11736772,3549,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.2556,0.2556,-0.25561,,
Bosnia and Herzegovina,2020-02-20,43.916,17.679,3279568,6066,,,0,876,0,0,876,-876,,-84.66667,,,,,,,,,,,,0.0,,0.0,0.0,267.108,267.108,-267.10835,,
Botswana,2020-02-20,-22.3285,24.685,2334686,8259,,,0,171,0,0,171,-171,,-16.5,,,,,,,,,,,,0.0,,0.0,0.0,73.243,73.243,-73.24325,,
Brazil,2020-02-20,-14.235,-51.9253,213724406,9001,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.01404,0.01404,-0.01404,,
Brunei,2020-02-20,4.535,114.728,441178,31628,,,0,43128,0,0,43128,-43128,,-4166.83333,,,,,,,,,,,,0.0,,0.0,0.0,97756.461,97756.461,-97756.46111,,
Bulgaria,2020-02-20,42.734,25.486,6908148,9272,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,1.303,1.303,-1.30281,,
Burkina Faso,2020-02-20,12.238,-1.5616,20953200,715,,,0,181,0,0,181,-181,,-17.5,,,,,,,,,,,,0.0,,0.0,0.0,8.638,8.638,-8.6383,,
Burma,2020-02-20,21.916,95.956,,,,,0,55,0,0,55,-55,,-5.33333,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-02-20,-3.3731,29.919,11893778,272,,,0,15,0,0,15,-15,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,1.261,1.261,-1.26116,,
Cabo Verde,2020-02-20,16.539,-23.0418,558398,3635,,,0,5,0,0,5,-5,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,8.954,8.954,-8.95419,,
Cambodia,2020-02-20,11.55,104.917,16782527,1510,,,1,38,0,1,38,-37,0.0,-3.5,,,,,,,,,,,,0.0,0.0,0.05959,0.0,2.264,2.264,-2.20467,,
Cameroon,2020-02-20,3.848,11.502,26614607,1534,,,0,8,0,0,8,-8,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.3006,0.3006,-0.30059,,
Central African Republic,2020-02-20,6.611,20.939,4796900,476,,,0,478,0,0,478,-478,,-46.33333,,,,,,,,,,,,0.0,,0.0,0.0,99.648,99.648,-99.64769,,
Chad,2020-02-20,15.454,18.732,16575069,728,,,0,101,0,0,101,-101,,-9.66667,,,,,,,,,,,,0.0,,0.0,0.0,6.093,6.093,-6.09349,,
Chile,2020-02-20,-35.6751,-71.543,19148883,15923,,,0,50,0,0,50,-50,,-4.83333,,,,,,,,,,,,0.0,,0.0,0.0,2.611,2.611,-2.61112,,
China,2020-02-20,32.828,111.649,1407987086,9771,,,75077,52941,2238,75077,55179,19898,764.667,1792.0,96.833,1888.833,-1124.16667,-156.38889,-83.61111,-6.61111,-90.22222,-66.16667,,,,0.04056,0.02981,53.322,1.59,37.6,39.19,14.132,,
Colombia,2020-02-20,4.571,-74.2973,50907732,6668,,,0,5309,0,0,5309,-5309,,-512.83333,,,,,,,,,,,,0.0,,0.0,0.0,104.287,104.287,-104.28671,,
Comoros,2020-02-20,-11.6455,43.333,872888,1415,,,0,2433,0,0,2433,-2433,,-235.0,,,,,,,,,,,,0.0,,0.0,0.0,2787.299,2787.299,-2787.29917,,
Congo-Brazzaville,2020-02-20,-4.0383,21.759,5554412,2148,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,1.62,1.62,-1.62033,,
Congo-Kinshasa,2020-02-20,-4.0383,21.759,89656528,562,,,0,43,0,0,43,-43,,-4.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.4796,0.4796,-0.47961,,
Costa Rica,2020-02-20,9.749,-83.7534,5130266,12027,,,0,244,0,0,244,-244,,-23.5,,,,,,,,,,,,0.0,,0.0,0.0,47.561,47.561,-47.56089,,
Cote d'Ivoire,2020-02-20,7.54,-5.5471,26269866,1716,,,0,87,0,0,87,-87,,-8.5,,,,,,,,,,,,0.0,,0.0,0.0,3.312,3.312,-3.31178,,
Croatia,2020-02-20,45.1,15.2,4047622,14915,,,0,251,0,0,251,-251,,-24.33333,,,,,,,,,,,,0.0,,0.0,0.0,62.012,62.012,-62.01172,,
Cuba,2020-02-20,22.0,-80.0,11361908,8822,,,0,141,0,0,141,-141,,-13.66667,,,,,,,,,,,,0.0,,0.0,0.0,12.41,12.41,-12.40989,,
Cyprus,2020-02-20,35.126,33.43,1220282,28690,,,0,135,0,0,135,-135,,-13.16667,,,,,,,,,,,,0.0,,0.0,0.0,110.63,110.63,-110.63017,,
Czech Republic,2020-02-20,49.818,15.473,10672417,23069,,samples tested,0,61,0,0,61,-61,,-5.83333,,,,,,,,,,,,0.0,,0.0,0.0,5.716,5.716,-5.71567,,
Denmark,2020-02-20,63.288,-13.3381,5846408,61391,18,samples tested,0,605,0,0,605,-605,,-58.5,,,,,,,,,,,,0.0,,0.0,0.0,103.482,103.482,-103.48234,Inf,3.079
Diamond Princess,2020-02-20,0.0,0.0,,,,,634,980,2,634,982,-348,39.5,-39.0,,,,-9.58333,,,,,,,,0.00204,0.00315,,,,,,,
Djibouti,2020-02-20,11.825,42.59,990313,3083,,,0,45,0,0,45,-45,,-4.33333,,,,,,,,,,,,0.0,,0.0,0.0,45.44,45.44,-45.44018,,
Dominica,2020-02-20,15.415,-61.371,71848,7691,,,0,244,0,0,244,-244,,-23.66667,,,,,,,,,,,,0.0,,0.0,0.0,3396.058,3396.058,-3396.05835,,
Dominican Republic,2020-02-20,18.736,-70.1627,10898284,8051,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.09176,0.09176,-0.09176,,
Ecuador,2020-02-20,-1.8312,-78.1834,17659604,6345,,,0,1239,0,0,1239,-1239,,-119.66667,,,,,,,,,,,,0.0,,0.0,0.0,70.16,70.16,-70.16012,,
Egypt,2020-02-20,26.0,30.0,102413231,2549,,,1,2687,0,1,2687,-2686,0.0,-259.5,,,,,,,,,,,,0.0,0.0,0.00976,0.0,26.237,26.237,-26.22708,,
El Salvador,2020-02-20,13.794,-88.8965,6482845,4058,,,0,2166,0,0,2166,-2166,,-209.33333,,,,,,,,,,,,0.0,,0.0,0.0,334.113,334.113,-334.11257,,
Equatorial Guinea,2020-02-20,1.5,10.0,1425866,10144,,,0,190,0,0,190,-190,,-18.33333,,,,,,,,,,,,0.0,,0.0,0.0,133.252,133.252,-133.25235,,
Eritrea,2020-02-20,15.179,39.782,3336933,308,,,0,79,0,0,79,-79,,-7.66667,,,,,,,,,,,,0.0,,0.0,0.0,23.674,23.674,-23.67443,,
Estonia,2020-02-20,58.595,25.014,1313895,23247,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,3.044,3.044,-3.04438,,
Eswatini,2020-02-20,-26.5225,31.466,1151731,4146,,,0,121,0,0,121,-121,,-11.66667,,,,,,,,,,,,0.0,,0.0,0.0,105.059,105.059,-105.05925,,
Ethiopia,2020-02-20,9.145,40.49,115468813,772,,,0,24,0,0,24,-24,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.2078,0.2078,-0.20785,,
Fiji,2020-02-20,-17.7134,178.065,891926,6267,,,0,141,0,0,141,-141,,-13.5,,,,,,,,,,,,0.0,,0.0,0.0,158.085,158.085,-158.08486,,
Finland,2020-02-20,64.0,26.0,5554574,50175,73,samples tested,1,2,0,1,2,-1,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.18,0.0,0.3601,0.3601,-0.18003,73.0,13.142
France,2020-02-20,8.306,5.429,67687174,41470,,,12,443,1,12,444,-432,0.0,-41.83333,0.0,-41.83333,41.833,0.1389,,,,,,,,0.00225,0.08333,0.1773,0.01477,6.545,6.56,-6.3823,,
Gabon,2020-02-20,-0.8037,11.609,2251673,7953,,,0,11976,0,0,11976,-11976,,-1157.0,,,,,,,,,,,,0.0,,0.0,0.0,5318.712,5318.712,-5318.71191,,
Gambia,2020-02-20,13.443,-15.3101,2423338,716,,,0,194,0,0,194,-194,,-18.83333,,,,,,,,,,,,0.0,,0.0,0.0,80.055,80.055,-80.05487,,
Georgia,2020-02-20,42.315,43.357,3689506,4723,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.5421,0.5421,-0.54208,,
Germany,2020-02-20,51.0,9.0,82983285,47616,,,16,64,0,16,64,-48,0.0,-4.5,,,,,,,,,,,,0.0,0.0,0.1928,0.0,0.7712,0.7712,-0.57843,,
Ghana,2020-02-20,7.946,-1.0232,31239088,2202,,,0,11634,0,0,11634,-11634,,-1124.0,,,,,,,,,,,,0.0,,0.0,0.0,372.418,372.418,-372.41804,,
Greece,2020-02-20,39.074,21.824,10723526,20317,,,0,608,0,0,608,-608,,-58.83333,,,,,,,,,,,,0.0,,0.0,0.0,56.698,56.698,-56.69777,,
Grenada,2020-02-20,12.116,-61.679,112455,10640,,,0,190,0,0,190,-190,,-18.33333,,,,,,,,,,,,0.0,,0.0,0.0,1689.565,1689.565,-1689.56471,,
Guatemala,2020-02-20,15.784,-90.2308,18016276,4549,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.05551,0.05551,-0.05551,,
Guinea,2020-02-20,9.946,-9.6966,12992595,879,,,0,462,0,0,462,-462,,-44.66667,,,,,,,,,,,,0.0,,0.0,0.0,35.559,35.559,-35.55872,,
