country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-14,33.0,65.0,39653765,,,,11,3,0,11,3,8,2.5,0.6667,,,,0.1667,0.1389,,,,-0.04167,,,0.0,0.0,0.2774,0.0,0.07565,0.07565,0.2017,,
Albania,2020-03-14,41.153,20.168,2842650,5269,,,38,144,1,38,145,-107,7.167,-11.0,0.0,-11.0,18.167,,,,,,,,,0.0069,0.02632,13.368,0.3518,50.657,51.009,-37.64093,,
Algeria,2020-03-14,28.034,1.66,43697354,4115,,,37,19,3,37,22,15,6.667,0.5,,,,0.9722,,,,,0.4861,0.1667,0.00521,0.1364,0.08108,0.8467,0.06865,0.4348,0.5035,0.3433,,
Andorra,2020-03-14,42.506,1.522,78418,42030,,,1,71,0,1,71,-70,6.333,-6.83333,,,,,,,,,,,,0.0,0.0,12.752,0.0,905.404,905.404,-892.6522,,
Angola,2020-03-14,-11.2027,17.874,33046756,3432,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.1816,0.1816,-0.18156,,
Antigua and Barbuda,2020-03-14,17.061,-61.7964,98848,16727,,,1,1,0,1,1,0,,0.0,,,,,,,,,,,,0.0,0.0,10.117,0.0,10.117,10.117,0.0,,
Argentina,2020-03-14,-38.4161,-63.6167,45433446,11684,,,34,7,2,34,9,25,8.167,2.0,0.1667,2.167,6.0,2.0,,0.0,,,0.8889,0.2205,,0.2222,0.05882,0.7483,0.04402,0.1541,0.1981,0.5503,,
Armenia,2020-03-14,40.069,45.038,2938968,4212,,,18,169,0,18,169,-151,12.833,-14.83333,,,,2.806,,,,,0.09722,,,0.0,0.0,6.125,0.0,57.503,57.503,-51.37858,,
Australia,2020-03-14,-31.99619,141.233,25731295,57396,,,250,160,3,250,163,87,54.0,5.167,0.3333,5.5,48.5,10.194,,,,,3.681,0.8976,-0.10417,0.0184,0.012,9.716,0.1166,6.218,6.335,3.381,,
Austria,2020-03-14,47.516,14.55,8937767,51500,7467,samples tested,655,177,1,655,178,477,181.0,37.5,,,,32.833,11.972,,,,4.382,1.062,,0.00562,0.00153,73.285,0.1119,19.804,19.915,53.369,11.4,835.444
