country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-02,33.0,65.0,39653765,,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,0.02522,0.0,0.0,0.0,0.02522,,
Albania,2020-03-02,41.153,20.168,2842650,5269,,,0,436,0,0,436,-436,,-42.16667,,,,,,,,,,,,0.0,,0.0,0.0,153.378,153.378,-153.37801,,
Algeria,2020-03-02,28.034,1.66,43697354,4115,,,3,29,0,3,29,-26,1.833,-2.5,,,,0.3889,,,,,,,,0.0,0.0,0.06865,0.0,0.6637,0.6637,-0.595,,
Andorra,2020-03-02,42.506,1.522,78418,42030,,,1,219,0,1,219,-218,,-21.16667,,,,,,,,,,,,0.0,0.0,12.752,0.0,2792.726,2792.726,-2779.97399,,
Angola,2020-03-02,-11.2027,17.874,33046756,3432,,,0,18,0,0,18,-18,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.5447,0.5447,-0.54468,,
Antigua and Barbuda,2020-03-02,17.061,-61.7964,98848,16727,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,20.233,20.233,-20.23309,,
Argentina,2020-03-02,-38.4161,-63.6167,45433446,11684,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.02201,0.02201,-0.02201,,
Armenia,2020-03-02,40.069,45.038,2938968,4212,,,1,526,0,1,526,-525,,-50.83333,,,,,,,,,,,,0.0,0.0,0.3403,0.0,178.974,178.974,-178.63413,,
Australia,2020-03-02,-31.99619,141.233,25731295,57396,,,30,298,1,30,299,-269,6.667,-26.16667,,,,0.8611,,,,,-0.04861,,,0.00334,0.03333,1.166,0.03886,11.581,11.62,-10.4542,,
Austria,2020-03-02,47.516,14.55,8937767,51500,,samples tested,18,163,0,18,163,-145,6.333,-14.33333,,,,1.944,,,,,,,,0.0,0.0,2.014,0.0,18.237,18.237,-16.22329,,
Azerbaijan,2020-03-02,40.143,47.577,10175641,4722,,,3,373,0,3,373,-370,,-35.83333,,,,,,,,,,,,0.0,0.0,0.2948,0.0,36.656,36.656,-36.36135,,
Bahamas,2020-03-02,25.034,-77.3963,396839,32218,,,0,170,0,0,170,-170,,-16.33333,,,,,,,,,,,,0.0,,0.0,0.0,428.385,428.385,-428.38531,,
Bahrain,2020-03-02,26.028,50.55,1726667,24051,,,49,18,0,49,18,31,3.167,2.5,,,,0.2778,0.1111,,,,,,,0.0,0.0,28.378,0.0,10.425,10.425,17.954,,
Bangladesh,2020-03-02,23.685,90.356,165611088,1698,,,0,326,0,0,326,-326,,-31.5,,,,,,,,,,,,0.0,,0.0,0.0,1.968,1.968,-1.96847,,
Barbados,2020-03-02,13.194,-59.5432,288373,17949,,,0,1478,0,0,1478,-1478,,-142.83333,,,,,,,,,,,,0.0,,0.0,0.0,5125.306,5125.306,-5125.30646,,
Belarus,2020-03-02,53.71,27.953,9429921,6330,,,1,2,0,1,2,-1,0.8333,-0.16667,,,,,,,,,,,,0.0,0.0,0.106,0.0,0.2121,0.2121,-0.10605,,
Belgium,2020-03-02,50.833,4.0,11572730,47472,325,units unclear,8,1047,0,8,1047,-1039,8.167,-100.33333,,,,5.139,,,,,,,,0.0,0.0,0.6913,0.0,90.471,90.471,-89.78003,40.625,28.083
Belize,2020-03-02,13.194,-59.5432,402155,4885,,,0,1297,0,0,1297,-1297,,-125.33333,,,,,,,,,,,,0.0,,0.0,0.0,3225.125,3225.125,-3225.12464,,
Benin,2020-03-02,9.308,2.316,12160701,1241,,,0,0,0,0,0,0,,-0.16667,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-02,27.514,90.434,775132,3243,,,0,7,0,0,7,-7,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,9.031,9.031,-9.03072,,
Bolivia,2020-03-02,-16.2902,-63.5887,11736772,3549,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.0852,0.0852,-0.0852,,
