country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-05,33.0,65.0,39653765,,,,3224,1590,95,3224,1685,1539,218.167,121.167,6.167,127.333,90.833,4.944,8.972,-0.22222,8.75,-3.80556,0.7431,,,0.05638,0.02947,81.304,2.396,40.097,42.493,38.811,,
Albania,2020-05-05,41.153,20.168,2842650,5269,,,820,635,31,820,666,154,10.167,14.0,0.0,14.0,-3.83333,-0.05556,-0.38889,-0.02778,-0.41667,0.3611,-0.16667,,,0.04655,0.0378,288.463,10.905,223.383,234.288,54.175,,
Algeria,2020-05-05,28.034,1.66,43697354,4115,,,4838,2856,470,4838,3326,1512,179.0,129.0,4.833,133.833,45.167,1.75,3.444,0.3056,3.75,-2.0,-0.58333,,,0.1413,0.09715,110.716,10.756,65.359,76.114,34.602,,
Andorra,2020-05-05,42.506,1.522,78418,42030,,,751,650,46,751,696,55,0.8333,4.667,0.5,5.167,-4.33333,-0.11111,-0.30556,-0.05556,-0.36111,0.25,-0.0,,,0.06609,0.06125,9576.883,586.6,8288.913,8875.513,701.37,,
Angola,2020-05-05,-11.2027,17.874,33046756,3432,,,36,24,2,36,26,10,1.333,1.0,0.0,1.0,0.3333,0.0,0.05556,,,,,,,0.07692,0.05556,1.089,0.06052,0.7262,0.7868,0.3026,,
Antigua and Barbuda,2020-05-05,17.061,-61.7964,98848,16727,,,25,20,3,25,23,2,0.0,0.1667,0.0,0.1667,-0.16667,-0.02778,-0.02778,,,,,,,0.1304,0.12,252.914,30.35,202.331,232.68,20.233,,
Argentina,2020-05-05,-38.4161,-63.6167,45433446,11684,69718,samples tested,5020,3399,264,5020,3663,1357,155.0,117.0,9.333,126.333,28.667,14.528,2.167,0.0,2.167,12.361,3.167,-0.43229,,0.07207,0.05259,110.491,5.811,74.813,80.623,29.868,13.888,1534.508
Armenia,2020-05-05,40.069,45.038,2938968,4212,,,2619,1695,40,2619,1735,884,126.0,77.667,1.667,79.333,46.667,2.389,4.444,-0.11111,4.333,-1.94444,-0.78472,,,0.02305,0.01527,891.129,13.61,576.733,590.343,300.786,,
Australia,2020-05-05,-31.99619,141.233,25731295,57396,664756,samples tested,6875,6376,97,6875,6473,402,19.833,36.333,0.5,36.833,-17.0,-0.77778,-1.44444,-0.16667,-1.61111,0.8333,-0.52083,,,0.01499,0.01411,267.184,3.77,247.792,251.561,15.623,96.692,25834.533
Austria,2020-05-05,47.516,14.55,8937767,51500,285883,samples tested,15650,14034,606,15650,14640,1010,36.0,93.5,3.0,96.5,-60.5,-0.44444,-5.25,-0.33333,-5.58333,5.139,,,,0.04139,0.03872,1750.997,67.802,1570.191,1637.993,113.004,18.267,31985.954
Azerbaijan,2020-05-05,40.143,47.577,10175641,4722,,,2060,1539,26,2060,1565,495,64.167,43.833,0.5,44.333,19.833,6.528,1.917,0.08333,2.0,4.528,-0.22222,-0.50174,,0.01661,0.01262,202.444,2.555,151.244,153.799,48.646,,
Bahamas,2020-05-05,25.034,-77.3963,396839,32218,,,89,59,11,89,70,19,1.5,1.667,0.0,1.667,-0.16667,-0.13889,-0.02778,,,,-0.10417,,,0.1571,0.1236,224.272,27.719,148.675,176.394,47.878,,
Bahrain,2020-05-05,26.028,50.55,1726667,24051,155501,units unclear,3720,2491,8,3720,2499,1221,193.333,111.0,0.0,111.0,82.333,19.917,6.861,,,,-0.99306,-0.98785,,0.0032,0.00215,2154.44,4.633,1442.664,1447.297,707.143,41.801,90058.477
Bangladesh,2020-05-05,23.685,90.356,165611088,1698,93403,samples tested,10929,5439,183,10929,5622,5307,724.0,462.5,5.167,467.667,256.333,26.0,21.278,1.0,22.278,3.722,3.035,,,0.03255,0.01674,65.992,1.105,32.842,33.947,32.045,8.546,563.99
Barbados,2020-05-05,13.194,-59.5432,288373,17949,,,82,71,7,82,78,4,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.0,,,,,,,0.08974,0.08537,284.354,24.274,246.209,270.483,13.871,,
Belarus,2020-05-05,53.71,27.953,9429921,6330,,samples tested,18350,10356,107,18350,10463,7887,878.833,708.5,4.0,712.5,166.333,10.75,16.111,0.1389,16.25,-5.5,,,,0.01023,0.00583,1945.934,11.347,1098.206,1109.553,836.38,,
Belgium,2020-05-05,50.833,4.0,11572730,47472,394373,units unclear,50509,34187,8016,50509,42203,8306,415.667,661.5,126.0,787.5,-371.83333,8.056,-40.16667,4.889,-35.27778,43.333,,,,0.1899,0.1587,4364.484,692.663,2954.1,3646.763,717.722,7.808,34077.785
Belize,2020-05-05,13.194,-59.5432,402155,4885,,,18,17,2,18,19,-1,0.0,-0.16667,0.0,-0.16667,0.1667,,,,,,,,,0.1053,0.1111,44.759,4.973,42.272,47.245,-2.4866,,
Benin,2020-05-05,9.308,2.316,12160701,1241,,,96,60,2,96,62,34,25.333,3.833,0.0,3.833,21.5,5.306,1.361,-0.02778,1.333,3.972,-0.21528,-0.88021,,0.03226,0.02083,7.894,0.1645,4.934,5.098,2.796,,
Bhutan,2020-05-05,27.514,90.434,775132,3243,,,7,6,0,7,6,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,9.031,0.0,7.741,7.741,1.29,,
Bolivia,2020-05-05,-16.2902,-63.5887,11736772,3549,8995,units unclear,1802,872,86,1802,958,844,132.667,69.333,5.833,75.167,57.5,9.361,5.278,0.25,5.528,3.833,-0.33333,,,0.08977,0.04772,153.535,7.327,74.296,81.624,71.911,4.992,766.395
Bosnia and Herzegovina,2020-05-05,43.916,17.679,3279568,6066,,,1946,1401,79,1946,1480,466,38.5,38.667,4.333,43.0,-4.5,-2.05556,-0.91667,0.5556,-0.36111,-1.69444,,,,0.05338,0.0406,593.371,24.089,427.19,451.279,142.092,,
Botswana,2020-05-05,-22.3285,24.685,2334686,8259,,,23,19,1,23,20,3,0.0,0.3333,0.0,0.3333,-0.33333,,-0.05556,,,,,,,0.05,0.04348,9.851,0.4283,8.138,8.566,1.285,,
Brazil,2020-05-05,-14.235,-51.9253,213724406,9001,132467,samples tested,115455,57771,7938,115455,65709,49746,8299.0,4031.5,542.667,4574.167,3724.833,510.25,253.472,35.833,289.306,220.944,-62.93056,-27.86458,,0.1208,0.06875,540.205,37.141,270.306,307.447,232.758,1.147,619.803
Brunei,2020-05-05,4.535,114.728,441178,31628,,,138,168,1,138,169,-31,0.5,-3.0,0.0,-3.0,3.5,,,,,,,,,0.00592,0.00725,312.799,2.267,380.799,383.065,-70.26642,,
Bulgaria,2020-05-05,42.734,25.486,6908148,9272,50303,samples tested,1704,1151,80,1704,1231,473,46.333,41.833,2.333,44.167,2.167,0.8056,0.3333,-0.08333,0.25,0.5556,-0.56944,,,0.06499,0.04695,246.665,11.581,166.615,178.195,68.47,29.521,7281.691
Burkina Faso,2020-05-05,12.238,-1.5616,20953200,715,,,688,542,48,688,590,98,15.333,8.667,0.6667,9.333,6.0,0.6944,0.4722,-0.08333,0.3889,0.3056,-0.75694,,,0.08136,0.06977,32.835,2.291,25.867,28.158,4.677,,
Burma,2020-05-05,21.916,95.956,,,,,161,119,6,161,125,36,4.333,3.333,0.0,3.333,1.0,0.2222,-0.02778,,,,-0.23611,,,0.048,0.03727,,,,,,,
Burundi,2020-05-05,-3.3731,29.919,11893778,272,,,15,9,1,15,10,5,0.0,0.5,0.0,0.5,-0.5,-0.11111,-0.02778,,,,,,,0.1,0.06667,1.261,0.08408,0.7567,0.8408,0.4204,,
Cabo Verde,2020-05-05,16.539,-23.0418,558398,3635,,,186,98,2,186,100,86,13.0,7.667,0.0,7.667,5.333,0.05556,0.5,-0.02778,0.4722,-0.41667,-0.27778,,,0.02,0.01075,333.096,3.582,175.502,179.084,154.012,,
Cambodia,2020-05-05,11.55,104.917,16782527,1510,,,122,119,0,122,119,3,0.0,0.1667,,,,,0.02778,,,,,,,0.0,0.0,7.269,0.0,7.091,7.091,0.1788,,
Cameroon,2020-05-05,3.848,11.502,26614607,1534,,,2104,1446,64,2104,1510,594,31.667,53.667,7.333,61.0,-29.33333,8.694,-1.88889,1.611,-0.27778,8.972,,0.224,,0.04238,0.03042,79.054,2.405,54.331,56.736,22.319,,
Central African Republic,2020-05-05,6.611,20.939,4796900,476,,,85,39,0,85,39,46,11.833,4.167,,,,0.6389,0.3889,,,,0.0625,,,0.0,0.0,17.72,0.0,8.13,8.13,9.59,,
Chad,2020-05-05,15.454,18.732,16575069,728,,,170,42,17,170,59,111,23.833,6.167,3.0,9.167,14.667,0.9444,1.694,-0.02778,1.667,-0.72222,-1.35417,,,0.2881,0.1,10.256,1.026,2.534,3.56,6.697,,
Chile,2020-05-05,-35.6751,-71.543,19148883,15923,222095,samples tested,22016,13273,275,22016,13548,8468,1256.167,732.833,7.833,740.667,515.5,25.444,49.278,-0.30556,48.972,-23.52778,3.618,,,0.0203,0.01249,1149.728,14.361,693.147,707.509,442.219,10.088,11598.327
China,2020-05-05,32.828,111.649,1407987086,9771,,,83968,79040,4637,83968,83677,291,2.833,28.0,0.0,28.0,-25.16667,0.5278,-2.36111,,,,,,,0.05542,0.05522,59.637,3.293,56.137,59.43,0.2067,,
Colombia,2020-05-05,4.571,-74.2973,50907732,6668,127105,samples tested,8613,4976,378,8613,5354,3259,461.0,262.667,17.333,280.0,181.0,16.5,15.389,0.02778,15.417,1.083,1.861,0.5069,,0.0706,0.04389,169.188,7.425,97.745,105.171,64.018,14.757,2496.772
Comoros,2020-05-05,-11.6455,43.333,872888,1415,,,3,3,0,3,3,0,0.8333,0.0,,,,,,,,,,,,0.0,0.0,3.437,0.0,3.437,3.437,0.0,,
Congo-Brazzaville,2020-05-05,-4.0383,21.759,5554412,2148,,,236,169,10,236,179,57,7.5,5.833,0.1667,6.0,1.5,1.889,0.08333,-0.02778,0.05556,1.833,0.125,-0.10069,-0.04384,0.05587,0.04237,42.489,1.8,30.426,32.227,10.262,,
Congo-Kinshasa,2020-05-05,-4.0383,21.759,89656528,562,,,705,422,34,705,456,249,43.833,25.167,1.0,26.167,17.667,2.917,1.5,0.08333,1.583,1.333,-0.00694,-0.07118,,0.07456,0.04823,7.863,0.3792,4.707,5.086,2.777,,
Costa Rica,2020-05-05,9.749,-83.7534,5130266,12027,9892,people tested,755,660,6,755,666,89,6.667,8.0,0.0,8.0,-1.33333,0.1111,-0.08333,,,,,,,0.00901,0.00795,147.166,1.17,128.648,129.818,17.348,13.102,1928.165
Cote d'Ivoire,2020-05-05,7.54,-5.5471,26269866,1716,,,1464,1036,18,1464,1054,410,40.0,37.667,0.8333,38.5,1.5,1.111,0.25,-0.02778,0.2222,0.8889,0.4722,,,0.01708,0.0123,55.729,0.6852,39.437,40.122,15.607,,
Croatia,2020-05-05,45.1,15.2,4047622,14915,39973,people tested,2112,1810,83,2112,1893,219,12.167,19.0,1.5,20.5,-8.33333,0.9444,-0.77778,-0.22222,-1.0,1.944,0.1736,,,0.04385,0.0393,521.788,20.506,447.176,467.682,54.106,18.927,9875.675
Cuba,2020-05-05,22.0,-80.0,11361908,8822,59648,samples tested,1685,1189,69,1685,1258,427,21.667,38.667,1.333,40.0,-18.33333,-3.33333,-1.16667,-0.08333,-1.25,-2.08333,,,,0.05485,0.04095,148.303,6.073,104.648,110.721,37.582,35.399,5249.822
Cyprus,2020-05-05,35.126,33.43,1220282,28690,,,878,757,15,878,772,106,4.5,10.167,0.0,10.167,-5.66667,-0.33333,-0.55556,,,,,,,0.01943,0.01708,719.506,12.292,620.348,632.641,86.865,,
Czech Republic,2020-05-05,49.818,15.473,10672417,23069,283273,samples tested,7896,6725,257,7896,6982,914,53.667,80.667,4.667,85.333,-31.66667,-1.02778,-3.16667,-0.13889,-3.30556,2.278,,,,0.03681,0.03255,739.851,24.081,630.129,654.21,85.641,35.876,26542.535
Denmark,2020-05-05,63.288,-13.3381,5846408,61391,319842,samples tested,10019,7780,503,10019,8283,1736,135.167,150.167,7.833,158.0,-22.83333,-3.36111,-1.72222,-0.83333,-2.55556,-0.80556,,,,0.06073,0.0502,1713.702,86.036,1330.732,1416.767,296.934,31.924,54707.437
Diamond Princess,2020-05-05,0.0,0.0,,,,,712,699,13,712,712,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.01826,0.01826,,,,,,,
Djibouti,2020-05-05,11.825,42.59,990313,3083,,,1120,885,2,1120,887,233,3.833,22.167,0.1667,22.333,-18.5,1.778,-1.38889,,,,,,,0.00225,0.00179,1130.956,2.02,893.657,895.676,235.279,,
Dominica,2020-05-05,15.415,-61.371,71848,7691,,,16,16,0,16,16,0,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,222.692,0.0,222.692,222.692,0.0,,
Dominican Republic,2020-05-05,18.736,-70.1627,10898284,8051,,,8480,5481,354,8480,5835,2645,299.667,230.833,9.0,239.833,59.833,9.056,7.694,-0.61111,7.083,1.972,0.1875,,,0.06067,0.04175,778.104,32.482,502.923,535.405,242.699,,
Ecuador,2020-05-05,-1.8312,-78.1834,17659604,6345,,units unclear,31881,18178,1569,31881,19747,12134,225.667,976.333,55.5,1031.833,-806.16667,-266.05556,-46.19444,-3.05556,-49.25,-216.80556,,,,0.07946,0.04921,1805.307,88.847,1029.355,1118.202,687.105,,
Egypt,2020-05-05,26.0,30.0,102413231,2549,,,7201,4060,452,7201,4512,2689,380.5,224.167,14.667,238.833,141.667,17.0,12.389,0.25,12.639,4.361,-3.13889,-1.64757,,0.1002,0.06277,70.313,4.413,39.643,44.057,26.256,,
El Salvador,2020-05-05,13.794,-88.8965,6482845,4058,33628,samples tested,587,306,14,587,320,267,49.333,22.333,0.8333,23.167,26.167,4.472,2.167,-0.02778,2.139,2.333,-0.38889,-0.11979,,0.04375,0.02385,90.547,2.16,47.201,49.361,41.186,57.288,5187.229
Equatorial Guinea,2020-05-05,1.5,10.0,1425866,10144,,,315,209,3,315,212,103,20.667,13.0,0.5,13.5,7.167,,0.3611,-0.02778,0.3333,,-0.75,,,0.01415,0.00952,220.918,2.104,146.578,148.682,72.237,,
Eritrea,2020-05-05,15.179,39.782,3336933,308,,,39,37,0,39,37,2,0.0,0.1667,,,,,-0.02778,,,,,,,0.0,0.0,11.687,0.0,11.088,11.088,0.5994,,
Estonia,2020-05-05,58.595,25.014,1313895,23247,58935,samples tested,1711,1488,55,1711,1543,168,4.333,15.333,0.5,15.833,-11.5,-0.41667,-1.05556,0.02778,-1.02778,0.6111,,,,0.03564,0.03214,1302.235,41.86,1132.511,1174.371,127.864,34.445,44855.182
Eswatini,2020-05-05,-26.5225,31.466,1151731,4146,,,119,65,1,119,66,53,8.5,5.167,0.1667,5.333,3.167,0.7778,0.1111,,,,-0.11806,,,0.01515,0.0084,103.323,0.8683,56.437,57.305,46.018,,
Ethiopia,2020-05-05,9.145,40.49,115468813,772,,samples tested,145,109,4,145,113,32,10.167,3.333,0.1667,3.5,6.667,2.5,0.5556,0.0,0.5556,1.944,-0.34722,-0.22743,,0.0354,0.02759,1.256,0.03464,0.944,0.9786,0.2771,,
Fiji,2020-05-05,-17.7134,178.065,891926,6267,,,18,17,0,18,17,1,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,20.181,0.0,19.06,19.06,1.121,,
Finland,2020-05-05,64.0,26.0,5554574,50175,114852,samples tested,5412,4061,246,5412,4307,1105,93.667,97.667,6.667,104.333,-10.66667,1.833,-0.19444,-0.41667,-0.61111,2.444,-2.13889,-0.63194,,0.05712,0.04545,974.332,44.288,731.109,775.397,198.935,21.222,20677.013
France,2020-05-05,8.306,5.429,67687174,41470,831174,samples tested,170687,124961,25537,170687,150498,20189,1280.667,1727.667,245.0,1972.667,-692.0,75.444,-69.88889,-9.38889,-79.27778,154.722,-64.18056,-14.73785,,0.1697,0.1496,2521.704,377.28,1846.155,2223.435,298.269,4.87,12279.638
