country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-08,33.0,65.0,39653765,,,,3778,2004,109,3778,2113,1665,243.833,148.833,4.5,153.333,90.5,15.333,9.083,-0.27778,8.806,6.528,0.9861,-0.21528,,0.05159,0.02885,95.275,2.749,50.537,53.286,41.988,,
Albania,2020-05-08,41.153,20.168,2842650,5269,,,850,676,31,850,707,143,8.667,13.167,0.0,13.167,-4.5,-0.36111,-0.38889,,,,,,,0.04385,0.03647,299.017,10.905,237.806,248.712,50.305,,
Algeria,2020-05-08,28.034,1.66,43697354,4115,,,5369,3258,488,5369,3746,1623,175.5,139.167,6.167,145.333,30.167,-0.02778,2.917,0.3333,3.25,-3.27778,-0.38889,,,0.1303,0.09089,122.868,11.168,74.558,85.726,37.142,,
Andorra,2020-05-08,42.506,1.522,78418,42030,,,752,663,47,752,710,42,0.6667,3.833,0.3333,4.167,-3.5,0.1111,-0.27778,-0.02778,-0.30556,0.4167,-0.0,,,0.0662,0.0625,9589.635,599.352,8454.692,9054.044,535.591,,
Angola,2020-05-08,-11.2027,17.874,33046756,3432,,,43,27,2,43,29,14,1.5,1.0,0.0,1.0,0.5,-0.08333,0.02778,,,,,,,0.06897,0.04651,1.301,0.06052,0.817,0.8775,0.4236,,
Antigua and Barbuda,2020-05-08,17.061,-61.7964,98848,16727,,,25,20,3,25,23,2,0.0,0.1667,0.0,0.1667,-0.16667,,0.0,,,,,,,0.1304,0.12,252.914,30.35,202.331,232.68,20.233,,
Argentina,2020-05-08,-38.4161,-63.6167,45433446,11684,77901,samples tested,5611,3755,293,5611,4048,1563,209.667,129.333,8.333,137.667,72.0,16.472,5.611,0.1111,5.722,10.75,0.3403,-0.60069,,0.07238,0.05222,123.499,6.449,82.648,89.097,34.402,13.884,1714.618
Armenia,2020-05-08,40.069,45.038,2938968,4212,,,3029,1950,43,3029,1993,1036,128.833,91.167,1.0,92.167,36.667,2.083,3.861,-0.11111,3.75,-1.66667,0.8611,,,0.02158,0.0142,1030.634,14.631,663.498,678.129,352.505,,
Australia,2020-05-08,-31.99619,141.233,25731295,57396,757250,samples tested,6918,6481,97,6918,6578,340,15.833,32.333,0.0,32.333,-16.5,-0.5,-1.44444,-0.05556,-1.5,1.0,,,,0.01475,0.01402,268.855,3.77,251.872,255.642,13.213,109.461,29429.145
Austria,2020-05-08,47.516,14.55,8937767,51500,304069,samples tested,15774,14289,614,15774,14903,871,38.667,79.833,2.333,82.167,-43.5,1.889,-3.88889,-0.16667,-4.05556,5.944,0.2431,,,0.0412,0.03892,1764.87,68.697,1598.721,1667.419,97.452,19.277,34020.69
