country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-07,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-07,41.153,20.168,2842650,5269,,,0,4292,0,0,4292,-4292,,-414.66667,,,,,,,,,,,,0.0,,0.0,0.0,1509.859,1509.859,-1509.85876,,
Algeria,2020-02-07,28.034,1.66,43697354,4115,,,0,285,0,0,285,-285,,-27.5,,,,,,,,,,,,0.0,,0.0,0.0,6.522,6.522,-6.52213,,
Andorra,2020-02-07,42.506,1.522,78418,42030,,,0,2161,0,0,2161,-2161,,-208.66667,,,,,,,,,,,,0.0,,0.0,0.0,27557.449,27557.449,-27557.44854,,
Angola,2020-02-07,-11.2027,17.874,33046756,3432,,,0,181,0,0,181,-181,,-17.33333,,,,,,,,,,,,0.0,,0.0,0.0,5.477,5.477,-5.47709,,
Antigua and Barbuda,2020-02-07,17.061,-61.7964,98848,16727,,,0,23,0,0,23,-23,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,232.68,232.68,-232.68048,,
Argentina,2020-02-07,-38.4161,-63.6167,45433446,11684,,,0,6,0,0,6,-6,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.1321,0.1321,-0.13206,,
Armenia,2020-02-07,40.069,45.038,2938968,4212,,,0,5178,0,0,5178,-5178,,-500.33333,,,,,,,,,,,,0.0,,0.0,0.0,1761.843,1761.843,-1761.84293,,
Australia,2020-02-07,-31.99619,141.233,25731295,57396,,,15,2791,0,15,2791,-2776,0.3333,-268.33333,,,,-0.08333,,,,,,,,0.0,0.0,0.5829,0.0,108.467,108.467,-107.88419,,
Austria,2020-02-07,47.516,14.55,8937767,51500,,,0,1577,0,0,1577,-1577,,-152.33333,,,,,,,,,,,,0.0,,0.0,0.0,176.442,176.442,-176.44228,,
Azerbaijan,2020-02-07,40.143,47.577,10175641,4722,,,0,3669,0,0,3669,-3669,,-354.5,,,,,,,,,,,,0.0,,0.0,0.0,360.567,360.567,-360.56697,,
Bahamas,2020-02-07,25.034,-77.3963,396839,32218,,,0,1675,0,0,1675,-1675,,-161.83333,,,,,,,,,,,,0.0,,0.0,0.0,4220.855,4220.855,-4220.85531,,
Bahrain,2020-02-07,26.028,50.55,1726667,24051,,,0,22,0,0,22,-22,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,12.741,12.741,-12.74131,,
Bangladesh,2020-02-07,23.685,90.356,165611088,1698,,,0,3212,0,0,3212,-3212,,-310.33333,,,,,,,,,,,,0.0,,0.0,0.0,19.395,19.395,-19.39484,,
Barbados,2020-02-07,13.194,-59.5432,288373,17949,,,0,14556,0,0,14556,-14556,,-1406.5,,,,,,,,,,,,0.0,,0.0,0.0,50476.293,50476.293,-50476.29286,,
Belarus,2020-02-07,53.71,27.953,9429921,6330,,,0,20,0,0,20,-20,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,2.121,2.121,-2.12091,,
Belgium,2020-02-07,50.833,4.0,11572730,47472,,,1,10305,0,1,10305,-10304,0.0,-995.5,,,,,,,,,,,,0.0,0.0,0.08641,0.0,890.455,890.455,-890.369,,
Belize,2020-02-07,13.194,-59.5432,402155,4885,,,0,12777,0,0,12777,-12777,,-1234.33333,,,,,,,,,,,,0.0,,0.0,0.0,31771.332,31771.332,-31771.33195,,
Benin,2020-02-07,9.308,2.316,12160701,1241,,,0,4,0,0,4,-4,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.3289,0.3289,-0.32893,,
Bhutan,2020-02-07,27.514,90.434,775132,3243,,,0,72,0,0,72,-72,,-7.0,,,,,,,,,,,,0.0,,0.0,0.0,92.887,92.887,-92.8874,,
Bolivia,2020-02-07,-16.2902,-63.5887,11736772,3549,,,0,11,0,0,11,-11,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,0.9372,0.9372,-0.93723,,
Bosnia and Herzegovina,2020-02-07,43.916,17.679,3279568,6066,,,0,3026,0,0,3026,-3026,,-292.33333,,,,,,,,,,,,0.0,,0.0,0.0,922.682,922.682,-922.6825,,
Botswana,2020-02-07,-22.3285,24.685,2334686,8259,,,0,589,0,0,589,-589,,-57.0,,,,,,,,,,,,0.0,,0.0,0.0,252.282,252.282,-252.28232,,
