country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-04-23,33.0,65.0,39653765,,,,1279,670,42,1279,712,567,84.167,46.5,2.333,48.833,35.333,7.972,3.111,0.1667,3.278,4.694,0.7083,-0.08333,,0.05899,0.03284,32.254,1.059,16.896,17.955,14.299,,
Albania,2020-04-23,41.153,20.168,2842650,5269,,,663,435,27,663,462,201,23.667,17.167,0.3333,17.5,6.167,-0.58333,0.3611,0.05556,0.4167,-1.0,-0.63889,,,0.05844,0.04072,233.233,9.498,153.026,162.524,70.709,,
Algeria,2020-04-23,28.034,1.66,43697354,4115,,,3007,1588,407,3007,1995,1012,110.667,85.833,6.833,92.667,18.0,7.0,1.639,-0.16667,1.472,5.528,1.5,,,0.204,0.1354,68.814,9.314,36.341,45.655,23.159,,
Andorra,2020-04-23,42.506,1.522,78418,42030,,,723,559,37,723,596,127,3.5,11.833,0.5,12.333,-8.83333,-0.19444,-0.86111,0.08333,-0.77778,0.5833,,,,0.06208,0.05118,9219.822,471.83,7128.465,7600.296,1619.526,,
Angola,2020-04-23,-11.2027,17.874,33046756,3432,,,25,16,2,25,18,7,0.3333,0.6667,0.0,0.6667,-0.33333,-0.11111,0.0,,,,,,,0.1111,0.08,0.7565,0.06052,0.4842,0.5447,0.2118,,
Antigua and Barbuda,2020-04-23,17.061,-61.7964,98848,16727,,,24,16,3,24,19,5,0.1667,0.3333,0.0,0.3333,-0.16667,-0.02778,-0.02778,,,,,,,0.1579,0.125,242.797,30.35,161.865,192.214,50.583,,
Argentina,2020-04-23,-38.4161,-63.6167,45433446,11684,41786,samples tested,3435,2033,165,3435,2198,1237,158.5,96.167,9.333,105.5,53.0,2.333,4.194,0.1944,4.389,-2.05556,-3.97917,,,0.07507,0.04803,75.605,3.632,44.747,48.378,27.227,12.165,919.719
Armenia,2020-04-23,40.069,45.038,2938968,4212,,,1523,1019,24,1523,1043,480,67.833,42.5,1.0,43.5,24.333,2.417,1.778,0.02778,1.806,0.6111,-0.22222,,,0.02301,0.01576,518.209,8.166,346.72,354.886,163.323,,
Australia,2020-04-23,-31.99619,141.233,25731295,57396,466659,samples tested,6662,5772,75,6662,5847,815,15.167,75.667,2.667,78.333,-63.16667,-1.38889,-6.16667,0.1944,-5.97222,4.583,,,,0.01283,0.01126,258.907,2.915,224.318,227.233,31.673,70.048,18135.854
Austria,2020-04-23,47.516,14.55,8937767,51500,205835,samples tested,15002,12457,522,15002,12979,2023,71.667,179.333,12.0,191.333,-119.66667,-0.19444,-10.94444,-0.91667,-11.86111,11.667,,,,0.04022,0.0348,1678.495,58.404,1393.749,1452.152,226.343,13.721,23029.802
Azerbaijan,2020-04-23,40.143,47.577,10175641,4722,,,1548,1050,20,1548,1070,478,34.833,43.833,0.3333,44.167,-9.33333,0.2778,-0.86111,-0.05556,-0.91667,1.194,,,,0.01869,0.01292,152.128,1.965,103.188,105.153,46.975,,
Bahamas,2020-04-23,25.034,-77.3963,396839,32218,,,72,35,11,72,46,26,3.333,1.667,0.3333,2.0,1.333,-0.27778,0.1667,-0.05556,0.1111,-0.38889,,,,0.2391,0.1528,181.434,27.719,88.197,115.916,65.518,,
Bahrain,2020-04-23,26.028,50.55,1726667,24051,100031,units unclear,2217,1371,8,2217,1379,838,123.333,77.167,0.1667,77.333,46.0,6.306,3.75,-0.02778,3.722,2.583,-3.97917,-0.61979,,0.0058,0.00361,1283.977,4.633,794.015,798.648,485.328,45.12,57933.0
Bangladesh,2020-04-23,23.685,90.356,165611088,1698,36090,samples tested,4186,1414,127,4186,1541,2645,411.333,223.667,7.333,231.0,180.333,15.806,18.722,-0.44444,18.278,-2.47222,2.208,,,0.08241,0.03034,25.276,0.7669,8.538,9.305,15.971,8.622,217.92
Barbados,2020-04-23,13.194,-59.5432,288373,17949,,,76,68,6,76,74,2,0.6667,0.0,0.1667,0.1667,0.5,0.08333,,0.0,,,-0.03472,-0.01389,,0.08108,0.07895,263.548,20.806,235.806,256.612,6.935,,
Belarus,2020-04-23,53.71,27.953,9429921,6330,122543,samples tested,8022,3516,60,8022,3576,4446,699.833,392.167,3.5,395.667,304.167,53.222,30.694,0.1667,30.861,22.361,-7.32639,,,0.01678,0.00748,850.696,6.363,372.856,379.218,471.478,15.276,12995.125
Belgium,2020-04-23,50.833,4.0,11572730,47472,195198,units unclear,42797,23321,6490,42797,29811,12986,1025.167,1003.667,211.0,1214.667,-189.5,-44.36111,-5.66667,-8.77778,-14.44444,-29.91667,,,,0.2177,0.1516,3698.09,560.801,2015.168,2575.97,1122.121,4.561,16867.066
Belize,2020-04-23,13.194,-59.5432,402155,4885,,,18,21,2,18,23,-5,0.0,-0.5,0.0,-0.5,0.5,,,,,,,,,0.08696,0.1111,44.759,4.973,52.219,57.192,-12.43302,,
Benin,2020-04-23,9.308,2.316,12160701,1241,,,54,33,1,54,34,20,1.667,2.0,0.0,2.0,-0.33333,-0.25,0.02778,,,,,,,0.02941,0.01852,4.441,0.08223,2.714,2.796,1.645,,
