country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-15,33.0,65.0,39653765,,,,6053,3264,153,6053,3417,2636,351.5,219.5,7.667,227.167,124.333,16.75,12.639,0.05556,12.694,4.056,4.118,0.6962,-0.56988,0.04478,0.02528,152.646,3.858,82.312,86.171,66.475,,
Albania,2020-05-15,41.153,20.168,2842650,5269,,,916,757,31,916,788,128,12.0,11.333,0.0,11.333,0.6667,-0.19444,0.02778,,,,-0.43056,,,0.03934,0.03384,322.235,10.905,266.301,277.206,45.028,,
Algeria,2020-05-15,28.034,1.66,43697354,4115,,,6629,4292,536,6629,4828,1801,189.0,155.833,6.667,162.5,26.5,0.7778,2.222,-0.08333,2.139,-1.36111,-0.60417,,,0.111,0.08086,151.703,12.266,98.221,110.487,41.215,,
Andorra,2020-05-15,42.506,1.522,78418,42030,,,761,684,49,761,733,28,0.5,2.167,0.5,2.667,-2.16667,-0.16667,-0.22222,0.02778,-0.19444,0.02778,,,,0.06685,0.06439,9704.405,624.857,8722.487,9347.344,357.061,,
Angola,2020-05-15,-11.2027,17.874,33046756,3432,,,48,35,2,48,37,11,0.8333,0.6667,0.1667,0.8333,0.0,0.1389,-0.08333,,,,,,,0.05405,0.04167,1.452,0.06052,1.059,1.12,0.3329,,
Antigua and Barbuda,2020-05-15,17.061,-61.7964,98848,16727,,,25,21,3,25,24,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.125,0.12,252.914,30.35,212.447,242.797,10.117,,
Argentina,2020-05-15,-38.4161,-63.6167,45433446,11684,96893,samples tested,7479,4849,356,7479,5205,2274,301.333,189.5,10.5,200.0,101.333,20.806,10.361,0.1111,10.472,10.333,7.451,1.602,,0.0684,0.0476,164.614,7.836,106.728,114.563,50.051,12.955,2132.636
Armenia,2020-05-15,40.069,45.038,2938968,4212,,,4044,2667,52,4044,2719,1325,214.167,117.333,2.333,119.667,94.5,19.25,6.417,0.2778,6.694,12.556,1.812,-0.57292,,0.01912,0.01286,1375.993,17.693,907.461,925.155,450.839,,
Australia,2020-05-15,-31.99619,141.233,25731295,57396,983816,samples tested,7035,6672,98,7035,6770,265,14.667,23.667,0.1667,23.833,-9.16667,-1.0,-1.0,0.05556,-0.94444,-0.05556,-0.21528,,,0.01448,0.01393,273.402,3.809,259.295,263.104,10.299,139.846,38234.22
Austria,2020-05-15,47.516,14.55,8937767,51500,351351,samples tested,16109,14774,628,16109,15402,707,51.333,65.167,1.0,66.167,-14.83333,0.5278,-1.05556,-0.22222,-1.27778,1.806,-1.35417,,,0.04077,0.03898,1802.352,70.264,1652.986,1723.249,79.103,21.811,39310.826
Azerbaijan,2020-05-15,40.143,47.577,10175641,4722,,,2980,2119,36,2980,2155,825,115.667,74.333,1.167,75.5,40.167,5.861,3.444,0.08333,3.528,2.333,-1.27083,-0.47396,,0.01671,0.01208,292.856,3.538,208.242,211.78,81.076,,
