country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-21,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-21,41.153,20.168,2842650,5269,,,0,1130,0,0,1130,-1130,,-109.16667,,,,,,,,,,,,0.0,,0.0,0.0,397.516,397.516,-397.5164,,
Algeria,2020-02-21,28.034,1.66,43697354,4115,,,0,75,0,0,75,-75,,-7.33333,,,,,,,,,,,,0.0,,0.0,0.0,1.716,1.716,-1.71635,,
Andorra,2020-02-21,42.506,1.522,78418,42030,,,0,569,0,0,569,-569,,-54.83333,,,,,,,,,,,,0.0,,0.0,0.0,7255.987,7255.987,-7255.98715,,
Angola,2020-02-21,-11.2027,17.874,33046756,3432,,,0,48,0,0,48,-48,,-4.5,,,,,,,,,,,,0.0,,0.0,0.0,1.452,1.452,-1.45249,,
Antigua and Barbuda,2020-02-21,17.061,-61.7964,98848,16727,,,0,6,0,0,6,-6,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,60.699,60.699,-60.69926,,
Argentina,2020-02-21,-38.4161,-63.6167,45433446,11684,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.02201,0.02201,-0.02201,,
Armenia,2020-02-21,40.069,45.038,2938968,4212,,,0,1363,0,0,1363,-1363,,-131.83333,,,,,,,,,,,,0.0,,0.0,0.0,463.768,463.768,-463.76823,,
Australia,2020-02-21,-31.99619,141.233,25731295,57396,,,15,746,0,15,746,-731,0.0,-70.66667,,,,,,,,,,,,0.0,0.0,0.5829,0.0,28.992,28.992,-28.40899,,
Austria,2020-02-21,47.516,14.55,8937767,51500,,,0,415,0,0,415,-415,,-40.16667,,,,,,,,,,,,0.0,,0.0,0.0,46.432,46.432,-46.43218,,
Azerbaijan,2020-02-21,40.143,47.577,10175641,4722,,,0,966,0,0,966,-966,,-93.33333,,,,,,,,,,,,0.0,,0.0,0.0,94.933,94.933,-94.93259,,
Bahamas,2020-02-21,25.034,-77.3963,396839,32218,,,0,441,0,0,441,-441,,-42.66667,,,,,,,,,,,,0.0,,0.0,0.0,1111.282,1111.282,-1111.28191,,
Bahrain,2020-02-21,26.028,50.55,1726667,24051,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,3.475,3.475,-3.4749,,
