country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-13,33.0,65.0,39653765,,,,7,3,0,7,3,4,2.667,0.6667,,,,0.25,0.1111,,,,-0.09028,,,0.0,0.0,0.1765,0.0,0.07565,0.07565,0.1009,,
Albania,2020-03-13,41.153,20.168,2842650,5269,,,33,156,1,33,157,-124,6.833,-12.83333,,,,,,,,,,,,0.00637,0.0303,11.609,0.3518,54.878,55.23,-43.62127,,
Algeria,2020-03-13,28.034,1.66,43697354,4115,,,26,19,2,26,21,5,5.667,0.0,,,,1.444,,,,,0.2153,0.06771,,0.09524,0.07692,0.595,0.04577,0.4348,0.4806,0.1144,,
Andorra,2020-03-13,42.506,1.522,78418,42030,,,1,78,0,1,78,-77,0.1667,-7.33333,,,,,,,,,,,,0.0,0.0,12.752,0.0,994.67,994.67,-981.91742,,
Angola,2020-03-13,-11.2027,17.874,33046756,3432,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.1816,0.1816,-0.18156,,
Antigua and Barbuda,2020-03-13,17.061,-61.7964,98848,16727,,,1,1,0,1,1,0,,0.0,,,,,,,,,,,,0.0,0.0,10.117,0.0,10.117,10.117,0.0,,
Argentina,2020-03-13,-38.4161,-63.6167,45433446,11684,,,31,5,2,31,7,24,6.5,1.833,0.1667,2.0,4.5,1.194,0.4444,,,,0.3403,0.2083,,0.2857,0.06452,0.6823,0.04402,0.1101,0.1541,0.5282,,
Armenia,2020-03-13,40.069,45.038,2938968,4212,,,8,185,0,8,185,-177,8.5,-17.0,,,,2.778,,,,,,,,0.0,0.0,2.722,0.0,62.947,62.947,-60.22522,,
Australia,2020-03-13,-31.99619,141.233,25731295,57396,,,200,157,3,200,160,40,45.0,1.833,0.0,1.833,43.167,9.556,,0.05556,,,2.201,0.6458,0.0651,0.01875,0.015,7.773,0.1166,6.102,6.218,1.555,,
Austria,2020-03-13,47.516,14.55,8937767,51500,6582,samples tested,504,145,1,504,146,358,139.333,27.5,,,,30.111,10.111,,,,2.389,0.8802,,0.00685,0.00198,56.39,0.1119,16.223,16.335,40.055,13.06,736.426
Azerbaijan,2020-03-13,40.143,47.577,10175641,4722,,,15,135,1,15,136,-121,2.833,-11.83333,,,,0.6389,,,,,0.02778,-0.0191,,0.00735,0.06667,1.474,0.09827,13.267,13.365,-11.89114,,
Bahamas,2020-03-13,25.034,-77.3963,396839,32218,,,0,60,0,0,60,-60,,-5.66667,,,,,,,,,,,,0.0,,0.0,0.0,151.195,151.195,-151.19482,,
Bahrain,2020-03-13,26.028,50.55,1726667,24051,,units unclear,195,77,0,195,77,118,17.333,10.333,,,,-0.75,0.4722,,,,,,,0.0,0.0,112.934,0.0,44.595,44.595,68.34,,
Bangladesh,2020-03-13,23.685,90.356,165611088,1698,211,samples tested,3,115,0,3,115,-112,0.8333,-10.83333,,,,,,,,,,,,0.0,0.0,0.01811,0.0,0.6944,0.6944,-0.67628,70.333,1.274
Barbados,2020-03-13,13.194,-59.5432,288373,17949,,,0,518,0,0,518,-518,,-50.0,,,,,,,,,,,,0.0,,0.0,0.0,1796.285,1796.285,-1796.28467,,
Belarus,2020-03-13,53.71,27.953,9429921,6330,,samples tested,27,5,0,27,5,22,4.5,1.167,,,,0.08333,0.3056,,,,0.02778,,,0.0,0.0,2.863,0.0,0.5302,0.5302,2.333,,
Belgium,2020-03-13,50.833,4.0,11572730,47472,9482,units unclear,559,487,3,559,490,69,131.833,-1.66667,,,,23.5,,,,,4.285,0.5208,-0.07292,0.00612,0.00537,48.303,0.2592,42.082,42.341,5.962,16.962,819.34
Belize,2020-03-13,13.194,-59.5432,402155,4885,,,0,455,0,0,455,-455,,-43.83333,,,,,,,,,,,,0.0,,0.0,0.0,1131.405,1131.405,-1131.40456,,
Benin,2020-03-13,9.308,2.316,12160701,1241,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-13,27.514,90.434,775132,3243,,,1,3,0,1,3,-2,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1.29,0.0,3.87,3.87,-2.58021,,
Bolivia,2020-03-13,-16.2902,-63.5887,11736772,3549,,,3,1,0,3,1,2,,0.3333,,,,,,,,,,,,0.0,0.0,0.2556,0.0,0.0852,0.0852,0.1704,,
Bosnia and Herzegovina,2020-03-13,43.916,17.679,3279568,6066,,,13,110,0,13,110,-97,3.333,-9.33333,,,,1.111,,,,,0.2361,,,0.0,0.0,3.964,0.0,33.541,33.541,-29.57707,,
Botswana,2020-03-13,-22.3285,24.685,2334686,8259,,,0,21,0,0,21,-21,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,8.995,8.995,-8.99479,,
Brazil,2020-03-13,-14.235,-51.9253,213724406,9001,,,151,16,0,151,16,135,28.167,7.167,,,,9.222,2.167,,,,3.285,1.337,-0.03602,0.0,0.0,0.7065,0.0,0.07486,0.07486,0.6317,,
Brunei,2020-03-13,4.535,114.728,441178,31628,,,37,5300,0,37,5300,-5263,8.833,-509.83333,,,,,,,,,,,,0.0,0.0,83.866,0.0,12013.292,12013.292,-11929.42531,,
Bulgaria,2020-03-13,42.734,25.486,6908148,9272,,,23,2,1,23,3,20,8.0,1.333,,,,,,,,,,,,0.3333,0.04348,3.329,0.1448,0.2895,0.4343,2.895,,
Burkina Faso,2020-03-13,12.238,-1.5616,20953200,715,,,2,23,0,2,23,-21,2.333,-2.0,,,,,,,,,,,,0.0,0.0,0.09545,0.0,1.098,1.098,-1.00223,,
Burma,2020-03-13,21.916,95.956,,,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-03-13,-3.3731,29.919,11893778,272,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.1682,0.1682,-0.16816,,
Cabo Verde,2020-03-13,16.539,-23.0418,558398,3635,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,1.791,1.791,-1.79084,,
Cambodia,2020-03-13,11.55,104.917,16782527,1510,,,5,6,0,5,6,-1,0.8333,-0.16667,,,,0.7778,,,,,0.09028,-0.04861,,0.0,0.0,0.2979,0.0,0.3575,0.3575,-0.05959,,
Cameroon,2020-03-13,3.848,11.502,26614607,1534,,,2,2,0,2,2,0,0.3333,0.0,,,,0.2778,,,,,,,,0.0,0.0,0.07515,0.0,0.07515,0.07515,0.0,,
Central African Republic,2020-03-13,6.611,20.939,4796900,476,,,0,59,0,0,59,-59,,-5.66667,,,,,,,,,,,,0.0,,0.0,0.0,12.3,12.3,-12.29961,,
Chad,2020-03-13,15.454,18.732,16575069,728,,,0,12,0,0,12,-12,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.724,0.724,-0.72398,,
Chile,2020-03-13,-35.6751,-71.543,19148883,15923,,,43,13,0,43,13,30,23.667,2.5,,,,4.333,1.5,,,,1.653,0.1979,,0.0,0.0,2.246,0.0,0.6789,0.6789,1.567,,
China,2020-03-13,32.828,111.649,1407987086,9771,,,80945,73813,3180,80945,76993,3952,24.333,368.5,13.0,381.5,-357.16667,1.0,-33.30556,-1.08333,-34.38889,35.389,,,,0.0413,0.03929,57.49,2.259,52.424,54.683,2.807,,
Colombia,2020-03-13,4.571,-74.2973,50907732,6668,1754,samples tested,13,654,0,13,654,-641,8.5,-61.83333,,,,2.139,,,,,,,,0.0,0.0,0.2554,0.0,12.847,12.847,-12.59141,134.923,34.454
Comoros,2020-03-13,-11.6455,43.333,872888,1415,,,0,299,0,0,299,-299,,-28.83333,,,,,,,,,,,,0.0,,0.0,0.0,342.541,342.541,-342.54108,,
Congo-Brazzaville,2020-03-13,-4.0383,21.759,5554412,2148,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.18,0.18,-0.18004,,
Congo-Kinshasa,2020-03-13,-4.0383,21.759,89656528,562,,,2,5,0,2,5,-3,,-0.33333,,,,,,,,,,,,0.0,0.0,0.02231,0.0,0.05577,0.05577,-0.03346,,
Costa Rica,2020-03-13,9.749,-83.7534,5130266,12027,243,people tested,23,35,0,23,35,-12,4.333,-1.5,,,,0.6667,,,,,,,,0.0,0.0,4.483,0.0,6.822,6.822,-2.33906,10.565,47.366
Cote d'Ivoire,2020-03-13,7.54,-5.5471,26269866,1716,,,1,11,0,1,11,-10,,-1.0,,,,,,,,,,,,0.0,0.0,0.03807,0.0,0.4187,0.4187,-0.38066,,
Croatia,2020-03-13,45.1,15.2,4047622,14915,553,people tested,32,40,0,32,40,-8,7.167,-1.33333,,,,1.472,,,,,0.5764,0.2292,0.0,0.0,0.0,7.906,0.0,9.882,9.882,-1.97647,17.281,136.623
Cuba,2020-03-13,22.0,-80.0,11361908,8822,,,4,18,0,4,18,-14,,-1.5,,,,,,,,,,,,0.0,0.0,0.3521,0.0,1.584,1.584,-1.23219,,
Cyprus,2020-03-13,35.126,33.43,1220282,28690,,,14,18,0,14,18,-4,5.0,-0.5,,,,,,,,,,,,0.0,0.0,11.473,0.0,14.751,14.751,-3.27793,,
Czech Republic,2020-03-13,49.818,15.473,10672417,23069,3198,samples tested,141,34,0,141,34,107,42.833,9.167,,,,11.972,2.833,,,,2.042,-0.22743,-0.25217,0.0,0.0,13.212,0.0,3.186,3.186,10.026,22.681,299.651
Denmark,2020-03-13,63.288,-13.3381,5846408,61391,4814,samples tested,804,200,0,804,200,604,111.5,40.0,,,,-9.97222,7.139,,,,-2.68056,,,0.0,0.0,137.52,0.0,34.209,34.209,103.311,5.988,823.412
Diamond Princess,2020-03-13,0.0,0.0,,,,,706,729,7,706,736,-30,0.0,-3.0,0.1667,-2.83333,2.833,,,-0.02778,,,,,,0.00951,0.00992,,,,,,,
Djibouti,2020-03-13,11.825,42.59,990313,3083,,,0,6,0,0,6,-6,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,6.059,6.059,-6.05869,,
Dominica,2020-03-13,15.415,-61.371,71848,7691,,,0,30,0,0,30,-30,,-2.83333,,,,,,,,,,,,0.0,,0.0,0.0,417.548,417.548,-417.54816,,
Dominican Republic,2020-03-13,18.736,-70.1627,10898284,8051,,,5,2,0,5,2,3,1.0,0.3333,,,,0.7222,0.08333,,,,0.5764,0.2743,0.03385,0.0,0.0,0.4588,0.0,0.1835,0.1835,0.2753,,
Ecuador,2020-03-13,-1.8312,-78.1834,17659604,6345,,,17,161,0,17,161,-144,3.667,-14.0,,,,4.944,,,,,2.972,0.9219,,0.0,0.0,0.9626,0.0,9.117,9.117,-8.1542,,
Egypt,2020-03-13,26.0,30.0,102413231,2549,,,80,353,2,80,355,-275,15.167,-26.83333,0.1667,-26.66667,41.833,3.083,,,,,0.3472,-0.32292,-0.07726,0.00563,0.025,0.7811,0.01953,3.447,3.466,-2.6852,,
El Salvador,2020-03-13,13.794,-88.8965,6482845,4058,,,0,266,0,0,266,-266,,-25.66667,,,,,,,,,,,,0.0,,0.0,0.0,41.031,41.031,-41.03137,,
Equatorial Guinea,2020-03-13,1.5,10.0,1425866,10144,,,0,23,0,0,23,-23,,-2.16667,,,,,,,,,,,,0.0,,0.0,0.0,16.131,16.131,-16.13055,,
Eritrea,2020-03-13,15.179,39.782,3336933,308,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,2.997,2.997,-2.99676,,
Estonia,2020-03-13,58.595,25.014,1313895,23247,804,samples tested,79,7,0,79,7,72,32.167,5.333,,,,3.306,2.056,,,,-1.54167,,,0.0,0.0,60.127,0.0,5.328,5.328,54.799,10.177,611.921
Eswatini,2020-03-13,-26.5225,31.466,1151731,4146,,,0,15,0,0,15,-15,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,13.024,13.024,-13.02387,,
Ethiopia,2020-03-13,9.145,40.49,115468813,772,,,1,3,0,1,3,-2,,-0.33333,,,,,,,,,,,,0.0,0.0,0.00866,0.0,0.02598,0.02598,-0.01732,,
Fiji,2020-03-13,-17.7134,178.065,891926,6267,,,0,17,0,0,17,-17,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,19.06,19.06,-19.05988,,
Finland,2020-03-13,64.0,26.0,5554574,50175,2027,samples tested,155,20,0,155,20,135,39.5,9.833,,,,2.917,2.611,,,,-1.04167,,,0.0,0.0,27.905,0.0,3.601,3.601,24.304,13.077,364.924
France,2020-03-13,8.306,5.429,67687174,41470,,samples tested,3681,805,79,3681,884,2797,814.833,190.167,19.333,209.5,605.333,126.861,45.972,2.694,48.667,78.194,21.59,0.2604,-1.68359,0.08937,0.02146,54.383,1.167,11.893,13.06,41.322,,
Gabon,2020-03-13,-0.8037,11.609,2251673,7953,,,0,1471,0,0,1471,-1471,,-142.16667,,,,,,,,,,,,0.0,,0.0,0.0,653.292,653.292,-653.29202,,
Gambia,2020-03-13,13.443,-15.3101,2423338,716,,,0,24,0,0,24,-24,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,9.904,9.904,-9.90369,,
Georgia,2020-03-13,42.315,43.357,3689506,4723,,,25,8,0,25,8,17,3.0,1.667,,,,-0.16667,0.1389,,,,,,,0.0,0.0,6.776,0.0,2.168,2.168,4.608,,
Germany,2020-03-13,51.0,9.0,82983285,47616,,samples tested,3675,739,7,3675,746,2929,969.167,223.5,2.5,226.0,743.167,243.583,66.556,,,,40.806,-2.51563,-4.11328,0.00938,0.0019,44.286,0.08435,8.905,8.99,35.296,,
Ghana,2020-03-13,7.946,-1.0232,31239088,2202,,,0,1429,0,0,1429,-1429,,-137.83333,,,,,,,,,,,,0.0,,0.0,0.0,45.744,45.744,-45.74397,,
Greece,2020-03-13,39.074,21.824,10723526,20317,2700,samples tested,190,115,1,190,116,74,40.333,3.833,,,,2.333,,,,,-1.9375,,,0.00862,0.00526,17.718,0.09325,10.724,10.817,6.901,14.211,251.783
Grenada,2020-03-13,12.116,-61.679,112455,10640,,,0,23,0,0,23,-23,,-2.16667,,,,,,,,,,,,0.0,,0.0,0.0,204.526,204.526,-204.52625,,
Guatemala,2020-03-13,15.784,-90.2308,18016276,4549,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guinea,2020-03-13,9.946,-9.6966,12992595,879,,,1,57,0,1,57,-56,,-5.5,,,,,,,,,,,,0.0,0.0,0.07697,0.0,4.387,4.387,-4.31015,,
Guinea-Bissau,2020-03-13,11.804,-15.1804,1969276,778,,,0,31,0,0,31,-31,,-3.0,,,,,,,,,,,,0.0,,0.0,0.0,15.742,15.742,-15.74183,,
Guyana,2020-03-13,5.0,-58.75,782677,4979,,,1,9,1,1,10,-9,,-1.16667,,,,,,,,,,,,0.1,1.0,1.278,1.278,11.499,12.777,-11.499,,
Haiti,2020-03-13,18.971,-72.2852,11466044,868,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.08721,0.08721,-0.08721,,
Holy See,2020-03-13,41.903,12.453,,,,,1,25,0,1,25,-24,0.0,-2.33333,,,,,,,,,,,,0.0,0.0,,,,,,,
Honduras,2020-03-13,15.2,-86.2419,9997955,2506,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.2,0.0,0.0,0.0,0.2,,
Hungary,2020-03-13,47.162,19.503,9728346,16151,858,samples tested,19,57,0,19,57,-38,5.0,-3.83333,,,,1.083,,,,,0.1528,,,0.0,0.0,1.953,0.0,5.859,5.859,-3.90611,45.158,88.196
Iceland,2020-03-13,64.963,-19.0208,361714,73368,1504,samples tested,134,68,0,134,68,66,18.5,4.667,,,,3.111,1.361,,,,0.7292,0.1302,-0.0612,0.0,0.0,370.458,0.0,187.994,187.994,182.465,11.224,4157.981
India,2020-03-13,21.0,78.0,1390254545,2010,5900,people tested,82,41,2,82,43,39,10.5,3.167,,,,1.778,0.75,,,,0.6875,0.3142,0.01606,0.04651,0.02439,0.05898,0.00144,0.02949,0.03093,0.02805,71.951,4.244
Indonesia,2020-03-13,-0.7893,113.921,274757901,3894,,,69,2005,4,69,2009,-1940,17.833,-189.16667,,,,4.917,,,,,0.8958,-0.00694,,0.00199,0.05797,0.2511,0.01456,7.297,7.312,-7.06076,,
Iran,2020-03-13,32.0,53.0,83827713,1670,,,11364,3968,514,11364,4482,6882,1158.167,504.333,93.667,598.0,560.167,41.722,37.417,11.139,48.556,-6.83333,-12.40972,,,0.1147,0.04523,135.564,6.132,47.335,53.467,82.097,,
