country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-10,33.0,65.0,39653765,,,,22142,14838,405,22142,15243,6899,626.667,616.167,15.667,631.833,-5.16667,2.222,3.194,-0.52778,2.667,-0.44444,,,,0.02657,0.01829,558.383,10.213,374.189,384.402,173.981,,
Albania,2020-06-10,41.153,20.168,2842650,5269,,,1341,1091,34,1341,1125,216,36.333,18.333,0.3333,18.667,17.667,5.194,1.5,0.05556,1.556,3.639,,,,0.03022,0.02535,471.743,11.961,383.797,395.757,75.985,,
Algeria,2020-06-10,28.034,1.66,43697354,4115,,,10484,8321,732,10484,9053,1431,109.333,122.5,8.833,131.333,-22.0,0.2778,-2.36111,0.1389,-2.22222,2.5,,,,0.08086,0.06982,239.923,16.752,190.423,207.175,32.748,,
Andorra,2020-06-10,42.506,1.522,78418,42030,,,852,757,51,852,808,44,0.1667,4.333,0.0,4.333,-4.16667,,-0.47222,,,,,,,0.06312,0.05986,10864.852,650.361,9653.396,10303.757,561.096,,
Angola,2020-06-10,-11.2027,17.874,33046756,3432,,,113,74,4,113,78,35,7.833,2.333,0.3333,2.667,5.167,0.2222,0.3611,,,,,,,0.05128,0.0354,3.419,0.121,2.239,2.36,1.059,,
Antigua and Barbuda,2020-06-10,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,0.0,0.1667,0.0,0.1667,-0.16667,,-0.02778,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-10,-38.4161,-63.6167,45433446,11684,208519,samples tested,25987,16552,735,25987,17287,8700,1250.167,755.167,25.167,780.333,469.833,66.167,36.417,0.4444,36.861,29.306,,,,0.04252,0.02828,571.98,16.178,364.313,380.491,191.489,8.024,4589.548
Armenia,2020-06-10,40.069,45.038,2938968,4212,,,14103,9406,227,14103,9633,4470,479.0,407.667,10.667,418.333,60.667,14.0,7.917,0.4167,8.333,5.667,,,,0.02356,0.0161,4798.623,77.238,3200.443,3277.681,1520.942,,
Australia,2020-06-10,-31.99619,141.233,25731295,57396,1679954,samples tested,7285,7072,102,7285,7174,111,9.167,10.167,0.0,10.167,-1.0,1.306,-0.19444,,,,,,,0.01422,0.014,283.118,3.964,274.84,278.804,4.314,230.605,65288.358
Austria,2020-06-10,47.516,14.55,8937767,51500,506344,samples tested,17005,15959,673,17005,16632,373,29.333,33.5,0.8333,34.333,-5.0,-0.44444,-0.66667,0.1389,-0.52778,0.08333,,,,0.04046,0.03958,1902.601,75.298,1785.569,1860.867,41.733,29.776,56652.182
