country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-14,33.0,65.0,39653765,,,,24766,17309,471,24766,17780,6986,,,,,,,,,,,,,,0.02649,0.01902,624.556,11.878,436.503,448.381,176.175,,
Albania,2020-06-14,41.153,20.168,2842650,5269,,,1521,1178,36,1521,1214,307,,,,,,,,,,,,,,0.02965,0.02367,535.064,12.664,414.402,427.066,107.998,,
Algeria,2020-06-14,28.034,1.66,43697354,4115,,,10919,8795,767,10919,9562,1357,,,,,,,,,,,,,,0.08021,0.07024,249.878,17.553,201.271,218.823,31.055,,
Andorra,2020-06-14,42.506,1.522,78418,42030,,,853,771,51,853,822,31,,,,,,,,,,,,,,0.06204,0.05979,10877.605,650.361,9831.926,10482.287,395.317,,
Angola,2020-06-14,-11.2027,17.874,33046756,3432,,,140,87,6,140,93,47,,,,,,,,,,,,,,0.06452,0.04286,4.236,0.1816,2.633,2.814,1.422,,
Antigua and Barbuda,2020-06-14,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,,,,,,,,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-14,-38.4161,-63.6167,45433446,11684,234370,samples tested,31577,19937,833,31577,20770,10807,,,,,,,,,,,,,,0.04011,0.02638,695.017,18.335,438.818,457.152,237.864,7.422,5158.535
Armenia,2020-06-14,40.069,45.038,2938968,4212,,,16667,11094,269,16667,11363,5304,,,,,,,,,,,,,,0.02367,0.01614,5671.038,91.529,3774.794,3866.323,1804.715,,
Australia,2020-06-14,-31.99619,141.233,25731295,57396,1812353,samples tested,7335,7111,102,7335,7213,122,,,,,,,,,,,,,,0.01414,0.01391,285.061,3.964,276.356,280.32,4.741,247.083,70433.804
Austria,2020-06-14,47.516,14.55,8937767,51500,524840,samples tested,17109,16087,677,17109,16764,345,,,,,,,,,,,,,,0.04038,0.03957,1914.237,75.746,1799.89,1875.636,38.6,30.676,58721.602
Azerbaijan,2020-06-14,40.143,47.577,10175641,4722,,,9957,6704,119,9957,6823,3134,,,,,,,,,,,,,,0.01744,0.01195,978.513,11.695,658.828,670.523,307.99,,
Bahamas,2020-06-14,25.034,-77.3963,396839,32218,,,103,90,11,103,101,2,,,,,,,,,,,,,,0.1089,0.1068,259.551,27.719,226.792,254.511,5.04,,
Bahrain,2020-06-14,26.028,50.55,1726667,24051,418413,units unclear,18227,13325,42,18227,13367,4860,,,,,,,,,,,,,,0.00314,0.0023,10556.176,24.324,7717.18,7741.504,2814.671,22.956,242324.084
Bangladesh,2020-06-14,23.685,90.356,165611088,1698,504465,samples tested,87520,57702,1171,87520,58873,28647,,,,,,,,,,,,,,0.01989,0.01338,528.467,7.071,348.419,355.489,172.978,5.764,3046.082
Barbados,2020-06-14,13.194,-59.5432,288373,17949,,,96,85,7,96,92,4,,,,,,,,,,,,,,0.07609,0.07292,332.902,24.274,294.757,319.031,13.871,,
Belarus,2020-06-14,53.71,27.953,9429921,6330,,samples tested,53973,44603,308,53973,44911,9062,,,,,,,,,,,,,,0.00686,0.00571,5723.59,32.662,4729.944,4762.606,960.984,,
Belgium,2020-06-14,50.833,4.0,11572730,47472,814108,units unclear,60029,48595,9655,60029,58250,1779,,,,,,,,,,,,,,0.1658,0.1608,5187.108,834.289,4199.096,5033.385,153.723,13.562,70347.1
Belize,2020-06-14,13.194,-59.5432,402155,4885,,,20,17,2,20,19,1,,,,,,,,,,,,,,0.1053,0.1,49.732,4.973,42.272,47.245,2.487,,
Benin,2020-06-14,9.308,2.316,12160701,1241,,,442,272,6,442,278,164,,,,,,,,,,,,,,0.02158,0.01357,36.347,0.4934,22.367,22.861,13.486,,
Bhutan,2020-06-14,27.514,90.434,775132,3243,,,66,47,0,66,47,19,,,,,,,,,,,,,,0.0,0.0,85.147,0.0,60.635,60.635,24.512,,
Bolivia,2020-06-14,-16.2902,-63.5887,11736772,3549,47372,units unclear,18459,11543,611,18459,12154,6305,,,,,,,,,,,,,,0.05027,0.0331,1572.749,52.059,983.49,1035.549,537.201,2.566,4036.203
Bosnia and Herzegovina,2020-06-14,43.916,17.679,3279568,6066,,,2893,2441,163,2893,2604,289,,,,,,,,,,,,,,0.0626,0.05634,882.128,49.702,744.305,794.007,88.121,,
Botswana,2020-06-14,-22.3285,24.685,2334686,8259,,,60,40,1,60,41,19,,,,,,,,,,,,,,0.02439,0.01667,25.699,0.4283,17.133,17.561,8.138,,
Brazil,2020-06-14,-14.235,-51.9253,213724406,9001,485000,samples tested,867624,571094,43332,867624,614426,253198,,,,,,,,,,,,,,0.07052,0.04994,4059.546,202.747,2672.105,2874.852,1184.694,0.559,2269.278
Brunei,2020-06-14,4.535,114.728,441178,31628,,,141,140,2,141,142,-1,,,,,,,,,,,,,,0.01408,0.01418,319.599,4.533,317.332,321.866,-2.26666,,
Bulgaria,2020-06-14,42.734,25.486,6908148,9272,103077,samples tested,3290,2538,174,3290,2712,578,,,,,,,,,,,,,,0.06416,0.05289,476.249,25.188,367.392,392.58,83.669,31.33,14921.076
Burkina Faso,2020-06-14,12.238,-1.5616,20953200,715,,,894,810,53,894,863,31,,,,,,,,,,,,,,0.06141,0.05928,42.667,2.529,38.658,41.187,1.479,,
Burma,2020-06-14,21.916,95.956,,,,,261,226,6,261,232,29,,,,,,,,,,,,,,0.02586,0.02299,,,,,,,
Burundi,2020-06-14,-3.3731,29.919,11893778,272,,,85,66,1,85,67,18,,,,,,,,,,,,,,0.01493,0.01176,7.147,0.08408,5.549,5.633,1.513,,
Cabo Verde,2020-06-14,16.539,-23.0418,558398,3635,,,750,518,6,750,524,226,,,,,,,,,,,,,,0.01145,0.008,1343.128,10.745,927.654,938.399,404.729,,
Cambodia,2020-06-14,11.55,104.917,16782527,1510,,,128,125,0,128,125,3,,,,,,,,,,,,,,0.0,0.0,7.627,0.0,7.448,7.448,0.1788,,
Cameroon,2020-06-14,3.848,11.502,26614607,1534,,,8681,6741,212,8681,6953,1728,,,,,,,,,,,,,,0.03049,0.02442,326.174,7.966,253.282,261.248,64.927,,
