country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-13,33.0,65.0,39653765,,,,24102,16697,451,24102,17148,6954,694.667,622.167,14.333,636.5,58.167,,,,,,,,,0.0263,0.01871,607.811,11.373,421.07,432.443,175.368,,
Albania,2020-06-13,41.153,20.168,2842650,5269,,,1464,1153,36,1464,1189,275,55.167,24.333,0.5,24.833,30.333,,,,,,,,,0.03028,0.02459,515.012,12.664,405.607,418.272,96.741,,
Algeria,2020-06-13,28.034,1.66,43697354,4115,,,10810,8677,760,10810,9437,1373,110.5,116.333,9.333,125.667,-15.16667,,,,,,,,,0.08053,0.07031,247.383,17.392,198.57,215.963,31.421,,
Andorra,2020-06-13,42.506,1.522,78418,42030,,,853,768,51,853,819,34,0.3333,3.0,0.1667,3.167,-2.83333,,,,,,,,,0.06227,0.05979,10877.605,650.361,9793.67,10444.031,433.574,,
Angola,2020-06-13,-11.2027,17.874,33046756,3432,,,138,83,6,138,89,49,5.833,3.667,0.3333,4.0,1.833,,,,,,,,,0.06742,0.04348,4.176,0.1816,2.512,2.693,1.483,,
Antigua and Barbuda,2020-06-13,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-13,-38.4161,-63.6167,45433446,11684,228324,samples tested,30295,19002,815,30295,19817,10478,1362.0,887.5,23.833,911.333,450.667,,,,,,,,,0.04113,0.0269,666.8,17.938,418.238,436.176,230.623,7.537,5025.461
Armenia,2020-06-13,40.069,45.038,2938968,4212,,,16004,10635,264,16004,10899,5105,564.333,436.667,11.0,447.667,116.667,,,,,,,,,0.02422,0.0165,5445.449,89.827,3618.617,3708.445,1737.004,,
Australia,2020-06-13,-31.99619,141.233,25731295,57396,1782651,samples tested,7320,7101,102,7320,7203,117,14.167,10.167,0.0,10.167,4.0,,,,,,,,,0.01416,0.01393,284.478,3.964,275.967,279.931,4.547,243.532,69279.49
Austria,2020-06-13,47.516,14.55,8937767,51500,520976,samples tested,17078,16056,677,17078,16733,345,30.667,31.0,1.333,32.333,-1.66667,,,,,,,,,0.04046,0.03964,1910.768,75.746,1796.422,1872.168,38.6,30.506,58289.28
Azerbaijan,2020-06-13,40.143,47.577,10175641,4722,,,9570,6434,115,9570,6549,3021,355.333,267.667,4.0,271.667,83.667,,,,,,,,,0.01756,0.01202,940.481,11.301,632.294,643.596,296.885,,
Bahamas,2020-06-13,25.034,-77.3963,396839,32218,,,103,90,11,103,101,2,0.1667,0.1667,0.0,0.1667,0.0,,,,,,,,,0.1089,0.1068,259.551,27.719,226.792,254.511,5.04,,
Bahrain,2020-06-13,26.028,50.55,1726667,24051,410842,units unclear,17713,12896,37,17713,12933,4780,558.833,432.5,2.667,435.167,123.667,,,,,,,,,0.00286,0.00209,10258.492,21.429,7468.724,7490.153,2768.339,23.194,237939.336
Bangladesh,2020-06-13,23.685,90.356,165611088,1698,489960,samples tested,84379,55184,1139,84379,56323,28056,3269.333,2474.667,41.667,2516.333,753.0,,,,,,,,,0.02022,0.0135,509.501,6.878,333.214,340.092,169.409,5.807,2958.498
Barbados,2020-06-13,13.194,-59.5432,288373,17949,,,96,85,7,96,92,4,0.1667,0.3333,0.0,0.3333,-0.16667,,,,,,,,,0.07609,0.07292,332.902,24.274,294.757,319.031,13.871,,
Belarus,2020-06-13,53.71,27.953,9429921,6330,714324,samples tested,53241,43775,303,53241,44078,9163,717.167,835.167,5.0,840.167,-123.0,,,,,,,,,0.00687,0.00569,5645.965,32.132,4642.139,4674.27,971.694,13.417,75750.794
Belgium,2020-06-13,50.833,4.0,11572730,47472,814108,units unclear,59918,48433,9650,59918,58083,1835,97.667,164.167,5.667,169.833,-72.16667,,,,,,,,,0.1661,0.1611,5177.516,833.857,4185.097,5018.954,158.562,13.587,70347.1
Belize,2020-06-13,13.194,-59.5432,402155,4885,,,20,17,2,20,19,1,0.3333,0.0,0.0,0.0,0.3333,,,,,,,,,0.1053,0.1,49.732,4.973,42.272,47.245,2.487,,
Benin,2020-06-13,9.308,2.316,12160701,1241,,,412,259,6,412,265,147,37.833,10.667,0.8333,11.5,26.333,,,,,,,,,0.02264,0.01456,33.88,0.4934,21.298,21.792,12.088,,
Bhutan,2020-06-13,27.514,90.434,775132,3243,,,66,46,0,66,46,20,1.333,1.833,,,,,,,,,,,,0.0,0.0,85.147,0.0,59.345,59.345,25.802,,
Bolivia,2020-06-13,-16.2902,-63.5887,11736772,3549,46069,units unclear,17842,11000,585,17842,11585,6257,767.0,515.333,24.5,539.833,227.167,,,,,,,,,0.0505,0.03279,1520.179,49.843,937.225,987.069,533.111,2.582,3925.185
Bosnia and Herzegovina,2020-06-13,43.916,17.679,3279568,6066,,,2893,2412,163,2893,2575,318,51.667,28.667,1.167,29.833,21.833,,,,,,,,,0.0633,0.05634,882.128,49.702,735.463,785.164,96.964,,
Botswana,2020-06-13,-22.3285,24.685,2334686,8259,,,60,38,1,60,39,21,2.0,1.333,0.0,1.333,0.6667,,,,,,,,,0.02564,0.01667,25.699,0.4283,16.276,16.705,8.995,,
Brazil,2020-06-13,-14.235,-51.9253,213724406,9001,485000,samples tested,850514,548098,42720,850514,590818,259696,25128.833,22357.667,926.833,23284.5,1844.333,,,,,,,,,0.07231,0.05023,3979.489,199.884,2564.508,2764.392,1215.098,0.5702,2269.278
Brunei,2020-06-13,4.535,114.728,441178,31628,,,141,140,2,141,142,-1,0.0,-0.16667,0.1667,0.0,0.0,,,,,,,,,0.01408,0.01418,319.599,4.533,317.332,321.866,-2.26666,,
Bulgaria,2020-06-13,42.734,25.486,6908148,9272,101102,samples tested,3266,2485,172,3266,2657,609,76.667,48.5,2.333,50.833,25.833,,,,,,,,,0.06473,0.05266,472.775,24.898,359.72,384.618,88.157,30.956,14635.182
Burkina Faso,2020-06-13,12.238,-1.5616,20953200,715,,,892,807,53,892,860,32,0.6667,3.167,0.0,3.167,-2.5,,,,,,,,,0.06163,0.05942,42.571,2.529,38.514,41.044,1.527,,
Burma,2020-06-13,21.916,95.956,,,,,261,224,6,261,230,31,2.333,2.667,0.0,2.667,-0.33333,,,,,,,,,0.02609,0.02299,,,,,,,
Burundi,2020-06-13,-3.3731,29.919,11893778,272,,,85,64,1,85,65,20,3.5,1.833,0.0,1.833,1.667,,,,,,,,,0.01538,0.01176,7.147,0.08408,5.381,5.465,1.682,,
Cabo Verde,2020-06-13,16.539,-23.0418,558398,3635,,,726,498,6,726,504,222,27.667,18.167,0.3333,18.5,9.167,,,,,,,,,0.0119,0.00826,1300.148,10.745,891.837,902.582,397.566,,
Cambodia,2020-06-13,11.55,104.917,16782527,1510,,,128,125,0,128,125,3,0.3333,0.3333,,,,,,,,,,,,0.0,0.0,7.627,0.0,7.448,7.448,0.1788,,
Cameroon,2020-06-13,3.848,11.502,26614607,1534,,,8681,6568,212,8681,6780,1901,197.167,191.0,10.667,201.667,-4.5,,,,,,,,,0.03127,0.02442,326.174,7.966,246.782,254.747,71.427,,
Central African Republic,2020-06-13,6.611,20.939,4796900,476,,,2057,1314,7,2057,1321,736,87.0,67.167,1.5,68.667,18.333,,,,,,,,,0.0053,0.0034,428.819,1.459,273.927,275.386,153.432,,
Chad,2020-06-13,15.454,18.732,16575069,728,,,848,684,72,848,756,92,1.167,8.667,0.3333,9.0,-7.83333,,,,,,,,,0.09524,0.08491,51.161,4.344,41.267,45.611,5.551,,
Chile,2020-06-13,-35.6751,-71.543,19148883,15923,819999,samples tested,167355,110924,3101,167355,114025,53330,5998.833,4590.333,151.333,4741.667,1257.167,,,,,,,,,0.0272,0.01853,8739.674,161.942,5792.714,5954.655,2785.019,4.9,42822.289
China,2020-06-13,32.828,111.649,1407987086,9771,,,84286,79512,4638,84286,84150,136,35.5,11.333,0.0,11.333,24.167,,,,,,,,,0.05512,0.05503,59.863,3.294,56.472,59.766,0.09659,,
Colombia,2020-06-13,4.571,-74.2973,50907732,6668,482832,samples tested,46994,31288,1623,46994,32911,14083,1834.167,1247.5,61.5,1309.0,525.167,,,,,,,,,0.04931,0.03454,923.121,31.881,614.602,646.483,276.638,10.274,9484.453
Comoros,2020-06-13,-11.6455,43.333,872888,1415,,,176,116,2,176,118,58,5.833,4.667,0.1667,4.833,1.0,,,,,,,,,0.01695,0.01136,201.63,2.291,132.892,135.183,66.446,,
Congo-Brazzaville,2020-06-13,-4.0383,21.759,5554412,2148,,,728,591,24,728,615,113,25.833,12.833,0.5,13.333,12.5,,,,,,,,,0.03902,0.03297,131.067,4.321,106.402,110.723,20.344,,
Congo-Kinshasa,2020-06-13,-4.0383,21.759,89656528,562,,,4724,3326,106,4724,3432,1292,97.333,113.333,2.667,116.0,-18.66667,,,,,,,,,0.03089,0.02244,52.69,1.182,37.097,38.279,14.411,,
Costa Rica,2020-06-13,9.749,-83.7534,5130266,12027,23734,people tested,1662,1207,12,1662,1219,443,55.833,38.167,0.0,38.167,17.667,,,,,,,,,0.00984,0.00722,323.96,2.339,235.27,237.61,86.35,14.28,4626.271
Cote d'Ivoire,2020-06-13,7.54,-5.5471,26269866,1716,,,4848,3317,45,4848,3362,1486,249.667,132.5,0.8333,133.333,116.333,,,,,,,,,0.01338,0.00928,184.546,1.713,126.266,127.979,56.567,,
Croatia,2020-06-13,45.1,15.2,4047622,14915,69967,people tested,2251,2128,107,2251,2235,16,1.0,1.333,0.1667,1.5,-0.5,,,,,,,,,0.04787,0.04753,556.129,26.435,525.741,552.176,3.953,31.083,17285.952
Cuba,2020-06-13,22.0,-80.0,11361908,8822,133763,samples tested,2238,2001,84,2238,2085,153,10.333,14.167,0.1667,14.333,-4.0,,,,,,,,,0.04029,0.03753,196.974,7.393,176.115,183.508,13.466,59.769,11772.935
Cyprus,2020-06-13,35.126,33.43,1220282,28690,,,980,933,18,980,951,29,1.833,2.667,0.0,2.667,-0.83333,,,,,,,,,0.01893,0.01837,803.093,14.751,764.577,779.328,23.765,,
Czech Republic,2020-06-13,49.818,15.473,10672417,23069,496933,samples tested,9991,9048,328,9991,9376,615,47.833,54.333,0.1667,54.5,-6.66667,,,,,,,,,0.03498,0.03283,936.152,30.733,847.793,878.526,57.625,49.738,46562.367
Denmark,2020-06-13,63.288,-13.3381,5846408,61391,789911,samples tested,12339,11250,597,12339,11847,492,39.0,43.833,0.8333,44.667,-5.66667,,,,,,,,,0.05039,0.04838,2110.527,102.114,1924.258,2026.372,84.154,64.017,135110.482
Diamond Princess,2020-06-13,0.0,0.0,,,,,712,699,13,712,712,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.01826,0.01826,,,,,,,
Djibouti,2020-06-13,11.825,42.59,990313,3083,,,4449,3540,41,4449,3581,868,27.667,81.0,1.5,82.5,-54.83333,,,,,,,,,0.01145,0.00922,4492.519,41.401,3574.627,3616.028,876.491,,
Dominica,2020-06-13,15.415,-61.371,71848,7691,,,18,17,0,18,17,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,250.529,0.0,236.611,236.611,13.918,,
Dominican Republic,2020-06-13,18.736,-70.1627,10898284,8051,,,22572,17441,577,22572,18018,4554,479.667,383.5,10.833,394.333,85.333,,,,,,,,,0.03202,0.02556,2071.152,52.944,1600.344,1653.288,417.864,,
Ecuador,2020-06-13,-1.8312,-78.1834,17659604,6345,88946,units unclear,46356,36632,3874,46356,40506,5850,583.833,464.833,41.667,506.5,77.333,,,,,,,,,0.09564,0.08357,2624.974,219.371,2074.339,2293.709,331.265,1.919,5036.693
Egypt,2020-06-13,26.0,30.0,102413231,2549,,,42980,27645,1484,42980,29129,13851,1595.333,1168.167,70.667,1238.833,356.5,,,,,,,,,0.05095,0.03453,419.672,14.49,269.936,284.426,135.246,,
El Salvador,2020-06-13,13.794,-88.8965,6482845,4058,123360,samples tested,3603,2583,72,3603,2655,948,111.167,82.5,2.0,84.5,26.667,,,,,,,,,0.02712,0.01998,555.775,11.106,398.436,409.542,146.232,34.238,19028.683
Equatorial Guinea,2020-06-13,1.5,10.0,1425866,10144,,,1306,1168,12,1306,1180,126,59.667,8.833,3.333,12.167,47.5,,,,,,,,,0.01017,0.00919,915.935,8.416,819.151,827.567,88.367,,
Eritrea,2020-06-13,15.179,39.782,3336933,308,,,65,39,0,65,39,26,13.333,2.167,,,,,,,,,,,,0.0,0.0,19.479,0.0,11.687,11.687,7.792,,
Estonia,2020-06-13,58.595,25.014,1313895,23247,95994,samples tested,1973,1821,69,1973,1890,83,2.833,7.667,0.0,7.667,-4.83333,,,,,,,,,0.03651,0.03497,1501.642,52.516,1385.955,1438.471,63.171,48.654,73060.633
Eswatini,2020-06-13,-26.5225,31.466,1151731,4146,,,486,320,3,486,323,163,20.333,13.5,0.1667,13.667,6.667,,,,,,,,,0.00929,0.00617,421.974,2.605,277.843,280.447,141.526,,
Ethiopia,2020-06-13,9.145,40.49,115468813,772,176504,samples tested,3166,1618,55,3166,1673,1493,187.333,122.5,4.333,126.833,60.5,,,,,,,,,0.03288,0.01737,27.419,0.4763,14.012,14.489,12.93,55.75,1528.586
Fiji,2020-06-13,-17.7134,178.065,891926,6267,,,18,18,0,18,18,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,20.181,0.0,20.181,20.181,0.0,,
Finland,2020-06-13,64.0,26.0,5554574,50175,219704,samples tested,7087,6470,325,7087,6795,292,12.0,27.0,0.3333,27.333,-15.33333,,,,,,,,,0.04783,0.04586,1275.885,58.51,1164.806,1223.316,52.569,31.001,39553.708
France,2020-06-13,8.306,5.429,67687174,41470,,people tested,193746,158623,29401,193746,188024,5722,379.833,467.333,38.0,505.333,-125.5,,,,,,,,,0.1564,0.1518,2862.374,434.366,2343.472,2777.838,84.536,,
Gabon,2020-06-13,-0.8037,11.609,2251673,7953,,,3463,2725,23,3463,2748,715,123.167,75.167,1.167,76.333,46.833,,,,,,,,,0.00837,0.00664,1537.968,10.215,1210.211,1220.426,317.542,,
Gambia,2020-06-13,13.443,-15.3101,2423338,716,,,28,25,1,28,26,2,1.0,0.3333,0.0,0.3333,0.6667,,,,,,,,,0.03846,0.03571,11.554,0.4127,10.316,10.729,0.8253,,
Georgia,2020-06-13,42.315,43.357,3689506,4723,,,851,766,14,851,780,71,8.667,6.333,0.1667,6.5,2.167,,,,,,,,,0.01795,0.01645,230.654,3.795,207.616,211.41,19.244,,
Germany,2020-06-13,51.0,9.0,82983285,47616,4694147,samples tested,187267,174293,8793,187267,183086,4181,288.333,378.667,11.333,390.0,-101.66667,,,,,,,,,0.04803,0.04695,2256.683,105.961,2100.339,2206.3,50.384,25.067,56567.38
Ghana,2020-06-13,7.946,-1.0232,31239088,2202,247592,samples tested,11118,8584,48,11118,8632,2486,332.0,228.5,1.667,230.167,101.833,,,,,,,,,0.00556,0.00432,355.9,1.537,274.784,276.32,79.58,22.269,7925.712
Greece,2020-06-13,39.074,21.824,10723526,20317,247452,samples tested,3112,2779,183,3112,2962,150,13.333,13.333,0.3333,13.667,-0.33333,,,,,,,,,0.06178,0.0588,290.203,17.065,259.15,276.215,13.988,79.515,23075.619
Grenada,2020-06-13,12.116,-61.679,112455,10640,,,23,23,0,23,23,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,204.526,0.0,204.526,204.526,0.0,,
Guatemala,2020-06-13,15.784,-90.2308,18016276,4549,,,9491,5671,367,9491,6038,3453,414.167,285.0,17.0,302.0,112.167,,,,,,,,,0.06078,0.03867,526.801,20.37,314.771,335.141,191.66,,
