country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-16,33.0,65.0,39653765,,,,21,5,0,21,5,16,2.5,1.0,,,,0.08333,0.08333,,,,0.2153,,,0.0,0.0,0.5296,0.0,0.1261,0.1261,0.4035,,
Albania,2020-03-16,41.153,20.168,2842650,5269,,,51,126,1,51,127,-76,5.167,-8.16667,0.1667,-8.0,13.167,-0.08333,,,,,,,,0.00787,0.01961,17.941,0.3518,44.325,44.677,-26.73562,,
Algeria,2020-03-16,28.034,1.66,43697354,4115,,,54,21,4,54,25,29,10.167,1.167,1.167,2.333,7.833,3.139,,,,,0.7292,0.07118,-0.102,0.16,0.07407,1.236,0.09154,0.4806,0.5721,0.6637,,
Andorra,2020-03-16,42.506,1.522,78418,42030,,,2,59,0,2,59,-57,8.667,-4.5,,,,3.056,,,,,,,,0.0,0.0,25.504,0.0,752.378,752.378,-726.87393,,
Angola,2020-03-16,-11.2027,17.874,33046756,3432,,,0,5,0,0,5,-5,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.1513,0.1513,-0.1513,,
Antigua and Barbuda,2020-03-16,17.061,-61.7964,98848,16727,,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,10.117,0.0,10.117,10.117,0.0,,
Argentina,2020-03-16,-38.4161,-63.6167,45433446,11684,,,56,13,2,56,15,41,11.0,3.333,0.1667,3.5,7.5,4.75,0.6944,0.02778,0.7222,4.028,1.222,-0.03299,-0.14627,0.1333,0.03571,1.233,0.04402,0.2861,0.3302,0.9024,,
Armenia,2020-03-16,40.069,45.038,2938968,4212,,,52,144,0,52,144,-92,17.833,-9.83333,,,,2.528,,,,,-0.11111,-0.11979,,0.0,0.0,17.693,0.0,48.997,48.997,-31.30351,,
Australia,2020-03-16,-31.99619,141.233,25731295,57396,,,377,180,3,377,183,194,80.167,15.333,0.5,15.833,64.333,25.056,5.75,,,,4.646,0.07986,-0.56554,0.01639,0.00796,14.651,0.1166,6.995,7.112,7.539,,
Austria,2020-03-16,47.516,14.55,8937767,51500,8490,samples tested,1018,277,3,1018,280,738,251.5,65.833,0.8333,66.667,184.833,48.0,15.472,,,,7.715,0.7448,-0.82075,0.01071,0.00295,113.899,0.3357,30.992,31.328,82.571,8.34,949.902
Azerbaijan,2020-03-16,40.143,47.577,10175641,4722,,,28,106,1,28,107,-79,4.833,-8.16667,0.0,-8.16667,13.0,0.5556,,,,,0.1319,0.03646,0.00608,0.00935,0.03571,2.752,0.09827,10.417,10.515,-7.76364,,
Bahamas,2020-03-16,25.034,-77.3963,396839,32218,,,1,45,0,1,45,-44,,-4.33333,,,,,,,,,,,,0.0,0.0,2.52,0.0,113.396,113.396,-110.8762,,
Bahrain,2020-03-16,26.028,50.55,1726667,24051,12131,units unclear,214,108,1,214,109,105,13.833,10.333,,,,0.4444,0.1389,,,,,,,0.00917,0.00467,123.938,0.5792,62.548,63.127,60.811,56.687,7025.674
Bangladesh,2020-03-16,23.685,90.356,165611088,1698,293,samples tested,8,88,0,8,88,-80,2.333,-7.83333,,,,0.3889,,,,,,,,0.0,0.0,0.04831,0.0,0.5314,0.5314,-0.48306,36.625,1.769
Barbados,2020-03-16,13.194,-59.5432,288373,17949,,,0,389,0,0,389,-389,,-37.5,,,,,,,,,,,,0.0,,0.0,0.0,1348.947,1348.947,-1348.94737,,
Belarus,2020-03-16,53.71,27.953,9429921,6330,16000,samples tested,36,11,0,36,11,25,4.0,2.167,,,,0.3611,0.3333,,,,-0.20833,,,0.0,0.0,3.818,0.0,1.166,1.166,2.651,444.444,1696.727
Belgium,2020-03-16,50.833,4.0,11572730,47472,13683,units unclear,1058,542,5,1058,547,511,206.0,36.833,3.0,39.833,166.167,43.111,,,,,3.694,0.474,0.5412,0.00914,0.00473,91.422,0.4321,46.834,47.266,44.156,12.933,1182.349
Belize,2020-03-16,13.194,-59.5432,402155,4885,,,0,342,0,0,342,-342,,-33.0,,,,,,,,,,,,0.0,,0.0,0.0,850.418,850.418,-850.41837,,
Benin,2020-03-16,9.308,2.316,12160701,1241,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.08223,0.0,0.0,0.0,0.08223,,
Bhutan,2020-03-16,27.514,90.434,775132,3243,,,1,3,0,1,3,-2,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1.29,0.0,3.87,3.87,-2.58021,,
Bolivia,2020-03-16,-16.2902,-63.5887,11736772,3549,45,units unclear,11,3,0,11,3,8,1.5,0.6667,,,,,0.05556,,,,,,,0.0,0.0,0.9372,0.0,0.2556,0.2556,0.6816,4.091,3.834
Bosnia and Herzegovina,2020-03-16,43.916,17.679,3279568,6066,,,25,88,0,25,88,-63,8.333,-6.16667,,,,2.25,,,,,0.3125,-0.19618,,0.0,0.0,7.623,0.0,26.833,26.833,-19.20985,,
Botswana,2020-03-16,-22.3285,24.685,2334686,8259,,,0,16,0,0,16,-16,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,6.853,6.853,-6.85317,,
Brazil,2020-03-16,-14.235,-51.9253,213724406,9001,,,200,50,0,200,50,150,78.333,15.167,,,,32.694,4.778,,,,7.25,-0.90799,-0.98177,0.0,0.0,0.9358,0.0,0.2339,0.2339,0.7018,,
Brunei,2020-03-16,4.535,114.728,441178,31628,,,54,3993,0,54,3993,-3939,6.333,-380.83333,,,,-0.52778,,,,,,,,0.0,0.0,122.4,0.0,9050.769,9050.769,-8928.36905,,
Bulgaria,2020-03-16,42.734,25.486,6908148,9272,,,52,10,2,52,12,40,11.833,3.667,0.3333,4.0,7.833,2.417,0.8889,,,,-0.05556,,,0.1667,0.03846,7.527,0.2895,1.448,1.737,5.79,,
Burkina Faso,2020-03-16,12.238,-1.5616,20953200,715,,,15,18,0,15,18,-3,5.167,-1.16667,,,,1.278,,,,,,,,0.0,0.0,0.7159,0.0,0.8591,0.8591,-0.14318,,
Burma,2020-03-16,21.916,95.956,,,,,0,5,0,0,5,-5,,-0.5,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-03-16,-3.3731,29.919,11893778,272,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.08408,0.08408,-0.08408,,
Cabo Verde,2020-03-16,16.539,-23.0418,558398,3635,,,0,0,0,0,0,0,,-0.16667,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-16,11.55,104.917,16782527,1510,,,7,6,0,7,6,1,5.333,0.8333,,,,2.0,,,,,-0.10417,-0.19618,,0.0,0.0,0.4171,0.0,0.3575,0.3575,0.05959,,
Cameroon,2020-03-16,3.848,11.502,26614607,1534,,,4,2,0,4,2,2,1.833,0.1667,,,,0.9444,,,,,,-0.04167,,0.0,0.0,0.1503,0.0,0.07515,0.07515,0.07515,,
Central African Republic,2020-03-16,6.611,20.939,4796900,476,,,1,44,0,1,44,-43,,-4.33333,,,,,,,,,,,,0.0,0.0,0.2085,0.0,9.173,9.173,-8.96412,,
Chad,2020-03-16,15.454,18.732,16575069,728,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.543,0.543,-0.54298,,
Chile,2020-03-16,-35.6751,-71.543,19148883,15923,,,155,25,0,155,25,130,32.5,9.167,,,,9.306,3.139,,,,1.035,0.0434,,0.0,0.0,8.094,0.0,1.306,1.306,6.789,,
China,2020-03-16,32.828,111.649,1407987086,9771,,,81033,74767,3217,81033,77984,3049,35.167,281.333,11.5,292.833,-257.66667,7.111,-24.5,-0.58333,-25.08333,32.194,1.389,,,0.04125,0.0397,57.552,2.285,53.102,55.387,2.166,,
Colombia,2020-03-16,4.571,-74.2973,50907732,6668,3607,samples tested,54,497,0,54,497,-443,14.833,-43.66667,,,,3.5,,,,,0.8056,0.1406,,0.0,0.0,1.061,0.0,9.763,9.763,-8.70202,66.796,70.854
Comoros,2020-03-16,-11.6455,43.333,872888,1415,,,0,225,0,0,225,-225,,-21.66667,,,,,,,,,,,,0.0,,0.0,0.0,257.765,257.765,-257.76503,,
Congo-Brazzaville,2020-03-16,-4.0383,21.759,5554412,2148,,,1,1,0,1,1,0,,0.0,,,,,,,,,,,,0.0,0.0,0.18,0.0,0.18,0.18,0.0,,
Congo-Kinshasa,2020-03-16,-4.0383,21.759,89656528,562,,,2,5,0,2,5,-3,2.0,-0.16667,,,,,,,,,,,,0.0,0.0,0.02231,0.0,0.05577,0.05577,-0.03346,,
Costa Rica,2020-03-16,9.749,-83.7534,5130266,12027,584,people tested,35,32,0,35,32,3,7.667,-0.16667,,,,2.028,,,,,0.3958,-0.10417,,0.0,0.0,6.822,0.0,6.237,6.237,0.5848,16.686,113.834
Cote d'Ivoire,2020-03-16,7.54,-5.5471,26269866,1716,,,1,8,0,1,8,-7,1.333,-0.66667,,,,,,,,,,,,0.0,0.0,0.03807,0.0,0.3045,0.3045,-0.26647,,
Croatia,2020-03-16,45.1,15.2,4047622,14915,880,people tested,57,40,0,57,40,17,12.167,1.0,,,,4.278,,,,,1.215,0.03993,-0.15538,0.0,0.0,14.082,0.0,9.882,9.882,4.2,15.439,217.412
Cuba,2020-03-16,22.0,-80.0,11361908,8822,,,4,14,0,4,14,-10,1.167,-1.16667,,,,,,,,,,,,0.0,0.0,0.3521,0.0,1.232,1.232,-0.88013,,
Cyprus,2020-03-16,35.126,33.43,1220282,28690,,,33,19,0,33,19,14,8.833,1.167,,,,0.8889,,,,,,,,0.0,0.0,27.043,0.0,15.57,15.57,11.473,,
Czech Republic,2020-03-16,49.818,15.473,10672417,23069,6531,samples tested,298,75,0,298,75,223,92.167,19.833,,,,15.694,5.444,,,,0.5139,-0.67361,,0.0,0.0,27.922,0.0,7.027,7.027,20.895,21.916,611.951
Denmark,2020-03-16,63.288,-13.3381,5846408,61391,7136,samples tested,933,356,3,933,359,574,70.167,53.333,,,,-2.44444,3.278,,,,,,,0.00836,0.00322,159.585,0.5131,60.892,61.405,98.18,7.648,1220.579
Diamond Princess,2020-03-16,0.0,0.0,,,,,706,722,7,706,729,-23,1.0,-2.16667,0.0,-2.16667,3.167,,,0.0,,,,,,0.0096,0.00992,,,,,,,
Djibouti,2020-03-16,11.825,42.59,990313,3083,,,0,4,0,0,4,-4,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,4.039,4.039,-4.03913,,
Dominica,2020-03-16,15.415,-61.371,71848,7691,,,0,23,0,0,23,-23,,-2.16667,,,,,,,,,,,,0.0,,0.0,0.0,320.12,320.12,-320.12025,,
Dominican Republic,2020-03-16,18.736,-70.1627,10898284,8051,,,11,4,0,11,4,7,4.833,0.6667,,,,5.139,0.4167,,,,1.528,-0.00347,-0.14583,0.0,0.0,1.009,0.0,0.367,0.367,0.6423,,
Ecuador,2020-03-16,-1.8312,-78.1834,17659604,6345,,,37,125,2,37,127,-90,30.333,-8.5,,,,20.278,,,,,3.833,-1.1684,-0.60373,0.01575,0.05405,2.095,0.1133,7.078,7.192,-5.09638,,
Egypt,2020-03-16,26.0,30.0,102413231,2549,,,150,289,2,150,291,-141,29.333,-15.83333,0.6667,-15.16667,44.5,2.389,,0.3056,,,-0.27083,-0.1059,,0.00687,0.01333,1.465,0.01953,2.822,2.841,-1.37678,,
El Salvador,2020-03-16,13.794,-88.8965,6482845,4058,,,0,200,0,0,200,-200,,-19.33333,,,,,,,,,,,,0.0,,0.0,0.0,30.851,30.851,-30.85065,,
Equatorial Guinea,2020-03-16,1.5,10.0,1425866,10144,,,1,18,0,1,18,-17,,-1.5,,,,,,,,,,,,0.0,0.0,0.7013,0.0,12.624,12.624,-11.92258,,
Eritrea,2020-03-16,15.179,39.782,3336933,308,,,0,7,0,0,7,-7,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,2.098,2.098,-2.09773,,
Estonia,2020-03-16,58.595,25.014,1313895,23247,1767,samples tested,205,36,0,205,36,169,31.333,13.0,,,,-2.0,1.861,,,,-1.34722,,,0.0,0.0,156.025,0.0,27.399,27.399,128.625,8.62,1344.856
Eswatini,2020-03-16,-26.5225,31.466,1151731,4146,,,1,11,0,1,11,-10,,-1.0,,,,,,,,,,,,0.0,0.0,0.8683,0.0,9.551,9.551,-8.68258,,
Ethiopia,2020-03-16,9.145,40.49,115468813,772,,,5,2,0,5,2,3,0.8333,0.0,,,,,,,,,,,,0.0,0.0,0.0433,0.0,0.01732,0.01732,0.02598,,
Fiji,2020-03-16,-17.7134,178.065,891926,6267,,,0,13,0,0,13,-13,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,14.575,14.575,-14.5752,,
Finland,2020-03-16,64.0,26.0,5554574,50175,4078,samples tested,277,68,0,277,68,209,40.833,18.167,,,,3.111,2.333,,,,1.083,,,0.0,0.0,49.869,0.0,12.242,12.242,37.627,14.722,734.17
France,2020-03-16,8.306,5.429,67687174,41470,,samples tested,6683,1576,149,6683,1725,4958,1214.833,369.333,27.5,396.833,818.0,129.75,62.583,11.417,74.0,55.75,12.257,,1.573,0.08638,0.0223,98.734,2.201,23.284,25.485,73.249,,
Gabon,2020-03-16,-0.8037,11.609,2251673,7953,,,1,1105,0,1,1105,-1104,,-106.66667,,,,,,,,,,,,0.0,0.0,0.4441,0.0,490.746,490.746,-490.3021,,
Gambia,2020-03-16,13.443,-15.3101,2423338,716,,,0,18,0,0,18,-18,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,7.428,7.428,-7.42777,,
Georgia,2020-03-16,42.315,43.357,3689506,4723,,,33,14,0,33,14,19,2.5,1.833,,,,0.08333,0.02778,,,,,,,0.0,0.0,8.944,0.0,3.795,3.795,5.15,,
Germany,2020-03-16,51.0,9.0,82983285,47616,,samples tested,7272,1725,17,7272,1742,5530,1940.833,493.0,6.167,499.167,1441.667,327.389,123.917,1.722,125.639,201.75,-9.08333,-10.25,,0.00976,0.00234,87.632,0.2049,20.787,20.992,66.64,,
Ghana,2020-03-16,7.946,-1.0232,31239088,2202,,,6,1075,0,6,1075,-1069,,-103.33333,,,,,,,,,,,,0.0,0.0,0.1921,0.0,34.412,34.412,-34.21995,,
Greece,2020-03-16,39.074,21.824,10723526,20317,4320,samples tested,331,146,4,331,150,181,38.0,14.5,0.8333,15.333,22.667,1.417,2.583,,,,-0.73611,,,0.02667,0.01208,30.867,0.373,13.615,13.988,16.879,13.051,402.853
Grenada,2020-03-16,12.116,-61.679,112455,10640,,,0,18,0,0,18,-18,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,160.064,160.064,-160.06403,,
