country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-05,33.0,65.0,39653765,,,,1,1,0,1,1,0,0.5,,,,,,,,,,,,,0.0,0.0,0.02522,0.0,0.02522,0.02522,0.0,,
Albania,2020-03-05,41.153,20.168,2842650,5269,,,0,327,0,0,327,-327,,-31.66667,,,,,,,,,,,,0.0,,0.0,0.0,115.034,115.034,-115.03351,,
Algeria,2020-03-05,28.034,1.66,43697354,4115,,,12,24,0,12,24,-12,2.667,-1.16667,,,,-0.08333,,,,,-0.125,,,0.0,0.0,0.2746,0.0,0.5492,0.5492,-0.27462,,
Andorra,2020-03-05,42.506,1.522,78418,42030,,,1,165,0,1,165,-164,0.0,-15.83333,,,,,,,,,,,,0.0,0.0,12.752,0.0,2104.109,2104.109,-2091.35658,,
Angola,2020-03-05,-11.2027,17.874,33046756,3432,,,0,14,0,0,14,-14,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.4236,0.4236,-0.42364,,
Antigua and Barbuda,2020-03-05,17.061,-61.7964,98848,16727,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,20.233,20.233,-20.23309,,
Argentina,2020-03-05,-38.4161,-63.6167,45433446,11684,,,1,1,0,1,1,0,,-0.16667,,,,,,,,,,,,0.0,0.0,0.02201,0.0,0.02201,0.02201,0.0,,
Armenia,2020-03-05,40.069,45.038,2938968,4212,,,1,395,0,1,395,-394,0.0,-38.16667,,,,,,,,,,,,0.0,0.0,0.3403,0.0,134.401,134.401,-134.06066,,
Australia,2020-03-05,-31.99619,141.233,25731295,57396,,,55,233,2,55,235,-180,7.667,-18.33333,0.3333,-18.0,25.667,0.9167,,,,,0.5069,0.1944,,0.00851,0.03636,2.137,0.07773,9.055,9.133,-6.99537,,
Austria,2020-03-05,47.516,14.55,8937767,51500,3711,samples tested,41,128,0,41,128,-87,14.333,-8.66667,,,,4.639,,,,,1.868,,,0.0,0.0,4.587,0.0,14.321,14.321,-9.73397,90.512,415.204
Azerbaijan,2020-03-05,40.143,47.577,10175641,4722,,,6,281,0,6,281,-275,1.0,-26.66667,,,,,,,,,,,,0.0,0.0,0.5896,0.0,27.615,27.615,-27.02532,,
