country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-12,33.0,65.0,39653765,,,,7,2,0,7,2,5,2.0,0.5,,,,0.25,0.1389,,,,-0.04167,-0.0191,,0.0,0.0,0.1765,0.0,0.05044,0.05044,0.1261,,
Albania,2020-03-12,41.153,20.168,2842650,5269,,,23,169,1,23,170,-147,6.667,-14.83333,,,,,,,,,,,,0.00588,0.04348,8.091,0.3518,59.452,59.803,-51.71231,,
Algeria,2020-03-12,28.034,1.66,43697354,4115,,,24,20,1,24,21,3,4.667,-0.33333,,,,1.194,,,,,0.0625,0.05035,,0.04762,0.04167,0.5492,0.02288,0.4577,0.4806,0.06865,,
Andorra,2020-03-12,42.506,1.522,78418,42030,,,1,85,0,1,85,-84,0.0,-8.16667,,,,,,,,,,,,0.0,0.0,12.752,0.0,1083.935,1083.935,-1071.18264,,
Angola,2020-03-12,-11.2027,17.874,33046756,3432,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.2118,0.2118,-0.21182,,
Antigua and Barbuda,2020-03-12,17.061,-61.7964,98848,16727,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10.117,10.117,-10.11654,,
Argentina,2020-03-12,-38.4161,-63.6167,45433446,11684,,,19,5,1,19,6,13,5.5,1.333,0.1667,1.5,4.0,1.194,0.3333,,,,0.3403,,,0.1667,0.05263,0.4182,0.02201,0.1101,0.1321,0.2861,,
Armenia,2020-03-12,40.069,45.038,2938968,4212,,,4,203,0,4,203,-199,4.167,-19.16667,,,,2.139,,,,,,,,0.0,0.0,1.361,0.0,69.072,69.072,-67.71084,,
Australia,2020-03-12,-31.99619,141.233,25731295,57396,,,128,160,3,128,163,-35,34.333,-1.66667,0.0,-1.66667,36.0,10.333,,0.05556,,,1.056,0.4965,,0.0184,0.02344,4.974,0.1166,6.218,6.335,-1.36021,,
Austria,2020-03-12,47.516,14.55,8937767,51500,5869,samples tested,302,129,1,302,130,172,121.5,18.5,,,,30.472,8.167,,,,3.465,-0.00174,0.2582,0.00769,0.00331,33.789,0.1119,14.433,14.545,19.244,19.434,656.652
Azerbaijan,2020-03-12,40.143,47.577,10175641,4722,,,11,149,0,11,149,-138,2.333,-13.33333,,,,0.3333,,,,,0.09722,,,0.0,0.0,1.081,0.0,14.643,14.643,-13.5618,,
Bahamas,2020-03-12,25.034,-77.3963,396839,32218,,,0,66,0,0,66,-66,,-6.33333,,,,,,,,,,,,0.0,,0.0,0.0,166.314,166.314,-166.3143,,
Bahrain,2020-03-12,26.028,50.55,1726667,24051,9042,units unclear,195,65,0,195,65,130,19.833,9.5,,,,-2.05556,0.7222,,,,-0.66667,,,0.0,0.0,112.934,0.0,37.645,37.645,75.29,46.369,5236.679
Bangladesh,2020-03-12,23.685,90.356,165611088,1698,187,samples tested,3,127,0,3,127,-124,0.3333,-12.0,,,,,,,,,,,,0.0,0.0,0.01811,0.0,0.7669,0.7669,-0.74874,62.333,1.129
