country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-09,33.0,65.0,39653765,,,,4,1,0,4,1,3,1.0,0.1667,,,,0.25,,,,,,,,0.0,0.0,0.1009,0.0,0.02522,0.02522,0.07565,,
Albania,2020-03-09,41.153,20.168,2842650,5269,,,2,224,0,2,224,-222,,-21.5,,,,,,,,,,,,0.0,0.0,0.7036,0.0,78.8,78.8,-78.09614,,
Algeria,2020-03-09,28.034,1.66,43697354,4115,,,20,21,0,20,21,-1,1.167,-0.5,,,,0.3611,,,,,,,,0.0,0.0,0.4577,0.0,0.4806,0.4806,-0.02288,,
Andorra,2020-03-09,42.506,1.522,78418,42030,,,1,113,0,1,113,-112,0.0,-10.83333,,,,,,,,,,,,0.0,0.0,12.752,0.0,1440.996,1440.996,-1428.24352,,
Angola,2020-03-09,-11.2027,17.874,33046756,3432,,,0,9,0,0,9,-9,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,0.2723,0.2723,-0.27234,,
Antigua and Barbuda,2020-03-09,17.061,-61.7964,98848,16727,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,10.117,10.117,-10.11654,,
Argentina,2020-03-09,-38.4161,-63.6167,45433446,11684,,,12,1,1,12,2,10,2.833,0.6667,,,,0.6111,,,,,,,,0.5,0.08333,0.2641,0.02201,0.02201,0.04402,0.2201,,
Armenia,2020-03-09,40.069,45.038,2938968,4212,,,1,270,0,1,270,-269,0.5,-26.0,,,,,,,,,,,,0.0,0.0,0.3403,0.0,91.869,91.869,-91.52873,,
Australia,2020-03-09,-31.99619,141.233,25731295,57396,,,91,178,3,91,181,-90,11.333,-9.33333,0.1667,-9.16667,20.5,4.278,,-0.05556,,,1.042,0.1198,0.03906,0.01657,0.03297,3.537,0.1166,6.918,7.034,-3.49769,,
Austria,2020-03-09,47.516,14.55,8937767,51500,4734,samples tested,131,110,0,131,110,21,41.167,1.5,,,,17.194,,,,,3.618,0.02257,-0.1862,0.0,0.0,14.657,0.0,12.307,12.307,2.35,36.137,529.662
Azerbaijan,2020-03-09,40.143,47.577,10175641,4722,,,9,194,0,9,194,-185,0.8333,-17.83333,,,,0.2222,,,,,,,,0.0,0.0,0.8845,0.0,19.065,19.065,-18.18067,,
Bahamas,2020-03-09,25.034,-77.3963,396839,32218,,,0,87,0,0,87,-87,,-8.33333,,,,,,,,,,,,0.0,,0.0,0.0,219.232,219.232,-219.23248,,
Bahrain,2020-03-09,26.028,50.55,1726667,24051,7830,units unclear,95,41,0,95,41,54,22.5,6.0,,,,2.028,1.028,,,,-1.24306,,,0.0,0.0,55.019,0.0,23.745,23.745,31.274,82.421,4534.748
Bangladesh,2020-03-09,23.685,90.356,165611088,1698,137,samples tested,3,168,0,3,168,-165,,-16.0,,,,,,,,,,,,0.0,0.0,0.01811,0.0,1.014,1.014,-0.99631,45.667,0.8272
Barbados,2020-03-09,13.194,-59.5432,288373,17949,,,0,758,0,0,758,-758,,-73.16667,,,,,,,,,,,,0.0,,0.0,0.0,2628.54,2628.54,-2628.54012,,
Belarus,2020-03-09,53.71,27.953,9429921,6330,,samples tested,6,4,0,6,4,2,1.0,0.3333,,,,0.4444,0.08333,,,,0.05556,,,0.0,0.0,0.6363,0.0,0.4242,0.4242,0.2121,,
Belgium,2020-03-09,50.833,4.0,11572730,47472,4500,units unclear,239,584,0,239,584,-345,34.167,-36.5,,,,11.694,,,,,3.069,0.3802,-0.11198,0.0,0.0,20.652,0.0,50.463,50.463,-29.81146,18.828,388.845
