country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-01,33.0,65.0,39653765,,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,0.02522,0.0,0.0,0.0,0.02522,,
Albania,2020-03-01,41.153,20.168,2842650,5269,,,0,479,0,0,479,-479,,-46.33333,,,,,,,,,,,,0.0,,0.0,0.0,168.505,168.505,-168.50474,,
Algeria,2020-03-01,28.034,1.66,43697354,4115,,,1,32,0,1,32,-31,1.833,-3.0,,,,,,,,,,,,0.0,0.0,0.02288,0.0,0.7323,0.7323,-0.70943,,
Andorra,2020-03-01,42.506,1.522,78418,42030,,,0,241,0,0,241,-241,,-23.33333,,,,,,,,,,,,0.0,,0.0,0.0,3073.274,3073.274,-3073.27399,,
Angola,2020-03-01,-11.2027,17.874,33046756,3432,,,0,20,0,0,20,-20,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,0.6052,0.6052,-0.6052,,
Antigua and Barbuda,2020-03-01,17.061,-61.7964,98848,16727,,,0,3,0,0,3,-3,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,30.35,30.35,-30.34963,,
Argentina,2020-03-01,-38.4161,-63.6167,45433446,11684,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.02201,0.02201,-0.02201,,
Armenia,2020-03-01,40.069,45.038,2938968,4212,,,1,578,0,1,578,-577,,-55.83333,,,,,,,,,,,,0.0,0.0,0.3403,0.0,196.668,196.668,-196.32742,,
Australia,2020-03-01,-31.99619,141.233,25731295,57396,,,27,325,1,27,326,-299,6.167,-29.5,,,,0.6667,,,,,,,,0.00307,0.03704,1.049,0.03886,12.631,12.669,-11.62009,,
Austria,2020-03-01,47.516,14.55,8937767,51500,,samples tested,14,178,0,14,178,-164,4.333,-16.16667,,,,,,,,,,,,0.0,0.0,1.566,0.0,19.915,19.915,-18.3491,,
