country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-31,33.0,65.0,39653765,,,,15205,9061,257,15205,9318,5887,705.167,508.0,9.833,517.833,187.333,8.722,16.0,0.8889,16.889,-8.16667,-2.63194,-1.14931,,0.02758,0.0169,383.444,6.481,228.503,234.984,148.46,,
Albania,2020-05-31,41.153,20.168,2842650,5269,,,1137,940,33,1137,973,164,18.0,14.333,0.0,14.333,3.667,-1.05556,0.3611,0.0,0.3611,-1.41667,,,,0.03392,0.02902,399.979,11.609,330.677,342.286,57.693,,
Algeria,2020-05-31,28.034,1.66,43697354,4115,,,9394,6935,653,9394,7588,1806,122.667,158.667,7.167,165.833,-43.16667,-6.52778,-3.69444,0.02778,-3.66667,-2.86111,,,,0.08606,0.06951,214.979,14.944,158.705,173.649,41.33,,
Andorra,2020-05-31,42.506,1.522,78418,42030,,,764,705,51,764,756,8,14.667,1.833,0.0,1.833,12.833,2.417,0.7222,,,,-1.10417,-0.31597,,0.06746,0.06675,9742.661,650.361,8990.283,9640.644,102.017,,
Angola,2020-05-31,-11.2027,17.874,33046756,3432,,,86,57,4,86,61,25,2.0,2.167,0.0,2.167,-0.16667,-0.38889,-0.02778,,,,,,,0.06557,0.04651,2.602,0.121,1.725,1.846,0.7565,,
Antigua and Barbuda,2020-05-31,17.061,-61.7964,98848,16727,,,26,22,3,26,25,1,0.1667,0.0,0.0,0.0,0.1667,-0.02778,,,,,,,,0.12,0.1154,263.03,30.35,222.564,252.914,10.117,,
Argentina,2020-05-31,-38.4161,-63.6167,45433446,11684,160070,samples tested,16851,10327,539,16851,10866,5985,761.0,520.833,12.5,533.333,227.667,26.278,19.361,1.028,20.389,5.889,1.41,-0.86111,,0.0496,0.03199,370.894,11.864,227.3,239.163,131.731,9.499,3523.175
Armenia,2020-05-31,40.069,45.038,2938968,4212,,,9282,5895,131,9282,6026,3256,384.667,282.833,9.5,292.333,92.333,25.361,9.222,0.4167,9.639,15.722,6.319,-2.46875,-1.29861,0.02174,0.01411,3158.251,44.573,2005.806,2050.38,1107.872,,
Australia,2020-05-31,-31.99619,141.233,25731295,57396,1454568,samples tested,7202,6947,103,7202,7050,152,12.5,14.333,-0.16667,14.167,-1.66667,-0.52778,-0.11111,-0.05556,-0.16667,-0.36111,,,,0.01461,0.0143,279.893,4.003,269.983,273.985,5.907,201.967,56529.141
Austria,2020-05-31,47.516,14.55,8937767,51500,448534,samples tested,16731,15597,668,16731,16265,466,23.833,41.167,0.3333,41.5,-17.66667,-0.69444,-0.66667,-0.63889,-1.30556,0.6111,,,,0.04107,0.03993,1871.944,74.739,1745.067,1819.806,52.138,26.809,50184.123
