country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-15,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-15,41.153,20.168,2842650,5269,,,0,2002,0,0,2002,-2002,,-193.5,,,,,,,,,,,,0.0,,0.0,0.0,704.272,704.272,-704.27242,,
Algeria,2020-02-15,28.034,1.66,43697354,4115,,,0,133,0,0,133,-133,,-12.83333,,,,,,,,,,,,0.0,,0.0,0.0,3.044,3.044,-3.04366,,
Andorra,2020-02-15,42.506,1.522,78418,42030,,,0,1008,0,0,1008,-1008,,-97.5,,,,,,,,,,,,0.0,,0.0,0.0,12854.192,12854.192,-12854.19164,,
Angola,2020-02-15,-11.2027,17.874,33046756,3432,,,0,84,0,0,84,-84,,-8.16667,,,,,,,,,,,,0.0,,0.0,0.0,2.542,2.542,-2.54185,,
Antigua and Barbuda,2020-02-15,17.061,-61.7964,98848,16727,,,0,11,0,0,11,-11,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,111.282,111.282,-111.28197,,
Argentina,2020-02-15,-38.4161,-63.6167,45433446,11684,,,0,3,0,0,3,-3,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.06603,0.06603,-0.06603,,
Armenia,2020-02-15,40.069,45.038,2938968,4212,,,0,2415,0,0,2415,-2415,,-233.33333,,,,,,,,,,,,0.0,,0.0,0.0,821.717,821.717,-821.71701,,
Australia,2020-02-15,-31.99619,141.233,25731295,57396,,,15,1310,0,15,1310,-1295,0.0,-125.0,,,,,,,,,,,,0.0,0.0,0.5829,0.0,50.911,50.911,-50.32782,,
Austria,2020-02-15,47.516,14.55,8937767,51500,,,0,736,0,0,736,-736,,-71.0,,,,,,,,,,,,0.0,,0.0,0.0,82.347,82.347,-82.34719,,
Azerbaijan,2020-02-15,40.143,47.577,10175641,4722,,,0,1712,0,0,1712,-1712,,-165.33333,,,,,,,,,,,,0.0,,0.0,0.0,168.245,168.245,-168.24493,,
Bahamas,2020-02-15,25.034,-77.3963,396839,32218,,,0,781,0,0,781,-781,,-75.5,,,,,,,,,,,,0.0,,0.0,0.0,1968.053,1968.053,-1968.05254,,
Bahrain,2020-02-15,26.028,50.55,1726667,24051,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,5.792,5.792,-5.7915,,
Bangladesh,2020-02-15,23.685,90.356,165611088,1698,,,0,1499,0,0,1499,-1499,,-144.83333,,,,,,,,,,,,0.0,,0.0,0.0,9.051,9.051,-9.05133,,
Barbados,2020-02-15,13.194,-59.5432,288373,17949,,,0,6791,0,0,6791,-6791,,-656.0,,,,,,,,,,,,0.0,,0.0,0.0,23549.361,23549.361,-23549.36142,,
Belarus,2020-02-15,53.71,27.953,9429921,6330,,,0,9,0,0,9,-9,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,0.9544,0.9544,-0.95441,,
Belgium,2020-02-15,50.833,4.0,11572730,47472,,,1,4808,0,1,4808,-4807,0.0,-464.5,,,,,,,,,,,,0.0,0.0,0.08641,0.0,415.459,415.459,-415.37304,,
Belize,2020-02-15,13.194,-59.5432,402155,4885,,,0,5961,0,0,5961,-5961,,-575.83333,,,,,,,,,,,,0.0,,0.0,0.0,14822.643,14822.643,-14822.64301,,
Benin,2020-02-15,9.308,2.316,12160701,1241,,,0,2,0,0,2,-2,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.1645,0.1645,-0.16446,,
