country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-10,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-10,41.153,20.168,2842650,5269,,,0,3224,0,0,3224,-3224,,-311.5,,,,,,,,,,,,0.0,,0.0,0.0,1134.153,1134.153,-1134.15299,,
Algeria,2020-02-10,28.034,1.66,43697354,4115,,,0,214,0,0,214,-214,,-20.66667,,,,,,,,,,,,0.0,,0.0,0.0,4.897,4.897,-4.89732,,
Andorra,2020-02-10,42.506,1.522,78418,42030,,,0,1624,0,0,1624,-1624,,-156.83333,,,,,,,,,,,,0.0,,0.0,0.0,20709.531,20709.531,-20709.53098,,
Angola,2020-02-10,-11.2027,17.874,33046756,3432,,,0,136,0,0,136,-136,,-13.16667,,,,,,,,,,,,0.0,,0.0,0.0,4.115,4.115,-4.11538,,
Antigua and Barbuda,2020-02-10,17.061,-61.7964,98848,16727,,,0,17,0,0,17,-17,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,171.981,171.981,-171.98122,,
Argentina,2020-02-10,-38.4161,-63.6167,45433446,11684,,,0,4,0,0,4,-4,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.08804,0.08804,-0.08804,,
Armenia,2020-02-10,40.069,45.038,2938968,4212,,,0,3890,0,0,3890,-3890,,-375.83333,,,,,,,,,,,,0.0,,0.0,0.0,1323.594,1323.594,-1323.59386,,
Australia,2020-02-10,-31.99619,141.233,25731295,57396,,,15,2100,0,15,2100,-2085,0.0,-201.5,,,,-0.05556,,,,,,,,0.0,0.0,0.5829,0.0,81.613,81.613,-81.02973,,
Austria,2020-02-10,47.516,14.55,8937767,51500,,,0,1185,0,0,1185,-1185,,-114.5,,,,,,,,,,,,0.0,,0.0,0.0,132.583,132.583,-132.58345,,
Azerbaijan,2020-02-10,40.143,47.577,10175641,4722,,,0,2757,0,0,2757,-2757,,-266.33333,,,,,,,,,,,,0.0,,0.0,0.0,270.941,270.941,-270.94116,,
Bahamas,2020-02-10,25.034,-77.3963,396839,32218,,,0,1259,0,0,1259,-1259,,-121.5,,,,,,,,,,,,0.0,,0.0,0.0,3172.571,3172.571,-3172.57124,,
Bahrain,2020-02-10,26.028,50.55,1726667,24051,,,0,17,0,0,17,-17,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,9.846,9.846,-9.84556,,
Bangladesh,2020-02-10,23.685,90.356,165611088,1698,,,0,2414,0,0,2414,-2414,,-233.16667,,,,,,,,,,,,0.0,,0.0,0.0,14.576,14.576,-14.57632,,
Barbados,2020-02-10,13.194,-59.5432,288373,17949,,,0,10936,0,0,10936,-10936,,-1056.5,,,,,,,,,,,,0.0,,0.0,0.0,37923.107,37923.107,-37923.10653,,
Belarus,2020-02-10,53.71,27.953,9429921,6330,,,0,15,0,0,15,-15,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,1.591,1.591,-1.59068,,
Belgium,2020-02-10,50.833,4.0,11572730,47472,,,1,7743,0,1,7743,-7742,0.0,-748.0,,,,,,,,,,,,0.0,0.0,0.08641,0.0,669.073,669.073,-668.98649,,
Belize,2020-02-10,13.194,-59.5432,402155,4885,,,0,9600,0,0,9600,-9600,,-927.5,,,,,,,,,,,,0.0,,0.0,0.0,23871.393,23871.393,-23871.39287,,
Benin,2020-02-10,9.308,2.316,12160701,1241,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.2467,0.2467,-0.2467,,
Bhutan,2020-02-10,27.514,90.434,775132,3243,,,0,54,0,0,54,-54,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,69.666,69.666,-69.66555,,
Bolivia,2020-02-10,-16.2902,-63.5887,11736772,3549,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.7668,0.7668,-0.76682,,
Bosnia and Herzegovina,2020-02-10,43.916,17.679,3279568,6066,,,0,2273,0,0,2273,-2273,,-219.66667,,,,,,,,,,,,0.0,,0.0,0.0,693.079,693.079,-693.07909,,
Botswana,2020-02-10,-22.3285,24.685,2334686,8259,,,0,442,0,0,442,-442,,-42.83333,,,,,,,,,,,,0.0,,0.0,0.0,189.319,189.319,-189.31882,,
Brazil,2020-02-10,-14.235,-51.9253,213724406,9001,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.03275,0.03275,-0.03275,,
Brunei,2020-02-10,4.535,114.728,441178,31628,,,0,111864,0,0,111864,-111864,,-10807.66667,,,,,,,,,,,,0.0,,0.0,0.0,253557.521,253557.521,-253557.521,,
Bulgaria,2020-02-10,42.734,25.486,6908148,9272,,,0,23,0,0,23,-23,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,3.329,3.329,-3.3294,,
Burkina Faso,2020-02-10,12.238,-1.5616,20953200,715,,,0,470,0,0,470,-470,,-45.5,,,,,,,,,,,,0.0,,0.0,0.0,22.431,22.431,-22.43094,,
Burma,2020-02-10,21.916,95.956,,,,,0,142,0,0,142,-142,,-13.66667,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-02-10,-3.3731,29.919,11893778,272,,,0,39,0,0,39,-39,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,3.279,3.279,-3.27903,,
Cabo Verde,2020-02-10,16.539,-23.0418,558398,3635,,,0,12,0,0,12,-12,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,21.49,21.49,-21.49005,,
Cambodia,2020-02-10,11.55,104.917,16782527,1510,,,1,96,0,1,96,-95,0.0,-9.16667,,,,,,,,,,,,0.0,0.0,0.05959,0.0,5.72,5.72,-5.66065,,
Cameroon,2020-02-10,3.848,11.502,26614607,1534,,,0,21,0,0,21,-21,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,0.789,0.789,-0.78904,,
Central African Republic,2020-02-10,6.611,20.939,4796900,476,,,0,1241,0,0,1241,-1241,,-119.83333,,,,,,,,,,,,0.0,,0.0,0.0,258.709,258.709,-258.70875,,
Chad,2020-02-10,15.454,18.732,16575069,728,,,0,262,0,0,262,-262,,-25.16667,,,,,,,,,,,,0.0,,0.0,0.0,15.807,15.807,-15.80687,,
Chile,2020-02-10,-35.6751,-71.543,19148883,15923,,,0,128,0,0,128,-128,,-12.33333,,,,,,,,,,,,0.0,,0.0,0.0,6.684,6.684,-6.68446,,
China,2020-02-10,32.828,111.649,1407987086,9771,,,42354,38759,1012,42354,39771,2583,4297.5,-84.5,108.5,24.0,4273.5,264.222,,6.472,,,41.111,,,0.02545,0.02389,30.081,0.7188,27.528,28.247,1.835,,
Colombia,2020-02-10,4.571,-74.2973,50907732,6668,,,0,13770,0,0,13770,-13770,,-1330.33333,,,,,,,,,,,,0.0,,0.0,0.0,270.489,270.489,-270.48936,,
Comoros,2020-02-10,-11.6455,43.333,872888,1415,,,0,6310,0,0,6310,-6310,,-609.66667,,,,,,,,,,,,0.0,,0.0,0.0,7228.877,7228.877,-7228.87702,,
Congo-Brazzaville,2020-02-10,-4.0383,21.759,5554412,2148,,,0,23,0,0,23,-23,,-2.16667,,,,,,,,,,,,0.0,,0.0,0.0,4.141,4.141,-4.14085,,
Congo-Kinshasa,2020-02-10,-4.0383,21.759,89656528,562,,,0,111,0,0,111,-111,,-10.66667,,,,,,,,,,,,0.0,,0.0,0.0,1.238,1.238,-1.23806,,
Costa Rica,2020-02-10,9.749,-83.7534,5130266,12027,,,0,634,0,0,634,-634,,-61.33333,,,,,,,,,,,,0.0,,0.0,0.0,123.58,123.58,-123.58034,,
Cote d'Ivoire,2020-02-10,7.54,-5.5471,26269866,1716,,,0,226,0,0,226,-226,,-21.83333,,,,,,,,,,,,0.0,,0.0,0.0,8.603,8.603,-8.60301,,
Croatia,2020-02-10,45.1,15.2,4047622,14915,,,0,650,0,0,650,-650,,-62.83333,,,,,,,,,,,,0.0,,0.0,0.0,160.588,160.588,-160.58812,,
Cuba,2020-02-10,22.0,-80.0,11361908,8822,,,0,366,0,0,366,-366,,-35.5,,,,,,,,,,,,0.0,,0.0,0.0,32.213,32.213,-32.2129,,
Cyprus,2020-02-10,35.126,33.43,1220282,28690,,,0,350,0,0,350,-350,,-33.83333,,,,,,,,,,,,0.0,,0.0,0.0,286.819,286.819,-286.81895,,
Czech Republic,2020-02-10,49.818,15.473,10672417,23069,72,samples tested,0,157,0,0,157,-157,,-15.16667,,,,,,,,,,,,0.0,,0.0,0.0,14.711,14.711,-14.71082,Inf,6.746
Denmark,2020-02-10,63.288,-13.3381,5846408,61391,,samples tested,0,1568,0,0,1568,-1568,,-151.5,,,,,,,,,,,,0.0,,0.0,0.0,268.199,268.199,-268.19887,,
Diamond Princess,2020-02-10,0.0,0.0,,,,,135,1981,0,135,1981,-1846,19.0,-181.83333,,,,,,,,,,,,0.0,0.0,,,,,,,
Djibouti,2020-02-10,11.825,42.59,990313,3083,,,0,116,0,0,116,-116,,-11.33333,,,,,,,,,,,,0.0,,0.0,0.0,117.135,117.135,-117.13468,,
Dominica,2020-02-10,15.415,-61.371,71848,7691,,,0,633,0,0,633,-633,,-61.16667,,,,,,,,,,,,0.0,,0.0,0.0,8810.266,8810.266,-8810.26612,,
Dominican Republic,2020-02-10,18.736,-70.1627,10898284,8051,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.2753,0.2753,-0.27527,,
Ecuador,2020-02-10,-1.8312,-78.1834,17659604,6345,,,0,3213,0,0,3213,-3213,,-310.33333,,,,,,,,,,,,0.0,,0.0,0.0,181.941,181.941,-181.94066,,
Egypt,2020-02-10,26.0,30.0,102413231,2549,,,0,6968,0,0,6968,-6968,,-673.16667,,,,,,,,,,,,0.0,,0.0,0.0,68.038,68.038,-68.03808,,
El Salvador,2020-02-10,13.794,-88.8965,6482845,4058,,,0,5618,0,0,5618,-5618,,-542.66667,,,,,,,,,,,,0.0,,0.0,0.0,866.595,866.595,-866.59484,,
Equatorial Guinea,2020-02-10,1.5,10.0,1425866,10144,,,0,493,0,0,493,-493,,-47.66667,,,,,,,,,,,,0.0,,0.0,0.0,345.755,345.755,-345.75479,,
Eritrea,2020-02-10,15.179,39.782,3336933,308,,,0,205,0,0,205,-205,,-19.83333,,,,,,,,,,,,0.0,,0.0,0.0,61.434,61.434,-61.43366,,
Estonia,2020-02-10,58.595,25.014,1313895,23247,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,7.611,7.611,-7.61096,,
Eswatini,2020-02-10,-26.5225,31.466,1151731,4146,,,0,313,0,0,313,-313,,-30.33333,,,,,,,,,,,,0.0,,0.0,0.0,271.765,271.765,-271.76485,,
Ethiopia,2020-02-10,9.145,40.49,115468813,772,,,0,62,0,0,62,-62,,-6.0,,,,,,,,,,,,0.0,,0.0,0.0,0.5369,0.5369,-0.53694,,
Fiji,2020-02-10,-17.7134,178.065,891926,6267,,,0,365,0,0,365,-365,,-35.33333,,,,,,,,,,,,0.0,,0.0,0.0,409.227,409.227,-409.22677,,
Finland,2020-02-10,64.0,26.0,5554574,50175,73,samples tested,1,4,0,1,4,-3,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,0.18,0.0,0.7201,0.7201,-0.5401,73.0,13.142
France,2020-02-10,8.306,5.429,67687174,41470,,,11,1132,0,11,1132,-1121,0.8333,-108.5,,,,-0.11111,,,,,,,,0.0,0.0,0.1625,0.0,16.724,16.724,-16.56148,,
Gabon,2020-02-10,-0.8037,11.609,2251673,7953,,,0,31062,0,0,31062,-31062,,-3001.0,,,,,,,,,,,,0.0,,0.0,0.0,13795.076,13795.076,-13795.07593,,
Gambia,2020-02-10,13.443,-15.3101,2423338,716,,,0,504,0,0,504,-504,,-48.66667,,,,,,,,,,,,0.0,,0.0,0.0,207.978,207.978,-207.97759,,
Georgia,2020-02-10,42.315,43.357,3689506,4723,,,0,4,0,0,4,-4,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,1.084,1.084,-1.08416,,
Germany,2020-02-10,51.0,9.0,82983285,47616,,,14,140,0,14,140,-126,0.5,-12.16667,,,,0.0,,,,,,,,0.0,0.0,0.1687,0.0,1.687,1.687,-1.51838,,
Ghana,2020-02-10,7.946,-1.0232,31239088,2202,,,0,30176,0,0,30176,-30176,,-2915.33333,,,,,,,,,,,,0.0,,0.0,0.0,965.969,965.969,-965.9693,,
Greece,2020-02-10,39.074,21.824,10723526,20317,,,0,1578,0,0,1578,-1578,,-152.33333,,,,,,,,,,,,0.0,,0.0,0.0,147.153,147.153,-147.15309,,
Grenada,2020-02-10,12.116,-61.679,112455,10640,,,0,493,0,0,493,-493,,-47.66667,,,,,,,,,,,,0.0,,0.0,0.0,4383.976,4383.976,-4383.97581,,
Guatemala,2020-02-10,15.784,-90.2308,18016276,4549,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.222,0.222,-0.22202,,
Guinea,2020-02-10,9.946,-9.6966,12992595,879,,,0,1199,0,0,1199,-1199,,-115.83333,,,,,,,,,,,,0.0,,0.0,0.0,92.283,92.283,-92.28334,,
Guinea-Bissau,2020-02-10,11.804,-15.1804,1969276,778,,,0,661,0,0,661,-661,,-63.83333,,,,,,,,,,,,0.0,,0.0,0.0,335.656,335.656,-335.65635,,
Guyana,2020-02-10,5.0,-58.75,782677,4979,,,0,218,0,0,218,-218,,-21.16667,,,,,,,,,,,,0.0,,0.0,0.0,278.531,278.531,-278.53125,,
Haiti,2020-02-10,18.971,-72.2852,11466044,868,,,0,25,0,0,25,-25,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,2.18,2.18,-2.18035,,
Holy See,2020-02-10,41.903,12.453,,,,,0,514,0,0,514,-514,,-49.66667,,,,,,,,,,,,0.0,,,,,,,,
Honduras,2020-02-10,15.2,-86.2419,9997955,2506,,,0,2,0,0,2,-2,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.2,0.2,-0.20004,,
Hungary,2020-02-10,47.162,19.503,9728346,16151,,,0,1112,0,0,1112,-1112,,-107.33333,,,,,,,,,,,,0.0,,0.0,0.0,114.305,114.305,-114.30514,,
Iceland,2020-02-10,64.963,-19.0208,361714,73368,,,0,643,0,0,643,-643,,-62.0,,,,,,,,,,,,0.0,,0.0,0.0,1777.648,1777.648,-1777.64753,,
India,2020-02-10,21.0,78.0,1390254545,2010,,,3,297,0,3,297,-294,0.0,-28.33333,,,,,,,,,,,,0.0,0.0,0.00216,0.0,0.2136,0.2136,-0.21147,,
Indonesia,2020-02-10,-0.7893,113.921,274757901,3894,,,0,42191,0,0,42191,-42191,,-4076.33333,,,,,,,,,,,,0.0,,0.0,0.0,153.557,153.557,-153.557,,
Iran,2020-02-10,32.0,53.0,83827713,1670,,,0,5199,0,0,5199,-5199,,-502.16667,,,,,,,,,,,,0.0,,0.0,0.0,62.02,62.02,-62.02006,,
Iraq,2020-02-10,33.0,44.0,40593281,,,,0,27560,0,0,27560,-27560,,-2662.66667,,,,,,,,,,,,0.0,,0.0,0.0,678.93,678.93,-678.93009,,
Ireland,2020-02-10,53.142,-7.6921,5002283,78583,,,0,2232,0,0,2232,-2232,,-215.66667,,,,,,,,,,,,0.0,,0.0,0.0,446.196,446.196,-446.19627,,
Israel,2020-02-10,31.0,35.0,9230241,41720,99,samples tested,0,4079,0,0,4079,-4079,,-394.16667,,,,,,,,,,,,0.0,,0.0,0.0,441.917,441.917,-441.91696,Inf,10.726
Italy,2020-02-10,43.0,12.0,60821283,34489,,,3,2959,0,3,2959,-2956,0.0,-285.66667,,,,-0.02778,,,,,,,,0.0,0.0,0.04932,0.0,48.651,48.651,-48.60141,,
Jamaica,2020-02-10,18.11,-77.2975,2967754,5354,,,0,38211,0,0,38211,-38211,,-3691.66667,,,,,,,,,,,,0.0,,0.0,0.0,12875.393,12875.393,-12875.39331,,
Japan,2020-02-10,36.0,138.0,126494270,39290,938,people tested,26,112,0,26,112,-86,0.5,-8.33333,,,,0.8056,,,,,,,,0.0,0.0,0.2055,0.0,0.8854,0.8854,-0.67987,36.077,7.415
Jordan,2020-02-10,31.24,36.51,10718956,4242,,,0,2774,0,0,2774,-2774,,-268.0,,,,,,,,,,,,0.0,,0.0,0.0,258.794,258.794,-258.79386,,
Kazakhstan,2020-02-10,48.02,66.924,18693685,9815,,,0,137,0,0,137,-137,,-13.16667,,,,,,,,,,,,0.0,,0.0,0.0,7.329,7.329,-7.32868,,
Kenya,2020-02-10,-0.0236,37.906,54177517,1711,,,0,2034,0,0,2034,-2034,,-196.5,,,,,,,,,,,,0.0,,0.0,0.0,37.543,37.543,-37.54325,,
Kosovo,2020-02-10,42.603,20.903,1862192,4302,,,0,448,0,0,448,-448,,-43.16667,,,,,,,,,,,,0.0,,0.0,0.0,240.577,240.577,-240.5767,,
Kuwait,2020-02-10,29.5,47.75,4474225,33994,,,0,204,0,0,204,-204,,-19.66667,,,,,,,,,,,,0.0,,0.0,0.0,45.594,45.594,-45.59449,,
Kyrgyzstan,2020-02-10,41.204,74.766,6504691,1280,,,0,5007,0,0,5007,-5007,,-483.66667,,,,,,,,,,,,0.0,,0.0,0.0,769.752,769.752,-769.75217,,
Laos,2020-02-10,19.856,102.495,7286667,2542,,,0,327,0,0,327,-327,,-31.66667,,,,,,,,,,,,0.0,,0.0,0.0,44.876,44.876,-44.87648,,
Latvia,2020-02-10,56.88,24.603,1883606,17855,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,1.593,1.593,-1.59269,,
Lebanon,2020-02-10,33.855,35.862,7303125,8270,,,0,176,0,0,176,-176,,-17.0,,,,,,,,,,,,0.0,,0.0,0.0,24.099,24.099,-24.09927,,
Lesotho,2020-02-10,-29.60999,28.234,2116672,1299,,,0,215,0,0,215,-215,,-20.66667,,,,,,,,,,,,0.0,,0.0,0.0,101.575,101.575,-101.57455,,
Liberia,2020-02-10,6.428,-9.4295,5108890,677,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.1957,0.1957,-0.19574,,
Libya,2020-02-10,26.335,17.228,6844086,7242,,,0,62,0,0,62,-62,,-6.0,,,,,,,,,,,,0.0,,0.0,0.0,9.059,9.059,-9.05892,,
Liechtenstein,2020-02-10,47.14,9.55,38475,74854,,,0,50,0,0,50,-50,,-4.83333,,,,,,,,,,,,0.0,,0.0,0.0,1299.545,1299.545,-1299.54516,,
Lithuania,2020-02-10,55.169,23.881,2733144,19071,,,0,13,0,0,13,-13,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,4.756,4.756,-4.75643,,
Luxembourg,2020-02-10,49.815,6.13,630779,116597,,,0,279,0,0,279,-279,,-26.83333,,,,,,,,,,,,0.0,,0.0,0.0,442.31,442.31,-442.31022,,
MS Zaandam,2020-02-10,0.0,0.0,,,,,0,659,0,0,659,-659,,-63.66667,,,,,,,,,,,,0.0,,,,,,,,
Madagascar,2020-02-10,-18.7669,46.869,27794253,528,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.03598,0.03598,-0.03598,,
Malawi,2020-02-10,-13.25431,34.302,19152062,389,,,0,166,0,0,166,-166,,-16.0,,,,,,,,,,,,0.0,,0.0,0.0,8.667,8.667,-8.66747,,
Malaysia,2020-02-10,2.5,112.5,32622577,11373,,,18,74,0,18,74,-56,1.167,-5.66667,,,,-0.11111,,,,,,,,0.0,0.0,0.5518,0.0,2.268,2.268,-1.7166,,
Maldives,2020-02-10,3.203,73.221,552037,10331,,,0,1324,0,0,1324,-1324,,-128.0,,,,,,,,,,,,0.0,,0.0,0.0,2398.39,2398.39,-2398.38996,,
Mali,2020-02-10,17.571,-3.99617,20292317,900,,,0,298,0,0,298,-298,,-28.83333,,,,,,,,,,,,0.0,,0.0,0.0,14.685,14.685,-14.68536,,
Malta,2020-02-10,35.938,14.375,496458,30030,,,0,250,0,0,250,-250,,-24.0,,,,,,,,,,,,0.0,,0.0,0.0,503.567,503.567,-503.56727,,
Mauritania,2020-02-10,21.008,10.941,4662786,1189,,,0,102,0,0,102,-102,,-9.83333,,,,,,,,,,,,0.0,,0.0,0.0,21.875,21.875,-21.87533,,
Mauritius,2020-02-10,-20.2,57.5,1274331,11239,,,0,190,0,0,190,-190,,-18.33333,,,,,,,,,,,,0.0,,0.0,0.0,149.098,149.098,-149.09784,,
Mexico,2020-02-10,23.634,-102.5528,129654253,9673,1314,people tested,0,55,0,0,55,-55,,-5.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.4242,0.4242,-0.42421,Inf,10.135
Moldova,2020-02-10,47.412,28.37,2682880,4229,,,0,19129,0,0,19129,-19129,,-1848.16667,,,,,,,,,,,,0.0,,0.0,0.0,7130.024,7130.024,-7130.02445,,
Monaco,2020-02-10,43.733,7.417,39486,185741,,,0,1604,0,0,1604,-1604,,-155.0,,,,,,,,,,,,0.0,,0.0,0.0,40621.993,40621.993,-40621.9926,,
Mongolia,2020-02-10,46.862,103.847,3270171,4122,,,0,16,0,0,16,-16,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,4.893,4.893,-4.89271,,
Montenegro,2020-02-10,42.5,19.3,624177,8846,,,0,30,0,0,30,-30,,-2.83333,,,,,,,,,,,,0.0,,0.0,0.0,48.063,48.063,-48.06329,,
Morocco,2020-02-10,31.792,-7.0926,36937822,3222,,people tested,0,53,0,0,53,-53,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,1.435,1.435,-1.43484,,
Namibia,2020-02-10,-22.9576,18.49,2534225,5931,,,0,1338,0,0,1338,-1338,,-129.33333,,,,,,,,,,,,0.0,,0.0,0.0,527.972,527.972,-527.97206,,
Nepal,2020-02-10,28.167,84.25,28590852,1034,,people tested,1,5,0,1,5,-4,0.0,-0.5,,,,,,,,,,,,0.0,0.0,0.03498,0.0,0.1749,0.1749,-0.1399,,
Netherlands,2020-02-10,21.408,-53.00556,17383205,53022,,,0,618,0,0,618,-618,,-59.83333,,,,,,,,,,,,0.0,,0.0,0.0,35.552,35.552,-35.55156,,
New Zealand,2020-02-10,-40.9006,174.886,4964681,42331,,,0,7768,0,0,7768,-7768,,-750.5,,,,,,,,,,,,0.0,,0.0,0.0,1564.652,1564.652,-1564.65239,,
Nicaragua,2020-02-10,12.865,-85.2072,6642666,2021,,,0,246,0,0,246,-246,,-23.66667,,,,,,,,,,,,0.0,,0.0,0.0,37.033,37.033,-37.03332,,
Niger,2020-02-10,17.608,8.082,24213446,414,,,0,192,0,0,192,-192,,-18.5,,,,,,,,,,,,0.0,,0.0,0.0,7.929,7.929,-7.92948,,
Nigeria,2020-02-10,9.082,8.675,206401478,2028,,,0,157,0,0,157,-157,,-15.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.7607,0.7607,-0.76065,,
North Macedonia,2020-02-10,41.609,21.745,2088377,6084,,,0,2100,0,0,2100,-2100,,-203.0,,,,,,,,,,,,0.0,,0.0,0.0,1005.566,1005.566,-1005.56557,,
Norway,2020-02-10,60.472,8.469,5411934,81734,,,0,518,0,0,518,-518,,-50.0,,,,,,,,,,,,0.0,,0.0,0.0,95.714,95.714,-95.7144,,
Oman,2020-02-10,21.0,57.0,5252599,16415,,,0,1392,0,0,1392,-1392,,-134.5,,,,,,,,,,,,0.0,,0.0,0.0,265.012,265.012,-265.01166,,
Pakistan,2020-02-10,30.375,69.345,221843678,1482,,,0,2811,0,0,2811,-2811,,-271.5,,,,,,,,,,,,0.0,,0.0,0.0,12.671,12.671,-12.67108,,
Panama,2020-02-10,8.538,-80.7821,4328485,15575,,,0,17574,0,0,17574,-17574,,-1697.83333,,,,,,,,,,,,0.0,,0.0,0.0,4060.081,4060.081,-4060.08107,,
Papua New Guinea,2020-02-10,-6.315,143.956,8983928,2730,,,0,2761,0,0,2761,-2761,,-266.66667,,,,,,,,,,,,0.0,,0.0,0.0,307.327,307.327,-307.32659,,
Paraguay,2020-02-10,-23.4425,-58.4438,7165956,5822,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.1395,0.1395,-0.13955,,
Peru,2020-02-10,-9.19,-75.0152,32670922,6941,,,0,183,0,0,183,-183,,-17.66667,,,,,,,,,,,,0.0,,0.0,0.0,5.601,5.601,-5.60131,,
Philippines,2020-02-10,13.0,122.0,110425890,3103,,,3,31106,1,3,31107,-31104,0.0,-3005.0,0.0,-3005.0,3005.0,-0.02778,,,,,,,,3.0e-5,0.3333,0.02717,0.00906,281.691,281.7,-281.67308,,
Poland,2020-02-10,51.919,19.145,37943338,15422,,,0,3548,0,0,3548,-3548,,-342.83333,,,,,,,,,,,,0.0,,0.0,0.0,93.508,93.508,-93.50785,,
Portugal,2020-02-10,39.4,-8.2245,10283147,23403,,,0,4294,0,0,4294,-4294,,-414.83333,,,,,,,,,,,,0.0,,0.0,0.0,417.576,417.576,-417.57645,,
