country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-05,33.0,65.0,39653765,,,,18969,11805,309,18969,12114,6855,734.667,584.0,16.5,600.5,134.167,-14.52778,10.611,1.583,12.194,-26.72222,,,,0.02551,0.01629,478.366,7.792,297.702,305.494,172.871,,
Albania,2020-06-05,41.153,20.168,2842650,5269,,,1212,1014,33,1212,1047,165,16.5,15.0,0.1667,15.167,1.333,2.306,0.1944,,,,0.75,,,0.03152,0.02723,426.363,11.609,356.709,368.318,58.044,,
Algeria,2020-06-05,28.034,1.66,43697354,4115,,,9935,7676,690,9935,8366,1569,106.5,137.5,8.0,145.5,-39.0,-0.38889,-3.77778,0.1944,-3.58333,3.194,,,,0.08248,0.06945,227.359,15.79,175.663,191.453,35.906,,
Andorra,2020-06-05,42.506,1.522,78418,42030,,,852,729,51,852,780,72,1.333,6.667,0.0,6.667,-5.33333,-2.44444,0.1944,,,,,,,0.06538,0.05986,10864.852,650.361,9296.335,9946.696,918.157,,
Angola,2020-06-05,-11.2027,17.874,33046756,3432,,,86,66,4,86,70,16,1.0,1.667,0.0,1.667,-0.66667,0.8333,-0.05556,,,,,,,0.05714,0.04651,2.602,0.121,1.997,2.118,0.4842,,
Antigua and Barbuda,2020-06-05,17.061,-61.7964,98848,16727,,,26,22,3,26,25,1,0.0,0.0,0.0,0.0,0.0,-0.02778,,,,,,,,0.12,0.1154,263.03,30.35,222.564,252.914,10.117,,
Argentina,2020-06-05,-38.4161,-63.6167,45433446,11684,183862,samples tested,21037,13155,632,21037,13787,7250,883.5,625.167,20.667,645.833,237.667,42.028,22.389,0.8056,23.194,18.833,8.299,1.21,,0.04584,0.03004,463.029,13.91,289.544,303.455,159.574,8.74,4046.842
Armenia,2020-06-05,40.069,45.038,2938968,4212,,,11817,7425,183,11817,7608,4209,552.667,359.5,8.833,368.333,184.333,-1.05556,15.389,0.1667,15.556,-16.61111,-11.15972,,,0.02405,0.01549,4020.799,62.267,2526.397,2588.664,1432.135,,
Australia,2020-06-05,-31.99619,141.233,25731295,57396,1579192,samples tested,7252,7016,102,7252,7118,134,6.333,12.5,0.0,12.5,-6.16667,-0.63889,-0.47222,,,,,,,0.01433,0.01407,281.836,3.964,272.664,276.628,5.208,217.76,61372.426
Austria,2020-06-05,47.516,14.55,8937767,51500,479449,samples tested,16843,15782,672,16843,16454,389,34.833,35.333,0.5,35.833,-1.0,0.9167,-0.47222,-0.05556,-0.52778,1.444,-0.40278,,,0.04084,0.0399,1884.475,75.187,1765.765,1840.952,43.523,28.466,53643.041
Azerbaijan,2020-06-05,40.143,47.577,10175641,4722,,,6860,4568,82,6860,4650,2210,323.5,192.167,3.667,195.833,127.667,11.333,10.694,0.1389,10.833,0.5,-2.11111,,,0.01763,0.01195,674.159,8.058,448.915,456.974,217.185,,
Bahamas,2020-06-05,25.034,-77.3963,396839,32218,,,102,87,11,102,98,4,0.1667,0.3333,0.0,0.3333,-0.16667,,-0.02778,,,,,,,0.1122,0.1078,257.031,27.719,219.232,246.952,10.08,,
Bahrain,2020-06-05,26.028,50.55,1726667,24051,354122,units unclear,13835,9666,22,13835,9688,4147,517.667,365.833,1.333,367.167,150.5,-5.83333,12.139,0.1944,12.333,-18.16667,-0.65972,,,0.00227,0.00159,8012.547,12.741,5598.068,5610.81,2401.737,25.596,205089.922
Bangladesh,2020-06-05,23.685,90.356,165611088,1698,372365,samples tested,60391,37609,811,60391,38420,21971,2676.5,1917.833,36.833,1954.667,721.833,52.167,72.194,1.028,73.222,-21.05556,4.576,,,0.02111,0.01343,364.656,4.897,227.092,231.989,132.666,6.166,2248.43
