country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-18,33.0,65.0,39653765,,,,22,8,0,22,8,14,1.333,1.167,,,,1.028,0.05556,,,,0.375,-0.02951,,0.0,0.0,0.5548,0.0,0.2017,0.2017,0.3531,,
Albania,2020-03-18,41.153,20.168,2842650,5269,,,59,112,2,59,114,-55,5.667,-5.83333,0.1667,-5.66667,11.333,0.7778,,0.05556,,,,,,0.01754,0.0339,20.755,0.7036,39.4,40.103,-19.34814,,
Algeria,2020-03-18,28.034,1.66,43697354,4115,,,74,24,7,74,31,43,15.167,1.667,1.833,3.5,11.667,3.889,0.9444,0.1667,1.111,2.778,0.7708,-0.24132,-0.10677,0.2258,0.09459,1.693,0.1602,0.5492,0.7094,0.984,,
Andorra,2020-03-18,42.506,1.522,78418,42030,,,39,52,0,39,52,-13,14.5,-1.83333,,,,2.417,,,,,-0.24306,,,0.0,0.0,497.335,0.0,663.113,663.113,-165.77827,,
Angola,2020-03-18,-11.2027,17.874,33046756,3432,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.121,0.121,-0.12104,,
Antigua and Barbuda,2020-03-18,17.061,-61.7964,98848,16727,,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,10.117,0.0,10.117,10.117,0.0,,
Argentina,2020-03-18,-38.4161,-63.6167,45433446,11684,,,79,21,2,79,23,56,18.833,5.0,0.3333,5.333,13.5,6.889,1.389,0.08333,1.472,5.417,0.7569,-0.36458,,0.08696,0.02532,1.739,0.04402,0.4622,0.5062,1.233,,
Armenia,2020-03-18,40.069,45.038,2938968,4212,,,84,130,0,84,130,-46,22.333,-4.83333,,,,2.361,,,,,-0.38194,,,0.0,0.0,28.581,0.0,44.233,44.233,-15.65175,,
Australia,2020-03-18,-31.99619,141.233,25731295,57396,,,568,217,6,568,223,345,129.0,27.333,0.6667,28.0,101.0,28.778,9.278,-0.02778,9.25,19.528,4.0,-1.36458,-0.54644,0.02691,0.01056,22.074,0.2332,8.433,8.666,13.408,,
Austria,2020-03-18,47.516,14.55,8937767,51500,11977,samples tested,1646,432,4,1646,436,1210,325.667,101.0,1.167,102.167,223.5,63.694,21.639,0.5833,22.222,41.472,7.361,-2.22049,-1.55339,0.00917,0.00243,184.162,0.4475,48.334,48.782,135.381,7.276,1340.044
Azerbaijan,2020-03-18,40.143,47.577,10175641,4722,,,28,92,1,28,93,-65,5.0,-5.83333,0.0,-5.83333,10.833,1.167,,,,,0.2014,0.03299,0.01215,0.01075,0.03571,2.752,0.09827,9.041,9.139,-6.3878,,
Bahamas,2020-03-18,25.034,-77.3963,396839,32218,,,1,37,0,1,37,-36,,-3.33333,,,,,,,,,,,,0.0,0.0,2.52,0.0,93.237,93.237,-90.71689,,
