country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-11,33.0,65.0,39653765,,,,22890,15444,426,22890,15870,7020,641.5,614.333,17.0,631.333,10.167,,,,,,,,,0.02684,0.01861,577.247,10.743,389.471,400.214,177.032,,
Albania,2020-06-11,41.153,20.168,2842650,5269,,,1385,1110,35,1385,1145,240,43.0,19.833,0.3333,20.167,22.833,,,,,,,,,0.03057,0.02527,487.221,12.312,390.481,402.793,84.428,,
Algeria,2020-06-11,28.034,1.66,43697354,4115,,,10589,8442,741,10589,9183,1406,109.0,120.833,8.667,129.5,-20.5,,,,,,,,,0.08069,0.06998,242.326,16.958,193.192,210.15,32.176,,
Andorra,2020-06-11,42.506,1.522,78418,42030,,,852,761,51,852,812,40,0.1667,4.0,0.0,4.0,-3.83333,,,,,,,,,0.06281,0.05986,10864.852,650.361,9704.405,10354.765,510.087,,
Angola,2020-06-11,-11.2027,17.874,33046756,3432,,,118,76,5,118,81,37,8.0,2.667,0.3333,3.0,5.0,,,,,,,,,0.06173,0.04237,3.571,0.1513,2.3,2.451,1.12,,
Antigua and Barbuda,2020-06-11,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,0.0,0.1667,0.0,0.1667,-0.16667,,,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-11,-38.4161,-63.6167,45433446,11684,214807,samples tested,27373,17313,765,27373,18078,9295,1326.167,799.833,23.333,823.167,503.0,,,,,,,,,0.04232,0.02795,602.486,16.838,381.063,397.901,204.585,7.847,4727.949
Armenia,2020-06-11,40.069,45.038,2938968,4212,,,14669,9795,245,14669,10040,4629,557.0,414.167,9.667,423.833,133.167,,,,,,,,,0.0244,0.0167,4991.208,83.363,3332.803,3416.165,1575.043,,
Australia,2020-06-11,-31.99619,141.233,25731295,57396,1711223,samples tested,7289,7082,102,7289,7184,105,11.333,10.0,0.0,10.0,1.333,,,,,,,,,0.0142,0.01399,283.274,3.964,275.229,279.193,4.081,234.768,66503.571
Austria,2020-06-11,47.516,14.55,8937767,51500,512501,samples tested,17034,15992,674,17034,16666,368,23.5,33.0,0.8333,33.833,-10.33333,,,,,,,,,0.04044,0.03957,1905.845,75.41,1789.261,1864.672,41.174,30.087,57341.056
Azerbaijan,2020-06-11,40.143,47.577,10175641,4722,,,8882,5914,108,8882,6022,2860,346.833,250.5,4.333,254.833,92.0,,,,,,,,,0.01793,0.01216,872.869,10.614,581.192,591.805,281.063,,
