country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-16,33.0,65.0,39653765,,,,26310,18571,491,26310,19062,7248,,,,,,,,,,,,,,0.02576,0.01866,663.493,12.382,468.329,480.711,182.782,,
Albania,2020-06-16,41.153,20.168,2842650,5269,,,1672,1237,37,1672,1274,398,,,,,,,,,,,,,,0.02904,0.02213,588.184,13.016,435.157,448.173,140.01,,
Algeria,2020-06-16,28.034,1.66,43697354,4115,,,11147,9019,788,11147,9807,1340,,,,,,,,,,,,,,0.08035,0.07069,255.096,18.033,206.397,224.43,30.665,,
Andorra,2020-06-16,42.506,1.522,78418,42030,,,854,775,52,854,827,27,,,,,,,,,,,,,,0.06288,0.06089,10890.357,663.113,9882.935,10546.048,344.309,,
Angola,2020-06-16,-11.2027,17.874,33046756,3432,,,148,96,6,148,102,46,,,,,,,,,,,,,,0.05882,0.04054,4.479,0.1816,2.905,3.087,1.392,,
Antigua and Barbuda,2020-06-16,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,,,,,,,,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-16,-38.4161,-63.6167,45433446,11684,239941,samples tested,34159,21877,878,34159,22755,11404,,,,,,,,,,,,,,0.03858,0.0257,751.847,19.325,481.518,500.842,251.005,7.024,5281.153
Armenia,2020-06-16,40.069,45.038,2938968,4212,,,17489,12026,293,17489,12319,5170,,,,,,,,,,,,,,0.02378,0.01675,5950.728,99.695,4091.913,4191.607,1759.121,,
Australia,2020-06-16,-31.99619,141.233,25731295,57396,1828149,samples tested,7370,7133,102,7370,7235,135,,,,,,,,,,,,,,0.0141,0.01384,286.422,3.964,277.211,281.175,5.247,248.053,71047.687
Austria,2020-06-16,47.516,14.55,8937767,51500,527670,samples tested,17189,16145,681,17189,16826,363,,,,,,,,,,,,,,0.04047,0.03962,1923.187,76.194,1806.38,1882.573,40.614,30.698,59038.236
Azerbaijan,2020-06-16,40.143,47.577,10175641,4722,,,10662,7275,126,10662,7401,3261,,,,,,,,,,,,,,0.01702,0.01182,1047.796,12.383,714.943,727.325,320.471,,
Bahamas,2020-06-16,25.034,-77.3963,396839,32218,,,104,90,11,104,101,3,,,,,,,,,,,,,,0.1089,0.1058,262.071,27.719,226.792,254.511,7.56,,
Bahrain,2020-06-16,26.028,50.55,1726667,24051,425192,units unclear,19553,14235,47,19553,14282,5271,,,,,,,,,,,,,,0.00329,0.0024,11324.129,27.22,8244.207,8271.427,3052.702,21.746,246250.146
Bangladesh,2020-06-16,23.685,90.356,165611088,1698,519503,samples tested,94481,62865,1262,94481,64127,30354,,,,,,,,,,,,,,0.01968,0.01336,570.499,7.62,379.594,387.214,183.285,5.498,3136.885
Barbados,2020-06-16,13.194,-59.5432,288373,17949,,,97,86,7,97,93,4,,,,,,,,,,,,,,0.07527,0.07216,336.37,24.274,298.225,322.499,13.871,,
Belarus,2020-06-16,53.71,27.953,9429921,6330,749917,samples tested,55369,46230,318,55369,46548,8821,,,,,,,,,,,,,,0.00683,0.00574,5871.629,33.722,4902.48,4936.203,935.427,13.544,79525.269
Belgium,2020-06-16,50.833,4.0,11572730,47472,814108,units unclear,60155,48902,9663,60155,58565,1590,,,,,,,,,,,,,,0.165,0.1606,5197.996,834.98,4225.624,5060.604,137.392,13.534,70347.1
Belize,2020-06-16,13.194,-59.5432,402155,4885,,,22,17,2,22,19,3,,,,,,,,,,,,,,0.1053,0.09091,54.705,4.973,42.272,47.245,7.46,,
Benin,2020-06-16,9.308,2.316,12160701,1241,,,532,302,9,532,311,221,,,,,,,,,,,,,,0.02894,0.01692,43.747,0.7401,24.834,25.574,18.173,,
