country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-01-31,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-31,41.153,20.168,2842650,5269,,,0,8364,0,0,8364,-8364,,-808.0,,,,,,,,,,,,0.0,,0.0,0.0,2942.325,2942.325,-2942.32494,,
Algeria,2020-01-31,28.034,1.66,43697354,4115,,,0,556,0,0,556,-556,,-53.83333,,,,,,,,,,,,0.0,,0.0,0.0,12.724,12.724,-12.72388,,
Andorra,2020-01-31,42.506,1.522,78418,42030,,,0,4211,0,0,4211,-4211,,-406.83333,,,,,,,,,,,,0.0,,0.0,0.0,53699.406,53699.406,-53699.40575,,
Angola,2020-01-31,-11.2027,17.874,33046756,3432,,,0,352,0,0,352,-352,,-34.0,,,,,,,,,,,,0.0,,0.0,0.0,10.652,10.652,-10.65157,,
Antigua and Barbuda,2020-01-31,17.061,-61.7964,98848,16727,,,0,45,0,0,45,-45,,-4.33333,,,,,,,,,,,,0.0,,0.0,0.0,455.244,455.244,-455.24442,,
Argentina,2020-01-31,-38.4161,-63.6167,45433446,11684,,,0,11,0,0,11,-11,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.2421,0.2421,-0.24211,,
Armenia,2020-01-31,40.069,45.038,2938968,4212,,,0,10090,0,0,10090,-10090,,-974.83333,,,,,,,,,,,,0.0,,0.0,0.0,3433.178,3433.178,-3433.1779,,
Australia,2020-01-31,-31.99619,141.233,25731295,57396,,,9,5426,0,9,5426,-5417,1.167,-523.33333,,,,,,,,,,,,0.0,0.0,0.3498,0.0,210.872,210.872,-210.52186,,
Austria,2020-01-31,47.516,14.55,8937767,51500,,,0,3074,0,0,3074,-3074,,-297.0,,,,,,,,,,,,0.0,,0.0,0.0,343.934,343.934,-343.93378,,
Azerbaijan,2020-01-31,40.143,47.577,10175641,4722,,,0,7150,0,0,7150,-7150,,-690.83333,,,,,,,,,,,,0.0,,0.0,0.0,702.658,702.658,-702.65844,,
Bahamas,2020-01-31,25.034,-77.3963,396839,32218,,,0,3264,0,0,3264,-3264,,-315.33333,,,,,,,,,,,,0.0,,0.0,0.0,8224.998,8224.998,-8224.99805,,
Bahrain,2020-01-31,26.028,50.55,1726667,24051,,,0,43,0,0,43,-43,,-4.16667,,,,,,,,,,,,0.0,,0.0,0.0,24.903,24.903,-24.90347,,
Bangladesh,2020-01-31,23.685,90.356,165611088,1698,,,0,6260,0,0,6260,-6260,,-604.83333,,,,,,,,,,,,0.0,,0.0,0.0,37.799,37.799,-37.7994,,
Barbados,2020-01-31,13.194,-59.5432,288373,17949,,,0,28366,0,0,28366,-28366,,-2740.66667,,,,,,,,,,,,0.0,,0.0,0.0,98365.658,98365.658,-98365.65837,,
Belarus,2020-01-31,53.71,27.953,9429921,6330,,,0,40,0,0,40,-40,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,4.242,4.242,-4.24182,,
Belgium,2020-01-31,50.833,4.0,11572730,47472,,,0,20081,0,0,20081,-20081,,-1940.16667,,,,,,,,,,,,0.0,,0.0,0.0,1735.2,1735.2,-1735.19991,,
Belize,2020-01-31,13.194,-59.5432,402155,4885,,,0,24899,0,0,24899,-24899,,-2405.5,,,,,,,,,,,,0.0,,0.0,0.0,61913.939,61913.939,-61913.93866,,
Benin,2020-01-31,9.308,2.316,12160701,1241,,,0,8,0,0,8,-8,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.6579,0.6579,-0.65786,,
Bhutan,2020-01-31,27.514,90.434,775132,3243,,,0,140,0,0,140,-140,,-13.66667,,,,,,,,,,,,0.0,,0.0,0.0,180.614,180.614,-180.6144,,
Bolivia,2020-01-31,-16.2902,-63.5887,11736772,3549,,,0,22,0,0,22,-22,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,1.874,1.874,-1.87445,,
Bosnia and Herzegovina,2020-01-31,43.916,17.679,3279568,6066,,,0,5896,0,0,5896,-5896,,-569.5,,,,,,,,,,,,0.0,,0.0,0.0,1797.798,1797.798,-1797.79776,,
Botswana,2020-01-31,-22.3285,24.685,2334686,8259,,,0,1147,0,0,1147,-1147,,-110.83333,,,,,,,,,,,,0.0,,0.0,0.0,491.287,491.287,-491.28662,,
Brazil,2020-01-31,-14.235,-51.9253,213724406,9001,,,0,19,0,0,19,-19,,-1.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.0889,0.0889,-0.0889,,
Brunei,2020-01-31,4.535,114.728,441178,31628,,,0,290147,0,0,290147,-290147,,-28032.33333,,,,,,,,,,,,0.0,,0.0,0.0,657664.253,657664.253,-657664.25343,,
Bulgaria,2020-01-31,42.734,25.486,6908148,9272,,,0,60,0,0,60,-60,,-5.83333,,,,,,,,,,,,0.0,,0.0,0.0,8.685,8.685,-8.6854,,
Burkina Faso,2020-01-31,12.238,-1.5616,20953200,715,,,0,1219,0,0,1219,-1219,,-117.83333,,,,,,,,,,,,0.0,,0.0,0.0,58.177,58.177,-58.17727,,
Burma,2020-01-31,21.916,95.956,,,,,0,369,0,0,369,-369,,-35.66667,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-01-31,-3.3731,29.919,11893778,272,,,0,102,0,0,102,-102,,-9.83333,,,,,,,,,,,,0.0,,0.0,0.0,8.576,8.576,-8.57591,,
Cabo Verde,2020-01-31,16.539,-23.0418,558398,3635,,,0,31,0,0,31,-31,,-3.0,,,,,,,,,,,,0.0,,0.0,0.0,55.516,55.516,-55.51596,,
Cambodia,2020-01-31,11.55,104.917,16782527,1510,,,1,248,0,1,248,-247,0.0,-23.83333,,,,,,,,,,,,0.0,0.0,0.05959,0.0,14.777,14.777,-14.71769,,
Cameroon,2020-01-31,3.848,11.502,26614607,1534,,,0,53,0,0,53,-53,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,1.991,1.991,-1.99139,,
