country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-19,33.0,65.0,39653765,,,,7653,4244,178,7653,4422,3231,469.0,277.667,6.167,283.833,185.167,30.361,18.306,-0.13889,18.167,12.194,-1.38889,-2.18056,,0.04025,0.02326,192.996,4.489,107.026,111.515,81.48,,
Albania,2020-05-19,41.153,20.168,2842650,5269,,,949,805,31,949,836,113,8.0,11.167,0.0,11.167,-3.16667,-0.38889,-0.25,,,,,,,0.03708,0.03267,333.843,10.905,283.186,294.092,39.752,,
Algeria,2020-05-19,28.034,1.66,43697354,4115,,,7377,4936,561,7377,5497,1880,182.833,163.167,6.667,169.833,13.0,0.05556,1.139,0.25,1.389,-1.33333,,,,0.1021,0.07605,168.82,12.838,112.959,125.797,43.023,,
Andorra,2020-05-19,42.506,1.522,78418,42030,,,761,691,51,761,742,19,0.1667,2.0,0.0,2.0,-1.83333,0.02778,-0.11111,-0.05556,-0.16667,0.1944,,,,0.06873,0.06702,9704.405,650.361,8811.752,9462.113,242.291,,
Angola,2020-05-19,-11.2027,17.874,33046756,3432,,,52,37,3,52,40,12,2.0,0.8333,0.1667,1.0,1.0,0.3056,0.1111,0.0,0.1111,0.1944,-0.04861,-0.01736,,0.075,0.05769,1.574,0.09078,1.12,1.21,0.3631,,
Antigua and Barbuda,2020-05-19,17.061,-61.7964,98848,16727,,,25,21,3,25,24,1,0.0,0.1667,0.0,0.1667,-0.16667,,,,,,,,,0.125,0.12,252.914,30.35,212.447,242.797,10.117,,
Argentina,2020-05-19,-38.4161,-63.6167,45433446,11684,,samples tested,8809,5687,393,8809,6080,2729,474.0,236.333,11.667,248.0,226.0,52.472,18.75,0.2778,19.028,33.444,0.3819,-3.90278,,0.06464,0.04461,193.888,8.65,125.172,133.822,60.066,,
Armenia,2020-05-19,40.069,45.038,2938968,4212,,,5041,3199,64,5041,3263,1778,274.167,152.833,3.167,156.0,118.167,20.806,10.222,0.1944,10.417,10.389,-1.0,-0.45312,,0.01961,0.0127,1715.228,21.776,1088.477,1110.254,604.974,,
Australia,2020-05-19,-31.99619,141.233,25731295,57396,1085870,samples tested,7072,6759,100,7072,6859,213,9.167,19.667,0.5,20.167,-11.0,-0.80556,-0.97222,0.0,-0.97222,0.1667,,,,0.01458,0.01414,274.84,3.886,262.676,266.563,8.278,153.545,42200.363
Austria,2020-05-19,47.516,14.55,8937767,51500,372435,samples tested,16321,15027,632,16321,15659,662,39.167,60.333,1.0,61.333,-22.16667,-2.94444,-1.52778,0.02778,-1.5,-1.44444,,,,0.04036,0.03872,1826.071,70.711,1681.292,1752.004,74.068,22.819,41669.804
