country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-01,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-01,41.153,20.168,2842650,5269,,,0,7603,0,0,7603,-7603,,-734.66667,,,,,,,,,,,,0.0,,0.0,0.0,2674.617,2674.617,-2674.61699,,
Algeria,2020-02-01,28.034,1.66,43697354,4115,,,0,505,0,0,505,-505,,-48.83333,,,,,,,,,,,,0.0,,0.0,0.0,11.557,11.557,-11.55676,,
Andorra,2020-02-01,42.506,1.522,78418,42030,,,0,3828,0,0,3828,-3828,,-369.83333,,,,,,,,,,,,0.0,,0.0,0.0,48815.323,48815.323,-48815.32301,,
Angola,2020-02-01,-11.2027,17.874,33046756,3432,,,0,320,0,0,320,-320,,-31.0,,,,,,,,,,,,0.0,,0.0,0.0,9.683,9.683,-9.68325,,
Antigua and Barbuda,2020-02-01,17.061,-61.7964,98848,16727,,,0,41,0,0,41,-41,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,414.778,414.778,-414.77825,,
Argentina,2020-02-01,-38.4161,-63.6167,45433446,11684,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,0.2201,0.2201,-0.2201,,
Armenia,2020-02-01,40.069,45.038,2938968,4212,,,0,9173,0,0,9173,-9173,,-886.16667,,,,,,,,,,,,0.0,,0.0,0.0,3121.164,3121.164,-3121.16362,,
Australia,2020-02-01,-31.99619,141.233,25731295,57396,,,12,4934,0,12,4934,-4922,1.167,-475.66667,,,,-0.13889,,,,,,,,0.0,0.0,0.4664,0.0,191.751,191.751,-191.28458,,
Austria,2020-02-01,47.516,14.55,8937767,51500,,,0,2794,0,0,2794,-2794,,-270.0,,,,,,,,,,,,0.0,,0.0,0.0,312.606,312.606,-312.60605,,
Azerbaijan,2020-02-01,40.143,47.577,10175641,4722,,,0,6500,0,0,6500,-6500,,-628.0,,,,,,,,,,,,0.0,,0.0,0.0,638.78,638.78,-638.7804,,
Bahamas,2020-02-01,25.034,-77.3963,396839,32218,,,0,2968,0,0,2968,-2968,,-286.66667,,,,,,,,,,,,0.0,,0.0,0.0,7479.104,7479.104,-7479.10362,,
Bahrain,2020-02-01,26.028,50.55,1726667,24051,,,0,39,0,0,39,-39,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,22.587,22.587,-22.58687,,
Bangladesh,2020-02-01,23.685,90.356,165611088,1698,,,0,5691,0,0,5691,-5691,,-549.83333,,,,,,,,,,,,0.0,,0.0,0.0,34.364,34.364,-34.36364,,
Barbados,2020-02-01,13.194,-59.5432,288373,17949,,,0,25788,0,0,25788,-25788,,-2491.33333,,,,,,,,,,,,0.0,,0.0,0.0,89425.848,89425.848,-89425.84777,,
Belarus,2020-02-01,53.71,27.953,9429921,6330,,,0,36,0,0,36,-36,,-3.5,,,,,,,,,,,,0.0,,0.0,0.0,3.818,3.818,-3.81764,,
Belgium,2020-02-01,50.833,4.0,11572730,47472,,,0,18255,0,0,18255,-18255,,-1763.66667,,,,,,,,,,,,0.0,,0.0,0.0,1577.415,1577.415,-1577.41518,,
Belize,2020-02-01,13.194,-59.5432,402155,4885,,,0,22635,0,0,22635,-22635,,-2186.83333,,,,,,,,,,,,0.0,,0.0,0.0,56284.269,56284.269,-56284.2685,,
Benin,2020-02-01,9.308,2.316,12160701,1241,,,0,8,0,0,8,-8,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.6579,0.6579,-0.65786,,
Bhutan,2020-02-01,27.514,90.434,775132,3243,,,0,127,0,0,127,-127,,-12.33333,,,,,,,,,,,,0.0,,0.0,0.0,163.843,163.843,-163.84306,,
Bolivia,2020-02-01,-16.2902,-63.5887,11736772,3549,,,0,20,0,0,20,-20,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,1.704,1.704,-1.70405,,
Bosnia and Herzegovina,2020-02-01,43.916,17.679,3279568,6066,,,0,5360,0,0,5360,-5360,,-517.83333,,,,,,,,,,,,0.0,,0.0,0.0,1634.362,1634.362,-1634.3616,,
Botswana,2020-02-01,-22.3285,24.685,2334686,8259,,,0,1043,0,0,1043,-1043,,-100.66667,,,,,,,,,,,,0.0,,0.0,0.0,446.741,446.741,-446.74102,,
Brazil,2020-02-01,-14.235,-51.9253,213724406,9001,,,0,18,0,0,18,-18,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.08422,0.08422,-0.08422,,
Brunei,2020-02-01,4.535,114.728,441178,31628,,,0,263770,0,0,263770,-263770,,-25483.83333,,,,,,,,,,,,0.0,,0.0,0.0,597876.594,597876.594,-597876.59403,,
Bulgaria,2020-02-01,42.734,25.486,6908148,9272,,,0,55,0,0,55,-55,,-5.33333,,,,,,,,,,,,0.0,,0.0,0.0,7.962,7.962,-7.96161,,
Burkina Faso,2020-02-01,12.238,-1.5616,20953200,715,,,0,1108,0,0,1108,-1108,,-107.0,,,,,,,,,,,,0.0,,0.0,0.0,52.88,52.88,-52.87975,,
Burma,2020-02-01,21.916,95.956,,,,,0,336,0,0,336,-336,,-32.5,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-02-01,-3.3731,29.919,11893778,272,,,0,92,0,0,92,-92,,-9.0,,,,,,,,,,,,0.0,,0.0,0.0,7.735,7.735,-7.73514,,
Cabo Verde,2020-02-01,16.539,-23.0418,558398,3635,,,0,28,0,0,28,-28,,-2.83333,,,,,,,,,,,,0.0,,0.0,0.0,50.143,50.143,-50.14345,,
Cambodia,2020-02-01,11.55,104.917,16782527,1510,,,1,226,0,1,226,-225,0.0,-21.66667,,,,,,,,,,,,0.0,0.0,0.05959,0.0,13.466,13.466,-13.4068,,
Cameroon,2020-02-01,3.848,11.502,26614607,1534,,,0,49,0,0,49,-49,,-4.83333,,,,,,,,,,,,0.0,,0.0,0.0,1.841,1.841,-1.84109,,
Central African Republic,2020-02-01,6.611,20.939,4796900,476,,,0,2925,0,0,2925,-2925,,-282.66667,,,,,,,,,,,,0.0,,0.0,0.0,609.769,609.769,-609.76881,,
