country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-09,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-09,41.153,20.168,2842650,5269,,,0,3547,0,0,3547,-3547,,-342.66667,,,,,,,,,,,,0.0,,0.0,0.0,1247.779,1247.779,-1247.77936,,
Algeria,2020-02-09,28.034,1.66,43697354,4115,,,0,236,0,0,236,-236,,-22.83333,,,,,,,,,,,,0.0,,0.0,0.0,5.401,5.401,-5.40078,,
Andorra,2020-02-09,42.506,1.522,78418,42030,,,0,1786,0,0,1786,-1786,,-172.5,,,,,,,,,,,,0.0,,0.0,0.0,22775.383,22775.383,-22775.3832,,
Angola,2020-02-09,-11.2027,17.874,33046756,3432,,,0,149,0,0,149,-149,,-14.5,,,,,,,,,,,,0.0,,0.0,0.0,4.509,4.509,-4.50876,,
Antigua and Barbuda,2020-02-09,17.061,-61.7964,98848,16727,,,0,19,0,0,19,-19,,-1.83333,,,,,,,,,,,,0.0,,0.0,0.0,192.214,192.214,-192.21431,,
Argentina,2020-02-09,-38.4161,-63.6167,45433446,11684,,,0,5,0,0,5,-5,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.1101,0.1101,-0.11005,,
Armenia,2020-02-09,40.069,45.038,2938968,4212,,,0,4279,0,0,4279,-4279,,-413.5,,,,,,,,,,,,0.0,,0.0,0.0,1455.953,1455.953,-1455.95325,,
Australia,2020-02-09,-31.99619,141.233,25731295,57396,,,15,2309,0,15,2309,-2294,0.1667,-221.66667,,,,-0.08333,,,,,,,,0.0,0.0,0.5829,0.0,89.735,89.735,-89.15214,,
Austria,2020-02-09,47.516,14.55,8937767,51500,,,0,1304,0,0,1304,-1304,,-126.0,,,,,,,,,,,,0.0,,0.0,0.0,145.898,145.898,-145.89774,,
Azerbaijan,2020-02-09,40.143,47.577,10175641,4722,,,0,3032,0,0,3032,-3032,,-293.0,,,,,,,,,,,,0.0,,0.0,0.0,297.966,297.966,-297.96649,,
Bahamas,2020-02-09,25.034,-77.3963,396839,32218,,,0,1384,0,0,1384,-1384,,-133.83333,,,,,,,,,,,,0.0,,0.0,0.0,3487.56,3487.56,-3487.56045,,
Bahrain,2020-02-09,26.028,50.55,1726667,24051,,,0,18,0,0,18,-18,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,10.425,10.425,-10.42471,,
Bangladesh,2020-02-09,23.685,90.356,165611088,1698,,,0,2655,0,0,2655,-2655,,-256.5,,,,,,,,,,,,0.0,,0.0,0.0,16.032,16.032,-16.03154,,
Barbados,2020-02-09,13.194,-59.5432,288373,17949,,,0,12030,0,0,12030,-12030,,-1162.33333,,,,,,,,,,,,0.0,,0.0,0.0,41716.804,41716.804,-41716.80428,,
Belarus,2020-02-09,53.71,27.953,9429921,6330,,,0,17,0,0,17,-17,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,1.803,1.803,-1.80277,,
Belgium,2020-02-09,50.833,4.0,11572730,47472,,,1,8517,0,1,8517,-8516,0.0,-822.66667,,,,,,,,,,,,0.0,0.0,0.08641,0.0,735.954,735.954,-735.86785,,
Belize,2020-02-09,13.194,-59.5432,402155,4885,,,0,10559,0,0,10559,-10559,,-1020.33333,,,,,,,,,,,,0.0,,0.0,0.0,26256.046,26256.046,-26256.04555,,
Benin,2020-02-09,9.308,2.316,12160701,1241,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.3289,0.3289,-0.32893,,
Bhutan,2020-02-09,27.514,90.434,775132,3243,,,0,59,0,0,59,-59,,-5.66667,,,,,,,,,,,,0.0,,0.0,0.0,76.116,76.116,-76.11607,,
Bolivia,2020-02-09,-16.2902,-63.5887,11736772,3549,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.7668,0.7668,-0.76682,,
Bosnia and Herzegovina,2020-02-09,43.916,17.679,3279568,6066,,,0,2500,0,0,2500,-2500,,-241.5,,,,,,,,,,,,0.0,,0.0,0.0,762.296,762.296,-762.29552,,
Botswana,2020-02-09,-22.3285,24.685,2334686,8259,,,0,487,0,0,487,-487,,-47.0,,,,,,,,,,,,0.0,,0.0,0.0,208.593,208.593,-208.59336,,
