country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-15,33.0,65.0,39653765,,,,25527,17937,478,25527,18415,7112,,,,,,,,,,,,,,0.02596,0.01873,643.747,12.054,452.34,464.395,179.352,,
Albania,2020-06-15,41.153,20.168,2842650,5269,,,1590,1206,36,1590,1242,348,,,,,,,,,,,,,,0.02899,0.02264,559.337,12.664,424.252,436.916,122.421,,
Algeria,2020-06-15,28.034,1.66,43697354,4115,,,11031,8908,777,11031,9685,1346,,,,,,,,,,,,,,0.08023,0.07044,252.441,17.781,203.857,221.638,30.803,,
Andorra,2020-06-15,42.506,1.522,78418,42030,,,853,774,51,853,825,28,,,,,,,,,,,,,,0.06182,0.05979,10877.605,650.361,9870.183,10520.544,357.061,,
Angola,2020-06-15,-11.2027,17.874,33046756,3432,,,142,91,6,142,97,45,,,,,,,,,,,,,,0.06186,0.04225,4.297,0.1816,2.754,2.935,1.362,,
Antigua and Barbuda,2020-06-15,17.061,-61.7964,98848,16727,,,26,23,3,26,26,0,,,,,,,,,,,,,,0.1154,0.1154,263.03,30.35,232.68,263.03,0.0,,
Argentina,2020-06-15,-38.4161,-63.6167,45433446,11684,239941,samples tested,32785,20898,854,32785,21752,11033,,,,,,,,,,,,,,0.03926,0.02605,721.605,18.797,459.97,478.766,242.839,7.319,5281.153
Armenia,2020-06-15,40.069,45.038,2938968,4212,,,17064,11560,285,17064,11845,5219,,,,,,,,,,,,,,0.02406,0.0167,5806.12,96.973,3933.353,4030.326,1775.793,,
Australia,2020-06-15,-31.99619,141.233,25731295,57396,1828149,samples tested,7347,7122,102,7347,7224,123,,,,,,,,,,,,,,0.01412,0.01388,285.528,3.964,276.784,280.748,4.78,248.829,71047.687
Austria,2020-06-15,47.516,14.55,8937767,51500,527670,samples tested,17135,16118,678,17135,16796,339,,,,,,,,,,,,,,0.04037,0.03957,1917.146,75.858,1803.359,1879.217,37.929,30.795,59038.236
Azerbaijan,2020-06-15,40.143,47.577,10175641,4722,,,10324,6986,122,10324,7108,3216,,,,,,,,,,,,,,0.01716,0.01182,1014.58,11.989,686.542,698.531,316.049,,
Bahamas,2020-06-15,25.034,-77.3963,396839,32218,,,103,90,11,103,101,2,,,,,,,,,,,,,,0.1089,0.1068,259.551,27.719,226.792,254.511,5.04,,
Bahrain,2020-06-15,26.028,50.55,1726667,24051,425192,units unclear,19013,13763,46,19013,13809,5204,,,,,,,,,,,,,,0.00333,0.00242,11011.388,26.641,7970.848,7997.489,3013.899,22.363,246250.146
