country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-09,33.0,65.0,39653765,,,,21459,14237,384,21459,14621,6838,665.833,608.667,19.833,628.5,37.333,-3.44444,3.167,0.1111,3.278,-6.72222,,,,0.02626,0.01789,541.159,9.684,359.033,368.717,172.443,,
Albania,2020-06-09,41.153,20.168,2842650,5269,,,1299,1074,34,1299,1108,191,30.667,17.167,0.3333,17.5,13.167,4.889,1.139,0.02778,1.167,3.722,,,,0.03069,0.02617,456.968,11.961,377.816,389.777,67.191,,
Algeria,2020-06-09,28.034,1.66,43697354,4115,,,10382,8196,724,10382,8920,1462,108.0,125.0,8.833,133.833,-25.83333,0.0,-2.47222,0.05556,-2.41667,2.417,,,,0.08117,0.06974,237.589,16.569,187.563,204.131,33.457,,
Andorra,2020-06-09,42.506,1.522,78418,42030,,,852,752,51,852,803,49,0.1667,4.667,0.0,4.667,-4.5,0.0,-0.44444,,,,,,,0.06351,0.05986,10864.852,650.361,9589.635,10239.996,624.857,,
Angola,2020-06-09,-11.2027,17.874,33046756,3432,,,96,72,4,96,76,20,7.0,2.0,0.1667,2.167,4.833,1.0,0.2778,,,,,,,0.05263,0.04167,2.905,0.121,2.179,2.3,0.6052,,
Antigua and Barbuda,2020-06-09,17.061,-61.7964,98848,16727,,,26,22,3,26,25,1,0.0,0.1667,0.0,0.1667,-0.16667,,,,,,,,,0.12,0.1154,263.03,30.35,222.564,252.914,10.117,,
Argentina,2020-06-09,-38.4161,-63.6167,45433446,11684,203051,samples tested,24761,15822,717,24761,16539,8222,1124.0,723.333,22.833,746.167,377.833,70.306,33.472,0.08333,33.556,36.75,,,,0.04335,0.02896,544.995,15.781,348.246,364.027,180.968,8.2,4469.197
Armenia,2020-06-09,40.069,45.038,2938968,4212,,,13675,9012,217,13675,9229,4446,486.167,400.167,11.333,411.5,74.667,6.611,7.917,0.5833,8.5,-1.88889,,,,0.02351,0.01587,4652.994,73.835,3066.382,3140.218,1512.776,,
Australia,2020-06-09,-31.99619,141.233,25731295,57396,1650684,samples tested,7274,7062,102,7274,7164,110,5.833,10.333,0.0,10.333,-4.5,1.083,-0.33333,,,,,,,0.01424,0.01402,282.691,3.964,274.452,278.416,4.275,226.929,64150.833
Austria,2020-06-09,47.516,14.55,8937767,51500,500921,samples tested,16979,15926,672,16979,16598,381,27.667,34.667,0.5,35.167,-7.5,-1.44444,-0.55556,0.1111,-0.44444,-1.0,,,,0.04049,0.03958,1899.692,75.187,1781.877,1857.063,42.628,29.502,56045.431
Azerbaijan,2020-06-09,40.143,47.577,10175641,4722,,,8191,5431,98,8191,5529,2662,329.833,233.667,4.833,238.5,91.333,5.611,9.222,0.05556,9.278,-3.66667,,,,0.01772,0.01196,804.962,9.631,533.726,543.356,261.605,,
Bahamas,2020-06-09,25.034,-77.3963,396839,32218,,,103,89,11,103,100,3,0.0,0.3333,0.0,0.3333,-0.33333,-0.02778,-0.02778,,,,,,,0.11,0.1068,259.551,27.719,224.272,251.991,7.56,,
Bahrain,2020-06-09,26.028,50.55,1726667,24051,378235,units unclear,15731,11235,29,15731,11264,4467,481.0,403.667,2.0,405.667,75.333,10.167,7.0,0.2222,7.222,2.944,,,,0.00257,0.00184,9110.616,16.795,6506.756,6523.551,2587.065,24.044,219054.977
Bangladesh,2020-06-09,23.685,90.356,165611088,1698,425495,samples tested,71675,45789,975,71675,46764,24911,3082.833,2189.5,41.5,2231.0,851.833,66.917,71.833,0.1389,71.972,-5.05556,,,,0.02085,0.0136,432.791,5.887,276.485,282.372,150.419,5.936,2569.242
Barbados,2020-06-09,13.194,-59.5432,288373,17949,,,92,84,7,92,91,1,0.6667,0.3333,0.0,0.3333,0.3333,,0.02778,,,,,,,0.07692,0.07609,319.031,24.274,291.289,315.564,3.468,,
