country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-05-14,33.0,65.0,39653765,,,,5639,3058,136,5639,3194,2445,329.5,209.0,7.833,216.833,112.667,17.917,11.556,0.6667,12.222,5.694,1.917,1.047,,0.04258,0.02412,142.206,3.43,77.118,80.547,61.659,,
Albania,2020-05-14,41.153,20.168,2842650,5269,,,898,746,31,898,777,121,12.333,11.167,0.0,11.167,1.167,0.5,-0.02778,,,,-0.3125,,,0.0399,0.03452,315.902,10.905,262.431,273.336,42.566,,
Algeria,2020-05-14,28.034,1.66,43697354,4115,,,6442,4137,529,6442,4666,1776,188.0,153.167,6.833,160.0,28.0,0.75,2.333,-0.05556,2.278,-1.52778,-0.45139,-0.10417,,0.1134,0.08212,147.423,12.106,94.674,106.78,40.643,,
Andorra,2020-05-14,42.506,1.522,78418,42030,,,761,681,49,761,730,31,1.0,2.333,0.5,2.833,-1.83333,-0.22222,-0.16667,0.0,-0.16667,-0.05556,,,,0.06712,0.06439,9704.405,624.857,8684.231,9309.087,395.317,,
Angola,2020-05-14,-11.2027,17.874,33046756,3432,,,48,34,2,48,36,12,0.5,1.167,0.0,1.167,-0.66667,-0.02778,-0.08333,,,,,,,0.05556,0.04167,1.452,0.06052,1.029,1.089,0.3631,,
Antigua and Barbuda,2020-05-14,17.061,-61.7964,98848,16727,,,25,21,3,25,24,1,0.0,0.0,0.0,0.0,0.0,,-0.02778,,,,,,,0.125,0.12,252.914,30.35,212.447,242.797,10.117,,
Argentina,2020-05-14,-38.4161,-63.6167,45433446,11684,93673,samples tested,7134,4659,353,7134,5012,2122,298.333,180.167,9.833,190.0,108.333,17.389,10.056,-0.27778,9.778,7.611,4.306,2.203,,0.07043,0.04948,157.021,7.77,102.546,110.315,46.706,13.131,2061.763
Armenia,2020-05-14,40.069,45.038,2938968,4212,,,3860,2555,49,3860,2604,1256,180.0,111.333,2.333,113.667,66.333,16.111,5.5,0.3333,5.833,10.278,1.014,-0.7691,,0.01882,0.01269,1313.386,16.673,869.353,886.025,427.361,,
Australia,2020-05-14,-31.99619,141.233,25731295,57396,943480,samples tested,7019,6647,98,7019,6745,274,14.0,24.667,0.3333,25.0,-11.0,-1.08333,-0.97222,0.02778,-0.94444,-0.13889,-0.29861,,,0.01453,0.01396,272.781,3.809,258.324,262.132,10.649,134.418,36666.635
Austria,2020-05-14,47.516,14.55,8937767,51500,344606,samples tested,16058,14710,626,16058,15336,722,60.0,65.167,1.5,66.667,-6.66667,0.3056,-1.25,-0.13889,-1.38889,1.694,-0.875,,,0.04082,0.03898,1796.646,70.04,1645.825,1715.865,80.781,21.46,38556.163
Azerbaijan,2020-05-14,40.143,47.577,10175641,4722,,,2879,2047,35,2879,2082,797,114.167,70.333,1.167,71.5,42.667,4.222,3.472,0.02778,3.5,0.7222,-0.20833,-0.31076,,0.01681,0.01216,282.931,3.44,201.167,204.606,78.324,,
Bahamas,2020-05-14,25.034,-77.3963,396839,32218,,,96,72,11,96,83,13,0.5,1.167,0.0,1.167,-0.66667,-0.08333,-0.08333,,,,-0.03472,,,0.1325,0.1146,241.912,27.719,181.434,209.153,32.759,,
Bahrain,2020-05-14,26.028,50.55,1726667,24051,211127,units unclear,6198,3871,10,6198,3881,2317,286.667,201.0,0.6667,201.667,85.0,-1.77778,8.694,0.0,8.694,-10.47222,-1.35417,,,0.00258,0.00161,3589.575,5.792,2241.891,2247.683,1341.892,34.064,122274.301
Bangladesh,2020-05-14,23.685,90.356,165611088,1698,151930,samples tested,18863,10523,283,18863,10806,8057,1096.167,698.167,14.833,713.0,383.167,59.611,35.528,0.7222,36.25,23.361,4.187,0.1076,,0.02619,0.015,113.899,1.709,63.54,65.249,48.65,8.054,917.39
Barbados,2020-05-14,13.194,-59.5432,288373,17949,,,85,74,7,85,81,4,0.6667,0.3333,0.0,0.3333,0.3333,0.08333,0.02778,,,,,,,0.08642,0.08235,294.757,24.274,256.612,280.886,13.871,,
Belarus,2020-05-14,53.71,27.953,9429921,6330,308156,samples tested,26772,17327,151,26772,17478,9294,957.333,833.5,5.0,838.5,118.833,-0.47222,10.722,-0.05556,10.667,-11.13889,-1.15972,,,0.00864,0.00564,2839.048,16.013,1837.449,1853.462,985.586,11.51,32678.535
Belgium,2020-05-14,50.833,4.0,11572730,47472,539708,units unclear,54288,39340,8903,54288,48243,6045,305.167,512.5,57.5,570.0,-264.83333,-16.16667,-19.86111,-3.75,-23.61111,7.444,,,,0.1845,0.164,4691.028,769.309,3399.371,4168.679,522.349,9.942,46636.187
Belize,2020-05-14,13.194,-59.5432,402155,4885,,,18,17,2,18,19,-1,0.0,-0.16667,0.0,-0.16667,0.1667,,,,,,,,,0.1053,0.1111,44.759,4.973,42.272,47.245,-2.4866,,
Benin,2020-05-14,9.308,2.316,12160701,1241,,,339,174,2,339,176,163,3.333,14.833,0.0,14.833,-11.5,-8.5,-1.36111,,,,,,,0.01136,0.0059,27.877,0.1645,14.308,14.473,13.404,,
Bhutan,2020-05-14,27.514,90.434,775132,3243,,,20,8,0,20,8,12,2.0,0.6667,,,,-0.33333,0.1111,,,,-0.13889,,,0.0,0.0,25.802,0.0,10.321,10.321,15.481,,
Bolivia,2020-05-14,-16.2902,-63.5887,11736772,3549,14159,units unclear,3372,1723,152,3372,1875,1497,209.5,125.5,7.833,133.333,76.167,12.25,6.889,0.02778,6.917,5.333,1.819,0.3715,,0.08107,0.04508,287.302,12.951,146.804,159.754,127.548,4.199,1206.379
Bosnia and Herzegovina,2020-05-14,43.916,17.679,3279568,6066,,,2218,1714,122,2218,1836,382,24.833,31.5,3.333,34.833,-10.0,-0.77778,-0.72222,-0.27778,-1.0,0.2222,,,,0.06645,0.055,676.309,37.2,522.63,559.83,116.479,,
Botswana,2020-05-14,-22.3285,24.685,2334686,8259,,,24,21,1,24,22,2,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.0,,,,,,,0.04545,0.04167,10.28,0.4283,8.995,9.423,0.8566,,
Brazil,2020-05-14,-14.235,-51.9253,213724406,9001,132467,samples tested,203165,105488,13999,203165,119487,83678,11914.333,6756.333,744.167,7500.5,4413.833,892.861,374.278,24.389,398.667,494.194,7.056,-29.27778,,0.1172,0.0689,950.593,65.5,493.57,559.07,391.523,0.652,619.803
Brunei,2020-05-14,4.535,114.728,441178,31628,,,141,152,1,141,153,-12,0.0,-1.16667,0.0,-1.16667,1.167,,,,,,,,,0.00654,0.00709,319.599,2.267,344.532,346.799,-27.19991,,
Bulgaria,2020-05-14,42.734,25.486,6908148,9272,61711,samples tested,2100,1536,99,2100,1635,465,36.833,40.333,2.5,42.833,-6.0,-1.0,-0.80556,0.1111,-0.69444,-0.30556,,,,0.06055,0.04714,303.989,14.331,222.346,236.677,67.312,29.386,8933.074
Burkina Faso,2020-05-14,12.238,-1.5616,20953200,715,,,773,631,51,773,682,91,6.0,8.5,0.1667,8.667,-2.66667,0.1944,-0.33333,-0.05556,-0.38889,0.5833,,,,0.07478,0.06598,36.892,2.434,30.115,32.549,4.343,,
Burma,2020-05-14,21.916,95.956,,,,,181,148,6,181,154,27,0.6667,2.5,0.0,2.5,-1.83333,0.3889,-0.13889,,,,,,,0.03896,0.03315,,,,,,,
Burundi,2020-05-14,-3.3731,29.919,11893778,272,,,15,12,1,15,13,2,1.333,0.1667,0.0,0.1667,1.167,,0.1111,,,,,,,0.07692,0.06667,1.261,0.08408,1.009,1.093,0.1682,,
Cabo Verde,2020-05-14,16.539,-23.0418,558398,3635,,,315,181,2,315,183,132,11.333,10.667,0.1667,10.833,0.5,-1.41667,0.08333,,,,,,,0.01093,0.00635,564.114,3.582,324.142,327.723,236.391,,
Cambodia,2020-05-14,11.55,104.917,16782527,1510,,,122,121,0,122,121,1,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,7.269,0.0,7.21,7.21,0.05959,,
Cameroon,2020-05-14,3.848,11.502,26614607,1534,,,2954,1937,139,2954,2076,878,69.333,74.167,2.5,76.667,-7.33333,2.556,4.083,-0.66667,3.417,-0.86111,2.451,0.6736,,0.06696,0.04705,110.992,5.223,72.78,78.002,32.989,,
