country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-01-23,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-23,41.153,20.168,2842650,5269,,,0,17928,0,0,17928,-17928,,,,,,,,,,,,,,0.0,,0.0,0.0,6306.791,6306.791,-6306.7912,,
Algeria,2020-01-23,28.034,1.66,43697354,4115,,,0,1191,0,0,1191,-1191,,,,,,,,,,,,,,0.0,,0.0,0.0,27.256,27.256,-27.25565,,
Andorra,2020-01-23,42.506,1.522,78418,42030,,,0,9027,0,0,9027,-9027,,,,,,,,,,,,,,0.0,,0.0,0.0,115113.877,115113.877,-115113.87692,,
Angola,2020-01-23,-11.2027,17.874,33046756,3432,,,0,754,0,0,754,-754,,,,,,,,,,,,,,0.0,,0.0,0.0,22.816,22.816,-22.81616,,
Antigua and Barbuda,2020-01-23,17.061,-61.7964,98848,16727,,,0,96,0,0,96,-96,,,,,,,,,,,,,,0.0,,0.0,0.0,971.188,971.188,-971.18809,,
Argentina,2020-01-23,-38.4161,-63.6167,45433446,11684,,,0,23,0,0,23,-23,,,,,,,,,,,,,,0.0,,0.0,0.0,0.5062,0.5062,-0.50623,,
Armenia,2020-01-23,40.069,45.038,2938968,4212,,,0,21629,0,0,21629,-21629,,,,,,,,,,,,,,0.0,,0.0,0.0,7359.386,7359.386,-7359.38602,,
Australia,2020-01-23,-31.99619,141.233,25731295,57396,,,0,11627,0,0,11627,-11627,,,,,,,,,,,,,,0.0,,0.0,0.0,451.862,451.862,-451.86222,,
Austria,2020-01-23,47.516,14.55,8937767,51500,,,0,6589,0,0,6589,-6589,,,,,,,,,,,,,,0.0,,0.0,0.0,737.209,737.209,-737.20875,,
Azerbaijan,2020-01-23,40.143,47.577,10175641,4722,,,0,15327,0,0,15327,-15327,,,,,,,,,,,,,,0.0,,0.0,0.0,1506.244,1506.244,-1506.24418,,
Bahamas,2020-01-23,25.034,-77.3963,396839,32218,,,0,6997,0,0,6997,-6997,,,,,,,,,,,,,,0.0,,0.0,0.0,17631.836,17631.836,-17631.83558,,
Bahrain,2020-01-23,26.028,50.55,1726667,24051,,,0,92,0,0,92,-92,,,,,,,,,,,,,,0.0,,0.0,0.0,53.282,53.282,-53.28184,,
Bangladesh,2020-01-23,23.685,90.356,165611088,1698,,,0,13419,0,0,13419,-13419,,,,,,,,,,,,,,0.0,,0.0,0.0,81.027,81.027,-81.02718,,
