country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-19,33.0,65.0,39653765,,,,22,9,0,22,9,13,3.167,1.167,,,,1.306,0.1389,,,,0.5208,,,0.0,0.0,0.5548,0.0,0.227,0.227,0.3278,,
Albania,2020-03-19,41.153,20.168,2842650,5269,,,64,107,2,64,109,-45,6.333,-4.66667,0.1667,-4.5,10.833,1.417,,0.05556,,,0.4861,,,0.01835,0.03125,22.514,0.7036,37.641,38.345,-15.8303,,
Algeria,2020-03-19,28.034,1.66,43697354,4115,,,87,26,9,87,35,52,24.5,2.5,2.167,4.667,19.833,4.278,1.222,0.1389,1.361,2.917,0.3403,-0.23264,,0.2571,0.1034,1.991,0.206,0.595,0.801,1.19,,
Andorra,2020-03-19,42.506,1.522,78418,42030,,,53,51,0,53,51,2,18.5,-0.66667,,,,2.306,,,,,0.25,,,0.0,0.0,675.865,0.0,650.361,650.361,25.504,,
Angola,2020-03-19,-11.2027,17.874,33046756,3432,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.121,0.121,-0.12104,,
Antigua and Barbuda,2020-03-19,17.061,-61.7964,98848,16727,,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,10.117,0.0,10.117,10.117,0.0,,
Argentina,2020-03-19,-38.4161,-63.6167,45433446,11684,,,97,25,3,97,28,69,35.0,6.0,0.3333,6.333,28.667,6.222,1.861,0.1111,1.972,4.25,0.9306,-0.27257,,0.1071,0.03093,2.135,0.06603,0.5503,0.6163,1.519,,
Armenia,2020-03-19,40.069,45.038,2938968,4212,,,115,126,0,115,126,-11,23.667,-2.5,,,,1.194,,,,,-0.3125,,,0.0,0.0,39.129,0.0,42.872,42.872,-3.74281,,
Australia,2020-03-19,-31.99619,141.233,25731295,57396,,,681,249,6,681,255,426,195.333,36.333,0.6667,37.0,158.333,33.389,11.028,-0.02778,11.0,22.389,2.722,-1.32639,,0.02353,0.00881,26.466,0.2332,9.677,9.91,16.556,,
Austria,2020-03-19,47.516,14.55,8937767,51500,13724,samples tested,2013,540,6,2013,546,1467,427.333,120.333,2.167,122.5,304.833,57.389,25.472,0.5278,26.0,31.389,5.785,-3.01215,,0.01099,0.00298,225.224,0.6713,60.418,61.089,164.135,6.818,1535.507
Azerbaijan,2020-03-19,40.143,47.577,10175641,4722,,,44,86,1,44,87,-43,6.167,-5.0,0.0,-5.0,11.167,0.5556,,,,,0.3819,0.1198,-0.01389,0.01149,0.02273,4.324,0.09827,8.452,8.55,-4.22578,,
Bahamas,2020-03-19,25.034,-77.3963,396839,32218,,,3,34,0,3,34,-31,0.5,-3.16667,,,,,,,,,,,,0.0,0.0,7.56,0.0,85.677,85.677,-78.11732,,
Bahrain,2020-03-19,26.028,50.55,1726667,24051,,units unclear,278,139,1,278,140,138,20.0,11.167,0.1667,11.333,8.667,1.611,0.5556,,,,-0.31944,,,0.00714,0.0036,161.004,0.5792,80.502,81.081,79.923,,
Bangladesh,2020-03-19,23.685,90.356,165611088,1698,427,samples tested,17,68,1,17,69,-52,3.167,-5.5,,,,0.2222,,,,,-0.09028,,,0.01449,0.05882,0.1027,0.00604,0.4106,0.4166,-0.31399,25.118,2.578
Barbados,2020-03-19,13.194,-59.5432,288373,17949,,,5,293,0,5,293,-288,,-28.0,,,,,,,,,,,,0.0,0.0,17.339,0.0,1016.045,1016.045,-998.70654,,
Belarus,2020-03-19,53.71,27.953,9429921,6330,,samples tested,51,18,0,51,18,33,6.667,3.167,,,,0.3056,0.3333,,,,-0.34028,,,0.0,0.0,5.408,0.0,1.909,1.909,3.499,,
Belgium,2020-03-19,50.833,4.0,11572730,47472,20072,units unclear,1795,708,21,1795,729,1066,390.5,84.667,11.667,96.333,294.167,52.944,19.194,3.861,23.056,29.889,6.729,3.582,0.4093,0.02881,0.0117,155.106,1.815,61.178,62.993,92.113,11.182,1734.422
Belize,2020-03-19,13.194,-59.5432,402155,4885,,,0,257,0,0,257,-257,,-24.83333,,,,,,,,,,,,0.0,,0.0,0.0,639.057,639.057,-639.05708,,
Benin,2020-03-19,9.308,2.316,12160701,1241,,,2,0,0,2,0,2,0.1667,,,,,,,,,,,,,,0.0,0.1645,0.0,0.0,0.0,0.1645,,
Bhutan,2020-03-19,27.514,90.434,775132,3243,,,1,2,0,1,2,-1,0.1667,-0.16667,,,,,,,,,,,,0.0,0.0,1.29,0.0,2.58,2.58,-1.2901,,
Bolivia,2020-03-19,-16.2902,-63.5887,11736772,3549,84,units unclear,12,5,0,12,5,7,2.167,0.6667,,,,0.3056,0.08333,,,,0.1806,,,0.0,0.0,1.022,0.0,0.426,0.426,0.5964,7.0,7.157
Bosnia and Herzegovina,2020-03-19,43.916,17.679,3279568,6066,,,63,73,0,63,73,-10,16.833,-2.16667,,,,1.75,,,,,-0.11111,-0.00174,,0.0,0.0,19.21,0.0,22.259,22.259,-3.04918,,
Botswana,2020-03-19,-22.3285,24.685,2334686,8259,,,0,12,0,0,12,-12,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,5.14,5.14,-5.13988,,
Brazil,2020-03-19,-14.235,-51.9253,213724406,9001,,,621,107,6,621,113,508,224.333,35.833,,,,40.639,12.222,,,,1.507,-2.56076,,0.0531,0.00966,2.906,0.02807,0.5006,0.5287,2.377,,
Brunei,2020-03-19,4.535,114.728,441178,31628,,,75,3015,0,75,3015,-2940,5.667,-284.66667,,,,-0.11111,,,,,,,,0.0,0.0,169.999,0.0,6833.976,6833.976,-6663.9769,,
Bulgaria,2020-03-19,42.734,25.486,6908148,9272,,,94,24,3,94,27,67,22.5,6.667,0.1667,6.833,15.667,2.139,1.139,-0.05556,1.083,1.056,-0.38889,-0.13542,,0.1111,0.03191,13.607,0.4343,3.474,3.908,9.699,,
Burkina Faso,2020-03-19,12.238,-1.5616,20953200,715,,,33,16,1,33,17,16,10.0,0.5,,,,2.278,,,,,-0.11111,,,0.05882,0.0303,1.575,0.04773,0.7636,0.8113,0.7636,,
Burma,2020-03-19,21.916,95.956,,,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-03-19,-3.3731,29.919,11893778,272,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.08408,0.08408,-0.08408,,
Cabo Verde,2020-03-19,16.539,-23.0418,558398,3635,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-19,11.55,104.917,16782527,1510,,,37,11,0,37,11,26,12.833,2.333,,,,0.75,0.5833,,,,-0.16667,,,0.0,0.0,2.205,0.0,0.6554,0.6554,1.549,,
