country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-24,33.0,65.0,39653765,,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.02522,0.0,0.0,0.0,0.02522,,
Albania,2020-02-24,41.153,20.168,2842650,5269,,,0,849,0,0,849,-849,,-82.0,,,,,,,,,,,,0.0,,0.0,0.0,298.665,298.665,-298.66498,,
Algeria,2020-02-24,28.034,1.66,43697354,4115,,,0,56,0,0,56,-56,,-5.33333,,,,,,,,,,,,0.0,,0.0,0.0,1.282,1.282,-1.28154,,
Andorra,2020-02-24,42.506,1.522,78418,42030,,,0,428,0,0,428,-428,,-41.33333,,,,,,,,,,,,0.0,,0.0,0.0,5457.931,5457.931,-5457.93058,,
Angola,2020-02-24,-11.2027,17.874,33046756,3432,,,0,36,0,0,36,-36,,-3.5,,,,,,,,,,,,0.0,,0.0,0.0,1.089,1.089,-1.08937,,
Antigua and Barbuda,2020-02-24,17.061,-61.7964,98848,16727,,,0,5,0,0,5,-5,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,50.583,50.583,-50.58271,,
Argentina,2020-02-24,-38.4161,-63.6167,45433446,11684,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.02201,0.02201,-0.02201,,
Armenia,2020-02-24,40.069,45.038,2938968,4212,,,0,1024,0,0,1024,-1024,,-98.83333,,,,,,,,,,,,0.0,,0.0,0.0,348.422,348.422,-348.42162,,
Australia,2020-02-24,-31.99619,141.233,25731295,57396,,,15,564,0,15,564,-549,0.0,-53.0,,,,,,,,,,,,0.0,0.0,0.5829,0.0,21.919,21.919,-21.33589,,
Austria,2020-02-24,47.516,14.55,8937767,51500,,,0,312,0,0,312,-312,,-30.0,,,,,,,,,,,,0.0,,0.0,0.0,34.908,34.908,-34.90805,,
Azerbaijan,2020-02-24,40.143,47.577,10175641,4722,,,0,726,0,0,726,-726,,-70.16667,,,,,,,,,,,,0.0,,0.0,0.0,71.347,71.347,-71.34686,,
Bahamas,2020-02-24,25.034,-77.3963,396839,32218,,,0,331,0,0,331,-331,,-32.0,,,,,,,,,,,,0.0,,0.0,0.0,834.091,834.091,-834.09141,,
Bahrain,2020-02-24,26.028,50.55,1726667,24051,,,1,4,0,1,4,-3,,0.3333,,,,,,,,,,,,0.0,0.0,0.5792,0.0,2.317,2.317,-1.73745,,
Bangladesh,2020-02-24,23.685,90.356,165611088,1698,,,0,636,0,0,636,-636,,-61.33333,,,,,,,,,,,,0.0,,0.0,0.0,3.84,3.84,-3.84032,,
Barbados,2020-02-24,13.194,-59.5432,288373,17949,,,0,2880,0,0,2880,-2880,,-278.16667,,,,,,,,,,,,0.0,,0.0,0.0,9987.065,9987.065,-9987.06536,,
Belarus,2020-02-24,53.71,27.953,9429921,6330,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.4242,0.4242,-0.42418,,
Belgium,2020-02-24,50.833,4.0,11572730,47472,,,1,2040,0,1,2040,-2039,0.0,-196.83333,,,,,,,,,,,,0.0,0.0,0.08641,0.0,176.276,176.276,-176.19006,,
Belize,2020-02-24,13.194,-59.5432,402155,4885,,,0,2528,0,0,2528,-2528,,-244.33333,,,,,,,,,,,,0.0,,0.0,0.0,6286.133,6286.133,-6286.13346,,
Benin,2020-02-24,9.308,2.316,12160701,1241,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.08223,0.08223,-0.08223,,
Bhutan,2020-02-24,27.514,90.434,775132,3243,,,0,14,0,0,14,-14,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,18.061,18.061,-18.06144,,
Bolivia,2020-02-24,-16.2902,-63.5887,11736772,3549,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.1704,0.1704,-0.1704,,
Bosnia and Herzegovina,2020-02-24,43.916,17.679,3279568,6066,,,0,599,0,0,599,-599,,-57.83333,,,,,,,,,,,,0.0,,0.0,0.0,182.646,182.646,-182.64601,,
Botswana,2020-02-24,-22.3285,24.685,2334686,8259,,,0,116,0,0,116,-116,,-11.16667,,,,,,,,,,,,0.0,,0.0,0.0,49.685,49.685,-49.68548,,
Brazil,2020-02-24,-14.235,-51.9253,213724406,9001,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.00936,0.00936,-0.00936,,
Brunei,2020-02-24,4.535,114.728,441178,31628,,,0,29457,0,0,29457,-29457,,-2846.0,,,,,,,,,,,,0.0,,0.0,0.0,66768.969,66768.969,-66768.96853,,
Bulgaria,2020-02-24,42.734,25.486,6908148,9272,,,0,6,0,0,6,-6,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.8685,0.8685,-0.86854,,
Burkina Faso,2020-02-24,12.238,-1.5616,20953200,715,,,0,124,0,0,124,-124,,-12.0,,,,,,,,,,,,0.0,,0.0,0.0,5.918,5.918,-5.91795,,
Burma,2020-02-24,21.916,95.956,,,,,0,37,0,0,37,-37,,-3.66667,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-02-24,-3.3731,29.919,11893778,272,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,0.8408,0.8408,-0.84078,,
Cabo Verde,2020-02-24,16.539,-23.0418,558398,3635,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,5.373,5.373,-5.37251,,
Cambodia,2020-02-24,11.55,104.917,16782527,1510,,,1,26,0,1,26,-25,0.0,-2.33333,,,,,,,,,,,,0.0,0.0,0.05959,0.0,1.549,1.549,-1.48964,,
Cameroon,2020-02-24,3.848,11.502,26614607,1534,,,0,5,0,0,5,-5,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.1879,0.1879,-0.18787,,
Central African Republic,2020-02-24,6.611,20.939,4796900,476,,,0,327,0,0,327,-327,,-31.66667,,,,,,,,,,,,0.0,,0.0,0.0,68.169,68.169,-68.16903,,
Chad,2020-02-24,15.454,18.732,16575069,728,,,0,69,0,0,69,-69,,-6.66667,,,,,,,,,,,,0.0,,0.0,0.0,4.163,4.163,-4.16288,,
Chile,2020-02-24,-35.6751,-71.543,19148883,15923,,,0,34,0,0,34,-34,,-3.33333,,,,,,,,,,,,0.0,,0.0,0.0,1.776,1.776,-1.77556,,
China,2020-02-24,32.828,111.649,1407987086,9771,,,77241,59263,2595,77241,61858,15383,508.333,1385.667,84.667,1470.333,-962.0,-9.41667,-88.27778,-8.75,-97.02778,87.611,,,,0.04195,0.0336,54.859,1.843,42.091,43.934,10.926,,
Colombia,2020-02-24,4.571,-74.2973,50907732,6668,,,0,3626,0,0,3626,-3626,,-350.33333,,,,,,,,,,,,0.0,,0.0,0.0,71.227,71.227,-71.2269,,
Comoros,2020-02-24,-11.6455,43.333,872888,1415,,,0,1662,0,0,1662,-1662,,-160.66667,,,,,,,,,,,,0.0,,0.0,0.0,1904.024,1904.024,-1904.02434,,
Congo-Brazzaville,2020-02-24,-4.0383,21.759,5554412,2148,,,0,6,0,0,6,-6,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,1.08,1.08,-1.08022,,
Congo-Kinshasa,2020-02-24,-4.0383,21.759,89656528,562,,,0,29,0,0,29,-29,,-2.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.3235,0.3235,-0.32346,,
Costa Rica,2020-02-24,9.749,-83.7534,5130266,12027,,,0,167,0,0,167,-167,,-16.16667,,,,,,,,,,,,0.0,,0.0,0.0,32.552,32.552,-32.55192,,
Cote d'Ivoire,2020-02-24,7.54,-5.5471,26269866,1716,,,0,60,0,0,60,-60,,-5.66667,,,,,,,,,,,,0.0,,0.0,0.0,2.284,2.284,-2.28399,,
Croatia,2020-02-24,45.1,15.2,4047622,14915,,,0,171,0,0,171,-171,,-16.5,,,,,,,,,,,,0.0,,0.0,0.0,42.247,42.247,-42.24703,,
Cuba,2020-02-24,22.0,-80.0,11361908,8822,,,0,96,0,0,96,-96,,-9.33333,,,,,,,,,,,,0.0,,0.0,0.0,8.449,8.449,-8.44929,,
Cyprus,2020-02-24,35.126,33.43,1220282,28690,,,0,92,0,0,92,-92,,-9.0,,,,,,,,,,,,0.0,,0.0,0.0,75.392,75.392,-75.39241,,
Czech Republic,2020-02-24,49.818,15.473,10672417,23069,98,samples tested,0,41,0,0,41,-41,,-4.0,,,,,,,,,,,,0.0,,0.0,0.0,3.842,3.842,-3.84168,Inf,9.183
Denmark,2020-02-24,63.288,-13.3381,5846408,61391,20,samples tested,0,413,0,0,413,-413,,-40.0,,,,,,,,,,,,0.0,,0.0,0.0,70.642,70.642,-70.64167,Inf,3.421
Diamond Princess,2020-02-24,0.0,0.0,,,,,691,874,3,691,877,-186,11.833,-20.0,0.3333,-19.66667,31.5,-3.75,,,,,,,,0.00342,0.00434,,,,,,,
Djibouti,2020-02-24,11.825,42.59,990313,3083,,,0,31,0,0,31,-31,,-3.0,,,,,,,,,,,,0.0,,0.0,0.0,31.303,31.303,-31.30323,,
Dominica,2020-02-24,15.415,-61.371,71848,7691,,,0,167,0,0,167,-167,,-16.16667,,,,,,,,,,,,0.0,,0.0,0.0,2324.351,2324.351,-2324.35141,,
Dominican Republic,2020-02-24,18.736,-70.1627,10898284,8051,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.09176,0.09176,-0.09176,,
Ecuador,2020-02-24,-1.8312,-78.1834,17659604,6345,,,0,846,0,0,846,-846,,-81.66667,,,,,,,,,,,,0.0,,0.0,0.0,47.906,47.906,-47.90594,,
Egypt,2020-02-24,26.0,30.0,102413231,2549,,,1,1835,0,1,1835,-1834,0.0,-177.33333,,,,,,,,,,,,0.0,0.0,0.00976,0.0,17.918,17.918,-17.90784,,
El Salvador,2020-02-24,13.794,-88.8965,6482845,4058,,,0,1479,0,0,1479,-1479,,-143.0,,,,,,,,,,,,0.0,,0.0,0.0,228.141,228.141,-228.14058,,
Equatorial Guinea,2020-02-24,1.5,10.0,1425866,10144,,,0,130,0,0,130,-130,,-12.66667,,,,,,,,,,,,0.0,,0.0,0.0,91.173,91.173,-91.17266,,
Eritrea,2020-02-24,15.179,39.782,3336933,308,,,0,54,0,0,54,-54,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,16.183,16.183,-16.18252,,
Estonia,2020-02-24,58.595,25.014,1313895,23247,,,0,3,0,0,3,-3,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,2.283,2.283,-2.28329,,
Eswatini,2020-02-24,-26.5225,31.466,1151731,4146,,,0,83,0,0,83,-83,,-8.0,,,,,,,,,,,,0.0,,0.0,0.0,72.065,72.065,-72.06544,,
Ethiopia,2020-02-24,9.145,40.49,115468813,772,,,0,16,0,0,16,-16,,-1.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.1386,0.1386,-0.13857,,
Fiji,2020-02-24,-17.7134,178.065,891926,6267,,,0,96,0,0,96,-96,,-9.33333,,,,,,,,,,,,0.0,,0.0,0.0,107.632,107.632,-107.63225,,
Finland,2020-02-24,64.0,26.0,5554574,50175,73,samples tested,1,2,0,1,2,-1,0.1667,0.0,,,,,,,,,,,,0.0,0.0,0.18,0.0,0.3601,0.3601,-0.18003,73.0,13.142
