country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-04-11,33.0,65.0,39653765,,,,555,252,18,555,270,285,45.0,24.5,1.5,26.0,19.0,4.028,1.639,0.02778,1.667,2.361,-0.05556,-0.39236,,0.06667,0.03243,13.996,0.4539,6.355,6.809,7.187,,
Albania,2020-04-11,41.153,20.168,2842650,5269,,,433,260,23,433,283,150,12.5,13.5,0.3333,13.833,-1.33333,0.9444,-0.05556,0.0,-0.05556,1.0,,,,0.08127,0.05312,152.323,8.091,91.464,99.555,52.768,,
Algeria,2020-04-11,28.034,1.66,43697354,4115,,,1825,711,275,1825,986,839,83.0,56.0,20.167,76.167,6.833,2.444,1.667,-0.94444,0.7222,1.722,,,,0.2789,0.1507,41.765,6.293,16.271,22.564,19.2,,
Andorra,2020-04-11,42.506,1.522,78418,42030,,,601,368,26,601,394,207,15.833,18.833,1.333,20.167,-4.33333,-0.13889,-0.44444,0.02778,-0.41667,0.2778,,,,0.06599,0.04326,7664.057,331.557,4692.8,5024.357,2639.7,,
Angola,2020-04-11,-11.2027,17.874,33046756,3432,,,19,9,2,19,11,8,0.0,0.8333,0.0,0.8333,-0.83333,-0.13889,-0.05556,,,,,,,0.1818,0.1053,0.5749,0.06052,0.2723,0.3329,0.2421,,
Antigua and Barbuda,2020-04-11,17.061,-61.7964,98848,16727,,,21,9,2,21,11,10,0.6667,0.8333,0.0,0.8333,-0.16667,-0.11111,0.02778,,,,,,,0.1818,0.09524,212.447,20.233,91.049,111.282,101.165,,
Argentina,2020-04-11,-38.4161,-63.6167,45433446,11684,18027,samples tested,1975,1045,83,1975,1128,847,93.667,73.5,6.5,80.0,13.667,4.722,1.611,0.02778,1.639,3.083,-0.46528,-0.68403,,0.07358,0.04203,43.47,1.827,23.001,24.828,18.643,9.128,396.778
Armenia,2020-04-11,40.069,45.038,2938968,4212,,,967,602,13,967,615,352,31.0,31.833,1.167,33.0,-2.0,2.472,-0.22222,0.0,-0.22222,2.694,0.4236,,,0.02114,0.01344,329.027,4.423,204.834,209.257,119.77,,
Australia,2020-04-11,-31.99619,141.233,25731295,57396,347847,samples tested,6303,4326,57,6303,4383,1920,67.5,174.0,2.0,176.0,-108.5,-11.02778,-9.55556,-0.36111,-9.91667,-1.11111,,,,0.013,0.00904,244.955,2.215,168.122,170.337,74.617,55.188,13518.441
Austria,2020-04-11,47.516,14.55,8937767,51500,140975,samples tested,13806,9248,337,13806,9585,4221,214.0,365.0,18.5,383.5,-169.5,-26.83333,-13.80556,-1.08333,-14.88889,-11.94444,,,,0.03516,0.02441,1544.681,37.705,1034.71,1072.416,472.266,10.211,15772.955
Azerbaijan,2020-04-11,40.143,47.577,10175641,4722,,,1058,471,11,1058,482,576,62.5,49.167,0.8333,50.0,12.5,-5.33333,1.611,0.0,1.611,-6.94444,,,,0.02282,0.0104,103.974,1.081,46.287,47.368,56.606,,
Bahamas,2020-04-11,25.034,-77.3963,396839,32218,,,46,18,8,46,26,20,1.5,1.333,0.1667,1.5,0.0,-0.27778,0.1667,-0.08333,0.08333,-0.36111,,,,0.3077,0.1739,115.916,20.159,45.358,65.518,50.398,,
Bahrain,2020-04-11,26.028,50.55,1726667,24051,60706,units unclear,1040,608,6,1040,614,426,117.5,38.167,0.3333,38.5,79.0,10.0,5.472,-0.02778,5.444,4.556,-4.15972,-1.55208,,0.00977,0.00577,602.316,3.475,352.123,355.598,246.718,58.371,35157.908
Bangladesh,2020-04-11,23.685,90.356,165611088,1698,8313,samples tested,482,106,30,482,136,346,132.333,27.667,4.333,32.0,100.333,26.722,7.639,0.6667,8.306,18.417,2.653,-0.25174,-0.22092,0.2206,0.06224,2.91,0.1811,0.6401,0.8212,2.089,17.247,50.196
Barbados,2020-04-11,13.194,-59.5432,288373,17949,,,68,71,4,68,75,-7,1.5,-0.83333,0.1667,-0.66667,2.167,-0.13889,,-0.05556,,,,,,0.05333,0.05882,235.806,13.871,246.209,260.08,-24.27412,,
Belarus,2020-04-11,53.71,27.953,9429921,6330,,samples tested,2226,582,23,2226,605,1621,369.167,130.833,3.333,134.167,235.0,24.694,19.556,0.1111,19.667,5.028,-9.0625,,,0.03802,0.01033,236.057,2.439,61.718,64.157,171.9,,
Belgium,2020-04-11,50.833,4.0,11572730,47472,102422,units unclear,28018,11883,3346,28018,15229,12789,1286.0,817.667,319.5,1137.167,148.833,-5.75,27.139,-2.27778,24.861,-30.61111,-6.00694,,,0.2197,0.1194,2421.036,289.128,1026.81,1315.938,1105.098,3.656,8850.289
Belize,2020-04-11,13.194,-59.5432,402155,4885,,,13,31,2,13,33,-20,1.667,-2.16667,0.1667,-2.0,3.667,-0.08333,,,,,-0.10417,,,0.06061,0.1538,32.326,4.973,77.085,82.058,-49.73207,,
Benin,2020-04-11,9.308,2.316,12160701,1241,,,35,15,1,35,16,19,1.5,1.5,0.0,1.5,0.0,-0.36111,0.0,,,,,,,0.0625,0.02857,2.878,0.08223,1.233,1.316,1.562,,
Bhutan,2020-04-11,27.514,90.434,775132,3243,,,5,4,0,5,4,1,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,6.451,0.0,5.16,5.16,1.29,,
Bolivia,2020-04-11,-16.2902,-63.5887,11736772,3549,2356,units unclear,275,115,20,275,135,140,24.0,11.167,2.167,13.333,10.667,2.0,0.8611,0.02778,0.8889,1.111,0.3681,-0.03299,,0.1481,0.07273,23.431,1.704,9.798,11.502,11.928,8.567,200.737
