country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-02,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-02,41.153,20.168,2842650,5269,,,0,6912,0,0,6912,-6912,,-667.83333,,,,,,,,,,,,0.0,,0.0,0.0,2431.534,2431.534,-2431.53396,,
Algeria,2020-02-02,28.034,1.66,43697354,4115,,,0,459,0,0,459,-459,,-44.33333,,,,,,,,,,,,0.0,,0.0,0.0,10.504,10.504,-10.50407,,
Andorra,2020-02-02,42.506,1.522,78418,42030,,,0,3480,0,0,3480,-3480,,-336.16667,,,,,,,,,,,,0.0,,0.0,0.0,44377.566,44377.566,-44377.56638,,
Angola,2020-02-02,-11.2027,17.874,33046756,3432,,,0,291,0,0,291,-291,,-28.16667,,,,,,,,,,,,0.0,,0.0,0.0,8.806,8.806,-8.80571,,
Antigua and Barbuda,2020-02-02,17.061,-61.7964,98848,16727,,,0,37,0,0,37,-37,,-3.5,,,,,,,,,,,,0.0,,0.0,0.0,374.312,374.312,-374.31208,,
Argentina,2020-02-02,-38.4161,-63.6167,45433446,11684,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.1981,0.1981,-0.19809,,
Armenia,2020-02-02,40.069,45.038,2938968,4212,,,0,8339,0,0,8339,-8339,,-805.66667,,,,,,,,,,,,0.0,,0.0,0.0,2837.391,2837.391,-2837.39054,,
Australia,2020-02-02,-31.99619,141.233,25731295,57396,,,12,4486,0,12,4486,-4474,0.6667,-432.33333,,,,-0.11111,,,,,,,,0.0,0.0,0.4664,0.0,174.34,174.34,-173.87388,,
Austria,2020-02-02,47.516,14.55,8937767,51500,,,0,2540,0,0,2540,-2540,,-245.33333,,,,,,,,,,,,0.0,,0.0,0.0,284.187,284.187,-284.18731,,
