country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-03-03,33.0,65.0,39653765,,,,1,1,0,1,1,0,0.0,,,,,,,,,,,,,0.0,0.0,0.02522,0.0,0.02522,0.02522,0.0,,
Albania,2020-03-03,41.153,20.168,2842650,5269,,,0,396,0,0,396,-396,,-38.16667,,,,,,,,,,,,0.0,,0.0,0.0,139.307,139.307,-139.30663,,
Algeria,2020-03-03,28.034,1.66,43697354,4115,,,5,27,0,5,27,-22,2.667,-2.0,,,,0.3056,,,,,,,,0.0,0.0,0.1144,0.0,0.6179,0.6179,-0.50346,,
Andorra,2020-03-03,42.506,1.522,78418,42030,,,1,200,0,1,200,-199,,-19.16667,,,,,,,,,,,,0.0,0.0,12.752,0.0,2550.435,2550.435,-2537.68267,,
Angola,2020-03-03,-11.2027,17.874,33046756,3432,,,0,17,0,0,17,-17,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,0.5144,0.5144,-0.51442,,
Antigua and Barbuda,2020-03-03,17.061,-61.7964,98848,16727,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,20.233,20.233,-20.23309,,
Argentina,2020-03-03,-38.4161,-63.6167,45433446,11684,,,1,1,0,1,1,0,,0.0,,,,,,,,,,,,0.0,0.0,0.02201,0.0,0.02201,0.02201,0.0,,
Armenia,2020-03-03,40.069,45.038,2938968,4212,,,1,478,0,1,478,-477,,-46.16667,,,,,,,,,,,,0.0,0.0,0.3403,0.0,162.642,162.642,-162.30187,,
Australia,2020-03-03,-31.99619,141.233,25731295,57396,,,39,273,1,39,274,-235,5.833,-23.33333,,,,0.7778,,,,,0.0625,,,0.00365,0.02564,1.516,0.03886,10.61,10.649,-9.13285,,
Austria,2020-03-03,47.516,14.55,8937767,51500,2683,samples tested,21,150,0,21,150,-129,7.667,-12.5,,,,2.528,,,,,,,,0.0,0.0,2.35,0.0,16.783,16.783,-14.43314,127.762,300.187
Azerbaijan,2020-03-03,40.143,47.577,10175641,4722,,,3,339,0,3,339,-336,,-32.5,,,,,,,,,,,,0.0,0.0,0.2948,0.0,33.315,33.315,-33.02003,,
Bahamas,2020-03-03,25.034,-77.3963,396839,32218,,,0,155,0,0,155,-155,,-15.0,,,,,,,,,,,,0.0,,0.0,0.0,390.587,390.587,-390.58661,,
Bahrain,2020-03-03,26.028,50.55,1726667,24051,,,49,21,0,49,21,28,3.167,2.667,,,,0.8333,0.1389,,,,,,,0.0,0.0,28.378,0.0,12.162,12.162,16.216,,
Bangladesh,2020-03-03,23.685,90.356,165611088,1698,,,0,297,0,0,297,-297,,-28.66667,,,,,,,,,,,,0.0,,0.0,0.0,1.793,1.793,-1.79336,,
Barbados,2020-03-03,13.194,-59.5432,288373,17949,,,0,1343,0,0,1343,-1343,,-129.83333,,,,,,,,,,,,0.0,,0.0,0.0,4657.163,4657.163,-4657.16277,,
Belarus,2020-03-03,53.71,27.953,9429921,6330,5000,samples tested,1,2,0,1,2,-1,0.8333,0.0,,,,,,,,,,,,0.0,0.0,0.106,0.0,0.2121,0.2121,-0.10605,5000.0,530.227
Belgium,2020-03-03,50.833,4.0,11572730,47472,798,units unclear,13,953,0,13,953,-940,18.0,-90.66667,,,,5.944,,,,,0.3403,,,0.0,0.0,1.123,0.0,82.349,82.349,-81.22543,61.385,68.955
Belize,2020-03-03,13.194,-59.5432,402155,4885,,,0,1179,0,0,1179,-1179,,-114.0,,,,,,,,,,,,0.0,,0.0,0.0,2931.705,2931.705,-2931.70544,,
Benin,2020-03-03,9.308,2.316,12160701,1241,,,0,0,0,0,0,0,,-0.16667,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-03,27.514,90.434,775132,3243,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,9.031,9.031,-9.03072,,
Bolivia,2020-03-03,-16.2902,-63.5887,11736772,3549,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0852,0.0852,-0.0852,,
Bosnia and Herzegovina,2020-03-03,43.916,17.679,3279568,6066,,,0,279,0,0,279,-279,,-27.0,,,,,,,,,,,,0.0,,0.0,0.0,85.072,85.072,-85.07218,,
Botswana,2020-03-03,-22.3285,24.685,2334686,8259,,,0,54,0,0,54,-54,,-5.16667,,,,,,,,,,,,0.0,,0.0,0.0,23.129,23.129,-23.12945,,
