country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-04-01,33.0,65.0,39653765,,,,237,70,4,237,74,163,29.833,12.0,0.5,12.5,17.333,1.194,1.278,,,,-0.35417,,,0.05405,0.01688,5.977,0.1009,1.765,1.866,4.111,,
Albania,2020-04-01,41.153,20.168,2842650,5269,,,259,136,15,259,151,108,20.167,7.833,1.667,9.5,10.667,1.083,0.8889,-0.05556,0.8333,0.25,-0.27778,,,0.09934,0.05792,91.112,5.277,47.843,53.119,37.993,,
Algeria,2020-04-01,28.034,1.66,43697354,4115,,,847,237,58,847,295,552,123.333,30.667,16.5,47.167,76.167,3.917,3.111,2.833,5.944,-2.02778,-4.43056,,,0.1966,0.06848,19.383,1.327,5.424,6.751,12.632,,
Andorra,2020-04-01,42.506,1.522,78418,42030,,,390,175,14,390,189,201,22.0,17.333,1.833,19.167,2.833,-0.30556,0.5833,-0.08333,0.5,-0.80556,,,,0.07407,0.0359,4973.348,178.53,2231.63,2410.161,2563.187,,
Angola,2020-04-01,-11.2027,17.874,33046756,3432,,,8,2,2,8,4,4,0.5,0.3333,0.0,0.3333,0.1667,0.1389,,,,,0.03472,,-0.00998,0.5,0.25,0.2421,0.06052,0.06052,0.121,0.121,,
Antigua and Barbuda,2020-04-01,17.061,-61.7964,98848,16727,,,7,4,0,7,4,3,1.333,0.5,,,,,0.0,,,,-0.05556,,,0.0,0.0,70.816,0.0,40.466,40.466,30.35,,
Argentina,2020-04-01,-38.4161,-63.6167,45433446,11684,,,1054,385,28,1054,413,641,117.667,52.667,4.0,56.667,61.0,0.6111,3.583,0.25,3.833,-3.22222,-1.6875,,,0.0678,0.02657,23.199,0.6163,8.474,9.09,14.109,,
Armenia,2020-04-01,40.069,45.038,2938968,4212,,,571,273,4,571,277,294,57.667,26.667,0.6667,27.333,30.333,0.02778,2.528,0.02778,2.556,-2.52778,-1.74306,,,0.01444,0.00701,194.286,1.361,92.89,94.251,100.035,,
Australia,2020-04-01,-31.99619,141.233,25731295,57396,,samples tested,4862,2161,20,4862,2181,2681,261.0,237.333,2.333,239.667,21.333,-28.30556,3.167,0.5,3.667,-31.97222,,,,0.00917,0.00411,188.953,0.7773,83.983,84.761,104.192,,
Austria,2020-04-01,47.516,14.55,8937767,51500,55863,samples tested,10711,4917,146,10711,5063,5648,498.833,484.167,16.667,500.833,-2.0,-52.05556,0.9167,0.0,0.9167,-52.97222,,,,0.02884,0.01363,1198.398,16.335,550.137,566.473,631.925,5.215,6250.219
