country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-01-27,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-27,41.153,20.168,2842650,5269,,,0,12245,0,0,12245,-12245,,-1183.0,,,,,,,,,,,,0.0,,0.0,0.0,4307.6,4307.6,-4307.6003,,
Algeria,2020-01-27,28.034,1.66,43697354,4115,,,0,813,0,0,813,-813,,-78.66667,,,,,,,,,,,,0.0,,0.0,0.0,18.605,18.605,-18.60525,,
Andorra,2020-01-27,42.506,1.522,78418,42030,,,0,6165,0,0,6165,-6165,,-595.66667,,,,,,,,,,,,0.0,,0.0,0.0,78617.154,78617.154,-78617.15422,,
Angola,2020-01-27,-11.2027,17.874,33046756,3432,,,0,515,0,0,515,-515,,-49.83333,,,,,,,,,,,,0.0,,0.0,0.0,15.584,15.584,-15.58398,,
Antigua and Barbuda,2020-01-27,17.061,-61.7964,98848,16727,,,0,66,0,0,66,-66,,-6.33333,,,,,,,,,,,,0.0,,0.0,0.0,667.692,667.692,-667.69181,,
Argentina,2020-01-27,-38.4161,-63.6167,45433446,11684,,,0,16,0,0,16,-16,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,0.3522,0.3522,-0.35216,,
Armenia,2020-01-27,40.069,45.038,2938968,4212,,,0,14773,0,0,14773,-14773,,-1427.33333,,,,,,,,,,,,0.0,,0.0,0.0,5026.594,5026.594,-5026.59437,,
Australia,2020-01-27,-31.99619,141.233,25731295,57396,,,5,7942,0,5,7942,-7937,,-767.0,,,,,,,,,,,,0.0,0.0,0.1943,0.0,308.651,308.651,-308.45708,,
Austria,2020-01-27,47.516,14.55,8937767,51500,,,0,4500,0,0,4500,-4500,,-434.83333,,,,,,,,,,,,0.0,,0.0,0.0,503.481,503.481,-503.48146,,
Azerbaijan,2020-01-27,40.143,47.577,10175641,4722,,,0,10468,0,0,10468,-10468,,-1011.33333,,,,,,,,,,,,0.0,,0.0,0.0,1028.731,1028.731,-1028.73126,,
Bahamas,2020-01-27,25.034,-77.3963,396839,32218,,,0,4779,0,0,4779,-4779,,-461.66667,,,,,,,,,,,,0.0,,0.0,0.0,12042.667,12042.667,-12042.66718,,
Bahrain,2020-01-27,26.028,50.55,1726667,24051,,,0,63,0,0,63,-63,,-6.16667,,,,,,,,,,,,0.0,,0.0,0.0,36.486,36.486,-36.48648,,
Bangladesh,2020-01-27,23.685,90.356,165611088,1698,,,0,9166,0,0,9166,-9166,,-885.5,,,,,,,,,,,,0.0,,0.0,0.0,55.347,55.347,-55.34654,,
Barbados,2020-01-27,13.194,-59.5432,288373,17949,,,0,41531,0,0,41531,-41531,,-4012.5,,,,,,,,,,,,0.0,,0.0,0.0,144018.337,144018.337,-144018.33736,,
Belarus,2020-01-27,53.71,27.953,9429921,6330,,,0,58,0,0,58,-58,,-5.5,,,,,,,,,,,,0.0,,0.0,0.0,6.151,6.151,-6.15063,,
Belgium,2020-01-27,50.833,4.0,11572730,47472,,,0,29401,0,0,29401,-29401,,-2840.5,,,,,,,,,,,,0.0,,0.0,0.0,2540.541,2540.541,-2540.54143,,
Belize,2020-01-27,13.194,-59.5432,402155,4885,,,0,36454,0,0,36454,-36454,,-3522.0,,,,,,,,,,,,0.0,,0.0,0.0,90646.641,90646.641,-90646.64122,,
Benin,2020-01-27,9.308,2.316,12160701,1241,,,0,12,0,0,12,-12,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.9868,0.9868,-0.98679,,
Bhutan,2020-01-27,27.514,90.434,775132,3243,,,0,205,0,0,205,-205,,-19.83333,,,,,,,,,,,,0.0,,0.0,0.0,264.471,264.471,-264.47108,,
Bolivia,2020-01-27,-16.2902,-63.5887,11736772,3549,,,0,32,0,0,32,-32,,-3.16667,,,,,,,,,,,,0.0,,0.0,0.0,2.726,2.726,-2.72647,,
Bosnia and Herzegovina,2020-01-27,43.916,17.679,3279568,6066,,,0,8632,0,0,8632,-8632,,-834.0,,,,,,,,,,,,0.0,,0.0,0.0,2632.054,2632.054,-2632.05398,,
Botswana,2020-01-27,-22.3285,24.685,2334686,8259,,,0,1680,0,0,1680,-1680,,-162.33333,,,,,,,,,,,,0.0,,0.0,0.0,719.583,719.583,-719.58285,,
Brazil,2020-01-27,-14.235,-51.9253,213724406,9001,,,0,28,0,0,28,-28,,-2.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.131,0.131,-0.13101,,
