country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-06-06,33.0,65.0,39653765,,,,19551,12410,327,19551,12737,6814,698.667,597.667,15.0,612.667,86.0,-9.75,8.417,1.361,9.778,-19.52778,,,,0.02567,0.01673,493.043,8.246,312.959,321.205,171.837,,
Albania,2020-06-06,41.153,20.168,2842650,5269,,,1232,1028,34,1232,1062,170,19.167,15.167,0.1667,15.333,3.833,2.472,0.4167,0.02778,0.4444,2.028,0.7847,,,0.03202,0.0276,433.398,11.961,361.634,373.595,59.803,,
Algeria,2020-06-06,28.034,1.66,43697354,4115,,,10050,7810,698,10050,8508,1542,108.167,133.5,8.5,142.0,-33.83333,-0.22222,-3.47222,0.2222,-3.25,3.028,,,,0.08204,0.06945,229.991,15.974,178.729,194.703,35.288,,
Andorra,2020-06-06,42.506,1.522,78418,42030,,,852,736,51,852,787,65,0.1667,6.333,0.0,6.333,-6.16667,-2.41667,-0.08333,,,,,,,0.0648,0.05986,10864.852,650.361,9385.6,10035.961,828.891,,
Angola,2020-06-06,-11.2027,17.874,33046756,3432,,,88,68,4,88,72,16,1.667,1.5,0.0,1.5,0.1667,1.111,0.02778,,,,0.1389,,,0.05556,0.04545,2.663,0.121,2.058,2.179,0.4842,,
Antigua and Barbuda,2020-06-06,17.061,-61.7964,98848,16727,,,26,22,3,26,25,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.12,0.1154,263.03,30.35,222.564,252.914,10.117,,
Argentina,2020-06-06,-38.4161,-63.6167,45433446,11684,189278,samples tested,22020,13798,648,22020,14446,7574,915.5,645.167,22.333,667.5,248.0,43.75,24.139,0.7778,24.917,18.833,11.417,0.2552,,0.04486,0.02943,484.665,14.263,303.697,317.96,166.705,8.596,4166.05
Armenia,2020-06-06,40.069,45.038,2938968,4212,,,12364,7801,190,12364,7991,4373,525.167,377.167,7.833,385.0,140.167,-4.58333,13.75,0.25,14.0,-18.58333,-2.15972,,,0.02378,0.01537,4206.919,64.649,2654.333,2718.982,1487.937,,
Australia,2020-06-06,-31.99619,141.233,25731295,57396,1590588,samples tested,7259,7029,102,7259,7131,128,5.667,12.0,0.0,12.0,-6.33333,-0.61111,-0.55556,,,,,,,0.0143,0.01405,282.108,3.964,273.169,277.133,4.974,219.119,61815.311
Austria,2020-06-06,47.516,14.55,8937767,51500,485912,samples tested,16898,15817,672,16898,16489,409,34.667,35.333,0.3333,35.667,-1.0,-0.02778,-0.33333,-0.02778,-0.36111,0.3333,-0.81944,,,0.04075,0.03977,1890.629,75.187,1769.681,1844.868,45.761,28.756,54366.152
Azerbaijan,2020-06-06,40.143,47.577,10175641,4722,,,7239,4767,84,7239,4851,2388,321.833,203.833,3.667,207.5,114.333,6.5,10.639,0.2222,10.861,-4.36111,-2.32639,,,0.01732,0.0116,711.405,8.255,468.472,476.727,234.678,,
Bahamas,2020-06-06,25.034,-77.3963,396839,32218,,,103,88,11,103,99,4,0.1667,0.3333,0.0,0.3333,-0.16667,-0.02778,-0.02778,,,,,,,0.1111,0.1068,259.551,27.719,221.752,249.471,10.08,,
Bahrain,2020-06-06,26.028,50.55,1726667,24051,361376,units unclear,14383,10041,24,14383,10065,4318,486.0,379.333,1.5,380.833,105.167,-2.75,10.5,0.1944,10.694,-13.44444,-2.45139,,,0.00238,0.00167,8329.921,13.9,5815.25,5829.149,2500.772,25.125,209291.079
Bangladesh,2020-06-06,23.685,90.356,165611088,1698,384851,samples tested,63026,39571,846,63026,40417,22609,2755.833,1982.167,38.167,2020.333,735.5,72.889,69.861,1.472,71.333,1.556,2.597,-1.78472,,0.02093,0.01342,380.566,5.108,238.939,244.048,136.519,6.106,2323.824
Barbados,2020-06-06,13.194,-59.5432,288373,17949,,,92,83,7,92,90,2,0.0,0.1667,0.0,0.1667,-0.16667,,0.02778,,,,,,,0.07778,0.07609,319.031,24.274,287.822,312.096,6.935,,
Belarus,2020-06-06,53.71,27.953,9429921,6330,,samples tested,47751,37708,263,47751,37971,9780,858.167,883.0,5.667,888.667,-30.5,-11.83333,-3.22222,0.1944,-3.02778,-8.80556,,,,0.00693,0.00551,5063.775,27.89,3998.761,4026.651,1037.124,,
Belgium,2020-06-06,50.833,4.0,11572730,47472,753348,units unclear,59072,47158,9580,59072,56738,2334,125.333,200.333,16.167,216.5,-91.16667,1.556,-7.58333,-1.30556,-8.88889,10.444,-1.02778,,,0.1688,0.1622,5104.414,827.808,4074.924,4902.733,201.681,12.753,65096.827
Belize,2020-06-06,13.194,-59.5432,402155,4885,,,19,16,2,19,18,1,0.3333,0.0,0.0,0.0,0.3333,0.0,,,,,,,,0.1111,0.1053,47.245,4.973,39.786,44.759,2.487,,
Benin,2020-06-06,9.308,2.316,12160701,1241,,,261,221,3,261,224,37,10.167,3.5,0.1667,3.667,6.5,2.722,0.1944,,,,0.7153,-0.00521,,0.01339,0.01149,21.463,0.2467,18.173,18.42,3.043,,
Bhutan,2020-06-06,27.514,90.434,775132,3243,,,48,33,0,48,33,15,2.0,1.667,,,,0.25,0.02778,,,,,,,0.0,0.0,61.925,0.0,42.573,42.573,19.352,,
Bolivia,2020-06-06,-16.2902,-63.5887,11736772,3549,36530,units unclear,13358,7809,454,13358,8263,5095,501.0,428.833,14.5,443.333,57.667,5.417,8.944,-1.0,7.944,-2.52778,,,,0.05494,0.03399,1138.132,38.682,665.345,704.027,434.106,2.735,3112.44
Bosnia and Herzegovina,2020-06-06,43.916,17.679,3279568,6066,,,2606,2247,159,2606,2406,200,29.5,19.167,0.5,19.667,9.833,5.306,0.6111,-0.05556,0.5556,4.75,-0.36111,-0.31944,,0.06608,0.06101,794.617,48.482,685.151,733.633,60.984,,
