country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-01-25,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-25,41.153,20.168,2842650,5269,,,0,14816,0,0,14816,-14816,,-1431.5,,,,,,,,,,,,0.0,,0.0,0.0,5212.038,5212.038,-5212.03806,,
Algeria,2020-01-25,28.034,1.66,43697354,4115,,,0,984,0,0,984,-984,,-95.0,,,,,,,,,,,,0.0,,0.0,0.0,22.519,22.519,-22.51853,,
Andorra,2020-01-25,42.506,1.522,78418,42030,,,0,7460,0,0,7460,-7460,,-720.66667,,,,,,,,,,,,0.0,,0.0,0.0,95131.22,95131.22,-95131.21987,,
Angola,2020-01-25,-11.2027,17.874,33046756,3432,,,0,623,0,0,623,-623,,-60.33333,,,,,,,,,,,,0.0,,0.0,0.0,18.852,18.852,-18.85208,,
Antigua and Barbuda,2020-01-25,17.061,-61.7964,98848,16727,,,0,79,0,0,79,-79,,-7.66667,,,,,,,,,,,,0.0,,0.0,0.0,799.207,799.207,-799.20686,,
Argentina,2020-01-25,-38.4161,-63.6167,45433446,11684,,,0,19,0,0,19,-19,,-1.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.4182,0.4182,-0.41819,,
Armenia,2020-01-25,40.069,45.038,2938968,4212,,,0,17875,0,0,17875,-17875,,-1727.0,,,,,,,,,,,,0.0,,0.0,0.0,6082.067,6082.067,-6082.0669,,
Australia,2020-01-25,-31.99619,141.233,25731295,57396,,,0,9609,0,0,9609,-9609,,-928.16667,,,,,,,,,,,,0.0,,0.0,0.0,373.436,373.436,-373.43632,,
Austria,2020-01-25,47.516,14.55,8937767,51500,,,0,5445,0,0,5445,-5445,,-526.16667,,,,,,,,,,,,0.0,,0.0,0.0,609.213,609.213,-609.21257,,
Azerbaijan,2020-01-25,40.143,47.577,10175641,4722,,,0,12667,0,0,12667,-12667,,-1223.66667,,,,,,,,,,,,0.0,,0.0,0.0,1244.836,1244.836,-1244.83558,,
Bahamas,2020-01-25,25.034,-77.3963,396839,32218,,,0,5783,0,0,5783,-5783,,-558.66667,,,,,,,,,,,,0.0,,0.0,0.0,14572.66,14572.66,-14572.66045,,
Bahrain,2020-01-25,26.028,50.55,1726667,24051,,,0,76,0,0,76,-76,,-7.5,,,,,,,,,,,,0.0,,0.0,0.0,44.015,44.015,-44.01544,,
Bangladesh,2020-01-25,23.685,90.356,165611088,1698,,,0,11090,0,0,11090,-11090,,-1071.5,,,,,,,,,,,,0.0,,0.0,0.0,66.964,66.964,-66.96412,,
Barbados,2020-01-25,13.194,-59.5432,288373,17949,,,0,50253,0,0,50253,-50253,,-4855.0,,,,,,,,,,,,0.0,,0.0,0.0,174263.887,174263.887,-174263.8874,,
Belarus,2020-01-25,53.71,27.953,9429921,6330,,,0,70,0,0,70,-70,,-6.83333,,,,,,,,,,,,0.0,,0.0,0.0,7.423,7.423,-7.42318,,
Belgium,2020-01-25,50.833,4.0,11572730,47472,,,0,35575,0,0,35575,-35575,,-3437.0,,,,,,,,,,,,0.0,,0.0,0.0,3074.037,3074.037,-3074.03698,,
Belize,2020-01-25,13.194,-59.5432,402155,4885,,,0,44110,0,0,44110,-44110,,-4261.66667,,,,,,,,,,,,0.0,,0.0,0.0,109684.077,109684.077,-109684.07703,,
Benin,2020-01-25,9.308,2.316,12160701,1241,,,0,15,0,0,15,-15,,-1.5,,,,,,,,,,,,0.0,,0.0,0.0,1.233,1.233,-1.23348,,
Bhutan,2020-01-25,27.514,90.434,775132,3243,,,0,248,0,0,248,-248,,-24.0,,,,,,,,,,,,0.0,,0.0,0.0,319.946,319.946,-319.94551,,
Bolivia,2020-01-25,-16.2902,-63.5887,11736772,3549,,,0,39,0,0,39,-39,,-3.83333,,,,,,,,,,,,0.0,,0.0,0.0,3.323,3.323,-3.32289,,
Bosnia and Herzegovina,2020-01-25,43.916,17.679,3279568,6066,,,0,10445,0,0,10445,-10445,,-1009.16667,,,,,,,,,,,,0.0,,0.0,0.0,3184.871,3184.871,-3184.87069,,
Botswana,2020-01-25,-22.3285,24.685,2334686,8259,,,0,2033,0,0,2033,-2033,,-196.5,,,,,,,,,,,,0.0,,0.0,0.0,870.781,870.781,-870.78091,,
Brazil,2020-01-25,-14.235,-51.9253,213724406,9001,,,0,34,0,0,34,-34,,-3.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.1591,0.1591,-0.15908,,
Brunei,2020-01-25,4.535,114.728,441178,31628,,,0,514012,0,0,514012,-514012,,-49661.0,,,,,,,,,,,,0.0,,0.0,0.0,1.165089828e6,1.165089828e6,-1.16508982769e6,,
Bulgaria,2020-01-25,42.734,25.486,6908148,9272,,,0,106,0,0,106,-106,,-10.16667,,,,,,,,,,,,0.0,,0.0,0.0,15.344,15.344,-15.3442,,
Burkina Faso,2020-01-25,12.238,-1.5616,20953200,715,,,0,2160,0,0,2160,-2160,,-208.66667,,,,,,,,,,,,0.0,,0.0,0.0,103.087,103.087,-103.08688,,
Burma,2020-01-25,21.916,95.956,,,,,0,654,0,0,654,-654,,-63.33333,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-01-25,-3.3731,29.919,11893778,272,,,0,180,0,0,180,-180,,-17.5,,,,,,,,,,,,0.0,,0.0,0.0,15.134,15.134,-15.13396,,
Cabo Verde,2020-01-25,16.539,-23.0418,558398,3635,,,0,55,0,0,55,-55,,-5.33333,,,,,,,,,,,,0.0,,0.0,0.0,98.496,98.496,-98.49605,,
Cambodia,2020-01-25,11.55,104.917,16782527,1510,,,0,439,0,0,439,-439,,-42.33333,,,,,,,,,,,,0.0,,0.0,0.0,26.158,26.158,-26.15816,,
Cameroon,2020-01-25,3.848,11.502,26614607,1534,,,0,95,0,0,95,-95,,-9.16667,,,,,,,,,,,,0.0,,0.0,0.0,3.569,3.569,-3.56947,,
Central African Republic,2020-01-25,6.611,20.939,4796900,476,,,0,5701,0,0,5701,-5701,,-550.83333,,,,,,,,,,,,0.0,,0.0,0.0,1188.476,1188.476,-1188.47589,,
Chad,2020-01-25,15.454,18.732,16575069,728,,,0,1202,0,0,1202,-1202,,-116.16667,,,,,,,,,,,,0.0,,0.0,0.0,72.519,72.519,-72.51855,,
Chile,2020-01-25,-35.6751,-71.543,19148883,15923,,,0,590,0,0,590,-590,,-57.16667,,,,,,,,,,,,0.0,,0.0,0.0,30.811,30.811,-30.8112,,
China,2020-01-25,32.828,111.649,1407987086,9771,,,1406,100815,42,1406,100857,-99451,826.833,-9633.83333,19.0,-9614.83333,10441.667,,,,,,,,,0.00042,0.02987,0.9986,0.02983,71.602,71.632,-70.63346,,
Colombia,2020-01-25,4.571,-74.2973,50907732,6668,,,0,63273,0,0,63273,-63273,,-6113.16667,,,,,,,,,,,,0.0,,0.0,0.0,1242.896,1242.896,-1242.89568,,
Comoros,2020-01-25,-11.6455,43.333,872888,1415,,,0,28996,0,0,28996,-28996,,-2801.33333,,,,,,,,,,,,0.0,,0.0,0.0,33218.466,33218.466,-33218.4656,,
Congo-Brazzaville,2020-01-25,-4.0383,21.759,5554412,2148,,,0,104,0,0,104,-104,,-10.0,,,,,,,,,,,,0.0,,0.0,0.0,18.724,18.724,-18.72385,,
Congo-Kinshasa,2020-01-25,-4.0383,21.759,89656528,562,,,0,509,0,0,509,-509,,-49.16667,,,,,,,,,,,,0.0,,0.0,0.0,5.677,5.677,-5.67722,,
Costa Rica,2020-01-25,9.749,-83.7534,5130266,12027,,,0,2913,0,0,2913,-2913,,-281.5,,,,,,,,,,,,0.0,,0.0,0.0,567.807,567.807,-567.80682,,
Cote d'Ivoire,2020-01-25,7.54,-5.5471,26269866,1716,,,0,1039,0,0,1039,-1039,,-100.33333,,,,,,,,,,,,0.0,,0.0,0.0,39.551,39.551,-39.55102,,
Croatia,2020-01-25,45.1,15.2,4047622,14915,,,0,2986,0,0,2986,-2986,,-288.5,,,,,,,,,,,,0.0,,0.0,0.0,737.717,737.717,-737.71711,,
Cuba,2020-01-25,22.0,-80.0,11361908,8822,,,0,1683,0,0,1683,-1683,,-162.66667,,,,,,,,,,,,0.0,,0.0,0.0,148.127,148.127,-148.12653,,
Cyprus,2020-01-25,35.126,33.43,1220282,28690,,,0,1608,0,0,1608,-1608,,-155.33333,,,,,,,,,,,,0.0,,0.0,0.0,1317.728,1317.728,-1317.7282,,
Czech Republic,2020-01-25,49.818,15.473,10672417,23069,,,0,722,0,0,722,-722,,-69.83333,,,,,,,,,,,,0.0,,0.0,0.0,67.651,67.651,-67.65103,,
Denmark,2020-01-25,63.288,-13.3381,5846408,61391,,,0,7205,0,0,7205,-7205,,-696.0,,,,,,,,,,,,0.0,,0.0,0.0,1232.381,1232.381,-1232.38063,,
Diamond Princess,2020-01-25,0.0,0.0,,,,,0,9033,0,0,9033,-9033,,-872.83333,,,,,,,,,,,,0.0,,,,,,,,
Djibouti,2020-01-25,11.825,42.59,990313,3083,,,0,535,0,0,535,-535,,-51.66667,,,,,,,,,,,,0.0,,0.0,0.0,540.233,540.233,-540.23324,,
Dominica,2020-01-25,15.415,-61.371,71848,7691,,,0,2908,0,0,2908,-2908,,-280.83333,,,,,,,,,,,,0.0,,0.0,0.0,40474.335,40474.335,-40474.33471,,
Dominican Republic,2020-01-25,18.736,-70.1627,10898284,8051,,,0,13,0,0,13,-13,,-1.33333,,,,,,,,,,,,0.0,,0.0,0.0,1.193,1.193,-1.19285,,
Ecuador,2020-01-25,-1.8312,-78.1834,17659604,6345,,,0,14763,0,0,14763,-14763,,-1426.33333,,,,,,,,,,,,0.0,,0.0,0.0,835.976,835.976,-835.97571,,
Egypt,2020-01-25,26.0,30.0,102413231,2549,,,0,32017,0,0,32017,-32017,,-3093.16667,,,,,,,,,,,,0.0,,0.0,0.0,312.626,312.626,-312.62562,,
El Salvador,2020-01-25,13.794,-88.8965,6482845,4058,,,0,25814,0,0,25814,-25814,,-2494.0,,,,,,,,,,,,0.0,,0.0,0.0,3981.894,3981.894,-3981.89375,,
Equatorial Guinea,2020-01-25,1.5,10.0,1425866,10144,,,0,2264,0,0,2264,-2264,,-218.83333,,,,,,,,,,,,0.0,,0.0,0.0,1587.807,1587.807,-1587.80699,,
Eritrea,2020-01-25,15.179,39.782,3336933,308,,,0,941,0,0,941,-941,,-90.83333,,,,,,,,,,,,0.0,,0.0,0.0,281.995,281.995,-281.99547,,
Estonia,2020-01-25,58.595,25.014,1313895,23247,,,0,44,0,0,44,-44,,-4.33333,,,,,,,,,,,,0.0,,0.0,0.0,33.488,33.488,-33.48822,,
Eswatini,2020-01-25,-26.5225,31.466,1151731,4146,,,0,1440,0,0,1440,-1440,,-139.16667,,,,,,,,,,,,0.0,,0.0,0.0,1250.292,1250.292,-1250.29195,,
Ethiopia,2020-01-25,9.145,40.49,115468813,772,,,0,285,0,0,285,-285,,-27.5,,,,,,,,,,,,0.0,,0.0,0.0,2.468,2.468,-2.4682,,
Fiji,2020-01-25,-17.7134,178.065,891926,6267,,,0,1676,0,0,1676,-1676,,-162.0,,,,,,,,,,,,0.0,,0.0,0.0,1879.08,1879.08,-1879.07965,,
