country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-02-28,33.0,65.0,39653765,,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,0.02522,0.0,0.0,0.0,0.02522,,
Albania,2020-02-28,41.153,20.168,2842650,5269,,,0,580,0,0,580,-580,,-56.0,,,,,,,,,,,,0.0,,0.0,0.0,204.035,204.035,-204.03497,,
Algeria,2020-02-28,28.034,1.66,43697354,4115,,,1,39,0,1,39,-38,0.3333,-3.66667,,,,,,,,,,,,0.0,0.0,0.02288,0.0,0.8925,0.8925,-0.86962,,
Andorra,2020-02-28,42.506,1.522,78418,42030,,,0,292,0,0,292,-292,,-28.33333,,,,,,,,,,,,0.0,,0.0,0.0,3723.635,3723.635,-3723.63488,,
Angola,2020-02-28,-11.2027,17.874,33046756,3432,,,0,24,0,0,24,-24,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.7262,0.7262,-0.72624,,
Antigua and Barbuda,2020-02-28,17.061,-61.7964,98848,16727,,,0,3,0,0,3,-3,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,30.35,30.35,-30.34963,,
Argentina,2020-02-28,-38.4161,-63.6167,45433446,11684,,,0,1,0,0,1,-1,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.02201,0.02201,-0.02201,,
Armenia,2020-02-28,40.069,45.038,2938968,4212,,,0,700,0,0,700,-700,,-67.5,,,,,,,,,,,,0.0,,0.0,0.0,238.179,238.179,-238.17884,,
Australia,2020-02-28,-31.99619,141.233,25731295,57396,,,15,390,0,15,390,-375,2.5,-36.0,,,,,,,,,,,,0.0,0.0,0.5829,0.0,15.157,15.157,-14.57369,,
Austria,2020-02-28,47.516,14.55,8937767,51500,763,samples tested,3,214,0,3,214,-211,2.667,-20.16667,,,,,,,,,,,,0.0,0.0,0.3357,0.0,23.943,23.943,-23.60769,254.333,85.368
Azerbaijan,2020-02-28,40.143,47.577,10175641,4722,,,0,496,0,0,496,-496,,-47.83333,,,,,,,,,,,,0.0,,0.0,0.0,48.744,48.744,-48.74386,,
Bahamas,2020-02-28,25.034,-77.3963,396839,32218,,,0,226,0,0,226,-226,,-21.83333,,,,,,,,,,,,0.0,,0.0,0.0,569.5,569.5,-569.50048,,
Bahrain,2020-02-28,26.028,50.55,1726667,24051,,,36,11,0,36,11,25,4.333,2.333,,,,,0.25,,,,,,,0.0,0.0,20.849,0.0,6.371,6.371,14.479,,
Bangladesh,2020-02-28,23.685,90.356,165611088,1698,,,0,434,0,0,434,-434,,-42.0,,,,,,,,,,,,0.0,,0.0,0.0,2.621,2.621,-2.6206,,
Barbados,2020-02-28,13.194,-59.5432,288373,17949,,,0,1967,0,0,1967,-1967,,-190.0,,,,,,,,,,,,0.0,,0.0,0.0,6821.027,6821.027,-6821.02693,,
Belarus,2020-02-28,53.71,27.953,9429921,6330,,,1,3,0,1,3,-2,,-0.33333,,,,,,,,,,,,0.0,0.0,0.106,0.0,0.3181,0.3181,-0.21209,,
Belgium,2020-02-28,50.833,4.0,11572730,47472,,,1,1393,0,1,1393,-1392,1.167,-134.5,,,,,,,,,,,,0.0,0.0,0.08641,0.0,120.369,120.369,-120.28277,,
Belize,2020-02-28,13.194,-59.5432,402155,4885,,,0,1727,0,0,1727,-1727,,-166.83333,,,,,,,,,,,,0.0,,0.0,0.0,4294.364,4294.364,-4294.36411,,
Benin,2020-02-28,9.308,2.316,12160701,1241,,,0,1,0,0,1,-1,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.08223,0.08223,-0.08223,,
Bhutan,2020-02-28,27.514,90.434,775132,3243,,,0,10,0,0,10,-10,,-1.0,,,,,,,,,,,,0.0,,0.0,0.0,12.901,12.901,-12.90103,,
Bolivia,2020-02-28,-16.2902,-63.5887,11736772,3549,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.1704,0.1704,-0.1704,,
Bosnia and Herzegovina,2020-02-28,43.916,17.679,3279568,6066,,,0,409,0,0,409,-409,,-39.5,,,,,,,,,,,,0.0,,0.0,0.0,124.712,124.712,-124.71155,,
Botswana,2020-02-28,-22.3285,24.685,2334686,8259,,,0,80,0,0,80,-80,,-7.66667,,,,,,,,,,,,0.0,,0.0,0.0,34.266,34.266,-34.26585,,
Brazil,2020-02-28,-14.235,-51.9253,213724406,9001,,,1,2,0,1,2,-1,,0.0,,,,,,,,,,,,0.0,0.0,0.00468,0.0,0.00936,0.00936,-0.00468,,
Brunei,2020-02-28,4.535,114.728,441178,31628,,,0,20120,0,0,20120,-20120,,-1943.83333,,,,,,,,,,,,0.0,,0.0,0.0,45605.175,45605.175,-45605.17524,,
Bulgaria,2020-02-28,42.734,25.486,6908148,9272,,,0,4,0,0,4,-4,,-0.5,,,,,,,,,,,,0.0,,0.0,0.0,0.579,0.579,-0.57903,,
Burkina Faso,2020-02-28,12.238,-1.5616,20953200,715,,,0,85,0,0,85,-85,,-8.16667,,,,,,,,,,,,0.0,,0.0,0.0,4.057,4.057,-4.05666,,
Burma,2020-02-28,21.916,95.956,,,,,0,26,0,0,26,-26,,-2.5,,,,,,,,,,,,0.0,,,,,,,,
Burundi,2020-02-28,-3.3731,29.919,11893778,272,,,0,7,0,0,7,-7,,-0.66667,,,,,,,,,,,,0.0,,0.0,0.0,0.5885,0.5885,-0.58854,,
Cabo Verde,2020-02-28,16.539,-23.0418,558398,3635,,,0,2,0,0,2,-2,,-0.16667,,,,,,,,,,,,0.0,,0.0,0.0,3.582,3.582,-3.58167,,
Cambodia,2020-02-28,11.55,104.917,16782527,1510,,,1,18,0,1,18,-17,0.0,-1.66667,,,,,,,,,,,,0.0,0.0,0.05959,0.0,1.073,1.073,-1.01296,,
Cameroon,2020-02-28,3.848,11.502,26614607,1534,,,0,4,0,0,4,-4,,-0.33333,,,,,,,,,,,,0.0,,0.0,0.0,0.1503,0.1503,-0.15029,,
Central African Republic,2020-02-28,6.611,20.939,4796900,476,,,0,223,0,0,223,-223,,-21.5,,,,,,,,,,,,0.0,,0.0,0.0,46.488,46.488,-46.48836,,
