country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Afghanistan,2020-01-30,33.0,65.0,39653765,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-30,41.153,20.168,2842650,5269,,,0,9200,0,0,9200,-9200,,-888.83333,,,,,,,,,,,,0.0,,0.0,0.0,3236.417,3236.417,-3236.41672,,
Algeria,2020-01-30,28.034,1.66,43697354,4115,,,0,611,0,0,611,-611,,-59.0,,,,,,,,,,,,0.0,,0.0,0.0,13.983,13.983,-13.98254,,
Andorra,2020-01-30,42.506,1.522,78418,42030,,,0,4632,0,0,4632,-4632,,-447.5,,,,,,,,,,,,0.0,,0.0,0.0,59068.071,59068.071,-59068.07111,,
Angola,2020-01-30,-11.2027,17.874,33046756,3432,,,0,387,0,0,387,-387,,-37.33333,,,,,,,,,,,,0.0,,0.0,0.0,11.711,11.711,-11.71068,,
Antigua and Barbuda,2020-01-30,17.061,-61.7964,98848,16727,,,0,49,0,0,49,-49,,-4.83333,,,,,,,,,,,,0.0,,0.0,0.0,495.711,495.711,-495.71059,,
Argentina,2020-01-30,-38.4161,-63.6167,45433446,11684,,,0,12,0,0,12,-12,,-1.16667,,,,,,,,,,,,0.0,,0.0,0.0,0.2641,0.2641,-0.26412,,
Armenia,2020-01-30,40.069,45.038,2938968,4212,,,0,11099,0,0,11099,-11099,,-1072.33333,,,,,,,,,,,,0.0,,0.0,0.0,3776.496,3776.496,-3776.4957,,
Australia,2020-01-30,-31.99619,141.233,25731295,57396,,,9,5968,0,9,5968,-5959,1.167,-576.0,,,,,,,,,,,,0.0,0.0,0.3498,0.0,231.935,231.935,-231.5857,,
Austria,2020-01-30,47.516,14.55,8937767,51500,,,0,3381,0,0,3381,-3381,,-326.66667,,,,,,,,,,,,0.0,,0.0,0.0,378.282,378.282,-378.28241,,
Azerbaijan,2020-01-30,40.143,47.577,10175641,4722,,,0,7865,0,0,7865,-7865,,-759.83333,,,,,,,,,,,,0.0,,0.0,0.0,772.924,772.924,-772.92428,,
Bahamas,2020-01-30,25.034,-77.3963,396839,32218,,,0,3591,0,0,3591,-3591,,-346.83333,,,,,,,,,,,,0.0,,0.0,0.0,9049.01,9049.01,-9049.0098,,
Bahrain,2020-01-30,26.028,50.55,1726667,24051,,,0,47,0,0,47,-47,,-4.5,,,,,,,,,,,,0.0,,0.0,0.0,27.22,27.22,-27.22007,,
Bangladesh,2020-01-30,23.685,90.356,165611088,1698,,,0,6886,0,0,6886,-6886,,-665.33333,,,,,,,,,,,,0.0,,0.0,0.0,41.579,41.579,-41.57934,,
Barbados,2020-01-30,13.194,-59.5432,288373,17949,,,0,31203,0,0,31203,-31203,,-3014.66667,,,,,,,,,,,,0.0,,0.0,0.0,108203.611,108203.611,-108203.6113,,
Belarus,2020-01-30,53.71,27.953,9429921,6330,,,0,44,0,0,44,-44,,-4.16667,,,,,,,,,,,,0.0,,0.0,0.0,4.666,4.666,-4.666,,
Belgium,2020-01-30,50.833,4.0,11572730,47472,,,0,22089,0,0,22089,-22089,,-2134.16667,,,,,,,,,,,,0.0,,0.0,0.0,1908.711,1908.711,-1908.71125,,
Belize,2020-01-30,13.194,-59.5432,402155,4885,,,0,27389,0,0,27389,-27389,,-2646.16667,,,,,,,,,,,,0.0,,0.0,0.0,68105.581,68105.581,-68105.58118,,
Benin,2020-01-30,9.308,2.316,12160701,1241,,,0,9,0,0,9,-9,,-0.83333,,,,,,,,,,,,0.0,,0.0,0.0,0.7401,0.7401,-0.74009,,
Bhutan,2020-01-30,27.514,90.434,775132,3243,,,0,154,0,0,154,-154,,-14.83333,,,,,,,,,,,,0.0,,0.0,0.0,198.676,198.676,-198.67584,,
Bolivia,2020-01-30,-16.2902,-63.5887,11736772,3549,,,0,24,0,0,24,-24,,-2.33333,,,,,,,,,,,,0.0,,0.0,0.0,2.045,2.045,-2.04486,,
Bosnia and Herzegovina,2020-01-30,43.916,17.679,3279568,6066,,,0,6485,0,0,6485,-6485,,-626.5,,,,,,,,,,,,0.0,,0.0,0.0,1977.395,1977.395,-1977.39458,,
Botswana,2020-01-30,-22.3285,24.685,2334686,8259,,,0,1262,0,0,1262,-1262,,-122.0,,,,,,,,,,,,0.0,,0.0,0.0,540.544,540.544,-540.54378,,
Brazil,2020-01-30,-14.235,-51.9253,213724406,9001,,,0,21,0,0,21,-21,,-2.0,,,,,,,,,,,,0.0,,0.0,0.0,0.09826,0.09826,-0.09826,,
Brunei,2020-01-30,4.535,114.728,441178,31628,,,0,319161,0,0,319161,-319161,,-30835.5,,,,,,,,,,,,0.0,,0.0,0.0,723429.092,723429.092,-723429.09211,,
