Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Norway,Europe & Central Asia,High income,2020-01-22,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-23,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-24,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-25,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-26,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-27,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-28,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-29,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-30,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Norway,Europe & Central Asia,High income,2020-01-31,60.47,8.47,5397277,75420,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
