Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Barbados,Latin America & Caribbean,High income,2020-02-09,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-10,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-11,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-12,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-13,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-14,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-15,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-16,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-17,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-18,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-19,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-20,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-21,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-22,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-23,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-24,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-25,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-26,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-27,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-28,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-02-29,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-01,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-02,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-03,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-04,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-05,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-06,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-07,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-08,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-09,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-10,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-11,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-12,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-13,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-14,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-15,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-16,13.19,-59.5432,287865,18148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,Latin America & Caribbean,High income,2020-03-17,13.19,-59.5432,287865,18148,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0,6.95,0.0,0.0,0.0,6.95,,
Barbados,Latin America & Caribbean,High income,2020-03-18,13.19,-59.5432,287865,18148,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0,6.95,0.0,0.0,0.0,6.95,,
Barbados,Latin America & Caribbean,High income,2020-03-19,13.19,-59.5432,287865,18148,,,5,0,0,5,0,5,,,,,,,,,,,,,,,,0.0,17.37,0.0,0.0,0.0,17.37,,
Barbados,Latin America & Caribbean,High income,2020-03-20,13.19,-59.5432,287865,18148,,,5,1,0,5,1,4,,,,,,,,,,,,,,,0.0,0.0,17.37,0.0,3.47,3.47,13.9,,
Barbados,Latin America & Caribbean,High income,2020-03-21,13.19,-59.5432,287865,18148,,,6,1,0,6,1,5,2.29,2.29,,,,,,,,,,,,,0.0,0.0,20.84,0.0,3.47,3.47,17.37,,
Barbados,Latin America & Caribbean,High income,2020-03-22,13.19,-59.5432,287865,18148,,,14,2,0,14,2,12,2.29,2.29,,,,,,,,,,,,,0.0,0.0,48.63,0.0,6.95,6.95,41.69,,
Barbados,Latin America & Caribbean,High income,2020-03-23,13.19,-59.5432,287865,18148,,,17,3,0,17,3,14,1.86,1.86,,,,,,,,,,,,,0.0,0.0,59.06,0.0,10.42,10.42,48.63,,
Barbados,Latin America & Caribbean,High income,2020-03-24,13.19,-59.5432,287865,18148,,,18,4,0,18,4,14,2.71,2.71,0.857,,,,0.0857,,,,,,,,0.0,0.0,62.53,0.0,13.9,13.9,48.63,,
Barbados,Latin America & Caribbean,High income,2020-03-25,13.19,-59.5432,287865,18148,,,18,5,0,18,5,13,2.86,2.86,1.14,,,,0.0,,,,,,,,0.0,0.0,62.53,0.0,17.37,17.37,45.16,,
Barbados,Latin America & Caribbean,High income,2020-03-26,13.19,-59.5432,287865,18148,,,18,6,0,18,6,12,2.71,2.71,1.29,,,,0.0857,,,,,,,,0.0,0.0,62.53,0.0,20.84,20.84,41.69,,
Barbados,Latin America & Caribbean,High income,2020-03-27,13.19,-59.5432,287865,18148,,,24,7,0,24,7,17,2.29,2.29,1.43,,,,-0.0857,0.143,,,,0.0286,,,0.0,0.0,83.37,0.0,24.32,24.32,59.06,,
Barbados,Latin America & Caribbean,High income,2020-03-28,13.19,-59.5432,287865,18148,,,26,9,0,26,9,17,2.29,2.29,1.43,,,,0.229,0.114,,,,,,,0.0,0.0,90.32,0.0,31.26,31.26,59.06,,
Barbados,Latin America & Caribbean,High income,2020-03-29,13.19,-59.5432,287865,18148,,,33,11,0,33,11,22,2.29,2.29,1.57,,,,0.229,0.114,,,,0.0229,,,0.0,0.0,114.64,0.0,38.21,38.21,76.42,,
Barbados,Latin America & Caribbean,High income,2020-03-30,13.19,-59.5432,287865,18148,,,33,13,0,33,13,20,4.0,4.0,1.71,,,,0.286,0.114,,,,,-0.0126,,0.0,0.0,114.64,0.0,45.16,45.16,69.48,,
Barbados,Latin America & Caribbean,High income,2020-03-31,13.19,-59.5432,287865,18148,,,34,14,0,34,14,20,3.86,3.86,1.86,,,,0.2,0.114,,,,-0.04,,,0.0,0.0,118.11,0.0,48.63,48.63,69.48,,
Barbados,Latin America & Caribbean,High income,2020-04-01,13.19,-59.5432,287865,18148,,,34,16,0,34,16,18,3.71,3.71,2.0,,,,0.314,0.0857,,,,-0.0343,-0.0206,,0.0,0.0,118.11,0.0,55.58,55.58,62.53,,
Barbados,Latin America & Caribbean,High income,2020-04-02,13.19,-59.5432,287865,18148,,,46,18,0,46,18,28,3.29,3.29,2.0,,,,0.0286,0.0571,,,,-0.0914,,,0.0,0.0,159.8,0.0,62.53,62.53,97.27,,
Barbados,Latin America & Caribbean,High income,2020-04-03,13.19,-59.5432,287865,18148,,,51,20,0,51,20,31,3.86,3.86,2.0,,,,0.0571,0.0571,,,,-0.08,,,0.0,0.0,177.17,0.0,69.48,69.48,107.69,,
Barbados,Latin America & Caribbean,High income,2020-04-04,13.19,-59.5432,287865,18148,,,52,23,0,52,23,29,4.14,4.14,2.0,,,,-0.1714,0.0571,,,,-0.1257,,,0.0,0.0,180.64,0.0,79.9,79.9,100.74,,
Barbados,Latin America & Caribbean,High income,2020-04-05,13.19,-59.5432,287865,18148,,,56,25,1,56,26,30,4.14,4.14,2.14,,,,-0.2,0.0571,,,,-0.0857,,,0.0385,0.0179,194.54,3.47,86.85,90.32,104.22,,
Barbados,Latin America & Caribbean,High income,2020-04-06,13.19,-59.5432,287865,18148,,,60,27,2,60,29,31,2.86,2.86,2.29,,,,-0.3143,0.0286,,,,-0.1086,,,0.069,0.0333,208.43,6.95,93.79,100.74,107.69,,
Barbados,Latin America & Caribbean,High income,2020-04-07,13.19,-59.5432,287865,18148,,,63,28,3,63,31,32,2.29,2.29,2.29,,,,-0.4,0.0286,,,,,,,0.0968,0.0476,218.85,10.42,97.27,107.69,111.16,,
Barbados,Latin America & Caribbean,High income,2020-04-08,13.19,-59.5432,287865,18148,,,63,31,3,63,34,29,2.29,2.29,2.14,,,,-0.4857,0.0286,,,,,,,0.0882,0.0476,218.85,10.42,107.69,118.11,100.74,,
Barbados,Latin America & Caribbean,High income,2020-04-09,13.19,-59.5432,287865,18148,,,66,34,3,66,37,29,2.14,2.14,2.14,0.429,2.57,-0.4286,-0.3143,0.0286,,,,,,,0.0811,0.0455,229.27,10.42,118.11,128.53,100.74,,
Barbados,Latin America & Caribbean,High income,2020-04-10,13.19,-59.5432,287865,18148,,,67,36,4,67,40,27,1.71,1.71,2.29,0.286,2.57,-0.8571,-0.1714,-0.0286,,,,,,,0.1,0.0597,232.75,13.9,125.06,138.95,93.79,,
Barbados,Latin America & Caribbean,High income,2020-04-11,13.19,-59.5432,287865,18148,,,68,38,4,68,42,26,1.29,1.29,2.43,0.143,2.57,-1.2857,-0.2,-0.0286,,,,,,,0.0952,0.0588,236.22,13.9,132.01,145.9,90.32,,
Barbados,Latin America & Caribbean,High income,2020-04-12,13.19,-59.5432,287865,18148,,,71,40,4,71,44,27,1.43,1.43,2.14,0.286,2.43,-1.0,-0.2,-0.0286,-0.0571,-0.0857,-0.1143,,,,0.0909,0.0563,246.64,13.9,138.95,152.85,93.79,,
Barbados,Latin America & Caribbean,High income,2020-04-13,13.19,-59.5432,287865,18148,,,72,43,4,72,47,25,1.29,1.29,2.0,0.286,2.29,-1.0,-0.1429,-0.0571,-0.0286,-0.0857,-0.0571,,,,0.0851,0.0556,250.12,13.9,149.38,163.27,86.85,,
Barbados,Latin America & Caribbean,High income,2020-04-14,13.19,-59.5432,287865,18148,,,72,45,4,72,49,23,1.14,1.14,2.0,0.143,2.14,-1.0,-0.1429,-0.0857,0.0,-0.0857,-0.0571,,,,0.0816,0.0556,250.12,13.9,156.32,170.22,79.9,,
Barbados,Latin America & Caribbean,High income,2020-04-15,13.19,-59.5432,287865,18148,,,73,46,5,73,51,22,1.0,1.0,2.0,0.143,2.14,-1.1429,-0.2,-0.0857,-0.0286,-0.1143,-0.0857,,,,0.098,0.0685,253.59,17.37,159.8,177.17,76.42,,
Barbados,Latin America & Caribbean,High income,2020-04-16,13.19,-59.5432,287865,18148,,,75,48,5,75,53,22,0.571,0.571,2.0,0.143,2.14,-1.5714,-0.1714,-0.0857,-0.0286,-0.1143,-0.0571,,,,0.0943,0.0667,260.54,17.37,166.74,184.11,76.42,,
Barbados,Latin America & Caribbean,High income,2020-04-17,13.19,-59.5432,287865,18148,,,75,50,5,75,55,20,0.429,0.429,1.71,0.143,1.86,-1.4286,-0.1714,-0.0571,-0.0286,-0.0857,-0.0857,,,,0.0909,0.0667,260.54,17.37,173.69,191.06,69.48,,
Barbados,Latin America & Caribbean,High income,2020-04-18,13.19,-59.5432,287865,18148,,,75,52,5,75,57,18,0.429,0.429,1.57,0.143,1.71,-1.2857,-0.1714,-0.1143,0.0,-0.1143,-0.0571,,,,0.0877,0.0667,260.54,17.37,180.64,198.01,62.53,,
Barbados,Latin America & Caribbean,High income,2020-04-19,13.19,-59.5432,287865,18148,,,75,54,5,75,59,16,0.286,0.286,1.71,0.0,1.71,-1.4286,-0.0571,-0.1429,0.0,-0.1429,0.0857,,,,0.0847,0.0667,260.54,17.37,187.59,204.96,55.58,,
Barbados,Latin America & Caribbean,High income,2020-04-20,13.19,-59.5432,287865,18148,,,75,55,5,75,60,15,0.143,0.143,1.43,0.143,1.57,-1.4286,0.0286,-0.1143,0.0,-0.1143,0.143,,,,0.0833,0.0667,260.54,17.37,191.06,208.43,52.11,,
Barbados,Latin America & Caribbean,High income,2020-04-21,13.19,-59.5432,287865,18148,,,75,56,5,75,61,14,0.286,0.286,1.29,0.143,1.43,-1.1429,0.0286,-0.1143,0.0,-0.1143,0.143,,,,0.082,0.0667,260.54,17.37,194.54,211.9,48.63,,
Barbados,Latin America & Caribbean,High income,2020-04-22,13.19,-59.5432,287865,18148,,,75,58,5,75,63,12,0.571,0.571,1.14,0.143,1.29,-0.7143,0.0857,-0.1429,,,,,,,0.0794,0.0667,260.54,17.37,201.48,218.85,41.69,,
Barbados,Latin America & Caribbean,High income,2020-04-23,13.19,-59.5432,287865,18148,,,76,58,6,76,64,12,0.571,0.571,1.0,0.143,1.14,-0.5714,0.114,-0.0857,0.0,-0.0857,0.2,0.0,,,0.0938,0.0789,264.01,20.84,201.48,222.33,41.69,,
Barbados,Latin America & Caribbean,High income,2020-04-24,13.19,-59.5432,287865,18148,,,77,59,6,77,65,12,0.714,0.714,1.0,0.143,1.14,-0.4286,0.0857,-0.1143,0.0286,-0.0857,0.171,-0.0057,,,0.0923,0.0779,267.49,20.84,204.96,225.8,41.69,,
Barbados,Latin America & Caribbean,High income,2020-04-25,13.19,-59.5432,287865,18148,,,79,60,6,79,66,13,0.714,0.714,1.0,0.143,1.14,-0.4286,0.0286,-0.0571,0.0,-0.0571,0.0857,-0.0343,,,0.0909,0.0759,274.43,20.84,208.43,229.27,45.16,,
Barbados,Latin America & Caribbean,High income,2020-04-26,13.19,-59.5432,287865,18148,,,79,61,6,79,67,12,0.714,0.714,0.714,0.286,1.0,-0.2857,0.0,-0.0286,0.0,-0.0286,0.0286,-0.0343,-0.0046,,0.0896,0.0759,274.43,20.84,211.9,232.75,41.69,,
Barbados,Latin America & Caribbean,High income,2020-04-27,13.19,-59.5432,287865,18148,,,80,62,6,80,68,12,0.714,0.714,0.857,0.143,1.0,-0.2857,-0.0857,-0.0286,0.0,-0.0286,-0.0571,-0.0343,,,0.0882,0.075,277.91,20.84,215.38,236.22,41.69,,
Barbados,Latin America & Caribbean,High income,2020-04-28,13.19,-59.5432,287865,18148,,,80,63,6,80,69,11,0.571,0.571,0.857,0.143,1.0,-0.4286,-0.0571,-0.0286,0.0,-0.0286,-0.0286,-0.0229,,,0.087,0.075,277.91,20.84,218.85,239.7,38.21,,
Barbados,Latin America & Caribbean,High income,2020-04-29,13.19,-59.5432,287865,18148,,,80,63,7,80,70,10,0.286,0.286,0.857,0.143,1.0,-0.7143,-0.0857,0.0,-0.0286,-0.0286,-0.0571,,,,0.1,0.0875,277.91,24.32,218.85,243.17,34.74,,
Barbados,Latin America & Caribbean,High income,2020-04-30,13.19,-59.5432,287865,18148,,,81,64,7,81,71,10,0.429,0.429,0.857,0.143,1.0,-0.5714,-0.0857,-0.0286,0.0,-0.0286,-0.0571,,,,0.0986,0.0864,281.38,24.32,222.33,246.64,34.74,,
Barbados,Latin America & Caribbean,High income,2020-05-01,13.19,-59.5432,287865,18148,,,81,65,7,81,72,9,0.286,0.286,0.714,0.143,0.857,-0.5714,-0.0571,0.0,-0.0286,-0.0286,-0.0286,,,,0.0972,0.0864,281.38,24.32,225.8,250.12,31.26,,
Barbados,Latin America & Caribbean,High income,2020-05-02,13.19,-59.5432,287865,18148,,,81,66,7,81,73,8,0.286,0.286,0.714,0.143,0.857,-0.5714,-0.0286,-0.0286,-0.0286,-0.0571,0.0286,,,,0.0959,0.0864,281.38,24.32,229.27,253.59,27.79,,
Barbados,Latin America & Caribbean,High income,2020-05-03,13.19,-59.5432,287865,18148,,,82,67,7,82,74,8,0.286,0.286,0.857,0.0,0.857,-0.5714,-0.0286,-0.0286,-0.0286,-0.0571,0.0286,,,,0.0946,0.0854,284.86,24.32,232.75,257.06,27.79,,
Barbados,Latin America & Caribbean,High income,2020-05-04,13.19,-59.5432,287865,18148,,,82,67,7,82,74,8,0.143,0.143,0.714,0.0,0.714,-0.5714,0.0286,-0.0286,-0.0286,-0.0571,0.0857,,,,0.0946,0.0854,284.86,24.32,232.75,257.06,27.79,,
Barbados,Latin America & Caribbean,High income,2020-05-05,13.19,-59.5432,287865,18148,,,82,68,7,82,75,7,0.286,0.286,0.714,0.0,0.714,-0.4286,0.0,-0.0286,-0.0286,-0.0571,0.0571,,,,0.0933,0.0854,284.86,24.32,236.22,260.54,24.32,,
Barbados,Latin America & Caribbean,High income,2020-05-06,13.19,-59.5432,287865,18148,,,82,69,7,82,76,6,0.429,0.429,0.571,0.0,0.571,-0.1429,0.0,-0.0286,,,,,,,0.0921,0.0854,284.86,24.32,239.7,264.01,20.84,,
Barbados,Latin America & Caribbean,High income,2020-05-07,13.19,-59.5432,287865,18148,,,82,69,7,82,76,6,0.286,0.286,0.571,0.0,0.571,-0.2857,0.0571,-0.0286,,,,-0.0057,,,0.0921,0.0854,284.86,24.32,239.7,264.01,20.84,,
Barbados,Latin America & Caribbean,High income,2020-05-08,13.19,-59.5432,287865,18148,,,83,70,7,83,77,6,0.286,0.286,0.714,0.0,0.714,-0.4286,0.0286,-0.0286,,,,,,,0.0909,0.0843,288.33,24.32,243.17,267.49,20.84,,
Barbados,Latin America & Caribbean,High income,2020-05-09,13.19,-59.5432,287865,18148,,,84,70,7,84,77,7,0.429,0.429,0.571,0.0,0.571,-0.1429,0.0,0.0,,,,,,,0.0909,0.0833,291.8,24.32,243.17,267.49,24.32,,
Barbados,Latin America & Caribbean,High income,2020-05-10,13.19,-59.5432,287865,18148,,,84,71,7,84,78,6,0.429,0.429,0.571,0.0,0.571,-0.1429,0.0,0.0,,,,-0.0057,,,0.0897,0.0833,291.8,24.32,246.64,270.96,20.84,,
Barbados,Latin America & Caribbean,High income,2020-05-11,13.19,-59.5432,287865,18148,,,84,72,7,84,79,5,0.429,0.429,0.571,0.0,0.571,-0.1429,0.0,-0.0286,,,,0.0,,,0.0886,0.0833,291.8,24.32,250.12,274.43,17.37,,
Barbados,Latin America & Caribbean,High income,2020-05-12,13.19,-59.5432,287865,18148,,,85,72,7,85,79,6,0.286,0.286,0.571,0.0,0.571,-0.2857,0.0286,-0.0286,,,,,,,0.0886,0.0824,295.28,24.32,250.12,274.43,20.84,,
Barbados,Latin America & Caribbean,High income,2020-05-13,13.19,-59.5432,287865,18148,,,85,73,7,85,80,5,0.286,0.286,0.571,0.0,0.571,-0.2857,0.0286,-0.0286,,,,,,,0.0875,0.0824,295.28,24.32,253.59,277.91,17.37,,
Barbados,Latin America & Caribbean,High income,2020-05-14,13.19,-59.5432,287865,18148,,,85,73,7,85,80,5,0.571,0.571,0.429,0.0,0.429,0.143,0.0571,0.0,,,,,,,0.0875,0.0824,295.28,24.32,253.59,277.91,17.37,,
Barbados,Latin America & Caribbean,High income,2020-05-15,13.19,-59.5432,287865,18148,,,85,74,7,85,81,4,0.571,0.571,0.429,0.0,0.429,0.143,0.0857,-0.0286,,,,0.0,,,0.0864,0.0824,295.28,24.32,257.06,281.38,13.9,,
Barbados,Latin America & Caribbean,High income,2020-05-16,13.19,-59.5432,287865,18148,,,86,74,7,86,81,5,0.714,0.714,0.571,0.0,0.571,0.143,0.0857,0.0,,,,0.0057,,,0.0864,0.0814,298.75,24.32,257.06,281.38,17.37,,
Barbados,Latin America & Caribbean,High income,2020-05-17,13.19,-59.5432,287865,18148,,,88,74,7,88,81,7,0.714,0.714,0.429,0.0,0.429,0.286,0.0286,0.0,,,,-0.0171,,,0.0864,0.0795,305.7,24.32,257.06,281.38,24.32,,
Barbados,Latin America & Caribbean,High income,2020-05-18,13.19,-59.5432,287865,18148,,,88,75,7,88,82,6,0.714,0.714,0.571,0.0,0.571,0.143,0.0571,0.0286,,,,-0.0229,-0.0046,,0.0854,0.0795,305.7,24.32,260.54,284.86,20.84,,
