country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
San Marino,Europe & Central Asia,High income,2020-01-22,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-23,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-24,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-25,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-26,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-27,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-28,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-29,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-30,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-01-31,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-01,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-02,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-03,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-04,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-05,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-06,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-07,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-08,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-09,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-10,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-11,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-12,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-13,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-14,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-15,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-16,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-17,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-18,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-19,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-20,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-21,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-22,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-23,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-24,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-25,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-26,43.9424,12.4578,34572,40124,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
San Marino,Europe & Central Asia,High income,2020-02-27,43.9424,12.4578,34572,40124,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,28.925141733194494,0.0,0.0,0.0,28.925141733194494,,
San Marino,Europe & Central Asia,High income,2020-02-28,43.9424,12.4578,34572,40124,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,28.925141733194494,0.0,0.0,0.0,28.925141733194494,,
San Marino,Europe & Central Asia,High income,2020-02-29,43.9424,12.4578,34572,40124,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,28.925141733194494,0.0,0.0,0.0,28.925141733194494,,
San Marino,Europe & Central Asia,High income,2020-03-01,43.9424,12.4578,34572,40124,,,1,0,0,1,0,1,2.5,,,,,,,,,,,,,,0.0,28.925141733194494,0.0,0.0,0.0,28.925141733194494,,
San Marino,Europe & Central Asia,High income,2020-03-02,43.9424,12.4578,34572,40124,,,8,0,0,8,0,8,3.3333333333333335,,,,,,,,,,,,,,0.0,231.40113386555595,0.0,0.0,0.0,231.40113386555595,,
San Marino,Europe & Central Asia,High income,2020-03-03,43.9424,12.4578,34572,40124,,,10,0,1,10,1,9,3.3333333333333335,,,,,,,,,,,,,1.0,0.1,289.25141733194494,28.925141733194494,0.0,28.925141733194494,260.32627559875044,,
San Marino,Europe & Central Asia,High income,2020-03-04,43.9424,12.4578,34572,40124,,,16,1,1,16,2,14,3.6666666666666665,,,,,0.5555555555555555,,,,,,,,0.5,0.0625,462.8022677311119,28.925141733194494,28.925141733194494,57.85028346638899,404.9519842647229,,
San Marino,Europe & Central Asia,High income,2020-03-05,43.9424,12.4578,34572,40124,,,21,2,1,21,3,18,4.666666666666667,,,,,0.5833333333333333,,,,,,,,0.3333333333333333,0.047619047619047616,607.4279763970843,28.925141733194494,57.85028346638899,86.77542519958348,520.6525511975009,,
San Marino,Europe & Central Asia,High income,2020-03-06,43.9424,12.4578,34572,40124,,,21,4,1,21,5,16,4.333333333333333,,0.0,,,0.7777777777777777,,,,,-0.027777777777777776,,,0.2,0.047619047619047616,607.4279763970843,28.925141733194494,115.70056693277797,144.62570866597247,462.8022677311119,,
San Marino,Europe & Central Asia,High income,2020-03-07,43.9424,12.4578,34572,40124,,,23,5,1,23,6,17,5.833333333333333,1.6666666666666667,0.16666666666666666,1.8333333333333335,3.9999999999999996,0.9722222222222223,,,,,0.12500000000000006,,,0.16666666666666666,0.043478260869565216,665.2782598634733,28.925141733194494,144.62570866597247,173.55085039916696,491.7274094643064,,
San Marino,Europe & Central Asia,High income,2020-03-08,43.9424,12.4578,34572,40124,,,36,7,1,36,8,28,6.833333333333333,2.0,0.16666666666666666,2.1666666666666665,4.666666666666666,0.44444444444444436,,,,,-0.03472222222222221,,,0.125,0.027777777777777776,1041.3051023950018,28.925141733194494,202.47599213236145,231.40113386555595,809.9039685294458,,
San Marino,Europe & Central Asia,High income,2020-03-09,43.9424,12.4578,34572,40124,,,36,9,1,36,10,26,8.0,2.1666666666666665,0.3333333333333333,2.5,5.5,1.0833333333333335,,,,,-0.20138888888888892,-0.13020833333333337,,0.1,0.027777777777777776,1041.3051023950018,28.925141733194494,260.32627559875044,289.25141733194494,752.0536850630568,,
