country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Luxembourg,2020-01-22,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-23,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-24,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-25,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-26,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-27,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-28,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-29,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-30,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-01-31,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-01,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-02,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-03,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-04,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-05,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-06,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-07,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-08,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-09,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-10,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-11,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-12,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-13,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-14,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-15,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-16,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-17,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-18,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-19,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Luxembourg,2020-02-20,49.8153,6.1296,630779,116597,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
