Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Monaco,Europe & Central Asia,High income,2020-03-30,43.73,7.42,39360,82368,,,49,20,1,49,21,28,3.86,3.86,2.29,,,,-0.0571,0.0857,,,,,,,0.0476,0.0204,1244.92,25.41,508.13,533.54,711.38,,
Monaco,Europe & Central Asia,High income,2020-03-31,43.73,7.42,39360,82368,,,52,22,1,52,23,29,3.14,3.14,2.43,,,,-0.0571,0.143,,,,,,,0.0435,0.0192,1321.14,25.41,558.94,584.35,736.79,,
Monaco,Europe & Central Asia,High income,2020-04-01,43.73,7.42,39360,82368,,,55,25,1,55,26,29,3.43,3.43,2.43,,,,0.114,0.0857,,,,,,,0.0385,0.0182,1397.36,25.41,635.16,660.57,736.79,,
Monaco,Europe & Central Asia,High income,2020-04-02,43.73,7.42,39360,82368,,,60,27,1,60,28,32,3.86,3.86,2.71,0.0,2.71,1.14,0.0,0.143,,,,,,,0.0357,0.0167,1524.39,25.41,685.98,711.38,813.01,,
Monaco,Europe & Central Asia,High income,2020-04-03,43.73,7.42,39360,82368,,,64,30,1,64,31,33,4.0,4.0,2.71,0.0,2.71,1.29,0.114,0.114,,,,,,,0.0323,0.0156,1626.02,25.41,762.2,787.6,838.41,,
Monaco,Europe & Central Asia,High income,2020-04-04,43.73,7.42,39360,82368,,,66,33,1,66,34,32,3.86,3.86,3.0,0.0,3.0,0.857,0.0,0.143,,,,-0.0343,,,0.0294,0.0152,1676.83,25.41,838.41,863.82,813.01,,
Monaco,Europe & Central Asia,High income,2020-04-05,43.73,7.42,39360,82368,,,73,36,1,73,37,36,3.71,3.71,3.0,0.0,3.0,0.714,-0.0286,0.0857,,,,,,,0.027,0.0137,1854.67,25.41,914.63,940.04,914.63,,
Monaco,Europe & Central Asia,High income,2020-04-06,43.73,7.42,39360,82368,,,77,39,1,77,40,37,3.43,3.43,3.14,0.0,3.14,0.286,-0.0571,0.0857,,,,-0.08,,,0.025,0.013,1956.3,25.41,990.85,1016.26,940.04,,
Monaco,Europe & Central Asia,High income,2020-04-07,43.73,7.42,39360,82368,,,79,43,1,79,44,35,3.71,3.71,3.14,0.0,3.14,0.571,-0.2,0.0571,,,,,,,0.0227,0.0127,2007.11,25.41,1092.48,1117.89,889.23,,
Monaco,Europe & Central Asia,High income,2020-04-08,43.73,7.42,39360,82368,,,81,46,1,81,47,34,3.71,3.71,3.14,0.0,3.14,0.571,-0.2857,0.0571,,,,,,,0.0213,0.0123,2057.93,25.41,1168.7,1194.11,863.82,,
Monaco,Europe & Central Asia,High income,2020-04-09,43.73,7.42,39360,82368,,,84,49,1,84,50,34,2.86,2.86,3.29,0.0,3.29,-0.4286,-0.2857,-0.0286,,,,,,,0.02,0.0119,2134.15,25.41,1244.92,1270.33,863.82,,
Monaco,Europe & Central Asia,High income,2020-04-10,43.73,7.42,39360,82368,,,90,52,1,90,53,37,2.29,2.29,3.29,0.0,3.29,-1.0,-0.4,-0.0857,,,,,,,0.0189,0.0111,2286.59,25.41,1321.14,1346.54,940.04,,
Monaco,Europe & Central Asia,High income,2020-04-11,43.73,7.42,39360,82368,,,92,55,1,92,56,36,2.0,2.0,3.0,0.0,3.0,-1.0,-0.4857,-0.1143,,,,,,,0.0179,0.0109,2337.4,25.41,1397.36,1422.76,914.63,,
Monaco,Europe & Central Asia,High income,2020-04-12,43.73,7.42,39360,82368,,,93,59,1,93,60,33,1.71,1.71,2.71,0.286,3.0,-1.2857,-0.4571,-0.1714,,,,,,,0.0167,0.0108,2362.8,25.41,1498.98,1524.39,838.41,,
Monaco,Europe & Central Asia,High income,2020-04-13,43.73,7.42,39360,82368,,,93,62,1,93,63,30,1.29,1.29,2.57,0.286,2.86,-1.5714,-0.4,-0.2,,,,,,,0.0159,0.0108,2362.8,25.41,1575.2,1600.61,762.2,,
Monaco,Europe & Central Asia,High income,2020-04-14,43.73,7.42,39360,82368,,,93,64,1,93,65,28,0.571,0.571,2.43,0.286,2.71,-2.1429,-0.3714,-0.2,,,,,,,0.0154,0.0108,2362.8,25.41,1626.02,1651.42,711.38,,
Monaco,Europe & Central Asia,High income,2020-04-15,43.73,7.42,39360,82368,,,93,65,3,93,68,25,0.286,0.286,2.29,0.286,2.57,-2.2857,-0.3143,-0.1714,0.0,-0.1714,-0.1429,,,,0.0441,0.0323,2362.8,76.22,1651.42,1727.64,635.16,,
Monaco,Europe & Central Asia,High income,2020-04-16,43.73,7.42,39360,82368,,,93,67,3,93,70,23,0.143,0.143,2.0,0.286,2.29,-2.1429,-0.2286,-0.1714,0.0,-0.1714,-0.0571,,,,0.0429,0.0323,2362.8,76.22,1702.24,1778.46,584.35,,
Monaco,Europe & Central Asia,High income,2020-04-17,43.73,7.42,39360,82368,,,94,69,3,94,72,22,0.143,0.143,1.86,0.286,2.14,-2.0,-0.0857,-0.1143,-0.0571,-0.1714,0.0857,,,,0.0417,0.0319,2388.21,76.22,1753.05,1829.27,558.94,,
Monaco,Europe & Central Asia,High income,2020-04-18,43.73,7.42,39360,82368,,,94,71,3,94,74,20,0.143,0.143,1.71,0.286,2.0,-1.8571,-0.0286,-0.1429,-0.0286,-0.1714,0.143,,,,0.0405,0.0319,2388.21,76.22,1803.86,1880.08,508.13,,
Monaco,Europe & Central Asia,High income,2020-04-19,43.73,7.42,39360,82368,,,94,73,3,94,76,18,0.143,0.143,1.86,0.0,1.86,-1.7143,-0.0286,-0.1143,-0.0286,-0.1429,0.114,,,,0.0395,0.0319,2388.21,76.22,1854.67,1930.89,457.32,,
Monaco,Europe & Central Asia,High income,2020-04-20,43.73,7.42,39360,82368,,,94,75,3,94,78,16,0.143,0.143,1.57,0.143,1.71,-1.5714,-0.0286,-0.1143,-0.0286,-0.1429,0.114,,,,0.0385,0.0319,2388.21,76.22,1905.49,1981.71,406.5,,
Monaco,Europe & Central Asia,High income,2020-04-21,43.73,7.42,39360,82368,,,94,76,3,94,79,15,0.0,0.0,1.43,0.143,1.57,-1.5714,-0.0286,-0.1143,-0.0286,-0.1429,0.114,,,,0.038,0.0319,2388.21,76.22,1930.89,2007.11,381.1,,
Monaco,Europe & Central Asia,High income,2020-04-22,43.73,7.42,39360,82368,,,94,78,3,94,81,13,0.0,0.0,1.29,0.143,1.43,-1.4286,0.0,-0.1714,,,,,,,0.037,0.0319,2388.21,76.22,1981.71,2057.93,330.28,,
Monaco,Europe & Central Asia,High income,2020-04-23,43.73,7.42,39360,82368,,,94,78,4,94,82,12,0.0,0.0,1.14,0.143,1.29,-1.2857,0.0,-0.1429,0.0,-0.1429,0.143,,,,0.0488,0.0426,2388.21,101.63,1981.71,2083.33,304.88,,
Monaco,Europe & Central Asia,High income,2020-04-24,43.73,7.42,39360,82368,,,94,79,4,94,83,11,0.143,0.143,1.0,0.143,1.14,-1.0,,-0.1429,0.0,-0.1429,,,,,0.0482,0.0426,2388.21,101.63,2007.11,2108.74,279.47,,
Monaco,Europe & Central Asia,High income,2020-04-25,43.73,7.42,39360,82368,,,94,80,4,94,84,10,0.143,0.143,0.857,0.143,1.0,-0.8571,,-0.0857,-0.0286,-0.1143,,,,,0.0476,0.0426,2388.21,101.63,2032.52,2134.15,254.07,,
Monaco,Europe & Central Asia,High income,2020-04-26,43.73,7.42,39360,82368,,,94,81,4,94,85,9,0.143,0.143,0.714,0.143,0.857,-0.7143,,-0.0571,-0.0286,-0.0857,,,,,0.0471,0.0426,2388.21,101.63,2057.93,2159.55,228.66,,
Monaco,Europe & Central Asia,High income,2020-04-27,43.73,7.42,39360,82368,,,95,82,4,95,86,9,0.143,0.143,0.857,0.0,0.857,-0.7143,0.0,-0.0571,-0.0286,-0.0857,0.0857,,,,0.0465,0.0421,2413.62,101.63,2083.33,2184.96,228.66,,
Monaco,Europe & Central Asia,High income,2020-04-28,43.73,7.42,39360,82368,,,95,82,4,95,86,9,0.143,0.143,0.857,0.0,0.857,-0.7143,0.0,-0.0286,-0.0286,-0.0571,0.0571,,,,0.0465,0.0421,2413.62,101.63,2083.33,2184.96,228.66,,
Monaco,Europe & Central Asia,High income,2020-04-29,43.73,7.42,39360,82368,,,95,83,4,95,87,8,0.143,0.143,0.714,0.0,0.714,-0.5714,-0.0286,-0.0286,-0.0286,-0.0571,0.0286,,,,0.046,0.0421,2413.62,101.63,2108.74,2210.37,203.25,,
Monaco,Europe & Central Asia,High income,2020-04-30,43.73,7.42,39360,82368,,,95,84,4,95,88,7,0.143,0.143,0.714,0.0,0.714,-0.5714,-0.0286,-0.0286,,,,,,,0.0455,0.0421,2413.62,101.63,2134.15,2235.77,177.85,,
Monaco,Europe & Central Asia,High income,2020-05-01,43.73,7.42,39360,82368,,,95,85,4,95,89,6,0.0,0.0,0.571,0.0,0.571,-0.5714,-0.0286,-0.0571,,,,,,,0.0449,0.0421,2413.62,101.63,2159.55,2261.18,152.44,,
Monaco,Europe & Central Asia,High income,2020-05-02,43.73,7.42,39360,82368,,,95,85,4,95,89,6,0.0,0.0,0.714,0.0,0.714,-0.7143,-0.0286,-0.0571,,,,,,,0.0449,0.0421,2413.62,101.63,2159.55,2261.18,152.44,,
Monaco,Europe & Central Asia,High income,2020-05-03,43.73,7.42,39360,82368,,,95,86,4,95,90,5,0.0,0.0,0.571,0.0,0.571,-0.5714,-0.0286,-0.0571,,,,,,,0.0444,0.0421,2413.62,101.63,2184.96,2286.59,127.03,,
Monaco,Europe & Central Asia,High income,2020-05-04,43.73,7.42,39360,82368,,,95,86,4,95,90,5,0.0,0.0,0.429,0.0,0.429,-0.4286,,-0.0286,,,,,,,0.0444,0.0421,2413.62,101.63,2184.96,2286.59,127.03,,
Monaco,Europe & Central Asia,High income,2020-05-05,43.73,7.42,39360,82368,,,95,87,4,95,91,4,0.0,0.0,0.429,0.0,0.429,-0.4286,,-0.0857,,,,,,,0.044,0.0421,2413.62,101.63,2210.37,2311.99,101.63,,
Monaco,Europe & Central Asia,High income,2020-05-06,43.73,7.42,39360,82368,,,95,87,4,95,91,4,0.143,0.143,0.429,0.0,0.429,-0.2857,,-0.0286,,,,,,,0.044,0.0421,2413.62,101.63,2210.37,2311.99,101.63,,
Monaco,Europe & Central Asia,High income,2020-05-07,43.73,7.42,39360,82368,,,95,87,4,95,91,4,0.143,0.143,0.286,0.0,0.286,-0.1429,,-0.0286,,,,,,,0.044,0.0421,2413.62,101.63,2210.37,2311.99,101.63,,
Monaco,Europe & Central Asia,High income,2020-05-08,43.73,7.42,39360,82368,,,95,88,4,95,92,3,0.143,0.143,0.429,0.0,0.429,-0.2857,,-0.0286,,,,,,,0.0435,0.0421,2413.62,101.63,2235.77,2337.4,76.22,,
Monaco,Europe & Central Asia,High income,2020-05-09,43.73,7.42,39360,82368,,,96,88,4,96,92,4,0.143,0.143,0.286,0.0,0.286,-0.1429,0.0,0.0,,,,,,,0.0435,0.0417,2439.02,101.63,2235.77,2337.4,101.63,,
Monaco,Europe & Central Asia,High income,2020-05-10,43.73,7.42,39360,82368,,,96,88,4,96,92,4,0.143,0.143,0.286,0.0,0.286,-0.1429,0.0,0.0,,,,,,,0.0435,0.0417,2439.02,101.63,2235.77,2337.4,101.63,,
Monaco,Europe & Central Asia,High income,2020-05-11,43.73,7.42,39360,82368,,,96,89,4,96,93,3,0.143,0.143,0.429,0.0,0.429,-0.2857,-0.0286,-0.0286,,,,,,,0.043,0.0417,2439.02,101.63,2261.18,2362.8,76.22,,
Monaco,Europe & Central Asia,High income,2020-05-12,43.73,7.42,39360,82368,,,96,89,4,96,93,3,0.143,0.143,0.286,0.0,0.286,-0.1429,-0.0286,0.0,,,,,,,0.043,0.0417,2439.02,101.63,2261.18,2362.8,76.22,,
Monaco,Europe & Central Asia,High income,2020-05-13,43.73,7.42,39360,82368,,,96,89,4,96,93,3,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0,-0.0286,,,,,,,0.043,0.0417,2439.02,101.63,2261.18,2362.8,76.22,,
Monaco,Europe & Central Asia,High income,2020-05-14,43.73,7.42,39360,82368,,,96,90,4,96,94,2,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0,-0.0286,,,,,,,0.0426,0.0417,2439.02,101.63,2286.59,2388.21,50.81,,
Monaco,Europe & Central Asia,High income,2020-05-15,43.73,7.42,39360,82368,,,96,90,4,96,94,2,0.143,0.143,0.143,0.0,0.143,0.0,0.0,0.0,,,,,,,0.0426,0.0417,2439.02,101.63,2286.59,2388.21,50.81,,
Monaco,Europe & Central Asia,High income,2020-05-16,43.73,7.42,39360,82368,,,96,90,4,96,94,2,0.143,0.143,0.286,0.0,0.286,-0.1429,,-0.0286,,,,,,,0.0426,0.0417,2439.02,101.63,2286.59,2388.21,50.81,,
Monaco,Europe & Central Asia,High income,2020-05-17,43.73,7.42,39360,82368,,,96,90,4,96,94,2,0.143,0.143,0.286,0.0,0.286,-0.1429,,-0.0286,,,,,,,0.0426,0.0417,2439.02,101.63,2286.59,2388.21,50.81,,
Monaco,Europe & Central Asia,High income,2020-05-18,43.73,7.42,39360,82368,,,97,90,4,97,94,3,0.143,0.143,0.143,0.0,0.143,0.0,0.0286,0.0,,,,,,,0.0426,0.0412,2464.43,101.63,2286.59,2388.21,76.22,,
