Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Vietnam,East Asia & Pacific,Lower middle income,2020-01-22,14.06,108.28,97422562,2715,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-23,14.06,108.28,97422562,2715,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-24,14.06,108.28,97422562,2715,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-25,14.06,108.28,97422562,2715,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-26,14.06,108.28,97422562,2715,,,2,0,0,2,0,2,0.286,0.286,0.143,0.0,0.143,0.143,,,,,,,,,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-27,14.06,108.28,97422562,2715,,,2,1,0,2,1,1,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,0.0205,0.0,0.0103,0.0103,0.0103,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-28,14.06,108.28,97422562,2715,,,2,1,0,2,1,1,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,0.0205,0.0,0.0103,0.0103,0.0103,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-29,14.06,108.28,97422562,2715,,,2,1,0,2,1,1,0.571,0.571,0.143,0.0,0.143,0.429,0.114,0.0,0.0,0.0,0.114,,,,0.0,0.0205,0.0,0.0103,0.0103,0.0103,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-30,14.06,108.28,97422562,2715,,,2,1,0,2,1,1,0.571,0.571,0.286,0.0,0.286,0.286,0.171,0.0286,0.0,0.0286,0.143,,,,0.0,0.0205,0.0,0.0103,0.0103,0.0103,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-31,14.06,108.28,97422562,2715,,,2,1,0,2,1,1,0.857,0.857,0.143,0.0,0.143,0.714,0.171,0.0286,0.0,0.0286,0.143,,,,0.0,0.0205,0.0,0.0103,0.0103,0.0103,,
